Temps - Tracé 0	Amplitude - Tracé 0	
0	3.72699E+6	
1E-7	3.69245E+6	
2E-7	3.62295E+6	
3E-7	3.53796E+6	
4E-7	3.48215E+6	
5E-7	3.50255E+6	
6E-7	3.5311E+6	
7E-7	3.56759E+6	
8E-7	3.56483E+6	
9E-7	3.53249E+6	
1E-6	3.48045E+6	
1.1E-6	3.48587E+6	
1.2E-6	3.5119E+6	
1.3E-6	3.53262E+6	
1.4E-6	3.53326E+6	
1.5E-6	3.52237E+6	
1.6E-6	3.49384E+6	
1.7E-6	3.48955E+6	
1.8E-6	3.4886E+6	
1.9E-6	3.51208E+6	
2E-6	3.52223E+6	
2.1E-6	3.50313E+6	
2.2E-6	3.48148E+6	
2.3E-6	3.48396E+6	
2.4E-6	3.49284E+6	
2.5E-6	3.49978E+6	
2.6E-6	3.51126E+6	
2.7E-6	3.50888E+6	
2.8E-6	3.49156E+6	
2.9E-6	3.48847E+6	
3E-6	3.48529E+6	
3.1E-6	3.50359E+6	
3.2E-6	3.49992E+6	
3.3E-6	3.50297E+6	
3.4E-6	3.49707E+6	
3.5E-6	3.4776E+6	
3.6E-6	3.48948E+6	
3.7E-6	3.49324E+6	
3.8E-6	3.49671E+6	
3.9E-6	3.50212E+6	
4E-6	3.50528E+6	
4.1E-6	3.48577E+6	
4.2E-6	3.48929E+6	
4.3E-6	3.49673E+6	
4.4E-6	3.49979E+6	
4.5E-6	3.49463E+6	
4.6E-6	3.49848E+6	
4.7E-6	3.49891E+6	
4.8E-6	3.48978E+6	
