Temps - Tracé 0	Amplitude - Tracé 0	
0	1.37722E+6	
5E-7	1.36368E+6	
1E-6	1.34647E+6	
1.5E-6	1.33155E+6	
2E-6	1.32258E+6	
2.5E-6	1.33161E+6	
3E-6	1.34021E+6	
3.5E-6	1.36238E+6	
4E-6	1.36106E+6	
4.5E-6	1.36318E+6	
5E-6	1.35207E+6	
5.5E-6	1.33703E+6	
6E-6	1.3355E+6	
6.5E-6	1.33059E+6	
7E-6	1.3426E+6	
7.5E-6	1.35087E+6	
8E-6	1.36325E+6	
8.5E-6	1.36233E+6	
9E-6	1.35866E+6	
9.5E-6	1.35012E+6	
1E-5	1.34447E+6	
1.05E-5	1.33518E+6	
1.1E-5	1.33723E+6	
1.15E-5	1.3366E+6	
1.2E-5	1.34792E+6	
1.25E-5	1.36194E+6	
1.3E-5	1.36028E+6	
1.35E-5	1.35315E+6	
1.4E-5	1.34933E+6	
1.45E-5	1.33639E+6	
1.5E-5	1.33697E+6	
1.55E-5	1.33205E+6	
1.6E-5	1.3413E+6	
1.65E-5	1.3452E+6	
1.7E-5	1.35165E+6	
1.75E-5	1.35606E+6	
1.8E-5	1.3474E+6	
1.85E-5	1.34265E+6	
1.9E-5	1.34388E+6	
1.95E-5	1.33778E+6	
2E-5	1.33087E+6	
2.05E-5	1.34004E+6	
2.1E-5	1.35327E+6	
2.15E-5	1.34855E+6	
2.2E-5	1.35184E+6	
2.25E-5	1.34655E+6	
2.3E-5	1.33841E+6	
2.35E-5	1.34185E+6	
2.4E-5	1.33902E+6	
2.45E-5	1.33676E+6	
2.5E-5	1.34472E+6	
2.55E-5	1.34429E+6	
2.6E-5	1.35037E+6	
2.65E-5	1.35191E+6	
2.7E-5	1.35198E+6	
2.75E-5	1.34537E+6	
2.8E-5	1.34394E+6	
2.85E-5	1.34064E+6	
2.9E-5	1.33824E+6	
