-1.435231e-03 	 5.054310e+06 
-1.435231e-03 	 5.089263e+06 
-1.106445e-03 	 5.091447e+06 
3.825352e-03 	 5.055038e+06 
-2.092804e-03 	 5.020814e+06 
-1.764017e-03 	 4.923965e+06 
-3.079163e-03 	 5.084165e+06 
-2.750377e-03 	 5.115477e+06 
5.798071e-03 	 5.070330e+06 
8.662742e-04 	 5.006978e+06 
-1.435231e-03 	 5.081981e+06 
-4.488716e-04 	 4.979307e+06 
1.852634e-03 	 5.044115e+06 
3.966307e-02 	 5.008435e+06 
5.347210e-02 	 5.002609e+06 
5.445846e-02 	 4.956734e+06 
5.774633e-02 	 5.026639e+06 
6.300691e-02 	 5.034649e+06 
6.925385e-02 	 5.076155e+06 
6.333569e-02 	 5.056495e+06 
8.141895e-02 	 5.017901e+06 
7.813108e-02 	 5.143148e+06 
8.536438e-02 	 5.059407e+06 
9.128254e-02 	 5.073971e+06 
8.963860e-02 	 5.072515e+06 
9.128254e-02 	 5.069602e+06 
8.832346e-02 	 4.992415e+06 
1.014749e-01 	 5.000425e+06 
1.139688e-01 	 5.127856e+06 
1.146264e-01 	 5.055038e+06 
1.129824e-01 	 5.038290e+06 
1.077219e-01 	 5.119846e+06 
1.294218e-01 	 5.024455e+06 
1.244900e-01 	 4.984405e+06 
1.402717e-01 	 5.063776e+06 
1.373126e-01 	 5.046300e+06 
1.415868e-01 	 5.040475e+06 
1.491489e-01 	 5.068874e+06 
1.498065e-01 	 4.987317e+06 
1.521080e-01 	 5.008435e+06 
1.544095e-01 	 4.985861e+06 
1.603277e-01 	 4.966200e+06 
1.685473e-01 	 5.025911e+06 
1.698625e-01 	 5.044115e+06 
1.724928e-01 	 5.036834e+06 
1.853154e-01 	 5.021542e+06 
1.797261e-01 	 4.990230e+06 
1.816988e-01 	 4.990230e+06 
1.935351e-01 	 4.988045e+06 
1.899184e-01 	 5.012804e+06 
1.932063e-01 	 4.928335e+06 
2.073441e-01 	 4.990230e+06 
2.057002e-01 	 5.036105e+06 
2.050426e-01 	 4.938529e+06 
2.234546e-01 	 4.987317e+06 
2.135910e-01 	 4.971297e+06 
2.264137e-01 	 5.023726e+06 
2.234546e-01 	 5.032465e+06 
2.306879e-01 	 4.956005e+06 
2.320031e-01 	 5.010619e+06 
2.431818e-01 	 5.067417e+06 
2.405515e-01 	 4.955277e+06 
2.510727e-01 	 5.041203e+06 
2.523878e-01 	 5.120575e+06 
2.451545e-01 	 5.056495e+06 
2.622514e-01 	 5.039018e+06 
2.622514e-01 	 5.027367e+06 
2.619226e-01 	 4.942898e+06 
2.721150e-01 	 5.132225e+06 
2.724438e-01 	 4.947267e+06 
2.783619e-01 	 4.954549e+06 
2.826361e-01 	 5.014260e+06 
2.836225e-01 	 5.017901e+06 
2.921709e-01 	 5.042659e+06 
2.928285e-01 	 5.034649e+06 
2.905270e-01 	 5.035377e+06 
3.082815e-01 	 5.100185e+06 
2.911846e-01 	 4.930519e+06 
3.069663e-01 	 4.957462e+06 
