Temps - Tracé 0	Amplitude - Tracé 0	
2.76	2.95764E+6	
2.7603	2.9568E+6	
2.7606	2.95624E+6	
2.7609	2.95633E+6	
2.7612	2.95568E+6	
2.7615	2.95516E+6	
2.7618	2.95461E+6	
2.7621	2.959E+6	
2.7624	2.95549E+6	
2.7627	2.95643E+6	
2.763	2.95652E+6	
2.7633	2.95572E+6	
2.7636	2.95652E+6	
2.7639	2.95614E+6	
2.7642	2.95634E+6	
2.7645	2.9562E+6	
2.7648	2.95657E+6	
2.7651	2.95535E+6	
2.7654	2.95645E+6	
2.7657	2.95827E+6	
2.766	2.9567E+6	
2.7663	2.95774E+6	
2.7666	2.95852E+6	
2.7669	2.95685E+6	
2.7672	2.95757E+6	
2.7675	2.95677E+6	
2.7678	2.95545E+6	
2.7681	2.95679E+6	
2.7684	2.95757E+6	
2.7687	2.95693E+6	
2.769	2.95689E+6	
2.7693	2.95767E+6	
2.7696	2.95632E+6	
2.7699	2.95658E+6	
2.7702	2.95612E+6	
2.7705	2.95699E+6	
2.7708	2.95764E+6	
2.7711	2.95514E+6	
2.7714	2.95604E+6	
2.7717	2.95748E+6	
2.772	2.95672E+6	
2.7723	2.95698E+6	
2.7726	2.95638E+6	
2.7729	2.95743E+6	
2.7732	2.95665E+6	
2.7735	2.95667E+6	
2.7738	2.95526E+6	
2.7741	2.95747E+6	
2.7744	2.95609E+6	
2.7747	2.95681E+6	
2.775	2.9572E+6	
2.7753	2.95673E+6	
2.7756	2.95792E+6	
2.7759	2.95615E+6	
2.7762	2.95685E+6	
2.7765	2.95602E+6	
2.7768	2.95584E+6	
2.7771	2.95777E+6	
2.7774	2.95746E+6	
2.7777	2.95562E+6	
2.778	2.95607E+6	
2.7783	2.95553E+6	
2.7786	2.957E+6	
2.7789	2.95646E+6	
2.7792	2.95557E+6	
2.7795	2.95469E+6	
2.7798	2.956E+6	
2.7801	2.95631E+6	
2.7804	2.95426E+6	
2.7807	2.95657E+6	
2.781	2.95496E+6	
2.7813	2.95637E+6	
2.7816	2.95353E+6	
2.7819	2.95569E+6	
2.7822	2.95598E+6	
2.7825	2.9555E+6	
2.7828	2.95572E+6	
2.7831	2.95561E+6	
2.7834	2.95446E+6	
2.7837	2.95581E+6	
2.784	2.95551E+6	
2.7843	2.95358E+6	
2.7846	2.95465E+6	
2.7849	2.95502E+6	
2.7852	2.95344E+6	
2.7855	2.95276E+6	
2.7858	2.95429E+6	
2.7861	2.95369E+6	
2.7864	2.95255E+6	
2.7867	2.95206E+6	
2.787	2.95173E+6	
2.7873	2.95065E+6	
2.7876	2.95045E+6	
2.7879	2.95145E+6	
2.7882	2.9503E+6	
2.7885	2.94927E+6	
2.7888	2.94806E+6	
2.7891	2.94665E+6	
2.7894	2.94667E+6	
2.7897	2.94735E+6	
2.79	2.9453E+6	
2.7903	2.94669E+6	
2.7906	2.94628E+6	
2.7909	2.94571E+6	
2.7912	2.94349E+6	
2.7915	2.94428E+6	
2.7918	2.94408E+6	
2.7921	2.94502E+6	
2.7924	2.94404E+6	
2.7927	2.94309E+6	
2.793	2.94285E+6	
2.7933	2.94327E+6	
2.7936	2.9429E+6	
2.7939	2.9415E+6	
2.7942	2.94339E+6	
2.7945	2.94184E+6	
2.7948	2.9433E+6	
2.7951	2.94372E+6	
2.7954	2.94482E+6	
2.7957	2.94399E+6	
2.796	2.94618E+6	
2.7963	2.94502E+6	
2.7966	2.94657E+6	
2.7969	2.94601E+6	
2.7972	2.94659E+6	
2.7975	2.94947E+6	
2.7978	2.94843E+6	
2.7981	2.94807E+6	
2.7984	2.949E+6	
2.7987	2.94866E+6	
2.799	2.95054E+6	
2.7993	2.94973E+6	
2.7996	2.95039E+6	
2.7999	2.95149E+6	
2.8002	2.9526E+6	
2.8005	2.95411E+6	
2.8008	2.95301E+6	
2.8011	2.95436E+6	
2.8014	2.95386E+6	
2.8017	2.95481E+6	
2.802	2.95415E+6	
2.8023	2.95538E+6	
2.8026	2.95399E+6	
2.8029	2.95432E+6	
2.8032	2.95555E+6	
2.8035	2.95705E+6	
2.8038	2.95487E+6	
2.8041	2.95643E+6	
2.8044	2.95503E+6	
2.8047	2.9555E+6	
2.805	2.95517E+6	
2.8053	2.95572E+6	
2.8056	2.95574E+6	
2.8059	2.95681E+6	
2.8062	2.95607E+6	
2.8065	2.95409E+6	
2.8068	2.95716E+6	
2.8071	2.95638E+6	
2.8074	2.95727E+6	
2.8077	2.95781E+6	
2.808	2.95524E+6	
2.8083	2.95399E+6	
2.8086	2.95627E+6	
2.8089	2.95698E+6	
2.8092	2.95591E+6	
2.8095	2.95468E+6	
2.8098	2.95734E+6	
2.8101	2.95679E+6	
2.8104	2.95662E+6	
2.8107	2.95698E+6	
2.811	2.95892E+6	
2.8113	2.95657E+6	
2.8116	2.95486E+6	
2.8119	2.9566E+6	
2.8122	2.95772E+6	
2.8125	2.95745E+6	
2.8128	2.95752E+6	
2.8131	2.95692E+6	
2.8134	2.95658E+6	
2.8137	2.95827E+6	
2.814	2.95656E+6	
2.8143	2.95849E+6	
2.8146	2.95614E+6	
2.8149	2.95813E+6	
2.8152	2.9563E+6	
2.8155	2.95728E+6	
2.8158	2.95574E+6	
2.8161	2.95594E+6	
2.8164	2.95685E+6	
2.8167	2.95509E+6	
2.817	2.95775E+6	
2.8173	2.95791E+6	
2.8176	2.95695E+6	
2.8179	2.95618E+6	
2.8182	2.95664E+6	
2.8185	2.9563E+6	
2.8188	2.95536E+6	
2.8191	2.95783E+6	
2.8194	2.95611E+6	
2.8197	2.95707E+6	
2.82	2.95553E+6	
