Temps - Tracé 0	Amplitude - Tracé 0	
2.6	3.48836E+6	
2.60302	3.48461E+6	
2.60603	3.4816E+6	
2.60905	3.48495E+6	
2.61206	3.4887E+6	
2.61508	3.49013E+6	
2.61809	3.48285E+6	
2.62111	3.48324E+6	
2.62412	3.48774E+6	
2.62714	3.48332E+6	
2.63015	3.48795E+6	
2.63317	3.48763E+6	
2.63618	3.4824E+6	
2.6392	3.48636E+6	
2.64221	3.48405E+6	
2.64523	3.47989E+6	
2.64824	3.48709E+6	
2.65126	3.48546E+6	
2.65427	3.48507E+6	
2.65729	3.48579E+6	
2.6603	3.48177E+6	
2.66332	3.4868E+6	
2.66633	3.47913E+6	
2.66935	3.4811E+6	
2.67236	3.47617E+6	
2.67538	3.46219E+6	
2.67839	3.4635E+6	
2.68141	3.47551E+6	
2.68442	3.47705E+6	
2.68744	3.48444E+6	
2.69045	3.48558E+6	
2.69347	3.48711E+6	
2.69648	3.48481E+6	
2.6995	3.4869E+6	
2.70251	3.48775E+6	
2.70553	3.49169E+6	
2.70854	3.48198E+6	
2.71156	3.48873E+6	
2.71457	3.48551E+6	
2.71759	3.49019E+6	
2.7206	3.48298E+6	
2.72362	3.4858E+6	
2.72663	3.48457E+6	
2.72965	3.48741E+6	
2.73266	3.48683E+6	
2.73568	3.48664E+6	
2.73869	3.48494E+6	
2.74171	3.48533E+6	
2.74472	3.48761E+6	
2.74774	3.48956E+6	
2.75075	3.48548E+6	
2.75377	3.48771E+6	
2.75678	3.48519E+6	
2.7598	3.48099E+6	
2.76281	3.47718E+6	
2.76583	3.46732E+6	
2.76884	3.46396E+6	
2.77186	3.46987E+6	
2.77487	3.48115E+6	
2.77789	3.4797E+6	
2.7809	3.48146E+6	
2.78392	3.49102E+6	
2.78693	3.48694E+6	
2.78995	3.48622E+6	
2.79296	3.48861E+6	
2.79598	3.48778E+6	
2.79899	3.48779E+6	
2.80201	3.48337E+6	
2.80503	3.48915E+6	
2.80804	3.48789E+6	
2.81106	3.48294E+6	
2.81407	3.48997E+6	
2.81709	3.47597E+6	
2.8201	3.48111E+6	
2.82312	3.47543E+6	
