Temps - Tracé 0	Amplitude - Tracé 0	
2.6	2.96501E+6	
2.60302	2.96739E+6	
2.60603	2.96506E+6	
2.60905	2.96651E+6	
2.61206	2.964E+6	
2.61508	2.96561E+6	
2.61809	2.96394E+6	
2.62111	2.9692E+6	
2.62412	2.96704E+6	
2.62714	2.96518E+6	
2.63015	2.96621E+6	
2.63317	2.96651E+6	
2.63618	2.96651E+6	
2.6392	2.96421E+6	
2.64221	2.9647E+6	
2.64523	2.96568E+6	
2.64824	2.96622E+6	
2.65126	2.96619E+6	
2.65427	2.96569E+6	
2.65729	2.96651E+6	
2.6603	2.96602E+6	
2.66332	2.96412E+6	
2.66633	2.96462E+6	
2.66935	2.96507E+6	
2.67236	2.96708E+6	
2.67538	2.96478E+6	
2.67839	2.96586E+6	
2.68141	2.96587E+6	
2.68442	2.96543E+6	
2.68744	2.96489E+6	
2.69045	2.96518E+6	
2.69347	2.95343E+6	
2.69648	2.9476E+6	
2.6995	2.95014E+6	
2.70251	2.96085E+6	
2.70553	2.96383E+6	
2.70854	2.96441E+6	
2.71156	2.96518E+6	
2.71457	2.96774E+6	
2.71759	2.9658E+6	
2.7206	2.96591E+6	
2.72362	2.96752E+6	
2.72663	2.96416E+6	
2.72965	2.96839E+6	
2.73266	2.96594E+6	
2.73568	2.96645E+6	
2.73869	2.9662E+6	
2.74171	2.96326E+6	
2.74472	2.96243E+6	
2.74774	2.96684E+6	
2.75075	2.96455E+6	
2.75377	2.96412E+6	
2.75678	2.9627E+6	
2.7598	2.96316E+6	
2.76281	2.96641E+6	
2.76583	2.96406E+6	
2.76884	2.96373E+6	
2.77186	2.9672E+6	
2.77487	2.96772E+6	
2.77789	2.96164E+6	
2.7809	2.9616E+6	
2.78392	2.96379E+6	
2.78693	2.95817E+6	
2.78995	2.95379E+6	
2.79296	2.95637E+6	
2.79598	2.95007E+6	
2.79899	2.94696E+6	
2.80201	2.95398E+6	
2.80503	2.96014E+6	
2.80804	2.96551E+6	
2.81106	2.96533E+6	
2.81407	2.96314E+6	
2.81709	2.96478E+6	
2.8201	2.96711E+6	
2.82312	2.96525E+6	
2.82613	2.96451E+6	
2.82915	2.96036E+6	
2.83216	2.96183E+6	
2.83518	2.96362E+6	
2.83819	2.96606E+6	
2.84121	2.96491E+6	
2.84422	2.9639E+6	
2.84724	2.96707E+6	
2.85025	2.9649E+6	
2.85327	2.96485E+6	
2.85628	2.96519E+6	
2.8593	2.96544E+6	
2.86231	2.9618E+6	
2.86533	2.96016E+6	
2.86834	2.96144E+6	
2.87136	2.95998E+6	
2.87437	2.95063E+6	
2.87739	2.94067E+6	
2.8804	2.93044E+6	
2.88342	2.94541E+6	
2.88643	2.96302E+6	
2.88945	2.96333E+6	
2.89246	2.95613E+6	
2.89548	2.93525E+6	
2.89849	2.93283E+6	
2.90151	2.94267E+6	
2.90452	2.95252E+6	
2.90754	2.96138E+6	
2.91055	2.96192E+6	
2.91357	2.96624E+6	
2.91658	2.96388E+6	
2.9196	2.96462E+6	
2.92261	2.96664E+6	
2.92563	2.96539E+6	
2.92864	2.96801E+6	
2.93166	2.96425E+6	
2.93467	2.96296E+6	
2.93769	2.96473E+6	
2.9407	2.96514E+6	
2.94372	2.9643E+6	
2.94673	2.96432E+6	
2.94975	2.96313E+6	
2.95276	2.96318E+6	
2.95578	2.96385E+6	
2.95879	2.96723E+6	
2.96181	2.9642E+6	
2.96482	2.96181E+6	
2.96784	2.95507E+6	
2.97085	2.94809E+6	
2.97387	2.94676E+6	
2.97688	2.94915E+6	
2.9799	2.95376E+6	
2.98291	2.95824E+6	
2.98593	2.96197E+6	
2.98894	2.96331E+6	
2.99196	2.96041E+6	
2.99497	2.96546E+6	
2.99799	2.96444E+6	
3.00101	2.96526E+6	
3.00402	2.96407E+6	
3.00704	2.96776E+6	
3.01005	2.96526E+6	
3.01307	2.96565E+6	
3.01608	2.9635E+6	
3.0191	2.96564E+6	
3.02211	2.96585E+6	
3.02513	2.96484E+6	
3.02814	2.9643E+6	
3.03116	2.9674E+6	
3.03417	2.96571E+6	
3.03719	2.96483E+6	
3.0402	2.96441E+6	
3.04322	2.96076E+6	
3.04623	2.94886E+6	
3.04925	2.94593E+6	
3.05226	2.95438E+6	
3.05528	2.96041E+6	
3.05829	2.96184E+6	
3.06131	2.96479E+6	
3.06432	2.96185E+6	
3.06734	2.96341E+6	
3.07035	2.96652E+6	
3.07337	2.96803E+6	
3.07638	2.96528E+6	
3.0794	2.96292E+6	
3.08241	2.96721E+6	
3.08543	2.96555E+6	
3.08844	2.96581E+6	
3.09146	2.96723E+6	
3.09447	2.96891E+6	
3.09749	2.96352E+6	
3.1005	2.96536E+6	
3.10352	2.96474E+6	
