Temps - Tracé 0	Amplitude - Tracé 0	
2.76	2.94069E+6	
2.7603	2.94049E+6	
2.7606	2.94099E+6	
2.7609	2.94032E+6	
2.7612	2.94043E+6	
2.7615	2.94079E+6	
2.7618	2.93984E+6	
2.7621	2.94115E+6	
2.7624	2.94057E+6	
2.7627	2.94074E+6	
2.763	2.94097E+6	
2.7633	2.94028E+6	
2.7636	2.94206E+6	
2.7639	2.94211E+6	
2.7642	2.94085E+6	
2.7645	2.94114E+6	
2.7648	2.94044E+6	
2.7651	2.94149E+6	
2.7654	2.94088E+6	
2.7657	2.94195E+6	
2.766	2.94105E+6	
2.7663	2.94116E+6	
2.7666	2.9409E+6	
2.7669	2.9418E+6	
2.7672	2.94052E+6	
2.7675	2.93982E+6	
2.7678	2.94124E+6	
2.7681	2.94261E+6	
2.7684	2.94195E+6	
2.7687	2.94093E+6	
2.769	2.94086E+6	
2.7693	2.94001E+6	
2.7696	2.94072E+6	
2.7699	2.94058E+6	
2.7702	2.94103E+6	
2.7705	2.94172E+6	
2.7708	2.94064E+6	
2.7711	2.94081E+6	
2.7714	2.94041E+6	
2.7717	2.94007E+6	
2.772	2.94214E+6	
2.7723	2.9407E+6	
2.7726	2.94174E+6	
2.7729	2.94076E+6	
2.7732	2.94115E+6	
2.7735	2.94059E+6	
2.7738	2.94005E+6	
2.7741	2.9407E+6	
2.7744	2.94099E+6	
2.7747	2.94143E+6	
2.775	2.94107E+6	
2.7753	2.94048E+6	
2.7756	2.94128E+6	
2.7759	2.9413E+6	
2.7762	2.94122E+6	
2.7765	2.94029E+6	
2.7768	2.94072E+6	
2.7771	2.94139E+6	
2.7774	2.94134E+6	
2.7777	2.94177E+6	
2.778	2.93921E+6	
2.7783	2.94063E+6	
2.7786	2.94124E+6	
2.7789	2.94029E+6	
2.7792	2.94105E+6	
2.7795	2.94191E+6	
2.7798	2.93961E+6	
2.7801	2.94029E+6	
2.7804	2.94066E+6	
2.7807	2.94103E+6	
2.781	2.94088E+6	
2.7813	2.94003E+6	
2.7816	2.94071E+6	
2.7819	2.94047E+6	
2.7822	2.9409E+6	
2.7825	2.93976E+6	
2.7828	2.94001E+6	
2.7831	2.94114E+6	
2.7834	2.93997E+6	
2.7837	2.94074E+6	
2.784	2.94112E+6	
2.7843	2.93958E+6	
2.7846	2.93909E+6	
2.7849	2.94079E+6	
2.7852	2.93883E+6	
2.7855	2.93828E+6	
2.7858	2.93832E+6	
2.7861	2.93799E+6	
2.7864	2.93793E+6	
2.7867	2.93724E+6	
2.787	2.93706E+6	
2.7873	2.93806E+6	
2.7876	2.93745E+6	
2.7879	2.93712E+6	
2.7882	2.9363E+6	
2.7885	2.93603E+6	
2.7888	2.93424E+6	
2.7891	2.93578E+6	
2.7894	2.93516E+6	
2.7897	2.93347E+6	
2.79	2.93345E+6	
2.7903	2.93162E+6	
2.7906	2.93209E+6	
2.7909	2.93101E+6	
2.7912	2.92973E+6	
2.7915	2.92913E+6	
2.7918	2.92834E+6	
2.7921	2.927E+6	
2.7924	2.92733E+6	
2.7927	2.92618E+6	
2.793	2.92686E+6	
2.7933	2.92682E+6	
2.7936	2.92689E+6	
2.7939	2.92671E+6	
2.7942	2.92792E+6	
2.7945	2.92709E+6	
2.7948	2.92608E+6	
2.7951	2.92788E+6	
2.7954	2.92621E+6	
2.7957	2.92676E+6	
2.796	2.92728E+6	
2.7963	2.92862E+6	
2.7966	2.92935E+6	
2.7969	2.92858E+6	
2.7972	2.93E+6	
2.7975	2.93223E+6	
2.7978	2.93301E+6	
2.7981	2.93325E+6	
2.7984	2.9348E+6	
2.7987	2.9349E+6	
2.799	2.93558E+6	
2.7993	2.93623E+6	
2.7996	2.93659E+6	
2.7999	2.93672E+6	
2.8002	2.93724E+6	
2.8005	2.93807E+6	
2.8008	2.93659E+6	
2.8011	2.9388E+6	
2.8014	2.93921E+6	
2.8017	2.94006E+6	
2.802	2.93966E+6	
2.8023	2.94036E+6	
2.8026	2.93939E+6	
2.8029	2.94005E+6	
2.8032	2.94036E+6	
2.8035	2.93907E+6	
2.8038	2.93949E+6	
2.8041	2.93993E+6	
2.8044	2.93962E+6	
2.8047	2.94031E+6	
2.805	2.94012E+6	
2.8053	2.93977E+6	
2.8056	2.94091E+6	
2.8059	2.94E+6	
2.8062	2.94049E+6	
2.8065	2.94073E+6	
2.8068	2.93985E+6	
2.8071	2.94106E+6	
2.8074	2.94086E+6	
2.8077	2.94041E+6	
2.808	2.93973E+6	
2.8083	2.94102E+6	
2.8086	2.94236E+6	
2.8089	2.94183E+6	
