Temps - Tracé 0	Amplitude - Tracé 0	
2.6	2.74834E+6	
2.60302	2.74748E+6	
2.60603	2.74674E+6	
2.60905	2.74683E+6	
2.61206	2.74695E+6	
2.61508	2.74842E+6	
2.61809	2.74696E+6	
2.62111	2.74672E+6	
2.62412	2.7475E+6	
2.62714	2.74539E+6	
2.63015	2.74839E+6	
2.63317	2.74692E+6	
2.63618	2.74437E+6	
2.6392	2.74657E+6	
2.64221	2.74587E+6	
2.64523	2.74793E+6	
2.64824	2.74825E+6	
2.65126	2.74671E+6	
2.65427	2.74805E+6	
2.65729	2.74548E+6	
2.6603	2.74992E+6	
2.66332	2.74699E+6	
2.66633	2.74735E+6	
2.66935	2.74832E+6	
2.67236	2.74671E+6	
2.67538	2.74688E+6	
2.67839	2.74679E+6	
2.68141	2.74499E+6	
2.68442	2.74418E+6	
2.68744	2.7408E+6	
2.69045	2.72839E+6	
2.69347	2.729E+6	
2.69648	2.73881E+6	
2.6995	2.74739E+6	
2.70251	2.74646E+6	
2.70553	2.74591E+6	
2.70854	2.74691E+6	
2.71156	2.74652E+6	
2.71457	2.74747E+6	
2.71759	2.74827E+6	
2.7206	2.74714E+6	
2.72362	2.7461E+6	
2.72663	2.74633E+6	
2.72965	2.74583E+6	
2.73266	2.74469E+6	
2.73568	2.7457E+6	
2.73869	2.74723E+6	
2.74171	2.74674E+6	
2.74472	2.74676E+6	
2.74774	2.74594E+6	
2.75075	2.74678E+6	
2.75377	2.74717E+6	
2.75678	2.74515E+6	
2.7598	2.74572E+6	
2.76281	2.74556E+6	
2.76583	2.74596E+6	
2.76884	2.74665E+6	
2.77186	2.74731E+6	
2.77487	2.74605E+6	
2.77789	2.74574E+6	
2.7809	2.74275E+6	
2.78392	2.73496E+6	
2.78693	2.72758E+6	
2.78995	2.73053E+6	
2.79296	2.73998E+6	
2.79598	2.74443E+6	
2.79899	2.74234E+6	
2.80201	2.74153E+6	
2.80503	2.73914E+6	
2.80804	2.73895E+6	
2.81106	2.74344E+6	
2.81407	2.74619E+6	
2.81709	2.74711E+6	
2.8201	2.74637E+6	
2.82312	2.74751E+6	
2.82613	2.74728E+6	
2.82915	2.74715E+6	
2.83216	2.74641E+6	
2.83518	2.7474E+6	
2.83819	2.74689E+6	
2.84121	2.74553E+6	
2.84422	2.74799E+6	
2.84724	2.74692E+6	
2.85025	2.74569E+6	
2.85327	2.74745E+6	
2.85628	2.74685E+6	
2.8593	2.74558E+6	
2.86231	2.74441E+6	
2.86533	2.74567E+6	
2.86834	2.74487E+6	
2.87136	2.74273E+6	
2.87437	2.73517E+6	
2.87739	2.72607E+6	
2.8804	2.71278E+6	
2.88342	2.72177E+6	
2.88643	2.74053E+6	
2.88945	2.74273E+6	
2.89246	2.73631E+6	
2.89548	2.71604E+6	
2.89849	2.71198E+6	
2.90151	2.72441E+6	
2.90452	2.7361E+6	
2.90754	2.7411E+6	
2.91055	2.74606E+6	
2.91357	2.7464E+6	
2.91658	2.74608E+6	
2.9196	2.74284E+6	
2.92261	2.74697E+6	
2.92563	2.74735E+6	
2.92864	2.74706E+6	
2.93166	2.74614E+6	
2.93467	2.74535E+6	
2.93769	2.74605E+6	
2.9407	2.74634E+6	
2.94372	2.74557E+6	
2.94673	2.74499E+6	
2.94975	2.74592E+6	
2.95276	2.74587E+6	
2.95578	2.74578E+6	
2.95879	2.74607E+6	
2.96181	2.7402E+6	
2.96482	2.73815E+6	
2.96784	2.73863E+6	
2.97085	2.73947E+6	
2.97387	2.73867E+6	
2.97688	2.72248E+6	
2.9799	2.71345E+6	
2.98291	2.71723E+6	
2.98593	2.72503E+6	
2.98894	2.73214E+6	
2.99196	2.73403E+6	
2.99497	2.73299E+6	
2.99799	2.73108E+6	
3.00101	2.7329E+6	
3.00402	2.73327E+6	
3.00704	2.7346E+6	
3.01005	2.73434E+6	
3.01307	2.73568E+6	
3.01608	2.73614E+6	
3.0191	2.73393E+6	
3.02211	2.73495E+6	
3.02513	2.73465E+6	
3.02814	2.73581E+6	
3.03116	2.73444E+6	
3.03417	2.73551E+6	
3.03719	2.73373E+6	
3.0402	2.73403E+6	
3.04322	2.73222E+6	
3.04623	2.73126E+6	
3.04925	2.72106E+6	
3.05226	2.71481E+6	
3.05528	2.72054E+6	
3.05829	2.73106E+6	
3.06131	2.73112E+6	
3.06432	2.73459E+6	
3.06734	2.73403E+6	
3.07035	2.73518E+6	
3.07337	2.73406E+6	
3.07638	2.73382E+6	
3.0794	2.73503E+6	
3.08241	2.7348E+6	
3.08543	2.73586E+6	
3.08844	2.73397E+6	
3.09146	2.73535E+6	
3.09447	2.73534E+6	
3.09749	2.73479E+6	
3.1005	2.73643E+6	
3.10352	2.73491E+6	
3.10653	2.73488E+6	
3.10955	2.73424E+6	
3.11256	2.73569E+6	
3.11558	2.73409E+6	
3.11859	2.73363E+6	
3.12161	2.73552E+6	
3.12462	2.73565E+6	
3.12764	2.73571E+6	
3.13065	2.73462E+6	
3.13367	2.73443E+6	
3.13668	2.73495E+6	
3.1397	2.73228E+6	
3.14271	2.73509E+6	
3.14573	2.73583E+6	
3.14874	2.7356E+6	
3.15176	2.73295E+6	
3.15477	2.73434E+6	
3.15779	2.73386E+6	
3.1608	2.73556E+6	
3.16382	2.7352E+6	
3.16683	2.73412E+6	
3.16985	2.73354E+6	
3.17286	2.7357E+6	
3.17588	2.7351E+6	
3.17889	2.73409E+6	
3.18191	2.73451E+6	
3.18492	2.73525E+6	
3.18794	2.73664E+6	
3.19095	2.73351E+6	
