Temps - Tracé 0	Amplitude - Tracé 0	
2.76	2.92743E+6	
2.7603	2.92678E+6	
2.7606	2.92635E+6	
2.7609	2.9258E+6	
2.7612	2.92679E+6	
2.7615	2.92671E+6	
2.7618	2.92634E+6	
2.7621	2.92831E+6	
2.7624	2.92663E+6	
2.7627	2.92693E+6	
2.763	2.92636E+6	
2.7633	2.92652E+6	
2.7636	2.92642E+6	
2.7639	2.9265E+6	
2.7642	2.92587E+6	
2.7645	2.92656E+6	
2.7648	2.92599E+6	
2.7651	2.92553E+6	
2.7654	2.92811E+6	
2.7657	2.9263E+6	
2.766	2.92681E+6	
2.7663	2.92603E+6	
2.7666	2.92566E+6	
2.7669	2.92719E+6	
2.7672	2.92657E+6	
2.7675	2.92571E+6	
2.7678	2.92725E+6	
2.7681	2.92753E+6	
2.7684	2.92515E+6	
2.7687	2.92535E+6	
2.769	2.92548E+6	
2.7693	2.92532E+6	
2.7696	2.92642E+6	
2.7699	2.92843E+6	
2.7702	2.92485E+6	
2.7705	2.92726E+6	
2.7708	2.92539E+6	
2.7711	2.92663E+6	
2.7714	2.92593E+6	
2.7717	2.92788E+6	
2.772	2.92706E+6	
2.7723	2.92693E+6	
2.7726	2.92661E+6	
2.7729	2.92748E+6	
2.7732	2.92682E+6	
2.7735	2.92711E+6	
2.7738	2.9267E+6	
2.7741	2.92594E+6	
2.7744	2.92602E+6	
2.7747	2.92576E+6	
2.775	2.92498E+6	
2.7753	2.92566E+6	
2.7756	2.92604E+6	
2.7759	2.92628E+6	
2.7762	2.92694E+6	
2.7765	2.92545E+6	
2.7768	2.9267E+6	
2.7771	2.92646E+6	
2.7774	2.92664E+6	
2.7777	2.92495E+6	
2.778	2.92498E+6	
2.7783	2.92582E+6	
2.7786	2.9251E+6	
2.7789	2.92569E+6	
2.7792	2.927E+6	
2.7795	2.9262E+6	
2.7798	2.92618E+6	
2.7801	2.92565E+6	
2.7804	2.92621E+6	
2.7807	2.92697E+6	
2.781	2.92651E+6	
2.7813	2.92545E+6	
2.7816	2.92584E+6	
2.7819	2.92518E+6	
2.7822	2.92489E+6	
2.7825	2.92569E+6	
2.7828	2.92385E+6	
2.7831	2.92622E+6	
2.7834	2.92455E+6	
2.7837	2.9259E+6	
2.784	2.92325E+6	
2.7843	2.92392E+6	
2.7846	2.92566E+6	
2.7849	2.92432E+6	
2.7852	2.92266E+6	
2.7855	2.92305E+6	
2.7858	2.92284E+6	
2.7861	2.92221E+6	
2.7864	2.92219E+6	
2.7867	2.92155E+6	
2.787	2.92072E+6	
2.7873	2.9212E+6	
2.7876	2.92061E+6	
2.7879	2.9207E+6	
2.7882	2.91971E+6	
2.7885	2.92021E+6	
2.7888	2.91913E+6	
2.7891	2.91762E+6	
2.7894	2.91947E+6	
2.7897	2.91835E+6	
2.79	2.91743E+6	
