Temps - Tracé 0	Amplitude - Tracé 0	
2.76	2.9585E+6	
2.7603	2.95899E+6	
2.7606	2.95918E+6	
2.7609	2.96067E+6	
2.7612	2.95772E+6	
2.7615	2.9586E+6	
2.7618	2.9599E+6	
2.7621	2.95806E+6	
2.7624	2.95924E+6	
2.7627	2.96053E+6	
2.763	2.95885E+6	
2.7633	2.95848E+6	
2.7636	2.96125E+6	
2.7639	2.95917E+6	
2.7642	2.9583E+6	
2.7645	2.95977E+6	
2.7648	2.95933E+6	
2.7651	2.96091E+6	
2.7654	2.95893E+6	
2.7657	2.95619E+6	
2.766	2.95748E+6	
2.7663	2.95858E+6	
2.7666	2.95973E+6	
2.7669	2.96068E+6	
2.7672	2.96059E+6	
2.7675	2.95896E+6	
2.7678	2.96106E+6	
2.7681	2.95794E+6	
2.7684	2.96124E+6	
2.7687	2.96223E+6	
2.769	2.95991E+6	
2.7693	2.95898E+6	
2.7696	2.95866E+6	
2.7699	2.95862E+6	
2.7702	2.95942E+6	
2.7705	2.95966E+6	
2.7708	2.96036E+6	
2.7711	2.96097E+6	
2.7714	2.95813E+6	
2.7717	2.96111E+6	
2.772	2.95999E+6	
2.7723	2.95942E+6	
2.7726	2.95939E+6	
2.7729	2.95812E+6	
2.7732	2.95836E+6	
2.7735	2.96058E+6	
2.7738	2.96107E+6	
2.7741	2.96021E+6	
2.7744	2.9592E+6	
2.7747	2.95923E+6	
2.775	2.95826E+6	
2.7753	2.96126E+6	
2.7756	2.96077E+6	
2.7759	2.95857E+6	
2.7762	2.95886E+6	
2.7765	2.95937E+6	
2.7768	2.95966E+6	
2.7771	2.95994E+6	
2.7774	2.95898E+6	
2.7777	2.95774E+6	
2.778	2.96083E+6	
2.7783	2.96037E+6	
2.7786	2.96036E+6	
2.7789	2.96047E+6	
2.7792	2.9601E+6	
2.7795	2.96143E+6	
2.7798	2.95977E+6	
2.7801	2.96103E+6	
2.7804	2.95822E+6	
2.7807	2.96022E+6	
2.781	2.96031E+6	
2.7813	2.95748E+6	
2.7816	2.95897E+6	
2.7819	2.95893E+6	
2.7822	2.95762E+6	
2.7825	2.95943E+6	
2.7828	2.95989E+6	
2.7831	2.95877E+6	
2.7834	2.95798E+6	
2.7837	2.95987E+6	
2.784	2.95824E+6	
2.7843	2.95644E+6	
2.7846	2.95805E+6	
2.7849	2.95859E+6	
2.7852	2.95919E+6	
2.7855	2.95655E+6	
2.7858	2.95721E+6	
2.7861	2.95584E+6	
2.7864	2.95594E+6	
2.7867	2.95343E+6	
2.787	2.95758E+6	
2.7873	2.95546E+6	
2.7876	2.95507E+6	
2.7879	2.95298E+6	
2.7882	2.95213E+6	
2.7885	2.95362E+6	
2.7888	2.95188E+6	
2.7891	2.95358E+6	
2.7894	2.95323E+6	
2.7897	2.95127E+6	
2.79	2.95196E+6	
2.7903	2.95174E+6	
2.7906	2.95175E+6	
2.7909	2.95301E+6	
2.7912	2.95436E+6	
2.7915	2.95215E+6	
2.7918	2.95254E+6	
2.7921	2.95337E+6	
2.7924	2.95318E+6	
2.7927	2.9542E+6	
2.793	2.95286E+6	
2.7933	2.95261E+6	
2.7936	2.9526E+6	
2.7939	2.95282E+6	
2.7942	2.9532E+6	
2.7945	2.95273E+6	
2.7948	2.95278E+6	
2.7951	2.95202E+6	
2.7954	2.95147E+6	
2.7957	2.95087E+6	
2.796	2.95034E+6	
2.7963	2.94803E+6	
2.7966	2.94831E+6	
2.7969	2.94879E+6	
2.7972	2.94708E+6	
2.7975	2.94928E+6	
2.7978	2.94675E+6	
2.7981	2.94666E+6	
2.7984	2.94524E+6	
2.7987	2.9463E+6	
2.799	2.94836E+6	
2.7993	2.9455E+6	
2.7996	2.94853E+6	
2.7999	2.94855E+6	
2.8002	2.94919E+6	
2.8005	2.94882E+6	
2.8008	2.94868E+6	
2.8011	2.94941E+6	
2.8014	2.95077E+6	
2.8017	2.95338E+6	
2.802	2.94988E+6	
2.8023	2.95294E+6	
2.8026	2.95359E+6	
2.8029	2.95667E+6	
2.8032	2.95633E+6	
2.8035	2.95661E+6	
2.8038	2.95614E+6	
2.8041	2.95898E+6	
2.8044	2.95612E+6	
2.8047	2.95606E+6	
2.805	2.96095E+6	
2.8053	2.95988E+6	
2.8056	2.95625E+6	
2.8059	2.95679E+6	
2.8062	2.957E+6	
2.8065	2.95788E+6	
2.8068	2.95899E+6	
2.8071	2.95913E+6	
2.8074	2.95824E+6	
2.8077	2.96111E+6	
2.808	2.95949E+6	
2.8083	2.95777E+6	
2.8086	2.9565E+6	
2.8089	2.95927E+6	
2.8092	2.95979E+6	
2.8095	2.95793E+6	
2.8098	2.95855E+6	
2.8101	2.95897E+6	
2.8104	2.95723E+6	
2.8107	2.96055E+6	
2.811	2.95898E+6	
2.8113	2.96041E+6	
2.8116	2.95821E+6	
2.8119	2.95717E+6	
2.8122	2.95965E+6	
2.8125	2.95918E+6	
2.8128	2.95945E+6	
2.8131	2.95862E+6	
2.8134	2.95966E+6	
2.8137	2.95762E+6	
2.814	2.95985E+6	
2.8143	2.96178E+6	
2.8146	2.95859E+6	
2.8149	2.95726E+6	
2.8152	2.95883E+6	
2.8155	2.95977E+6	
2.8158	2.96019E+6	
2.8161	2.95866E+6	
2.8164	2.95929E+6	
2.8167	2.95963E+6	
2.817	2.95966E+6	
2.8173	2.96139E+6	
2.8176	2.95636E+6	
2.8179	2.95918E+6	
2.8182	2.95867E+6	
2.8185	2.95937E+6	
2.8188	2.95846E+6	
2.8191	2.95956E+6	
2.8194	2.95829E+6	
2.8197	2.96105E+6	
2.82	2.95981E+6	
