Temps - Tracé 0	Amplitude - Tracé 0	
2.6	2.88225E+6	
2.603	2.88014E+6	
2.606	2.88319E+6	
2.609	2.88115E+6	
2.612	2.88354E+6	
2.615	2.8818E+6	
2.618	2.88238E+6	
2.621	2.88009E+6	
2.624	2.88144E+6	
2.627	2.88008E+6	
2.63	2.88172E+6	
2.633	2.8797E+6	
2.636	2.8827E+6	
2.639	2.88135E+6	
2.642	2.88093E+6	
2.645	2.88101E+6	
2.648	2.88167E+6	
2.651	2.8811E+6	
2.654	2.88217E+6	
2.657	2.87946E+6	
2.66	2.88135E+6	
2.663	2.88239E+6	
2.666	2.87928E+6	
2.669	2.88025E+6	
2.672	2.8823E+6	
2.675	2.88106E+6	
2.678	2.87822E+6	
2.681	2.88139E+6	
2.684	2.88253E+6	
2.687	2.88038E+6	
2.69	2.87816E+6	
2.693	2.87335E+6	
2.696	2.86675E+6	
2.699	2.86938E+6	
2.702	2.87819E+6	
2.705	2.88018E+6	
2.708	2.87874E+6	
2.711	2.88068E+6	
2.714	2.88196E+6	
2.717	2.88101E+6	
2.72	2.87877E+6	
2.723	2.88163E+6	
2.726	2.87995E+6	
2.729	2.88113E+6	
2.732	2.88311E+6	
2.735	2.88066E+6	
2.738	2.88123E+6	
2.741	2.87943E+6	
2.744	2.8802E+6	
2.747	2.87831E+6	
2.75	2.88089E+6	
2.753	2.88321E+6	
2.756	2.88162E+6	
2.759	2.88296E+6	
2.762	2.88076E+6	
2.765	2.88092E+6	
2.768	2.88084E+6	
2.771	2.87964E+6	
2.774	2.88114E+6	
2.777	2.88117E+6	
2.78	2.87907E+6	
2.783	2.87852E+6	
2.786	2.87589E+6	
2.789	2.87145E+6	
2.792	2.87362E+6	
2.795	2.87399E+6	
2.798	2.86752E+6	
2.801	2.86938E+6	
2.804	2.87548E+6	
2.807	2.88023E+6	
2.81	2.87964E+6	
2.813	2.87971E+6	
2.816	2.88045E+6	
2.819	2.88004E+6	
2.822	2.88036E+6	
2.825	2.88243E+6	
2.828	2.87902E+6	
2.831	2.88001E+6	
2.834	2.87911E+6	
2.837	2.88061E+6	
2.84	2.88241E+6	
2.843	2.87914E+6	
2.846	2.88018E+6	
2.849	2.87984E+6	
2.852	2.88044E+6	
2.855	2.88094E+6	
2.858	2.87812E+6	
2.861	2.87938E+6	
2.864	2.88014E+6	
2.867	2.88083E+6	
2.87	2.87814E+6	
2.873	2.87604E+6	
2.876	2.86819E+6	
2.879	2.85629E+6	
2.882	2.85702E+6	
2.885	2.87475E+6	
2.888	2.88009E+6	
2.891	2.87903E+6	
2.894	2.86672E+6	
2.897	2.85574E+6	
2.9	2.85901E+6	
2.903	2.87042E+6	
2.906	2.87712E+6	
2.909	2.87991E+6	
2.912	2.88374E+6	
2.915	2.88128E+6	
2.918	2.88223E+6	
2.921	2.88365E+6	
2.924	2.8811E+6	
2.927	2.88238E+6	
2.93	2.88206E+6	
2.933	2.88316E+6	
2.936	2.88152E+6	
2.939	2.88138E+6	
2.942	2.88113E+6	
2.945	2.88219E+6	
2.948	2.88167E+6	
2.951	2.88081E+6	
2.954	2.87949E+6	
2.957	2.88034E+6	
2.96	2.87899E+6	
2.963	2.87949E+6	
2.966	2.87873E+6	
2.969	2.87034E+6	
2.972	2.86859E+6	
2.975	2.86795E+6	
2.978	2.87067E+6	
2.981	2.87536E+6	
2.984	2.87752E+6	
2.987	2.88148E+6	
2.99	2.88092E+6	
2.993	2.88091E+6	
2.996	2.8821E+6	
2.999	2.88258E+6	
3.002	2.88143E+6	
3.005	2.88247E+6	
3.008	2.88223E+6	
3.011	2.88061E+6	
3.014	2.88131E+6	
3.017	2.88099E+6	
3.02	2.88259E+6	
3.023	2.88064E+6	
3.026	2.88184E+6	
3.029	2.88151E+6	
3.032	2.8797E+6	
3.035	2.87914E+6	
3.038	2.88024E+6	
3.041	2.87822E+6	
3.044	2.87556E+6	
3.047	2.86842E+6	
3.05	2.86877E+6	
3.053	2.87626E+6	
3.056	2.88031E+6	
3.059	2.88069E+6	
3.062	2.88098E+6	
3.065	2.88108E+6	
3.068	2.88315E+6	
3.071	2.88048E+6	
3.074	2.88061E+6	
3.077	2.88152E+6	
3.08	2.88039E+6	
3.083	2.88228E+6	
3.086	2.88076E+6	
3.089	2.88199E+6	
3.092	2.88034E+6	
3.095	2.881E+6	
3.098	2.88161E+6	
3.101	2.88238E+6	
3.104	2.88041E+6	
3.107	2.8801E+6	
3.11	2.88188E+6	
3.113	2.88302E+6	
3.116	2.88257E+6	
3.119	2.8813E+6	
3.122	2.88028E+6	
3.125	2.88013E+6	
3.128	2.87857E+6	
3.131	2.88232E+6	
3.134	2.88132E+6	
3.137	2.8806E+6	
3.14	2.88124E+6	
3.143	2.88165E+6	
3.146	2.88003E+6	
3.149	2.88393E+6	
3.152	2.88274E+6	
3.155	2.88084E+6	
3.158	2.88219E+6	
3.161	2.88265E+6	
3.164	2.87901E+6	
3.167	2.88146E+6	
3.17	2.88222E+6	
3.173	2.88256E+6	
3.176	2.88144E+6	
3.179	2.88219E+6	
3.182	2.8836E+6	
3.185	2.88108E+6	
3.188	2.87966E+6	
3.191	2.88112E+6	
3.194	2.88095E+6	
3.197	2.88145E+6	
3.2	2.88191E+6	
