Temps - Tracé 0	Amplitude - Tracé 0	
0	154105	
5E-7	161320	
1E-6	159348	
1.5E-6	168583	
2E-6	159204	
2.5E-6	161224	
3E-6	162955	
3.5E-6	159011	
4E-6	156366	
4.5E-6	162089	
5E-6	162907	
5.5E-6	160887	
6E-6	164975	
6.5E-6	159492	
7E-6	165312	
7.5E-6	159252	
8E-6	162715	
8.5E-6	162282	
9E-6	167043	
9.5E-6	166803	
1E-5	163677	
1.05E-5	164494	
1.1E-5	162618	
1.15E-5	163051	
1.2E-5	165456	
1.25E-5	165071	
1.3E-5	161320	
1.35E-5	162378	
1.4E-5	162522	
1.45E-5	170651	
1.5E-5	160117	
1.55E-5	164542	
1.6E-5	162137	
1.65E-5	159540	
1.7E-5	161753	
1.75E-5	168102	
1.8E-5	165312	
1.85E-5	165601	
1.9E-5	162137	
1.95E-5	168342	
2E-5	162811	
2.05E-5	162426	
2.1E-5	164254	
2.15E-5	160887	
2.2E-5	160262	
2.25E-5	160839	
2.3E-5	157761	
2.35E-5	160117	
2.4E-5	163292	
2.45E-5	159636	
2.5E-5	162667	
2.55E-5	159636	
2.6E-5	159107	
2.65E-5	160743	
2.7E-5	159348	
2.75E-5	158001	
2.8E-5	157231	
2.85E-5	161849	
2.9E-5	161705	
2.95E-5	161897	
3E-5	160069	
3.05E-5	156462	
3.1E-5	156510	
3.15E-5	163388	
3.2E-5	156847	
3.25E-5	159540	
3.3E-5	154105	
3.35E-5	156558	
3.4E-5	158145	
3.45E-5	155115	
3.5E-5	157664	
3.55E-5	157616	
3.6E-5	154730	
3.65E-5	160454	
3.7E-5	156270	
3.75E-5	159252	
3.8E-5	155019	
3.85E-5	153768	
3.9E-5	160743	
3.95E-5	153576	
4E-5	158097	
4.05E-5	155019	
4.1E-5	156847	
4.15E-5	157664	
4.2E-5	150498	
4.25E-5	156510	
4.3E-5	160021	
4.35E-5	159396	
4.4E-5	154730	
4.45E-5	157905	
4.5E-5	159540	
4.55E-5	162378	
4.6E-5	151604	
4.65E-5	153432	
4.7E-5	156173	
4.75E-5	156991	
4.8E-5	157905	
4.85E-5	155789	
4.9E-5	162474	
4.95E-5	158674	
5E-5	157616	
5.05E-5	160598	
5.1E-5	163628	
5.15E-5	162378	
5.2E-5	163628	
5.25E-5	154923	
5.3E-5	156510	
5.35E-5	155308	
5.4E-5	157328	
5.45E-5	158771	
5.5E-5	158097	
5.55E-5	163965	
5.6E-5	164975	
5.65E-5	156221	
5.7E-5	160598	
5.75E-5	164109	
5.8E-5	160358	
5.85E-5	151412	
5.9E-5	160646	
5.95E-5	164013	
6E-5	162041	
6.05E-5	164446	
6.1E-5	157905	
6.15E-5	159348	
6.2E-5	160791	
6.25E-5	164879	
6.3E-5	168679	
6.35E-5	161849	
6.4E-5	163244	
6.45E-5	160646	
6.5E-5	165649	
6.55E-5	160598	
6.6E-5	166274	
6.65E-5	163436	
6.7E-5	164494	
6.75E-5	161464	
6.8E-5	163773	
6.85E-5	163148	
6.9E-5	159059	
6.95E-5	160983	
7E-5	164158	
7.05E-5	159973	
7.1E-5	159925	
7.15E-5	160695	
7.2E-5	156462	
7.25E-5	161897	
7.3E-5	160262	
7.35E-5	163196	
7.4E-5	165168	
7.45E-5	160791	
7.5E-5	158626	
7.55E-5	162522	
7.6E-5	163148	
7.65E-5	160262	
7.7E-5	157809	
7.75E-5	157761	
7.8E-5	164350	
7.85E-5	161464	
7.9E-5	157280	
7.95E-5	154201	
8E-5	158193	
8.05E-5	155692	
8.1E-5	159684	
8.15E-5	161127	
8.2E-5	159781	
8.25E-5	158001	
8.3E-5	154201	
8.35E-5	156414	
8.4E-5	154875	
8.45E-5	156847	
8.5E-5	157905	
8.55E-5	158338	
8.6E-5	153528	
8.65E-5	157712	
8.7E-5	155308	
8.75E-5	153191	
8.8E-5	161849	
8.85E-5	157761	
8.9E-5	152229	
8.95E-5	155259	
9E-5	160839	
9.05E-5	158674	
9.1E-5	157039	
9.15E-5	154730	
9.2E-5	157280	
9.25E-5	156991	
9.3E-5	159107	
9.35E-5	150594	
9.4E-5	152085	
9.45E-5	152566	
9.5E-5	157905	
9.55E-5	157376	
9.6E-5	160214	
9.65E-5	160598	
9.7E-5	161801	
9.75E-5	155019	
9.8E-5	153865	
9.85E-5	154538	
9.9E-5	156606	
9.95E-5	155596	
0.0001	154442	
0.0001005	160165	
0.000101	156847	
0.0001015	159204	
0.000102	161753	
0.0001025	157953	
0.000103	154779	
0.0001035	154634	
0.000104	154875	
0.0001045	156799	
0.000105	166322	
0.0001055	155500	
0.000106	157664	
0.0001065	159348	
0.000107	159925	
0.0001075	155596	
0.000108	161945	
0.0001085	157424	
0.000109	164494	
0.0001095	159684	
0.00011	160502	
0.0001105	165071	
0.000111	167669	
0.0001115	158097	
0.000112	157135	
0.0001125	160406	
0.000113	160454	
0.0001135	155404	
0.000114	164783	
0.0001145	163051	
0.000115	163099	
0.0001155	156510	
0.000116	162907	
0.0001165	165745	
0.000117	161176	
0.0001175	159684	
0.000118	159540	
0.0001185	158723	
0.000119	159492	
0.0001195	161849	
0.00012	160983	
0.0001205	158001	
0.000121	161224	
0.0001215	163340	
0.000122	165601	
0.0001225	161897	
0.000123	161127	
0.0001235	160887	
0.000124	163628	
0.0001245	164254	
0.000125	162715	
0.0001255	157953	
0.000126	162570	
0.0001265	162618	
0.000127	161608	
0.0001275	156318	
0.000128	161897	
0.0001285	155789	
0.000129	156462	
0.0001295	158819	
0.00013	159588	
0.0001305	163051	
0.000131	161176	
0.0001315	156125	
0.000132	158915	
0.0001325	160358	
0.000133	157135	
0.0001335	162570	
0.000134	155308	
0.0001345	158001	
0.000135	155644	
0.0001355	158242	
0.000136	157857	
0.0001365	157712	
0.000137	158097	
0.0001375	157616	
0.000138	156799	
0.0001385	154009	
0.000139	157664	
0.0001395	156558	
0.00014	154442	
0.0001405	158386	
0.000141	155019	
0.0001415	152037	
0.000142	153287	
0.0001425	157039	
0.000143	156414	
0.0001435	154923	
0.000144	158674	
0.0001445	153817	
0.000145	158626	
0.0001455	157664	
0.000146	158723	
0.0001465	156654	
0.000147	160502	
0.0001475	154153	
0.000148	156702	
0.0001485	156029	
0.000149	157472	
0.0001495	152470	
0.00015	160214	
0.0001505	160262	
0.000151	156221	
0.0001515	155644	
0.000152	155404	
0.0001525	157328	
0.000153	159300	
0.0001535	155308	
0.000154	158915	
0.0001545	161464	
0.000155	160358	
0.0001555	160117	
0.000156	157087	
0.0001565	153047	
0.000157	162041	
0.0001575	160935	
0.000158	156366	
0.0001585	159684	
0.000159	156847	
0.0001595	158578	
0.00016	160214	
0.0001605	160358	
0.000161	159444	
0.0001615	162955	
0.000162	160935	
0.0001625	158626	
0.000163	163725	
0.0001635	165697	
0.000164	156510	
0.0001645	156270	
0.000165	158049	
0.0001655	158386	
0.000166	158819	
0.0001665	161176	
0.000167	167092	
0.0001675	163532	
0.000168	164783	
0.0001685	158819	
0.000169	160069	
0.0001695	154827	
0.00017	160839	
0.0001705	163869	
0.000171	160791	
0.0001715	153624	
0.000172	164975	
0.0001725	160165	
0.000173	165312	
0.0001735	163917	
0.000174	160983	
0.0001745	165552	
0.000175	158482	
0.0001755	164831	
0.000176	157135	
0.0001765	163821	
0.000177	159348	
0.0001775	162618	
0.000178	157183	
0.0001785	163051	
0.000179	159733	
0.0001795	160502	
0.00018	156029	
0.0001805	160791	
0.000181	161705	
0.0001815	158434	
0.000182	161608	
0.0001825	155259	
0.000183	162426	
0.0001835	160983	
0.000184	162474	
0.0001845	159059	
0.000185	160935	
0.0001855	156366	
0.000186	161031	
0.0001865	159877	
0.000187	155644	
0.0001875	163869	
0.000188	160262	
0.0001885	161801	
0.000189	161464	
0.0001895	156029	
0.00019	160598	
0.0001905	161224	
0.000191	152133	
0.0001915	157039	
0.000192	161945	
0.0001925	157568	
0.000193	162907	
0.0001935	158578	
0.000194	155789	
0.0001945	159829	
0.000195	156654	
0.0001955	155548	
0.000196	159684	
0.0001965	151508	
0.000197	159204	
0.0001975	159588	
0.000198	155789	
0.0001985	154153	
0.000199	159444	
0.0001995	158530	
0.0002	152326	
0.0002005	157376	
0.000201	155789	
0.0002015	155452	
0.000202	159492	
0.0002025	161897	
0.000203	156173	
0.0002035	158097	
0.000204	157664	
0.0002045	158242	
0.000205	159733	
0.0002055	160021	
0.000206	156462	
0.0002065	160214	
0.000207	159252	
0.0002075	163388	
0.000208	160454	
0.0002085	159444	
0.000209	160646	
0.0002095	158338	
0.00021	158338	
0.0002105	158963	
0.000211	155067	
0.0002115	162667	
0.000212	162041	
0.0002125	156654	
0.000213	162041	
0.0002135	160839	
0.000214	162859	
0.0002145	158626	
0.000215	161079	
0.0002155	162763	
0.000216	157039	
0.0002165	161224	
0.000217	158626	
0.0002175	159588	
0.000218	158915	
0.0002185	162859	
0.000219	164831	
0.0002195	159829	
0.00022	159107	
0.0002205	160502	
0.000221	163484	
0.0002215	165601	
0.000222	164783	
0.0002225	164013	
0.000223	156799	
0.0002235	161560	
0.000224	160214	
