Temps - Tracé 0	Amplitude - Tracé 0	
0	133869	
5E-7	136229	
1E-6	138497	
1.5E-6	132825	
2E-6	138089	
2.5E-6	137408	
3E-6	139541	
3.5E-6	136818	
4E-6	135775	
4.5E-6	142491	
5E-6	143035	
5.5E-6	137998	
6E-6	140086	
6.5E-6	138089	
7E-6	136047	
7.5E-6	133188	
8E-6	139087	
8.5E-6	140540	
9E-6	139314	
9.5E-6	140131	
1E-5	137499	
1.05E-5	141175	
1.1E-5	134731	
1.15E-5	137771	
1.2E-5	137726	
1.25E-5	141946	
1.3E-5	134731	
1.35E-5	135230	
1.4E-5	138497	
1.45E-5	139133	
1.5E-5	136410	
1.55E-5	134958	
1.6E-5	135412	
1.65E-5	138316	
1.7E-5	130692	
1.75E-5	138044	
1.8E-5	139269	
1.85E-5	134050	
1.9E-5	135230	
1.95E-5	138770	
2E-5	132825	
2.05E-5	137091	
2.1E-5	136092	
2.15E-5	136546	
2.2E-5	140585	
2.25E-5	136274	
2.3E-5	131464	
2.35E-5	135321	
2.4E-5	134867	
2.45E-5	134958	
2.5E-5	138452	
2.55E-5	134186	
2.6E-5	137635	
2.65E-5	135230	
2.7E-5	135593	
2.75E-5	132870	
2.8E-5	132417	
2.85E-5	131963	
2.9E-5	139496	
2.95E-5	134459	
3E-5	139042	
3.05E-5	133823	
3.1E-5	136410	
3.15E-5	136455	
3.2E-5	136773	
3.25E-5	137817	
3.3E-5	136864	
3.35E-5	137227	
3.4E-5	134368	
3.45E-5	136501	
3.5E-5	139859	
3.55E-5	134640	
3.6E-5	129966	
3.65E-5	134323	
3.7E-5	134459	
3.75E-5	141266	
3.8E-5	138815	
3.85E-5	137771	
3.9E-5	138861	
3.95E-5	138497	
4E-5	137908	
4.05E-5	141992	
4.1E-5	136546	
4.15E-5	143535	
4.2E-5	136365	
4.25E-5	141084	
4.3E-5	143489	
4.35E-5	137726	
4.4E-5	142854	
4.45E-5	142491	
4.5E-5	140812	
4.55E-5	140721	
4.6E-5	140540	
4.65E-5	139314	
4.7E-5	138588	
4.75E-5	145985	
4.8E-5	140721	
4.85E-5	145077	
4.9E-5	139450	
4.95E-5	142990	
5E-5	142718	
5.05E-5	140903	
5.1E-5	144987	
5.15E-5	141901	
5.2E-5	141719	
5.25E-5	140903	
5.3E-5	142037	
5.35E-5	140358	
5.4E-5	146167	
5.45E-5	145713	
5.5E-5	142899	
5.55E-5	147483	
5.6E-5	141765	
5.65E-5	142899	
5.7E-5	144805	
5.75E-5	144624	
5.8E-5	147437	
5.85E-5	142355	
5.9E-5	141674	
5.95E-5	140903	
6E-5	142854	
6.05E-5	139677	
6.1E-5	146530	
6.15E-5	148390	
6.2E-5	143852	
6.25E-5	144488	
6.3E-5	141175	
6.35E-5	143353	
6.4E-5	141674	
6.45E-5	148481	
6.5E-5	140403	
6.55E-5	143262	
6.6E-5	138543	
6.65E-5	146893	
6.7E-5	144941	
6.75E-5	145531	
6.8E-5	142355	
6.85E-5	144851	
6.9E-5	143262	
6.95E-5	143398	
7E-5	143625	
7.05E-5	145940	
7.1E-5	143535	
7.15E-5	141810	
7.2E-5	138951	
7.25E-5	146212	
7.3E-5	143898	
7.35E-5	140585	
7.4E-5	140993	
7.45E-5	143489	
7.5E-5	148118	
7.55E-5	144987	
7.6E-5	140676	
7.65E-5	142219	
7.7E-5	141402	
7.75E-5	141946	
7.8E-5	139813	
7.85E-5	145985	
7.9E-5	141311	
7.95E-5	140903	
8E-5	138452	
8.05E-5	142491	
8.1E-5	140948	
8.15E-5	143398	
8.2E-5	142037	
8.25E-5	140313	
8.3E-5	143535	
8.35E-5	141129	
8.4E-5	138316	
8.45E-5	140540	
8.5E-5	140267	
8.55E-5	141311	
8.6E-5	142082	
8.65E-5	142899	
8.7E-5	136728	
8.75E-5	142718	
8.8E-5	135139	
8.85E-5	137998	
8.9E-5	142173	
8.95E-5	139178	
9E-5	134096	
9.05E-5	139632	
9.1E-5	141674	
9.15E-5	141129	
9.2E-5	142445	
9.25E-5	141538	
9.3E-5	137953	
9.35E-5	137454	
9.4E-5	138770	
9.45E-5	138316	
9.5E-5	137454	
9.55E-5	139405	
9.6E-5	138497	
9.65E-5	141674	
9.7E-5	139677	
9.75E-5	136955	
9.8E-5	137635	
9.85E-5	141039	
9.9E-5	138452	
9.95E-5	135276	
0.0001	139405	
0.0001005	139768	
0.000101	140222	
0.0001015	136365	
0.000102	140857	
0.0001025	140040	
0.000103	142128	
0.0001035	136501	
0.000104	137817	
0.0001045	140993	
0.000105	140630	
0.0001055	134413	
0.000106	140494	
0.0001065	141084	
0.000107	140766	
0.0001075	140086	
0.000108	140948	
0.0001085	139496	
0.000109	141856	
0.0001095	139813	
0.00011	141493	
0.0001105	139904	
0.000111	142219	
0.0001115	141039	
0.000112	144669	
0.0001125	140585	
0.000113	144215	
0.0001135	141538	
0.000114	146121	
0.0001145	142672	
0.000115	143126	
0.0001155	141356	
0.000116	142128	
0.0001165	143489	
0.000117	141266	
0.0001175	142582	
0.000118	138316	
0.0001185	144896	
0.000119	145758	
0.0001195	145168	
0.00012	144987	
0.0001205	141402	
0.000121	143535	
0.0001215	141629	
0.000122	143444	
0.0001225	142491	
0.000123	141356	
0.0001235	145395	
0.000124	144261	
0.0001245	146121	
0.000125	145577	
0.0001255	144624	
0.000126	145441	
0.0001265	144442	
0.000127	140812	
0.0001275	143308	
0.000128	145577	
0.0001285	144669	
0.000129	143172	
0.0001295	144215	
0.00013	144351	
0.0001305	143943	
0.000131	145077	
0.0001315	141538	
0.000132	146439	
0.0001325	147891	
0.000133	144397	
0.0001335	143126	
0.000134	142264	
0.0001345	148753	
0.000135	150115	
0.0001355	147755	
0.000136	141129	
0.0001365	143308	
0.000137	147755	
0.0001375	144442	
0.000138	142445	
0.0001385	142672	
0.000139	144215	
0.0001395	142809	
0.00014	141175	
0.0001405	142672	
0.000141	150205	
0.0001415	137635	
0.000142	143081	
0.0001425	142582	
0.000143	142899	
0.0001435	140766	
0.000144	146893	
0.0001445	141719	
0.000145	143126	
0.0001455	138316	
0.000146	138407	
0.0001465	142400	
0.000147	137726	
0.0001475	144079	
0.000148	145622	
0.0001485	139995	
0.000149	143580	
0.0001495	144170	
0.00015	139950	
0.0001505	146938	
0.000151	142763	
0.0001515	143444	
0.000152	137726	
0.0001525	138997	
0.000153	141266	
0.0001535	143625	
0.000154	145849	
0.0001545	141765	
0.000155	139587	
0.0001555	141402	
0.000156	143217	
0.0001565	140403	
0.000157	143943	
0.0001575	145985	
