Temps - Tracé 0	Amplitude - Tracé 0	
0	248086	
1E-6	250624	
2E-6	249661	
3E-6	249400	
4E-6	248943	
5E-6	248959	
6E-6	250283	
7E-6	247586	
8E-6	243926	
9E-6	247288	
1E-5	246022	
1.1E-5	247464	
1.2E-5	246245	
1.3E-5	244128	
1.4E-5	245884	
1.5E-5	246485	
1.6E-5	244963	
1.7E-5	244862	
1.8E-5	246740	
1.9E-5	243660	
2E-5	245096	
2.1E-5	244367	
2.2E-5	243798	
2.3E-5	244059	
2.4E-5	242484	
2.5E-5	243995	
2.6E-5	241037	
2.7E-5	239824	
2.8E-5	239946	
2.9E-5	239494	
3E-5	239345	
3.1E-5	238068	
3.2E-5	239377	
3.3E-5	239351	
3.4E-5	240452	
3.5E-5	237840	
3.6E-5	236632	
3.7E-5	238435	
3.8E-5	237669	
3.9E-5	237973	
4E-5	235009	
4.1E-5	234919	
4.2E-5	235350	
4.3E-5	235871	
4.4E-5	237036	
4.5E-5	237244	
4.6E-5	236233	
4.7E-5	236398	
4.8E-5	236909	
4.9E-5	235291	
5E-5	235531	
5.1E-5	237733	
5.2E-5	237398	
5.3E-5	236733	
5.4E-5	236164	
5.5E-5	237951	
5.6E-5	234642	
5.7E-5	238600	
5.8E-5	233679	
5.9E-5	234759	
6E-5	236430	
6.1E-5	235600	
6.2E-5	237680	
6.3E-5	235579	
6.4E-5	235047	
6.5E-5	236999	
6.6E-5	237419	
6.7E-5	235749	
6.8E-5	237132	
6.9E-5	236600	
7E-5	237515	
7.1E-5	236573	
7.2E-5	238079	
7.3E-5	237281	
7.4E-5	235009	
7.5E-5	238435	
7.6E-5	237786	
7.7E-5	236717	
7.8E-5	237595	
7.9E-5	238983	
8E-5	238441	
8.1E-5	239792	
8.2E-5	236600	
8.3E-5	238999	
8.4E-5	238122	
8.5E-5	239388	
8.6E-5	236233	
8.7E-5	238318	
8.8E-5	238361	
8.9E-5	238547	
9E-5	239186	
9.1E-5	237393	
9.2E-5	238856	
9.3E-5	238494	
9.4E-5	238340	
9.5E-5	238670	
9.6E-5	239861	
9.7E-5	238962	
9.8E-5	239452	
9.9E-5	239361	
0.0001	239484	
0.000101	239436	
0.000102	239861	
0.000103	240058	
0.000104	238382	
0.000105	240441	
0.000106	238771	
0.000107	240133	
0.000108	239648	
0.000109	239686	
0.00011	237717	
0.000111	237254	
0.000112	238308	
0.000113	238201	
0.000114	237499	
0.000115	239968	
0.000116	238228	
0.000117	237675	
0.000118	238664	
0.000119	235196	
0.00012	234589	
0.000121	239569	
0.000122	236823	
0.000123	237089	
0.000124	234467	
0.000125	236589	
0.000126	235759	
0.000127	235823	
0.000128	234621	
0.000129	234759	
0.00013	236494	
0.000131	235153	
0.000132	231530	
0.000133	234121	
0.000134	234440	
0.000135	234860	
0.000136	231014	
0.000137	234030	
0.000138	232142	
0.000139	235297	
0.00014	230908	
0.000141	233137	
0.000142	232913	
0.000143	235132	
0.000144	233435	
0.000145	234882	
0.000146	233153	
0.000147	232546	
0.000148	232344	
0.000149	233600	
0.00015	232977	
0.000151	234286	
0.000152	234451	
0.000153	232658	
0.000154	233232	
0.000155	233876	
0.000156	233429	
0.000157	232993	
0.000158	232168	
0.000159	233137	
0.00016	232339	
0.000161	234499	
0.000162	232498	
0.000163	233115	
0.000164	231301	
0.000165	233387	
0.000166	233929	
0.000167	232200	
0.000168	234371	
0.000169	231269	
0.00017	232381	
0.000171	234190	
0.000172	233009	
0.000173	232621	
0.000174	233397	
0.000175	233286	
0.000176	233552	
0.000177	233328	
0.000178	230072	
0.000179	231876	
0.00018	230519	
0.000181	231333	
0.000182	231381	
0.000183	233392	
0.000184	231445	
0.000185	231753	
0.000186	231647	
0.000187	233780	
0.000188	232605	
0.000189	231413	
0.00019	230546	
0.000191	234594	
0.000192	232525	
0.000193	233280	
0.000194	231881	
0.000195	234695	
0.000196	233126	
0.000197	234036	
0.000198	235664	
0.000199	234195	
0.0002	232551	
0.000201	235094	
0.000202	237552	
0.000203	234169	
0.000204	233993	
0.000205	236132	
0.000206	232833	
0.000207	234743	
0.000208	236228	
0.000209	234727	
0.00021	236499	
0.000211	234265	
0.000212	237185	
0.000213	234589	
0.000214	234914	
0.000215	234435	
0.000216	235525	
0.000217	234392	
0.000218	235642	
0.000219	235908	
0.00022	233477	
0.000221	235174	
0.000222	235855	
0.000223	234504	
0.000224	234132	
0.000225	234690	
0.000226	233083	
0.000227	234334	
0.000228	233573	
0.000229	233589	
0.00023	234685	
0.000231	233972	
0.000232	233296	
0.000233	232727	
0.000234	230939	
0.000235	233844	
0.000236	232844	
0.000237	234413	
0.000238	232179	
0.000239	231163	
0.00024	232067	
0.000241	231839	
0.000242	232743	
0.000243	232466	
0.000244	232514	
0.000245	232152	
0.000246	230099	
0.000247	232232	
0.000248	231456	
0.000249	232509	
0.00025	231354	
0.000251	232535	
0.000252	231668	
0.000253	229540	
0.000254	231041	
0.000255	230929	
0.000256	232812	
0.000257	230333	
0.000258	232365	
0.000259	232711	
0.00026	231610	
0.000261	231354	
0.000262	231977	
0.000263	230173	
0.000264	231796	
0.000265	231158	
0.000266	231184	
0.000267	232046	
0.000268	231328	
0.000269	232482	
0.00027	230998	
0.000271	233227	
0.000272	231046	
0.000273	231748	
0.000274	231088	
0.000275	232397	
0.000276	234116	
0.000277	232009	
0.000278	232493	
0.000279	233626	
0.00028	231684	
0.000281	231509	
0.000282	232307	
0.000283	231583	
0.000284	234142	
0.000285	233855	
0.000286	233562	
0.000287	232871	
0.000288	232599	
0.000289	233435	
0.00029	235531	
0.000291	232892	
0.000292	231477	
0.000293	233850	
0.000294	233323	
0.000295	235930	
0.000296	234733	
0.000297	236158	
0.000298	234568	
0.000299	235158	
0.0003	236148	
0.000301	236265	
0.000302	235275	
0.000303	238185	
0.000304	237100	
0.000305	234525	
0.000306	235972	
0.000307	235834	
0.000308	234930	
0.000309	235307	
0.00031	235047	
0.000311	235946	
0.000312	235935	
0.000313	238350	
0.000314	234195	
0.000315	236483	
0.000316	234366	
0.000317	237568	
0.000318	236350	
0.000319	236557	
0.00032	235360	
0.000321	234174	
0.000322	235259	
0.000323	235978	
0.000324	235807	
0.000325	235392	
0.000326	235329	
0.000327	236371	
0.000328	237302	
0.000329	235738	
0.00033	234834	
0.000331	234424	
0.000332	237547	
0.000333	234616	
0.000334	234275	
0.000335	235940	
0.000336	234062	
0.000337	231440	
0.000338	233020	
0.000339	234818	
0.00034	233754	
0.000341	234855	
0.000342	233913	
0.000343	234855	
0.000344	233589	
0.000345	233871	
0.000346	233876	
0.000347	232030	
0.000348	231291	
0.000349	232328	
0.00035	230987	
0.000351	233945	
0.000352	233371	
0.000353	230243	
0.000354	230040	
0.000355	233073	
0.000356	234403	
0.000357	234770	
0.000358	232823	
0.000359	232988	
0.00036	232562	
0.000361	233355	
0.000362	232961	
0.000363	231429	
0.000364	230583	
0.000365	231865	
0.000366	231514	
0.000367	232945	
0.000368	230822	
0.000369	229631	
0.00037	232301	
0.000371	231870	
0.000372	230407	
0.000373	232238	
0.000374	232945	
0.000375	233392	
0.000376	230471	
0.000377	231881	
0.000378	231759	
0.000379	232913	
0.00038	230748	
