Temps - Tracé 0	Amplitude - Tracé 0	
0	656618	
1E-6	671634	
2E-6	675175	
3E-6	673576	
4E-6	669349	
5E-6	669679	
6E-6	668004	
7E-6	671520	
8E-6	670022	
9E-6	672472	
1E-5	671380	
1.1E-5	672789	
1.2E-5	665160	
1.3E-5	670403	
1.4E-5	672040	
1.5E-5	666252	
1.6E-5	663828	
1.7E-5	666988	
1.8E-5	667699	
1.9E-5	662926	
2E-5	667179	
2.1E-5	656821	
2.2E-5	658319	
2.3E-5	665985	
2.4E-5	653711	
2.5E-5	656060	
2.6E-5	660591	
2.7E-5	653445	
2.8E-5	651541	
2.9E-5	647568	
3E-5	649624	
3.1E-5	652493	
3.2E-5	647720	
3.3E-5	652924	
3.4E-5	647238	
3.5E-5	642465	
3.6E-5	645118	
3.7E-5	640358	
3.8E-5	635472	
3.9E-5	637046	
4E-5	639508	
4.1E-5	640232	
4.2E-5	637261	
4.3E-5	635040	
4.4E-5	634431	
4.5E-5	632387	
4.6E-5	634558	
4.7E-5	631194	
4.8E-5	632933	
4.9E-5	631499	
5E-5	633111	
5.1E-5	628630	
5.2E-5	627501	
5.3E-5	633403	
5.4E-5	635002	
5.5E-5	631740	
5.6E-5	633644	
5.7E-5	632908	
5.8E-5	629696	
5.9E-5	632908	
6E-5	632413	
6.1E-5	630420	
6.2E-5	633111	
6.3E-5	633035	
6.4E-5	632324	
6.5E-5	632438	
6.6E-5	636373	
6.7E-5	634685	
6.8E-5	638150	
6.9E-5	635015	
7E-5	637985	
7.1E-5	636322	
7.2E-5	636474	
7.3E-5	646248	
7.4E-5	638746	
7.5E-5	635941	
7.6E-5	642072	
7.7E-5	638962	
7.8E-5	641729	
7.9E-5	645118	
8E-5	640701	
8.1E-5	635332	
8.2E-5	639038	
8.3E-5	635040	
8.4E-5	634888	
8.5E-5	638340	
8.6E-5	634266	
8.7E-5	641120	
8.8E-5	636995	
8.9E-5	635192	
9E-5	633403	
9.1E-5	634139	
9.2E-5	634520	
9.3E-5	630407	
9.4E-5	627412	
9.5E-5	631410	
9.6E-5	626688	
9.7E-5	627729	
9.8E-5	625546	
9.9E-5	628846	
