Temps - Tracé 0	Amplitude - Tracé 0	
0	492615	
1E-6	496358	
2E-6	500485	
3E-6	497947	
4E-6	497784	
5E-6	497932	
6E-6	498997	
7E-6	497069	
8E-6	496422	
9E-6	498215	
1E-5	496370	
1.1E-5	498437	
1.2E-5	496616	
1.3E-5	497707	
1.4E-5	496792	
1.5E-5	496210	
1.6E-5	499413	
1.7E-5	498560	
1.8E-5	495514	
1.9E-5	498394	
2E-5	494787	
2.1E-5	496974	
2.2E-5	495492	
2.3E-5	494045	
2.4E-5	496013	
2.5E-5	495498	
2.6E-5	496299	
2.7E-5	497146	
2.8E-5	492702	
2.9E-5	494411	
3E-5	494873	
3.1E-5	495270	
3.2E-5	491343	
3.3E-5	492791	
3.4E-5	493971	
3.5E-5	493703	
3.6E-5	493576	
3.7E-5	493844	
3.8E-5	494436	
3.9E-5	494815	
4E-5	493213	
4.1E-5	494445	
4.2E-5	492970	
4.3E-5	492332	
4.4E-5	494901	
4.5E-5	495461	
4.6E-5	494510	
4.7E-5	492119	
4.8E-5	494775	
4.9E-5	493980	
5E-5	493847	
5.1E-5	495110	
5.2E-5	493887	
5.3E-5	496111	
5.4E-5	495058	
5.5E-5	494771	
5.6E-5	496435	
5.7E-5	495237	
5.8E-5	495874	
5.9E-5	495908	
6E-5	494907	
6.1E-5	495233	
6.2E-5	494448	
6.3E-5	494226	
6.4E-5	494186	
6.5E-5	493887	
6.6E-5	494658	
6.7E-5	493589	
6.8E-5	495859	
6.9E-5	493358	
7E-5	491793	
7.1E-5	492699	
7.2E-5	493398	
7.3E-5	492548	
7.4E-5	493619	
7.5E-5	490850	
7.6E-5	493733	
7.7E-5	491433	
7.8E-5	495197	
7.9E-5	492967	
8E-5	493669	
8.1E-5	492779	
8.2E-5	491251	
8.3E-5	491540	
8.4E-5	494128	
8.5E-5	491587	
8.6E-5	490650	
8.7E-5	493379	
8.8E-5	492538	
8.9E-5	489963	
9E-5	495572	
9.1E-5	491066	
9.2E-5	493715	
9.3E-5	493841	
9.4E-5	493746	
9.5E-5	493835	
9.6E-5	492868	
9.7E-5	494313	
9.8E-5	493416	
9.9E-5	494368	
0.0001	493755	
0.000101	495292	
0.000102	493506	
0.000103	493752	
0.000104	493188	
0.000105	492849	
0.000106	494017	
0.000107	495431	
0.000108	495557	
0.000109	494990	
0.00011	495138	
0.000111	493817	
0.000112	495120	
0.000113	494648	
0.000114	492190	
0.000115	492837	
0.000116	494195	
0.000117	494476	
0.000118	492317	
0.000119	493074	
0.00012	491503	
0.000121	494288	
0.000122	494254	
0.000123	494165	
0.000124	493838	
0.000125	491848	
0.000126	492560	
0.000127	492252	
0.000128	493213	
0.000129	493296	
0.00013	492908	
0.000131	492702	
0.000132	490616	
0.000133	494035	
0.000134	492461	
0.000135	494522	
0.000136	491796	
0.000137	493336	
0.000138	493077	
0.000139	492782	
0.00014	490515	
0.000141	492954	
0.000142	494131	
0.000143	491331	
0.000144	492538	
0.000145	493185	
0.000146	493010	
0.000147	494408	
0.000148	493355	
0.000149	493000	
0.00015	492856	
0.000151	493050	
0.000152	493619	
0.000153	493549	
0.000154	492594	
0.000155	493530	
0.000156	490201	
0.000157	491993	
0.000158	490197	
0.000159	492766	
0.00016	493385	
0.000161	492166	
0.000162	491710	
0.000163	492511	
0.000164	492705	
0.000165	493157	
0.000166	493564	
0.000167	493324	
0.000168	490573	
0.000169	492908	
0.00017	492677	
0.000171	492156	
0.000172	490980	
0.000173	491639	
0.000174	492856	
0.000175	493928	
0.000176	491251	
0.000177	491744	
0.000178	492471	
0.000179	492662	
0.00018	492104	
0.000181	491325	
0.000182	492671	
0.000183	492181	
0.000184	492264	
0.000185	494075	
0.000186	491716	
0.000187	491377	
0.000188	492538	
0.000189	489856	
0.00019	491975	
0.000191	491263	
0.000192	490512	
0.000193	490700	
0.000194	493524	
0.000195	488239	
0.000196	494236	
0.000197	492138	
0.000198	490435	
0.000199	493231	
0.0002	493361	
0.000201	492153	
0.000202	492846	
0.000203	489082	
0.000204	491713	
0.000205	491011	
0.000206	492766	
0.000207	493604	
0.000208	491272	
0.000209	492834	
0.00021	490715	
0.000211	490894	
0.000212	491839	
0.000213	493299	
0.000214	490555	
0.000215	493419	
0.000216	492113	
0.000217	493527	
0.000218	492896	
0.000219	489643	
0.00022	493000	
0.000221	487231	
0.000222	490638	
0.000223	489101	
0.000224	492295	
