Temps - Tracé 0	Amplitude - Tracé 0	
0	821280	
1E-6	817909	
2E-6	823265	
3E-6	825901	
4E-6	831909	
5E-6	827382	
6E-6	830564	
7E-6	826594	
8E-6	829304	
9E-6	827928	
1E-5	823738	
1.1E-5	830029	
1.2E-5	829871	
1.3E-5	827403	
1.4E-5	833673	
1.5E-5	835763	
1.6E-5	837811	
1.7E-5	833316	
1.8E-5	840069	
1.9E-5	837926	
2E-5	840489	
2.1E-5	836477	
2.2E-5	835259	
2.3E-5	837160	
2.4E-5	837979	
2.5E-5	838630	
2.6E-5	839943	
2.7E-5	832728	
2.8E-5	836372	
2.9E-5	837149	
3E-5	836540	
3.1E-5	833473	
3.2E-5	833841	
3.3E-5	833925	
3.4E-5	832990	
3.5E-5	830312	
3.6E-5	830375	
3.7E-5	828705	
3.8E-5	831667	
3.9E-5	833977	
4E-5	826615	
4.1E-5	826972	
4.2E-5	820503	
4.3E-5	826678	
4.4E-5	821994	
4.5E-5	817384	
4.6E-5	815556	
4.7E-5	826899	
4.8E-5	816218	
4.9E-5	819327	
5E-5	811702	
5.1E-5	816375	
5.2E-5	815073	
5.3E-5	811261	
5.4E-5	807606	
5.5E-5	812647	
5.6E-5	809612	
5.7E-5	810589	
5.8E-5	808289	
5.9E-5	812973	
6E-5	805453	
6.1E-5	804203	
6.2E-5	808415	
6.3E-5	809591	
6.4E-5	815157	
6.5E-5	809003	
6.6E-5	808646	
6.7E-5	810431	
6.8E-5	810904	
6.9E-5	809150	
7E-5	817216	
7.1E-5	814989	
7.2E-5	815178	
7.3E-5	816743	
7.4E-5	814674	
7.5E-5	814338	
7.6E-5	818077	
7.7E-5	814842	
7.8E-5	820335	
7.9E-5	818087	
8E-5	816743	
8.1E-5	818654	
8.2E-5	817027	
8.3E-5	818707	
8.4E-5	821763	
8.5E-5	818329	
8.6E-5	818171	
8.7E-5	822110	
8.8E-5	822204	
8.9E-5	822330	
9E-5	827518	
9.1E-5	823685	
9.2E-5	825271	
9.3E-5	827876	
9.4E-5	820293	
9.5E-5	821038	
9.6E-5	825492	
9.7E-5	823128	
9.8E-5	822036	
9.9E-5	820534	
0.0001	818413	
0.000101	818077	
0.000102	815735	
0.000103	818938	
0.000104	814464	
0.000105	817363	
0.000106	813802	
0.000107	816690	
0.000108	814863	
0.000109	811733	
0.00011	811555	
0.000111	814296	
0.000112	816270	
0.000113	810652	
0.000114	810452	
0.000115	807270	
0.000116	808015	
0.000117	810053	
0.000118	806356	
0.000119	808383	
0.00012	803090	
0.000121	799813	
0.000122	800937	
0.000123	806272	
0.000124	804235	
0.000125	805064	
0.000126	803751	
0.000127	803132	
0.000128	799120	
0.000129	796515	
0.00013	801767	
0.000131	800758	
0.000132	799593	
0.000133	802796	
0.000134	802775	
0.000135	805085	
0.000136	804455	
0.000137	806220	
0.000138	802344	
0.000139	803993	
0.00014	807375	
0.000141	804833	
0.000142	802533	
0.000143	806157	
0.000144	808026	
0.000145	809444	
0.000146	809496	
0.000147	807994	
0.000148	806787	
0.000149	810263	
0.00015	814054	
0.000151	812017	
0.000152	810494	
0.000153	812143	
0.000154	812038	
0.000155	813613	
0.000156	815367	
0.000157	815661	
0.000158	818129	
0.000159	810704	
0.00016	814138	
0.000161	814874	
0.000162	816207	
0.000163	812784	
0.000164	815094	
0.000165	812910	
0.000166	818822	
0.000167	816050	
0.000168	810956	
0.000169	813781	
0.00017	811576	
0.000171	814926	
0.000172	808425	
0.000173	806009	
0.000174	812700	
0.000175	809507	
0.000176	810673	
0.000177	808551	
0.000178	808698	
0.000179	801598	
0.00018	808120	
0.000181	804854	
0.000182	806619	
0.000183	804214	
0.000184	802155	
0.000185	806409	
0.000186	807049	
0.000187	799855	
0.000188	803415	
0.000189	803741	
0.00019	801220	
0.000191	798122	
0.000192	797923	
0.000193	802911	
0.000194	802680	
0.000195	797702	
0.000196	803625	
0.000197	797387	
0.000198	798101	
0.000199	800559	
0.0002	801325	
0.000201	803583	
0.000202	800118	
0.000203	806346	
0.000204	803048	
0.000205	800328	
0.000206	801977	
0.000207	800737	
0.000208	807784	
0.000209	801262	
0.00021	805348	
0.000211	807637	
0.000212	804707	
0.000213	804529	
0.000214	804193	
0.000215	810315	
0.000216	805568	
0.000217	810347	
0.000218	811849	
0.000219	808268	
0.00022	805085	
0.000221	811061	
0.000222	809202	
0.000223	807763	
0.000224	807753	
0.000225	810515	
0.000226	811219	
0.000227	812805	
0.000228	806976	
0.000229	808057	
0.00023	808782	
0.000231	809412	
0.000232	810452	
0.000233	805810	
0.000234	807795	
0.000235	810599	
0.000236	806577	
0.000237	807963	
0.000238	809255	
0.000239	810252	
0.00024	812237	
0.000241	801514	
0.000242	803730	
0.000243	808541	
0.000244	810053	
0.000245	803877	
0.000246	807175	
0.000247	801462	
0.000248	801798	
0.000249	804109	
0.00025	807427	
0.000251	804613	
0.000252	802019	
0.000253	803205	
0.000254	800769	
0.000255	806629	
0.000256	799078	
0.000257	804203	
0.000258	804455	
0.000259	797744	
0.00026	799803	
0.000261	800716	
0.000262	804329	
0.000263	801735	
0.000264	794887	
0.000265	800790	
0.000266	798637	
0.000267	798458	
0.000268	801042	
0.000269	798227	
0.00027	799529	
0.000271	797807	
0.000272	799382	
0.000273	805295	
0.000274	803751	
0.000275	801388	
0.000276	795570	
0.000277	806608	
0.000278	809171	
0.000279	804728	
0.00028	803646	
0.000281	807417	
0.000282	806986	
0.000283	808467	
0.000284	806482	
0.000285	808099	
0.000286	801577	
0.000287	808183	
0.000288	809097	
0.000289	808404	
0.00029	805915	
0.000291	801977	
0.000292	805946	
0.000293	810662	
0.000294	806577	
0.000295	818570	
0.000296	811219	
0.000297	806304	
0.000298	809895	
0.000299	805747	
0.0003	806745	
0.000301	808226	
0.000302	803226	
0.000303	806409	
0.000304	805852	
0.000305	808268	
0.000306	807585	
0.000307	808383	
0.000308	803972	
0.000309	810021	
0.00031	804560	
0.000311	806524	
0.000312	801483	
0.000313	808352	
0.000314	800937	
0.000315	805558	
0.000316	800044	
0.000317	803741	
0.000318	807238	
0.000319	804928	
0.00032	802281	
0.000321	803478	
0.000322	801073	
0.000323	796652	
0.000324	799204	
0.000325	805547	
0.000326	797334	
0.000327	796610	
0.000328	798458	
0.000329	797608	
0.00033	799172	
0.000331	800359	
0.000332	800548	
0.000333	800506	
0.000334	801084	
0.000335	800989	
0.000336	803405	
0.000337	798973	
0.000338	800884	
0.000339	800170	
0.00034	804098	
0.000341	804287	
0.000342	801000	
0.000343	797313	
0.000344	801830	
0.000345	803625	
0.000346	800926	
0.000347	804287	
0.000348	804035	
0.000349	799614	
0.00035	806755	
0.000351	803909	
0.000352	803846	
0.000353	805505	
0.000354	803846	
0.000355	809538	
0.000356	806335	
0.000357	807249	
0.000358	802691	
0.000359	810431	
0.00036	805337	
0.000361	808036	
0.000362	804875	
0.000363	806073	
0.000364	804140	
0.000365	800370	
0.000366	802638	
0.000367	800968	
0.000368	808362	
0.000369	806913	
0.00037	803090	
0.000371	810662	
0.000372	801651	
0.000373	802638	
0.000374	802806	
0.000375	797839	
0.000376	808310	
0.000377	805453	
0.000378	805820	
0.000379	802754	
0.00038	802512	
0.000381	799740	
0.000382	802670	
0.000383	803941	
0.000384	800916	
0.000385	806199	
0.000386	796830	
0.000387	803174	
0.000388	803510	
0.000389	801987	
0.00039	801619	
0.000391	800790	
0.000392	803016	
0.000393	796673	
0.000394	796148	
0.000395	794404	
0.000396	799382	
0.000397	799246	
0.000398	797975	
0.000399	801357	
0.0004	800076	
0.000401	802869	
0.000402	804592	
0.000403	800622	
0.000404	803699	
0.000405	802250	
0.000406	802575	
0.000407	798784	
0.000408	799572	
0.000409	799960	
0.00041	798500	
0.000411	803237	
0.000412	802764	
0.000413	805075	
0.000414	803562	
0.000415	808057	
0.000416	808194	
0.000417	808183	
0.000418	809265	
0.000419	809024	
0.00042	805663	
0.000421	805138	
0.000422	804004	
0.000423	806745	
0.000424	807280	
0.000425	804371	
0.000426	805190	
0.000427	802565	
0.000428	805421	
0.000429	808866	
0.00043	805663	
0.000431	802565	
0.000432	808162	
0.000433	805495	
0.000434	808436	
0.000435	802365	
0.000436	808257	
0.000437	810757	
0.000438	810673	
0.000439	804644	
0.00044	804487	
0.000441	803920	
0.000442	799414	
0.000443	804161	
0.000444	808320	
0.000445	800128	
0.000446	808015	
0.000447	808793	
0.000448	803930	
0.000449	804497	
0.00045	802607	
0.000451	801966	
0.000452	804529	
0.000453	802302	
0.000454	801861	
0.000455	792839	
0.000456	801294	
0.000457	806545	
0.000458	800874	
0.000459	797513	
0.00046	798227	
0.000461	800149	
0.000462	802197	
0.000463	805348	
0.000464	801935	
0.000465	800380	
0.000466	802712	
0.000467	801935	
0.000468	795948	
0.000469	800286	
0.00047	798290	
0.000471	801998	
0.000472	803310	
0.000473	804308	
0.000474	805894	
0.000475	801346	
0.000476	802911	
0.000477	805862	
0.000478	803342	
0.000479	807112	
0.00048	802008	
0.000481	801998	
0.000482	804833	
0.000483	807186	
0.000484	804487	
0.000485	801535	
0.000486	808898	
0.000487	803394	
0.000488	806629	
0.000489	805726	
0.00049	805610	
0.000491	805117	
0.000492	812006	
0.000493	812311	
0.000494	807270	
0.000495	805904	
0.000496	806629	
0.000497	802281	
0.000498	810021	
0.000499	808320	
0.0005	804550	
0.000501	805327	
0.000502	806661	
0.000503	806094	
0.000504	805988	
0.000505	807217	
0.000506	809738	
0.000507	809622	
0.000508	803909	
0.000509	805673	
0.00051	806619	
0.000511	802145	
0.000512	800338	
0.000513	806577	
0.000514	805169	
0.000515	804875	
0.000516	808866	
0.000517	801872	
0.000518	803657	
0.000519	802659	
0.00052	806209	
0.000521	804508	
