Temps - Tracé 0	Amplitude - Tracé 0	
0	628155	
1E-6	627691	
2E-6	633153	
3E-6	631901	
4E-6	634736	
5E-6	636004	
6E-6	633580	
7E-6	633761	
8E-6	633068	
9E-6	635940	
1E-5	631331	
1.1E-5	634571	
1.2E-5	631613	
1.3E-5	635130	
1.4E-5	635722	
1.5E-5	631523	
1.6E-5	632439	
1.7E-5	631213	
1.8E-5	629887	
1.9E-5	631192	
2E-5	630723	
2.1E-5	631842	
2.2E-5	630393	
2.3E-5	628203	
2.4E-5	630212	
2.5E-5	627558	
2.6E-5	627942	
2.7E-5	627142	
2.8E-5	628139	
2.9E-5	626274	
3E-5	629929	
3.1E-5	628123	
3.2E-5	625197	
3.3E-5	625602	
3.4E-5	623465	
3.5E-5	625522	
3.6E-5	625597	
3.7E-5	625096	
3.8E-5	627323	
3.9E-5	623988	
4E-5	628320	
4.1E-5	626407	
4.2E-5	628080	
4.3E-5	628075	
4.4E-5	628395	
4.5E-5	625655	
4.6E-5	628565	
4.7E-5	629748	
4.8E-5	629077	
4.9E-5	628688	
5E-5	629594	
5.1E-5	627297	
5.2E-5	630009	
5.3E-5	631379	
5.4E-5	632823	
5.5E-5	630643	
5.6E-5	628490	
5.7E-5	634107	
5.8E-5	632546	
5.9E-5	632349	
6E-5	627670	
6.1E-5	631826	
6.2E-5	630627	
6.3E-5	632961	
6.4E-5	633468	
6.5E-5	627808	
6.6E-5	631832	
6.7E-5	630302	
6.8E-5	629125	
6.9E-5	631331	
7E-5	629402	
7.1E-5	627457	
7.2E-5	628624	
7.3E-5	629348	
7.4E-5	626583	
7.5E-5	627489	
7.6E-5	626124	
7.7E-5	624851	
7.8E-5	625176	
7.9E-5	623140	
8E-5	625751	
8.1E-5	625528	
8.2E-5	625826	
8.3E-5	623337	
8.4E-5	624845	
8.5E-5	625016	
8.6E-5	623812	
8.7E-5	625410	
8.8E-5	628224	
8.9E-5	627281	
9E-5	627680	
9.1E-5	625666	
9.2E-5	628863	
9.3E-5	628176	
9.4E-5	625623	
9.5E-5	626140	
9.6E-5	627435	
9.7E-5	626982	
9.8E-5	626146	
9.9E-5	628693	
0.0001	631475	
0.000101	632087	
0.000102	629220	
0.000103	635978	
0.000104	627686	
0.000105	630372	
0.000106	629865	
0.000107	625810	
0.000108	629050	
0.000109	629540	
0.00011	633116	
0.000111	630974	
0.000112	628666	
0.000113	630025	
0.000114	626572	
0.000115	629924	
0.000116	627803	
0.000117	627702	
0.000118	629066	
0.000119	625751	
0.00012	628176	
0.000121	626961	
0.000122	625432	
0.000123	626748	
0.000124	628949	
0.000125	626103	
0.000126	625426	
0.000127	625080	
0.000128	627510	
0.000129	625389	
0.00013	628895	
0.000131	626439	
0.000132	625101	
0.000133	625943	
0.000134	627382	
0.000135	626700	
0.000136	623556	
0.000137	625330	
0.000138	626524	
0.000139	625277	
0.00014	626108	
0.000141	629887	
0.000142	625618	
