Temps - Tracé 0	Amplitude - Tracé 0	
0	699795	
1E-6	701961	
2E-6	704948	
3E-6	704094	
4E-6	703984	
5E-6	702482	
6E-6	703454	
7E-6	699898	
8E-6	706766	
9E-6	704347	
1E-5	707580	
1.1E-5	706062	
1.2E-5	704766	
1.3E-5	708536	
1.4E-5	709769	
1.5E-5	712147	
1.6E-5	714305	
1.7E-5	711405	
1.8E-5	719552	
1.9E-5	715032	
2E-5	721481	
2.1E-5	718881	
2.2E-5	717166	
2.3E-5	721212	
2.4E-5	720319	
2.5E-5	717166	
2.6E-5	717988	
2.7E-5	717656	
2.8E-5	716146	
2.9E-5	719955	
3E-5	714463	
3.1E-5	718003	
3.2E-5	710915	
3.3E-5	712993	
3.4E-5	712614	
3.5E-5	712464	
3.6E-5	708172	
3.7E-5	710962	
3.8E-5	709342	
3.9E-5	705248	
4E-5	708164	
4.1E-5	707153	
4.2E-5	707050	
4.3E-5	710203	
4.4E-5	709950	
4.5E-5	704916	
4.6E-5	710930	
4.7E-5	706655	
4.8E-5	713775	
4.9E-5	714376	
5E-5	711088	
5.1E-5	715988	
5.2E-5	713112	
5.3E-5	711555	
5.4E-5	712519	
5.5E-5	714921	
5.6E-5	716257	
5.7E-5	716976	
5.8E-5	719924	
5.9E-5	721244	
6E-5	717798	
6.1E-5	722058	
6.2E-5	725977	
6.3E-5	719876	
6.4E-5	716115	
6.5E-5	717300	
6.6E-5	722050	
6.7E-5	718035	
6.8E-5	715340	
6.9E-5	716423	
7E-5	717324	
7.1E-5	715522	
7.2E-5	713839	
7.3E-5	715403	
7.4E-5	712171	
7.5E-5	714645	
7.6E-5	713546	
7.7E-5	715957	
7.8E-5	711792	
7.9E-5	711555	
8E-5	711547	
8.1E-5	715079	
8.2E-5	711689	
8.3E-5	710915	
8.4E-5	712566	
8.5E-5	715293	
8.6E-5	715372	
8.7E-5	707572	
8.8E-5	719948	
8.9E-5	718478	
9E-5	716012	
9.1E-5	720248	
9.2E-5	720208	
