2.8000E-05 	8.1853E+06 	2.8000E-05 	8.1787E+06 	2.8000E-05 	8.0839E+06 	2.8000E-05 	8.0011E+06 	2.8000E-05 	8.0047E+06 	2.8000E-05 	8.0548E+06 	2.8000E-05 	7.9595E+06 	2.8000E-05 	8.0868E+06 	2.8000E-05 	8.0920E+06 	
3.0000E-05 	8.1829E+06 	3.0000E-05 	8.1774E+06 	3.0000E-05 	8.0782E+06 	3.0000E-05 	8.0002E+06 	3.0000E-05 	8.0034E+06 	3.0000E-05 	8.0632E+06 	3.0000E-05 	7.9595E+06 	3.0000E-05 	8.0847E+06 	3.0000E-05 	8.0893E+06 	
3.2000E-05 	8.1852E+06 	3.2000E-05 	8.1726E+06 	3.2000E-05 	8.0747E+06 	3.2000E-05 	8.0104E+06 	3.2000E-05 	8.0106E+06 	3.2000E-05 	8.0616E+06 	3.2000E-05 	7.9556E+06 	3.2000E-05 	8.0846E+06 	3.2000E-05 	8.0952E+06 	
3.4000E-05 	8.1838E+06 	3.4000E-05 	8.1663E+06 	3.4000E-05 	8.0844E+06 	3.4000E-05 	8.0092E+06 	3.4000E-05 	8.0056E+06 	3.4000E-05 	8.0644E+06 	3.4000E-05 	7.9566E+06 	3.4000E-05 	8.0875E+06 	3.4000E-05 	8.0960E+06 	
3.6000E-05 	8.1800E+06 	3.6000E-05 	8.1831E+06 	3.6000E-05 	8.0821E+06 	3.6000E-05 	8.0169E+06 	3.6000E-05 	8.0101E+06 	3.6000E-05 	8.0582E+06 	3.6000E-05 	7.9539E+06 	3.6000E-05 	8.0853E+06 	3.6000E-05 	8.0952E+06 	
3.8000E-05 	8.1831E+06 	3.8000E-05 	8.1698E+06 	3.8000E-05 	8.0863E+06 	3.8000E-05 	8.0061E+06 	3.8000E-05 	8.0057E+06 	3.8000E-05 	8.0584E+06 	3.8000E-05 	7.9601E+06 	3.8000E-05 	8.0832E+06 	3.8000E-05 	8.0866E+06 	
4.0000E-05 	8.1863E+06 	4.0000E-05 	8.1702E+06 	4.0000E-05 	8.0763E+06 	4.0000E-05 	8.0027E+06 	4.0000E-05 	8.0010E+06 	4.0000E-05 	8.0651E+06 	4.0000E-05 	7.9567E+06 	4.0000E-05 	8.0870E+06 	4.0000E-05 	8.0995E+06 	
4.2000E-05 	8.1855E+06 	4.2000E-05 	8.1746E+06 	4.2000E-05 	8.0768E+06 	4.2000E-05 	8.0075E+06 	4.2000E-05 	8.0114E+06 	4.2000E-05 	8.0603E+06 	4.2000E-05 	7.9616E+06 	4.2000E-05 	8.0837E+06 	4.2000E-05 	8.0906E+06 	
4.4000E-05 	8.1845E+06 	4.4000E-05 	8.1695E+06 	4.4000E-05 	8.0859E+06 	4.4000E-05 	8.0112E+06 	4.4000E-05 	8.0028E+06 	4.4000E-05 	8.0660E+06 	4.4000E-05 	7.9545E+06 	4.4000E-05 	8.0870E+06 	4.4000E-05 	8.1010E+06 	
4.6000E-05 	8.1832E+06 	4.6000E-05 	8.1758E+06 	4.6000E-05 	8.0874E+06 	4.6000E-05 	8.0110E+06 	4.6000E-05 	8.0050E+06 	4.6000E-05 	8.0609E+06 	4.6000E-05 	7.9517E+06 	4.6000E-05 	8.0860E+06 	4.6000E-05 	8.0927E+06 	
4.8000E-05 	8.1849E+06 	4.8000E-05 	8.1873E+06 	4.8000E-05 	8.0936E+06 	4.8000E-05 	8.0064E+06 	4.8000E-05 	8.0074E+06 	4.8000E-05 	8.0613E+06 	4.8000E-05 	7.9651E+06 	4.8000E-05 	8.0862E+06 	4.8000E-05 	8.0967E+06 	
5.0000E-05 	8.1786E+06 	5.0000E-05 	8.1772E+06 	5.0000E-05 	8.0907E+06 	5.0000E-05 	8.0021E+06 	5.0000E-05 	8.0025E+06 	5.0000E-05 	8.0635E+06 	5.0000E-05 	7.9607E+06 	5.0000E-05 	8.0853E+06 	5.0000E-05 	8.0951E+06 	
5.2000E-05 	8.1845E+06 	5.2000E-05 	8.1716E+06 	5.2000E-05 	8.0867E+06 	5.2000E-05 	8.0047E+06 	5.2000E-05 	8.0057E+06 	5.2000E-05 	8.0620E+06 	5.2000E-05 	7.9605E+06 	5.2000E-05 	8.0851E+06 	5.2000E-05 	8.0917E+06 	
5.4000E-05 	8.1841E+06 	5.4000E-05 	8.1711E+06 	5.4000E-05 	8.0769E+06 	5.4000E-05 	8.0057E+06 	5.4000E-05 	8.0067E+06 	5.4000E-05 	8.0619E+06 	5.4000E-05 	7.9569E+06 	5.4000E-05 	8.0865E+06 	5.4000E-05 	8.0960E+06 	
5.6000E-05 	8.1800E+06 	5.6000E-05 	8.1704E+06 	5.6000E-05 	8.0777E+06 	5.6000E-05 	7.9979E+06 	5.6000E-05 	8.0036E+06 	5.6000E-05 	8.0596E+06 	5.6000E-05 	7.9545E+06 	5.6000E-05 	8.0854E+06 	5.6000E-05 	8.0945E+06 	
5.8000E-05 	8.1886E+06 	5.8000E-05 	8.1723E+06 	5.8000E-05 	8.0780E+06 	5.8000E-05 	8.0127E+06 	5.8000E-05 	8.0090E+06 	5.8000E-05 	8.0650E+06 	5.8000E-05 	7.9584E+06 	5.8000E-05 	8.0827E+06 	5.8000E-05 	8.1009E+06 	
6.0000E-05 	8.1893E+06 	6.0000E-05 	8.1753E+06 	6.0000E-05 	8.0803E+06 	6.0000E-05 	8.0017E+06 	6.0000E-05 	8.0013E+06 	6.0000E-05 	8.0634E+06 	6.0000E-05 	7.9613E+06 	6.0000E-05 	8.0854E+06 	6.0000E-05 	8.0939E+06 	
6.2000E-05 	8.1813E+06 	6.2000E-05 	8.1799E+06 	6.2000E-05 	8.0758E+06 	6.2000E-05 	8.0087E+06 	6.2000E-05 	8.0004E+06 	6.2000E-05 	8.0581E+06 	6.2000E-05 	7.9588E+06 	6.2000E-05 	8.0847E+06 	6.2000E-05 	8.0905E+06 	
6.4000E-05 	8.1806E+06 	6.4000E-05 	8.1829E+06 	6.4000E-05 	8.0809E+06 	6.4000E-05 	8.0044E+06 	6.4000E-05 	8.0082E+06 	6.4000E-05 	8.0590E+06 	6.4000E-05 	7.9612E+06 	6.4000E-05 	8.0878E+06 	6.4000E-05 	8.0958E+06 	
6.6000E-05 	8.1845E+06 	6.6000E-05 	8.1662E+06 	6.6000E-05 	8.0848E+06 	6.6000E-05 	8.0076E+06 	6.6000E-05 	8.0024E+06 	6.6000E-05 	8.0600E+06 	6.6000E-05 	7.9602E+06 	6.6000E-05 	8.0851E+06 	6.6000E-05 	8.0979E+06 	
6.8000E-05 	8.1879E+06 	6.8000E-05 	8.1702E+06 	6.8000E-05 	8.0688E+06 	6.8000E-05 	8.0061E+06 	6.8000E-05 	8.0049E+06 	6.8000E-05 	8.0607E+06 	6.8000E-05 	7.9589E+06 	6.8000E-05 	8.0865E+06 	6.8000E-05 	8.0940E+06 	
7.0000E-05 	8.1813E+06 	7.0000E-05 	8.1747E+06 	7.0000E-05 	8.0840E+06 	7.0000E-05 	8.0064E+06 	7.0000E-05 	8.0056E+06 	7.0000E-05 	8.0605E+06 	7.0000E-05 	7.9546E+06 	7.0000E-05 	8.0848E+06 	7.0000E-05 	8.0927E+06 	
7.2000E-05 	8.1805E+06 	7.2000E-05 	8.1755E+06 	7.2000E-05 	8.0815E+06 	7.2000E-05 	8.0077E+06 	7.2000E-05 	8.0055E+06 	7.2000E-05 	8.0603E+06 	7.2000E-05 	7.9592E+06 	7.2000E-05 	8.0850E+06 	7.2000E-05 	8.1020E+06 	
7.4000E-05 	8.1835E+06 	7.4000E-05 	8.1723E+06 	7.4000E-05 	8.0806E+06 	7.4000E-05 	8.0092E+06 	7.4000E-05 	8.0056E+06 	7.4000E-05 	8.0661E+06 	7.4000E-05 	7.9561E+06 	7.4000E-05 	8.0859E+06 	7.4000E-05 	8.0936E+06 	
7.6000E-05 	8.1831E+06 	7.6000E-05 	8.1741E+06 	7.6000E-05 	8.0762E+06 	7.6000E-05 	8.0071E+06 	7.6000E-05 	8.0017E+06 	7.6000E-05 	8.0610E+06 	7.6000E-05 	7.9611E+06 	7.6000E-05 	8.0886E+06 	7.6000E-05 	8.0908E+06 	
7.8000E-05 	8.1846E+06 	7.8000E-05 	8.1735E+06 	7.8000E-05 	8.0817E+06 	7.8000E-05 	8.0099E+06 	7.8000E-05 	8.0077E+06 	7.8000E-05 	8.0659E+06 	7.8000E-05 	7.9673E+06 	7.8000E-05 	8.0818E+06 	7.8000E-05 	8.0902E+06 	
8.0000E-05 	8.1841E+06 	8.0000E-05 	8.1721E+06 	8.0000E-05 	8.0776E+06 	8.0000E-05 	8.0091E+06 	8.0000E-05 	8.0073E+06 	8.0000E-05 	8.0622E+06 	8.0000E-05 	7.9544E+06 	8.0000E-05 	8.0824E+06 	8.0000E-05 	8.0888E+06 	
8.2000E-05 	8.1848E+06 	8.2000E-05 	8.1793E+06 	8.2000E-05 	8.0786E+06 	8.2000E-05 	8.0110E+06 	8.2000E-05 	8.0075E+06 	8.2000E-05 	8.0617E+06 	8.2000E-05 	7.9646E+06 	8.2000E-05 	8.0881E+06 	8.2000E-05 	8.0960E+06 	
8.4000E-05 	8.1798E+06 	8.4000E-05 	8.1717E+06 	8.4000E-05 	8.0761E+06 	8.4000E-05 	7.9982E+06 	8.4000E-05 	8.0076E+06 	8.4000E-05 	8.0634E+06 	8.4000E-05 	7.9671E+06 	8.4000E-05 	8.0870E+06 	8.4000E-05 	8.0958E+06 	
8.6000E-05 	8.1846E+06 	8.6000E-05 	8.1744E+06 	8.6000E-05 	8.0799E+06 	8.6000E-05 	8.0041E+06 	8.6000E-05 	7.9960E+06 	8.6000E-05 	8.0618E+06 	8.6000E-05 	7.9565E+06 	8.6000E-05 	8.0876E+06 	8.6000E-05 	8.0996E+06 	
8.8000E-05 	8.1871E+06 	8.8000E-05 	8.1752E+06 	8.8000E-05 	8.0801E+06 	8.8000E-05 	8.0092E+06 	8.8000E-05 	8.0054E+06 	8.8000E-05 	8.0602E+06 	8.8000E-05 	7.9647E+06 	8.8000E-05 	8.0807E+06 	8.8000E-05 	8.0899E+06 	
9.0000E-05 	8.1860E+06 	9.0000E-05 	8.1769E+06 	9.0000E-05 	8.0773E+06 	9.0000E-05 	8.0085E+06 	9.0000E-05 	8.0099E+06 	9.0000E-05 	8.0621E+06 	9.0000E-05 	7.9620E+06 	9.0000E-05 	8.0823E+06 	9.0000E-05 	8.0885E+06 	
9.2000E-05 	8.1845E+06 	9.2000E-05 	8.1707E+06 	9.2000E-05 	8.0824E+06 	9.2000E-05 	8.0117E+06 	9.2000E-05 	8.0047E+06 	9.2000E-05 	8.0636E+06 	9.2000E-05 	7.9582E+06 	9.2000E-05 	8.0846E+06 	9.2000E-05 	8.0891E+06 	
9.4000E-05 	8.1775E+06 	9.4000E-05 	8.1728E+06 	9.4000E-05 	8.0832E+06 	9.4000E-05 	8.0123E+06 	9.4000E-05 	8.0090E+06 	9.4000E-05 	8.0662E+06 	9.4000E-05 	7.9595E+06 	9.4000E-05 	8.0850E+06 	9.4000E-05 	8.0951E+06 	
9.6000E-05 	8.1830E+06 	9.6000E-05 	8.1701E+06 	9.6000E-05 	8.0844E+06 	9.6000E-05 	8.0034E+06 	9.6000E-05 	8.0068E+06 	9.6000E-05 	8.0659E+06 	9.6000E-05 	7.9645E+06 	9.6000E-05 	8.0877E+06 	9.6000E-05 	8.0967E+06 	
9.8000E-05 	8.1797E+06 	9.8000E-05 	8.1769E+06 	9.8000E-05 	8.0825E+06 	9.8000E-05 	8.0087E+06 	9.8000E-05 	8.0117E+06 	9.8000E-05 	8.0627E+06 	9.8000E-05 	7.9574E+06 	9.8000E-05 	8.0872E+06 	9.8000E-05 	8.0893E+06 	
1.0000E-04 	8.1837E+06 	1.0000E-04 	8.1790E+06 	1.0000E-04 	8.0830E+06 	1.0000E-04 	8.0045E+06 	1.0000E-04 	8.0043E+06 	1.0000E-04 	8.0653E+06 	1.0000E-04 	7.9647E+06 	1.0000E-04 	8.0883E+06 	1.0000E-04 	8.0956E+06 	
1.0200E-04 	8.1823E+06 	1.0200E-04 	8.1701E+06 	1.0200E-04 	8.0792E+06 	1.0200E-04 	8.0021E+06 	1.0200E-04 	8.0050E+06 	1.0200E-04 	8.0606E+06 	1.0200E-04 	7.9627E+06 	1.0200E-04 	8.0873E+06 	1.0200E-04 	8.0948E+06 	
1.0400E-04 	8.1833E+06 	1.0400E-04 	8.1704E+06 	1.0400E-04 	8.0751E+06 	1.0400E-04 	8.0053E+06 	1.0400E-04 	8.0044E+06 	1.0400E-04 	8.0691E+06 	1.0400E-04 	7.9554E+06 	1.0400E-04 	8.0862E+06 	1.0400E-04 	8.0869E+06 	
1.0600E-04 	8.1839E+06 	1.0600E-04 	8.1744E+06 	1.0600E-04 	8.0790E+06 	1.0600E-04 	8.0081E+06 	1.0600E-04 	8.0033E+06 	1.0600E-04 	8.0599E+06 	1.0600E-04 	7.9618E+06 	1.0600E-04 	8.0865E+06 	1.0600E-04 	8.0836E+06 	
1.0800E-04 	8.1793E+06 	1.0800E-04 	8.1716E+06 	1.0800E-04 	8.0845E+06 	1.0800E-04 	8.0086E+06 	1.0800E-04 	8.0073E+06 	1.0800E-04 	8.0613E+06 	1.0800E-04 	7.9612E+06 	1.0800E-04 	8.0877E+06 	1.0800E-04 	8.0882E+06 	
1.1000E-04 	8.1892E+06 	1.1000E-04 	8.1788E+06 	1.1000E-04 	8.0818E+06 	1.1000E-04 	8.0032E+06 	1.1000E-04 	8.0033E+06 	1.1000E-04 	8.0618E+06 	1.1000E-04 	7.9586E+06 	1.1000E-04 	8.0861E+06 	1.1000E-04 	8.0895E+06 	
1.1200E-04 	8.1827E+06 	1.1200E-04 	8.1787E+06 	1.1200E-04 	8.0771E+06 	1.1200E-04 	8.0029E+06 	1.1200E-04 	8.0071E+06 	1.1200E-04 	8.0664E+06 	1.1200E-04 	7.9618E+06 	1.1200E-04 	8.0840E+06 	1.1200E-04 	8.0909E+06 	
1.1400E-04 	8.1783E+06 	1.1400E-04 	8.1737E+06 	1.1400E-04 	8.0764E+06 	1.1400E-04 	8.0144E+06 	1.1400E-04 	8.0033E+06 	1.1400E-04 	8.0628E+06 	1.1400E-04 	7.9572E+06 	1.1400E-04 	8.0850E+06 	1.1400E-04 	8.1009E+06 	
1.1600E-04 	8.1817E+06 	1.1600E-04 	8.1724E+06 	1.1600E-04 	8.0806E+06 	1.1600E-04 	8.0017E+06 	1.1600E-04 	8.0072E+06 	1.1600E-04 	8.0617E+06 	1.1600E-04 	7.9640E+06 	1.1600E-04 	8.0823E+06 	1.1600E-04 	8.0917E+06 	
1.1800E-04 	8.1857E+06 	1.1800E-04 	8.1649E+06 	1.1800E-04 	8.0691E+06 	1.1800E-04 	8.0101E+06 	1.1800E-04 	8.0040E+06 	1.1800E-04 	8.0596E+06 	1.1800E-04 	7.9642E+06 	1.1800E-04 	8.0882E+06 	1.1800E-04 	8.1011E+06 	
1.2000E-04 	8.1838E+06 	1.2000E-04 	8.1728E+06 	1.2000E-04 	8.0829E+06 	1.2000E-04 	8.0002E+06 	1.2000E-04 	8.0019E+06 	1.2000E-04 	8.0650E+06 	1.2000E-04 	7.9586E+06 	1.2000E-04 	8.0876E+06 	1.2000E-04 	8.0937E+06 	
1.2200E-04 	8.1844E+06 	1.2200E-04 	8.1705E+06 	1.2200E-04 	8.0846E+06 	1.2200E-04 	8.0069E+06 	1.2200E-04 	8.0071E+06 	1.2200E-04 	8.0568E+06 	1.2200E-04 	7.9572E+06 	1.2200E-04 	8.0865E+06 	1.2200E-04 	8.0948E+06 	
1.2400E-04 	8.1877E+06 	1.2400E-04 	8.1735E+06 	1.2400E-04 	8.0792E+06 	1.2400E-04 	8.0080E+06 	1.2400E-04 	8.0025E+06 	1.2400E-04 	8.0635E+06 	1.2400E-04 	7.9646E+06 	1.2400E-04 	8.0837E+06 	1.2400E-04 	8.0895E+06 	
1.2600E-04 	8.1910E+06 	1.2600E-04 	8.1730E+06 	1.2600E-04 	8.0840E+06 	1.2600E-04 	8.0090E+06 	1.2600E-04 	8.0069E+06 	1.2600E-04 	8.0634E+06 	1.2600E-04 	7.9567E+06 	1.2600E-04 	8.0859E+06 	1.2600E-04 	8.0939E+06 	
1.2800E-04 	8.1862E+06 	1.2800E-04 	8.1758E+06 	1.2800E-04 	8.0867E+06 	1.2800E-04 	8.0027E+06 	1.2800E-04 	8.0089E+06 	1.2800E-04 	8.0661E+06 	1.2800E-04 	7.9595E+06 	1.2800E-04 	8.0876E+06 	1.2800E-04 	8.0900E+06 	
1.3000E-04 	8.1808E+06 	1.3000E-04 	8.1669E+06 	1.3000E-04 	8.0774E+06 	1.3000E-04 	8.0050E+06 	1.3000E-04 	8.0072E+06 	1.3000E-04 	8.0615E+06 	1.3000E-04 	7.9580E+06 	1.3000E-04 	8.0823E+06 	1.3000E-04 	8.0933E+06 	
1.3200E-04 	8.1750E+06 	1.3200E-04 	8.1734E+06 	1.3200E-04 	8.0771E+06 	1.3200E-04 	8.0120E+06 	1.3200E-04 	8.0030E+06 	1.3200E-04 	8.0579E+06 	1.3200E-04 	7.9595E+06 	1.3200E-04 	8.0842E+06 	1.3200E-04 	8.1016E+06 	
1.3400E-04 	8.1827E+06 	1.3400E-04 	8.1744E+06 	1.3400E-04 	8.0872E+06 	1.3400E-04 	8.0079E+06 	1.3400E-04 	8.0069E+06 	1.3400E-04 	8.0581E+06 	1.3400E-04 	7.9606E+06 	1.3400E-04 	8.0830E+06 	1.3400E-04 	8.0889E+06 	
1.3600E-04 	8.1809E+06 	1.3600E-04 	8.1618E+06 	1.3600E-04 	8.0810E+06 	1.3600E-04 	8.0104E+06 	1.3600E-04 	8.0057E+06 	1.3600E-04 	8.0610E+06 	1.3600E-04 	7.9630E+06 	1.3600E-04 	8.0802E+06 	1.3600E-04 	8.0862E+06 	
1.3800E-04 	8.1887E+06 	1.3800E-04 	8.1638E+06 	1.3800E-04 	8.0782E+06 	1.3800E-04 	8.0024E+06 	1.3800E-04 	8.0052E+06 	1.3800E-04 	8.0672E+06 	1.3800E-04 	7.9595E+06 	1.3800E-04 	8.0847E+06 	1.3800E-04 	8.0958E+06 	
1.4000E-04 	8.1833E+06 	1.4000E-04 	8.1724E+06 	1.4000E-04 	8.0866E+06 	1.4000E-04 	8.0075E+06 	1.4000E-04 	8.0113E+06 	1.4000E-04 	8.0600E+06 	1.4000E-04 	7.9551E+06 	1.4000E-04 	8.0819E+06 	1.4000E-04 	8.0973E+06 	
1.4200E-04 	8.1846E+06 	1.4200E-04 	8.1712E+06 	1.4200E-04 	8.0854E+06 	1.4200E-04 	8.0099E+06 	1.4200E-04 	8.0052E+06 	1.4200E-04 	8.0608E+06 	1.4200E-04 	7.9535E+06 	1.4200E-04 	8.0852E+06 	1.4200E-04 	8.0948E+06 	
1.4400E-04 	8.1839E+06 	1.4400E-04 	8.1706E+06 	1.4400E-04 	8.0804E+06 	1.4400E-04 	8.0065E+06 	1.4400E-04 	8.0081E+06 	1.4400E-04 	8.0600E+06 	1.4400E-04 	7.9584E+06 	1.4400E-04 	8.0872E+06 	1.4400E-04 	8.0884E+06 	
1.4600E-04 	8.1833E+06 	1.4600E-04 	8.1697E+06 	1.4600E-04 	8.0742E+06 	1.4600E-04 	8.0071E+06 	1.4600E-04 	8.0004E+06 	1.4600E-04 	8.0657E+06 	1.4600E-04 	7.9566E+06 	1.4600E-04 	8.0826E+06 	1.4600E-04 	8.0915E+06 	
1.4800E-04 	8.1778E+06 	1.4800E-04 	8.1763E+06 	1.4800E-04 	8.0770E+06 	1.4800E-04 	7.9995E+06 	1.4800E-04 	8.0133E+06 	1.4800E-04 	8.0630E+06 	1.4800E-04 	7.9609E+06 	1.4800E-04 	8.0811E+06 	1.4800E-04 	8.0912E+06 	
1.5000E-04 	8.1784E+06 	1.5000E-04 	8.1583E+06 	1.5000E-04 	8.0825E+06 	1.5000E-04 	8.0122E+06 	1.5000E-04 	8.0029E+06 	1.5000E-04 	8.0622E+06 	1.5000E-04 	7.9615E+06 	1.5000E-04 	8.0837E+06 	1.5000E-04 	8.0885E+06 	
1.5200E-04 	8.1849E+06 	1.5200E-04 	8.1750E+06 	1.5200E-04 	8.0785E+06 	1.5200E-04 	8.0083E+06 	1.5200E-04 	8.0062E+06 	1.5200E-04 	8.0639E+06 	1.5200E-04 	7.9652E+06 	1.5200E-04 	8.0868E+06 	1.5200E-04 	8.0900E+06 	
1.5400E-04 	8.1805E+06 	1.5400E-04 	8.1743E+06 	1.5400E-04 	8.0868E+06 	1.5400E-04 	8.0087E+06 	1.5400E-04 	8.0068E+06 	1.5400E-04 	8.0615E+06 	1.5400E-04 	7.9530E+06 	1.5400E-04 	8.0876E+06 	1.5400E-04 	8.0941E+06 	
1.5600E-04 	8.1879E+06 	1.5600E-04 	8.1683E+06 	1.5600E-04 	8.0837E+06 	1.5600E-04 	8.0059E+06 	1.5600E-04 	8.0081E+06 	1.5600E-04 	8.0607E+06 	1.5600E-04 	7.9598E+06 	1.5600E-04 	8.0826E+06 	1.5600E-04 	8.0945E+06 	
1.5800E-04 	8.1813E+06 	1.5800E-04 	8.1615E+06 	1.5800E-04 	8.0867E+06 	1.5800E-04 	8.0039E+06 	1.5800E-04 	8.0028E+06 	1.5800E-04 	8.0627E+06 	1.5800E-04 	7.9643E+06 	1.5800E-04 	8.0837E+06 	1.5800E-04 	8.0951E+06 	
1.6000E-04 	8.1847E+06 	1.6000E-04 	8.1711E+06 	1.6000E-04 	8.0790E+06 	1.6000E-04 	8.0048E+06 	1.6000E-04 	8.0091E+06 	1.6000E-04 	8.0639E+06 	1.6000E-04 	7.9629E+06 	1.6000E-04 	8.0847E+06 	1.6000E-04 	8.0886E+06 	
1.6200E-04 	8.1831E+06 	1.6200E-04 	8.1775E+06 	1.6200E-04 	8.0793E+06 	1.6200E-04 	8.0063E+06 	1.6200E-04 	8.0064E+06 	1.6200E-04 	8.0618E+06 	1.6200E-04 	7.9573E+06 	1.6200E-04 	8.0841E+06 	1.6200E-04 	8.0896E+06 	
1.6400E-04 	8.1803E+06 	1.6400E-04 	8.1747E+06 	1.6400E-04 	8.0844E+06 	1.6400E-04 	8.0052E+06 	1.6400E-04 	8.0087E+06 	1.6400E-04 	8.0644E+06 	1.6400E-04 	7.9599E+06 	1.6400E-04 	8.0872E+06 	1.6400E-04 	8.0950E+06 	
1.6600E-04 	8.1842E+06 	1.6600E-04 	8.1672E+06 	1.6600E-04 	8.0811E+06 	1.6600E-04 	8.0083E+06 	1.6600E-04 	8.0089E+06 	1.6600E-04 	8.0600E+06 	1.6600E-04 	7.9610E+06 	1.6600E-04 	8.0821E+06 	1.6600E-04 	8.0879E+06 	
1.6800E-04 	8.1853E+06 	1.6800E-04 	8.1647E+06 	1.6800E-04 	8.0778E+06 	1.6800E-04 	8.0007E+06 	1.6800E-04 	8.0121E+06 	1.6800E-04 	8.0626E+06 	1.6800E-04 	7.9584E+06 	1.6800E-04 	8.0854E+06 	1.6800E-04 	8.0932E+06 	
