0.0000E+00 	9.9319E-01 	0.0000E+00 	9.6947E-01 	0.0000E+00 	9.8257E-01 	0.0000E+00 	9.8732E-01 	
2.0000E-06 	9.9475E-01 	2.0000E-06 	9.7358E-01 	2.0000E-06 	9.7981E-01 	2.0000E-06 	9.8539E-01 	
4.0000E-06 	9.9687E-01 	4.0000E-06 	9.7384E-01 	4.0000E-06 	9.8217E-01 	4.0000E-06 	9.8729E-01 	
6.0000E-06 	9.9611E-01 	6.0000E-06 	9.7223E-01 	6.0000E-06 	9.8011E-01 	6.0000E-06 	9.8718E-01 	
8.0000E-06 	9.9687E-01 	8.0000E-06 	9.7101E-01 	8.0000E-06 	9.8303E-01 	8.0000E-06 	9.8595E-01 	
1.0000E-05 	9.9695E-01 	1.0000E-05 	9.7067E-01 	1.0000E-05 	9.8067E-01 	1.0000E-05 	9.8608E-01 	
1.2000E-05 	9.9547E-01 	1.2000E-05 	9.7450E-01 	1.2000E-05 	9.8103E-01 	1.2000E-05 	9.8751E-01 	
1.4000E-05 	9.9485E-01 	1.4000E-05 	9.7240E-01 	1.4000E-05 	9.7989E-01 	1.4000E-05 	9.8735E-01 	
1.6000E-05 	9.9468E-01 	1.6000E-05 	9.7177E-01 	1.6000E-05 	9.7872E-01 	1.6000E-05 	9.8606E-01 	
1.8000E-05 	9.9629E-01 	1.8000E-05 	9.7510E-01 	1.8000E-05 	9.8237E-01 	1.8000E-05 	9.8604E-01 	
2.0000E-05 	9.9413E-01 	2.0000E-05 	9.7400E-01 	2.0000E-05 	9.7987E-01 	2.0000E-05 	9.8757E-01 	
2.2000E-05 	9.9697E-01 	2.2000E-05 	9.7115E-01 	2.2000E-05 	9.8036E-01 	2.2000E-05 	9.8606E-01 	
2.4000E-05 	9.9566E-01 	2.4000E-05 	9.7216E-01 	2.4000E-05 	9.8138E-01 	2.4000E-05 	9.8613E-01 	
2.6000E-05 	9.9391E-01 	2.6000E-05 	9.7303E-01 	2.6000E-05 	9.8157E-01 	2.6000E-05 	9.8726E-01 	
2.8000E-05 	9.9657E-01 	2.8000E-05 	9.7303E-01 	2.8000E-05 	9.7858E-01 	2.8000E-05 	9.8688E-01 	
3.0000E-05 	9.9522E-01 	3.0000E-05 	9.7395E-01 	3.0000E-05 	9.8040E-01 	3.0000E-05 	9.8872E-01 	
