Temps - Tracé 0	Amplitude - Tracé 0	
0	1.53938E+6	
1E-7	1.53712E+6	
2E-7	1.51635E+6	
3E-7	1.44424E+6	
4E-7	1.42659E+6	
5E-7	1.45189E+6	
6E-7	1.47454E+6	
7E-7	1.50861E+6	
8E-7	1.53391E+6	
9E-7	1.49247E+6	
1E-6	1.41366E+6	
1.1E-6	1.39771E+6	
1.2E-6	1.46151E+6	
1.3E-6	1.50606E+6	
1.4E-6	1.50531E+6	
1.5E-6	1.48492E+6	
1.6E-6	1.46406E+6	
1.7E-6	1.42536E+6	
1.8E-6	1.43339E+6	
1.9E-6	1.49002E+6	
2E-6	1.49965E+6	
2.1E-6	1.48152E+6	
2.2E-6	1.44424E+6	
2.3E-6	1.43254E+6	
2.4E-6	1.44235E+6	
2.5E-6	1.46661E+6	
2.6E-6	1.50333E+6	
2.7E-6	1.52117E+6	
2.8E-6	1.48851E+6	
2.9E-6	1.42329E+6	
3E-6	1.44348E+6	
3.1E-6	1.43546E+6	
3.2E-6	1.46718E+6	
3.3E-6	1.50191E+6	
3.4E-6	1.48558E+6	
3.5E-6	1.47916E+6	
3.6E-6	1.42904E+6	
3.7E-6	1.4534E+6	
3.8E-6	1.47945E+6	
3.9E-6	1.50559E+6	
4E-6	1.50276E+6	
4.1E-6	1.45802E+6	
4.2E-6	1.45736E+6	
4.3E-6	1.44688E+6	
4.4E-6	1.46274E+6	
4.5E-6	1.46057E+6	
4.6E-6	1.49361E+6	
4.7E-6	1.45566E+6	
4.8E-6	1.43423E+6	
