5.4435E+06 	5.4492E+06 	5.4515E+06 	5.4482E+06 	5.4475E+06 	5.4475E+06 	5.4456E+06 	5.4515E+06 	5.4501E+06 	5.4472E+06 	5.4450E+06 	5.4587E+06 	5.4584E+06 	5.4534E+06 	5.4548E+06 	5.4540E+06 	5.4490E+06 	5.4663E+06 	5.4596E+06 	5.4655E+06 	5.4612E+06 	5.4506E+06 	5.4478E+06 	5.4566E+06 	5.4570E+06 	5.4518E+06 	5.4400E+06 	5.4421E+06 	5.4380E+06 	5.4396E+06 	5.4477E+06 	5.4404E+06 	5.4416E+06 	5.4380E+06 	5.4479E+06 	5.4253E+06 	5.4264E+06 	5.4228E+06 	5.4349E+06 	5.4372E+06 	5.4397E+06 	5.4380E+06 	5.4497E+06 	5.4487E+06 	5.4488E+06 	5.4516E+06 	5.4419E+06 	5.4504E+06 	5.4561E+06 	5.4567E+06 	5.4497E+06 	5.4632E+06 	5.4622E+06 	5.4617E+06 	5.4751E+06 	5.4686E+06 	5.4629E+06 	5.4508E+06 	5.4634E+06 	5.4552E+06 	5.4611E+06 	5.4470E+06 	5.4526E+06 	5.4522E+06 	5.4579E+06 	5.4546E+06 	5.4537E+06 	5.4644E+06 	5.4594E+06 	5.4629E+06 	5.4586E+06 	5.4616E+06 	5.4613E+06 	5.4532E+06 	5.4692E+06 	
5.4411E+06 	5.4529E+06 	5.4596E+06 	5.4588E+06 	5.4706E+06 	5.4616E+06 	5.4450E+06 	5.4630E+06 	5.4508E+06 	5.4476E+06 	5.4732E+06 	5.4524E+06 	5.4490E+06 	5.4504E+06 	5.4396E+06 	5.4543E+06 	5.4629E+06 	5.4637E+06 	5.4572E+06 	5.4583E+06 	5.4619E+06 	5.4586E+06 	5.4522E+06 	5.4499E+06 	5.4514E+06 	5.4658E+06 	5.4626E+06 	5.4492E+06 	5.4474E+06 	5.4349E+06 	5.4411E+06 	5.4438E+06 	5.4366E+06 	5.4279E+06 	5.4226E+06 	5.4246E+06 	5.4168E+06 	5.4228E+06 	5.4367E+06 	5.4319E+06 	5.4392E+06 	5.4425E+06 	5.4406E+06 	5.4347E+06 	5.4534E+06 	5.4564E+06 	5.4405E+06 	5.4492E+06 	5.4632E+06 	5.4644E+06 	5.4613E+06 	5.4574E+06 	5.4546E+06 	5.4543E+06 	5.4514E+06 	5.4553E+06 	5.4673E+06 	5.4514E+06 	5.4652E+06 	5.4616E+06 	5.4432E+06 	5.4528E+06 	5.4661E+06 	5.4644E+06 	5.4638E+06 	5.4590E+06 	5.4714E+06 	5.4553E+06 	5.4542E+06 	5.4368E+06 	5.4638E+06 	5.4608E+06 	5.4532E+06 	5.4520E+06 	5.4627E+06 	
5.4453E+06 	5.4424E+06 	5.4487E+06 	5.4540E+06 	5.4578E+06 	5.4465E+06 	5.4536E+06 	5.4546E+06 	5.4393E+06 	5.4460E+06 	5.4483E+06 	5.4515E+06 	5.4494E+06 	5.4569E+06 	5.4599E+06 	5.4478E+06 	5.4457E+06 	5.4406E+06 	5.4442E+06 	5.4465E+06 	5.4427E+06 	5.4498E+06 	5.4442E+06 	5.4534E+06 	5.4465E+06 	5.4454E+06 	5.4410E+06 	5.4414E+06 	5.4425E+06 	5.4479E+06 	5.4279E+06 	5.4306E+06 	5.4227E+06 	5.4136E+06 	5.4380E+06 	5.4180E+06 	5.4164E+06 	5.4238E+06 	5.4272E+06 	5.4278E+06 	5.4347E+06 	5.4304E+06 	5.4387E+06 	5.4337E+06 	5.4324E+06 	5.4370E+06 	5.4545E+06 	5.4423E+06 	5.4397E+06 	5.4412E+06 	5.4474E+06 	5.4665E+06 	5.4512E+06 	5.4616E+06 	5.4551E+06 	5.4384E+06 	5.4580E+06 	5.4576E+06 	5.4661E+06 	5.4646E+06 	5.4596E+06 	5.4688E+06 	5.4611E+06 	5.4685E+06 	5.4532E+06 	5.4627E+06 	5.4647E+06 	5.4622E+06 	5.4528E+06 	5.4536E+06 	5.4618E+06 	5.4614E+06 	5.4634E+06 	5.4571E+06 	5.4486E+06 	
5.4338E+06 	5.4315E+06 	5.4334E+06 	5.4337E+06 	5.4353E+06 	5.4340E+06 	5.4379E+06 	5.4378E+06 	5.4374E+06 	5.4520E+06 	5.4520E+06 	5.4444E+06 	5.4429E+06 	5.4498E+06 	5.4466E+06 	5.4480E+06 	5.4560E+06 	5.4507E+06 	5.4400E+06 	5.4568E+06 	5.4509E+06 	5.4444E+06 	5.4422E+06 	5.4277E+06 	5.4322E+06 	5.4314E+06 	5.4310E+06 	5.4263E+06 	5.4374E+06 	5.4305E+06 	5.4235E+06 	5.4211E+06 	5.4144E+06 	5.4169E+06 	5.4089E+06 	5.4143E+06 	5.4044E+06 	5.4258E+06 	5.4164E+06 	5.4250E+06 	5.4202E+06 	5.4267E+06 	5.4319E+06 	5.4403E+06 	5.4471E+06 	5.4445E+06 	5.4374E+06 	5.4635E+06 	5.4592E+06 	5.4449E+06 	5.4486E+06 	5.4451E+06 	5.4506E+06 	5.4547E+06 	5.4524E+06 	5.4584E+06 	5.4570E+06 	5.4567E+06 	5.4554E+06 	5.4595E+06 	5.4671E+06 	5.4724E+06 	5.4576E+06 	5.4630E+06 	5.4581E+06 	5.4505E+06 	5.4487E+06 	5.4471E+06 	5.4571E+06 	5.4544E+06 	5.4508E+06 	5.4553E+06 	5.4420E+06 	5.4473E+06 	5.4399E+06 	
5.4198E+06 	5.4166E+06 	5.4188E+06 	5.4194E+06 	5.4206E+06 	5.4360E+06 	5.4269E+06 	5.4344E+06 	5.4365E+06 	5.4327E+06 	5.4398E+06 	5.4413E+06 	5.4505E+06 	5.4331E+06 	5.4419E+06 	5.4246E+06 	5.4356E+06 	5.4205E+06 	5.4336E+06 	5.4211E+06 	5.4392E+06 	5.4425E+06 	5.4464E+06 	5.4310E+06 	5.4319E+06 	5.4366E+06 	5.4292E+06 	5.4348E+06 	5.4392E+06 	5.4370E+06 	5.4255E+06 	5.4198E+06 	5.4184E+06 	5.4217E+06 	5.4179E+06 	5.4130E+06 	5.4235E+06 	5.4156E+06 	5.4141E+06 	5.4243E+06 	5.4129E+06 	5.4301E+06 	5.4384E+06 	5.4451E+06 	5.4395E+06 	5.4289E+06 	5.4364E+06 	5.4456E+06 	5.4378E+06 	5.4379E+06 	5.4288E+06 	5.4184E+06 	5.4151E+06 	5.4382E+06 	5.4278E+06 	5.4426E+06 	5.4359E+06 	5.4288E+06 	5.4324E+06 	5.4537E+06 	5.4379E+06 	5.4313E+06 	5.4301E+06 	5.4496E+06 	5.4498E+06 	5.4386E+06 	5.4369E+06 	5.4327E+06 	5.4299E+06 	5.4362E+06 	5.4345E+06 	5.4370E+06 	5.4325E+06 	5.4285E+06 	5.4382E+06 	
5.4088E+06 	5.4264E+06 	5.4041E+06 	5.4184E+06 	5.4200E+06 	5.4191E+06 	5.4093E+06 	5.4165E+06 	5.4174E+06 	5.4121E+06 	5.4165E+06 	5.4233E+06 	5.4190E+06 	5.4240E+06 	5.4196E+06 	5.4146E+06 	5.4321E+06 	5.4268E+06 	5.4296E+06 	5.4312E+06 	5.4316E+06 	5.4378E+06 	5.4236E+06 	5.4282E+06 	5.4257E+06 	5.4251E+06 	5.4357E+06 	5.4316E+06 	5.4270E+06 	5.4203E+06 	5.4179E+06 	5.4111E+06 	5.4167E+06 	5.4251E+06 	5.4178E+06 	5.4002E+06 	5.4068E+06 	5.4088E+06 	5.4137E+06 	5.4203E+06 	5.4204E+06 	5.4247E+06 	5.4293E+06 	5.4272E+06 	5.4199E+06 	5.4316E+06 	5.4396E+06 	5.4404E+06 	5.4332E+06 	5.4474E+06 	5.4361E+06 	5.4363E+06 	5.4295E+06 	5.4420E+06 	5.4289E+06 	5.4367E+06 	5.4374E+06 	5.4516E+06 	5.4244E+06 	5.4364E+06 	5.4301E+06 	5.4352E+06 	5.4288E+06 	5.4277E+06 	5.4220E+06 	5.4169E+06 	5.4256E+06 	5.4190E+06 	5.4251E+06 	5.4234E+06 	5.4184E+06 	5.4329E+06 	5.4240E+06 	5.4287E+06 	5.4320E+06 	
5.4275E+06 	5.4282E+06 	5.4126E+06 	5.4228E+06 	5.4243E+06 	5.4269E+06 	5.4315E+06 	5.4297E+06 	5.4340E+06 	5.4270E+06 	5.4317E+06 	5.4364E+06 	5.4358E+06 	5.4402E+06 	5.4240E+06 	5.4204E+06 	5.4165E+06 	5.4070E+06 	5.4220E+06 	5.4207E+06 	5.4215E+06 	5.4234E+06 	5.4180E+06 	5.4269E+06 	5.4269E+06 	5.4152E+06 	5.4374E+06 	5.4241E+06 	5.4293E+06 	5.4253E+06 	5.4320E+06 	5.4154E+06 	5.4073E+06 	5.3980E+06 	5.4004E+06 	5.4030E+06 	5.4033E+06 	5.4092E+06 	5.4126E+06 	5.4077E+06 	5.4131E+06 	5.4151E+06 	5.4116E+06 	5.4324E+06 	5.4366E+06 	5.4266E+06 	5.4170E+06 	5.4322E+06 	5.4340E+06 	5.4224E+06 	5.4276E+06 	5.4282E+06 	5.4196E+06 	5.4297E+06 	5.4383E+06 	5.4273E+06 	5.4318E+06 	5.4324E+06 	5.4349E+06 	5.4331E+06 	5.4280E+06 	5.4156E+06 	5.4471E+06 	5.4343E+06 	5.4278E+06 	5.4359E+06 	5.4351E+06 	5.4296E+06 	5.4273E+06 	5.4298E+06 	5.4404E+06 	5.4207E+06 	5.4309E+06 	5.4351E+06 	5.4357E+06 	
5.4250E+06 	5.4192E+06 	5.4176E+06 	5.4336E+06 	5.4156E+06 	5.4377E+06 	5.4354E+06 	5.4297E+06 	5.4230E+06 	5.4305E+06 	5.4263E+06 	5.4334E+06 	5.4244E+06 	5.4238E+06 	5.4229E+06 	5.4115E+06 	5.4229E+06 	5.4353E+06 	5.4128E+06 	5.4028E+06 	5.4170E+06 	5.4193E+06 	5.4166E+06 	5.4087E+06 	5.4038E+06 	5.3930E+06 	5.4073E+06 	5.3972E+06 	5.3983E+06 	5.3974E+06 	5.4132E+06 	5.4027E+06 	5.4250E+06 	5.4022E+06 	5.4058E+06 	5.3966E+06 	5.3956E+06 	5.3998E+06 	5.4007E+06 	5.4066E+06 	5.4028E+06 	5.4060E+06 	5.4038E+06 	5.4172E+06 	5.4064E+06 	5.4106E+06 	5.4101E+06 	5.4085E+06 	5.4260E+06 	5.4125E+06 	5.4199E+06 	5.4277E+06 	5.4177E+06 	5.4320E+06 	5.4251E+06 	5.4258E+06 	5.4298E+06 	5.4369E+06 	5.4377E+06 	5.4354E+06 	5.4268E+06 	5.4223E+06 	5.4326E+06 	5.4398E+06 	5.4324E+06 	5.4189E+06 	5.4337E+06 	5.4435E+06 	5.4439E+06 	5.4450E+06 	5.4380E+06 	5.4395E+06 	5.4475E+06 	5.4456E+06 	5.4357E+06 	
5.4116E+06 	5.4172E+06 	5.4129E+06 	5.4108E+06 	5.4158E+06 	5.4134E+06 	5.4215E+06 	5.4237E+06 	5.4122E+06 	5.4053E+06 	5.4153E+06 	5.4113E+06 	5.4168E+06 	5.4010E+06 	5.4212E+06 	5.4155E+06 	5.4198E+06 	5.4166E+06 	5.4119E+06 	5.4093E+06 	5.4112E+06 	5.4041E+06 	5.4032E+06 	5.4022E+06 	5.4046E+06 	5.4086E+06 	5.3956E+06 	5.4037E+06 	5.3935E+06 	5.3816E+06 	5.3866E+06 	5.3722E+06 	5.3809E+06 	5.3791E+06 	5.3777E+06 	5.3654E+06 	5.3718E+06 	5.3678E+06 	5.3649E+06 	5.3800E+06 	5.3817E+06 	5.3806E+06 	5.3916E+06 	5.3983E+06 	5.3984E+06 	5.4128E+06 	5.3988E+06 	5.4080E+06 	5.4098E+06 	5.4229E+06 	5.4147E+06 	5.4227E+06 	5.4150E+06 	5.4194E+06 	5.4237E+06 	5.4136E+06 	5.4119E+06 	5.4198E+06 	5.4385E+06 	5.4350E+06 	5.4209E+06 	5.4329E+06 	5.4394E+06 	5.4256E+06 	5.4277E+06 	5.4257E+06 	5.4367E+06 	5.4238E+06 	5.4270E+06 	5.4236E+06 	5.4335E+06 	5.4239E+06 	5.4270E+06 	5.4148E+06 	5.4253E+06 	
5.4030E+06 	5.3976E+06 	5.4087E+06 	5.3979E+06 	5.4004E+06 	5.4052E+06 	5.3976E+06 	5.4053E+06 	5.4031E+06 	5.4150E+06 	5.4005E+06 	5.4139E+06 	5.4178E+06 	5.4106E+06 	5.4032E+06 	5.4083E+06 	5.4151E+06 	5.4115E+06 	5.4110E+06 	5.4188E+06 	5.4293E+06 	5.3997E+06 	5.4090E+06 	5.4164E+06 	5.4101E+06 	5.4058E+06 	5.4063E+06 	5.3927E+06 	5.3806E+06 	5.3775E+06 	5.3770E+06 	5.3773E+06 	5.3541E+06 	5.3737E+06 	5.3594E+06 	5.3623E+06 	5.3503E+06 	5.3554E+06 	5.3631E+06 	5.3583E+06 	5.3631E+06 	5.3721E+06 	5.3764E+06 	5.3894E+06 	5.4044E+06 	5.3997E+06 	5.4025E+06 	5.4005E+06 	5.4072E+06 	5.4012E+06 	5.4038E+06 	5.4192E+06 	5.4106E+06 	5.3988E+06 	5.4166E+06 	5.4185E+06 	5.4126E+06 	5.4086E+06 	5.4133E+06 	5.4202E+06 	5.4171E+06 	5.4243E+06 	5.4163E+06 	5.4050E+06 	5.4372E+06 	5.4109E+06 	5.4259E+06 	5.4177E+06 	5.4157E+06 	5.4031E+06 	5.4238E+06 	5.4227E+06 	5.4180E+06 	5.4241E+06 	5.4148E+06 	
