5.5639E+06 	5.5674E+06 	5.5707E+06 	5.5675E+06 	5.5607E+06 	5.5632E+06 	5.5655E+06 	5.5647E+06 	5.5662E+06 	5.5687E+06 	5.5712E+06 	5.5754E+06 	5.5793E+06 	5.5801E+06 	5.5824E+06 	5.5883E+06 	5.5863E+06 	5.5848E+06 	5.5915E+06 	5.5914E+06 	5.5868E+06 	5.5920E+06 	5.5835E+06 	5.5916E+06 	5.5896E+06 	5.5898E+06 	5.5913E+06 	5.5935E+06 	5.5922E+06 	5.5874E+06 	5.5920E+06 	5.6008E+06 	5.5913E+06 	5.5931E+06 	5.5859E+06 	5.5868E+06 	5.5822E+06 	5.5811E+06 	5.5828E+06 	5.5786E+06 	5.5774E+06 	5.5774E+06 	5.5725E+06 	5.5729E+06 	5.5711E+06 	5.5663E+06 	5.5672E+06 	5.5630E+06 	5.5651E+06 	5.5678E+06 	5.5671E+06 	5.5711E+06 	5.5734E+06 	5.5747E+06 	5.5791E+06 	5.5795E+06 	5.5854E+06 	5.5870E+06 	5.5941E+06 	5.5894E+06 	
5.5726E+06 	5.5754E+06 	5.5759E+06 	5.5753E+06 	5.5722E+06 	5.5714E+06 	5.5740E+06 	5.5720E+06 	5.5757E+06 	5.5773E+06 	5.5796E+06 	5.5782E+06 	5.5815E+06 	5.5817E+06 	5.5835E+06 	5.5857E+06 	5.5904E+06 	5.5912E+06 	5.5917E+06 	5.5908E+06 	5.5962E+06 	5.5897E+06 	5.5931E+06 	5.5888E+06 	5.5923E+06 	5.5939E+06 	5.5901E+06 	5.5914E+06 	5.5888E+06 	5.5940E+06 	5.5880E+06 	5.5902E+06 	5.5873E+06 	5.5897E+06 	5.5889E+06 	5.5876E+06 	5.5848E+06 	5.5804E+06 	5.5855E+06 	5.5770E+06 	5.5756E+06 	5.5791E+06 	5.5726E+06 	5.5696E+06 	5.5687E+06 	5.5672E+06 	5.5690E+06 	5.5694E+06 	5.5648E+06 	5.5690E+06 	5.5727E+06 	5.5732E+06 	5.5797E+06 	5.5821E+06 	5.5787E+06 	5.5843E+06 	5.5848E+06 	5.5918E+06 	5.5917E+06 	5.5897E+06 	
5.5763E+06 	5.5795E+06 	5.5781E+06 	5.5739E+06 	5.5793E+06 	5.5764E+06 	5.5728E+06 	5.5742E+06 	5.5764E+06 	5.5772E+06 	5.5756E+06 	5.5734E+06 	5.5714E+06 	5.5764E+06 	5.5731E+06 	5.5759E+06 	5.5789E+06 	5.5770E+06 	5.5809E+06 	5.5867E+06 	5.5824E+06 	5.5772E+06 	5.5844E+06 	5.5770E+06 	5.5789E+06 	5.5808E+06 	5.5879E+06 	5.5884E+06 	5.5839E+06 	5.5867E+06 	5.5864E+06 	5.5844E+06 	5.5831E+06 	5.5854E+06 	5.5810E+06 	5.5760E+06 	5.5803E+06 	5.5785E+06 	5.5764E+06 	5.5705E+06 	5.5759E+06 	5.5730E+06 	5.5653E+06 	5.5594E+06 	5.5570E+06 	5.5556E+06 	5.5551E+06 	5.5505E+06 	5.5513E+06 	5.5546E+06 	5.5456E+06 	5.5563E+06 	5.5563E+06 	5.5600E+06 	5.5590E+06 	5.5620E+06 	5.5667E+06 	5.5720E+06 	5.5703E+06 	5.5745E+06 	
5.5568E+06 	5.5645E+06 	5.5609E+06 	5.5622E+06 	5.5583E+06 	5.5603E+06 	5.5594E+06 	5.5582E+06 	5.5577E+06 	5.5574E+06 	5.5598E+06 	5.5565E+06 	5.5553E+06 	5.5563E+06 	5.5614E+06 	5.5630E+06 	5.5632E+06 	5.5660E+06 	5.5603E+06 	5.5671E+06 	5.5665E+06 	5.5684E+06 	5.5784E+06 	5.5709E+06 	5.5749E+06 	5.5711E+06 	5.5717E+06 	5.5727E+06 	5.5757E+06 	5.5749E+06 	5.5723E+06 	5.5733E+06 	5.5749E+06 	5.5760E+06 	5.5703E+06 	5.5723E+06 	5.5726E+06 	5.5710E+06 	5.5684E+06 	5.5632E+06 	5.5618E+06 	5.5627E+06 	5.5601E+06 	5.5613E+06 	5.5500E+06 	5.5516E+06 	5.5558E+06 	5.5484E+06 	5.5433E+06 	5.5524E+06 	5.5553E+06 	5.5601E+06 	5.5593E+06 	5.5600E+06 	5.5636E+06 	5.5706E+06 	5.5703E+06 	5.5726E+06 	5.5725E+06 	5.5742E+06 	
5.5639E+06 	5.5726E+06 	5.5687E+06 	5.5668E+06 	5.5679E+06 	5.5716E+06 	5.5680E+06 	5.5687E+06 	5.5687E+06 	5.5636E+06 	5.5667E+06 	5.5652E+06 	5.5644E+06 	5.5648E+06 	5.5650E+06 	5.5687E+06 	5.5676E+06 	5.5638E+06 	5.5648E+06 	5.5712E+06 	5.5737E+06 	5.5712E+06 	5.5736E+06 	5.5811E+06 	5.5755E+06 	5.5785E+06 	5.5806E+06 	5.5766E+06 	5.5743E+06 	5.5780E+06 	5.5801E+06 	5.5822E+06 	5.5812E+06 	5.5815E+06 	5.5795E+06 	5.5783E+06 	5.5796E+06 	5.5765E+06 	5.5785E+06 	5.5777E+06 	5.5744E+06 	5.5693E+06 	5.5611E+06 	5.5659E+06 	5.5602E+06 	5.5612E+06 	5.5589E+06 	5.5559E+06 	5.5582E+06 	5.5567E+06 	5.5601E+06 	5.5636E+06 	5.5653E+06 	5.5706E+06 	5.5679E+06 	5.5763E+06 	5.5785E+06 	5.5841E+06 	5.5843E+06 	5.5784E+06 	
5.5645E+06 	5.5725E+06 	5.5750E+06 	5.5696E+06 	5.5729E+06 	5.5773E+06 	5.5776E+06 	5.5695E+06 	5.5763E+06 	5.5738E+06 	5.5691E+06 	5.5770E+06 	5.5731E+06 	5.5758E+06 	5.5705E+06 	5.5715E+06 	5.5666E+06 	5.5650E+06 	5.5756E+06 	5.5675E+06 	5.5772E+06 	5.5788E+06 	5.5806E+06 	5.5800E+06 	5.5829E+06 	5.5858E+06 	5.5782E+06 	5.5835E+06 	5.5763E+06 	5.5860E+06 	5.5805E+06 	5.5790E+06 	5.5794E+06 	5.5777E+06 	5.5789E+06 	5.5778E+06 	5.5780E+06 	5.5795E+06 	5.5823E+06 	5.5731E+06 	5.5678E+06 	5.5681E+06 	5.5628E+06 	5.5662E+06 	5.5560E+06 	5.5561E+06 	5.5591E+06 	5.5555E+06 	5.5526E+06 	5.5631E+06 	5.5652E+06 	5.5642E+06 	5.5614E+06 	5.5687E+06 	5.5732E+06 	5.5737E+06 	5.5787E+06 	5.5795E+06 	5.5890E+06 	5.5879E+06 	
5.5709E+06 	5.5784E+06 	5.5801E+06 	5.5806E+06 	5.5789E+06 	5.5759E+06 	5.5778E+06 	5.5780E+06 	5.5786E+06 	5.5787E+06 	5.5697E+06 	5.5726E+06 	5.5716E+06 	5.5714E+06 	5.5674E+06 	5.5708E+06 	5.5729E+06 	5.5628E+06 	5.5747E+06 	5.5773E+06 	5.5673E+06 	5.5730E+06 	5.5770E+06 	5.5778E+06 	5.5765E+06 	5.5788E+06 	5.5756E+06 	5.5747E+06 	5.5791E+06 	5.5796E+06 	5.5782E+06 	5.5754E+06 	5.5776E+06 	5.5787E+06 	5.5760E+06 	5.5746E+06 	5.5714E+06 	5.5727E+06 	5.5704E+06 	5.5692E+06 	5.5679E+06 	5.5629E+06 	5.5539E+06 	5.5529E+06 	5.5572E+06 	5.5579E+06 	5.5478E+06 	5.5523E+06 	5.5457E+06 	5.5485E+06 	5.5456E+06 	5.5516E+06 	5.5551E+06 	5.5560E+06 	5.5575E+06 	5.5656E+06 	5.5652E+06 	5.5645E+06 	5.5713E+06 	5.5729E+06 	
5.5620E+06 	5.5664E+06 	5.5728E+06 	5.5692E+06 	5.5687E+06 	5.5667E+06 	5.5700E+06 	5.5758E+06 	5.5698E+06 	5.5663E+06 	5.5696E+06 	5.5661E+06 	5.5650E+06 	5.5659E+06 	5.5600E+06 	5.5649E+06 	5.5579E+06 	5.5567E+06 	5.5566E+06 	5.5586E+06 	5.5571E+06 	5.5623E+06 	5.5628E+06 	5.5632E+06 	5.5629E+06 	5.5637E+06 	5.5654E+06 	5.5653E+06 	5.5701E+06 	5.5675E+06 	5.5694E+06 	5.5701E+06 	5.5757E+06 	5.5700E+06 	5.5665E+06 	5.5700E+06 	5.5678E+06 	5.5699E+06 	5.5662E+06 	5.5616E+06 	5.5593E+06 	5.5530E+06 	5.5611E+06 	5.5509E+06 	5.5508E+06 	5.5470E+06 	5.5469E+06 	5.5480E+06 	5.5504E+06 	5.5462E+06 	5.5492E+06 	5.5522E+06 	5.5621E+06 	5.5562E+06 	5.5561E+06 	5.5641E+06 	5.5710E+06 	5.5726E+06 	5.5746E+06 	5.5765E+06 	
5.5637E+06 	5.5722E+06 	5.5673E+06 	5.5726E+06 	5.5745E+06 	5.5745E+06 	5.5723E+06 	5.5761E+06 	5.5763E+06 	5.5748E+06 	5.5730E+06 	5.5707E+06 	5.5747E+06 	5.5679E+06 	5.5645E+06 	5.5696E+06 	5.5673E+06 	5.5664E+06 	5.5607E+06 	5.5691E+06 	5.5614E+06 	5.5603E+06 	5.5608E+06 	5.5725E+06 	5.5708E+06 	5.5780E+06 	5.5747E+06 	5.5795E+06 	5.5748E+06 	5.5776E+06 	5.5767E+06 	5.5779E+06 	5.5750E+06 	5.5757E+06 	5.5787E+06 	5.5737E+06 	5.5700E+06 	5.5768E+06 	5.5731E+06 	5.5711E+06 	5.5714E+06 	5.5681E+06 	5.5579E+06 	5.5640E+06 	5.5587E+06 	5.5568E+06 	5.5523E+06 	5.5553E+06 	5.5567E+06 	5.5591E+06 	5.5601E+06 	5.5598E+06 	5.5687E+06 	5.5629E+06 	5.5733E+06 	5.5778E+06 	5.5801E+06 	5.5758E+06 	5.5814E+06 	5.5832E+06 	
5.5631E+06 	5.5754E+06 	5.5803E+06 	5.5780E+06 	5.5805E+06 	5.5771E+06 	5.5770E+06 	5.5851E+06 	5.5837E+06 	5.5805E+06 	5.5751E+06 	5.5872E+06 	5.5820E+06 	5.5778E+06 	5.5736E+06 	5.5722E+06 	5.5735E+06 	5.5760E+06 	5.5675E+06 	5.5722E+06 	5.5734E+06 	5.5713E+06 	5.5701E+06 	5.5702E+06 	5.5783E+06 	5.5744E+06 	5.5784E+06 	5.5786E+06 	5.5784E+06 	5.5794E+06 	5.5806E+06 	5.5816E+06 	5.5857E+06 	5.5793E+06 	5.5754E+06 	5.5873E+06 	5.5763E+06 	5.5773E+06 	5.5733E+06 	5.5756E+06 	5.5750E+06 	5.5744E+06 	5.5740E+06 	5.5645E+06 	5.5658E+06 	5.5665E+06 	5.5669E+06 	5.5601E+06 	5.5564E+06 	5.5641E+06 	5.5629E+06 	5.5675E+06 	5.5695E+06 	5.5719E+06 	5.5659E+06 	5.5707E+06 	5.5731E+06 	5.5773E+06 	5.5763E+06 	5.5798E+06 	
5.5678E+06 	5.5763E+06 	5.5737E+06 	5.5763E+06 	5.5747E+06 	5.5757E+06 	5.5776E+06 	5.5802E+06 	5.5781E+06 	5.5784E+06 	5.5736E+06 	5.5748E+06 	5.5719E+06 	5.5763E+06 	5.5719E+06 	5.5670E+06 	5.5685E+06 	5.5669E+06 	5.5607E+06 	5.5597E+06 	5.5574E+06 	5.5562E+06 	5.5545E+06 	5.5506E+06 	5.5541E+06 	5.5560E+06 	5.5586E+06 	5.5595E+06 	5.5578E+06 	5.5643E+06 	5.5662E+06 	5.5658E+06 	5.5641E+06 	5.5639E+06 	5.5669E+06 	5.5603E+06 	5.5656E+06 	5.5658E+06 	5.5646E+06 	5.5597E+06 	5.5554E+06 	5.5545E+06 	5.5565E+06 	5.5578E+06 	5.5560E+06 	5.5514E+06 	5.5444E+06 	5.5464E+06 	5.5489E+06 	5.5513E+06 	5.5561E+06 	5.5600E+06 	5.5577E+06 	5.5661E+06 	5.5635E+06 	5.5678E+06 	5.5675E+06 	5.5724E+06 	5.5714E+06 	5.5781E+06 	
5.5597E+06 	5.5693E+06 	5.5700E+06 	5.5734E+06 	5.5707E+06 	5.5754E+06 	5.5686E+06 	5.5799E+06 	5.5742E+06 	5.5734E+06 	5.5695E+06 	5.5699E+06 	5.5669E+06 	5.5733E+06 	5.5670E+06 	5.5689E+06 	5.5652E+06 	5.5625E+06 	5.5594E+06 	5.5570E+06 	5.5606E+06 	5.5516E+06 	5.5569E+06 	5.5574E+06 	5.5565E+06 	5.5528E+06 	5.5612E+06 	5.5627E+06 	5.5647E+06 	5.5684E+06 	5.5676E+06 	5.5662E+06 	5.5635E+06 	5.5666E+06 	5.5749E+06 	5.5661E+06 	5.5675E+06 	5.5711E+06 	5.5650E+06 	5.5668E+06 	5.5594E+06 	5.5609E+06 	5.5602E+06 	5.5581E+06 	5.5564E+06 	5.5550E+06 	5.5549E+06 	5.5494E+06 	5.5549E+06 	5.5534E+06 	5.5550E+06 	5.5576E+06 	5.5642E+06 	5.5635E+06 	5.5644E+06 	5.5768E+06 	5.5713E+06 	5.5751E+06 	5.5720E+06 	5.5757E+06 	
5.5609E+06 	5.5689E+06 	5.5776E+06 	5.5730E+06 	5.5770E+06 	5.5806E+06 	5.5747E+06 	5.5783E+06 	5.5824E+06 	5.5823E+06 	5.5782E+06 	5.5809E+06 	5.5823E+06 	5.5782E+06 	5.5781E+06 	5.5778E+06 	5.5751E+06 	5.5709E+06 	5.5712E+06 	5.5668E+06 	5.5652E+06 	5.5642E+06 	5.5642E+06 	5.5641E+06 	5.5578E+06 	5.5586E+06 	5.5618E+06 	5.5638E+06 	5.5711E+06 	5.5706E+06 	5.5651E+06 	5.5679E+06 	5.5661E+06 	5.5640E+06 	5.5679E+06 	5.5714E+06 	5.5697E+06 	5.5703E+06 	5.5674E+06 	5.5641E+06 	5.5606E+06 	5.5624E+06 	5.5555E+06 	5.5590E+06 	5.5483E+06 	5.5462E+06 	5.5498E+06 	5.5456E+06 	5.5463E+06 	5.5495E+06 	5.5465E+06 	5.5519E+06 	5.5536E+06 	5.5535E+06 	5.5599E+06 	5.5633E+06 	5.5628E+06 	5.5643E+06 	5.5600E+06 	5.5621E+06 	
5.5521E+06 	5.5555E+06 	5.5622E+06 	5.5760E+06 	5.5669E+06 	5.5673E+06 	5.5656E+06 	5.5713E+06 	5.5639E+06 	5.5723E+06 	5.5736E+06 	5.5714E+06 	5.5680E+06 	5.5707E+06 	5.5780E+06 	5.5678E+06 	5.5724E+06 	5.5745E+06 	5.5743E+06 	5.5692E+06 	5.5675E+06 	5.5611E+06 	5.5632E+06 	5.5622E+06 	5.5582E+06 	5.5594E+06 	5.5575E+06 	5.5653E+06 	5.5623E+06 	5.5621E+06 	5.5602E+06 	5.5605E+06 	5.5731E+06 	5.5645E+06 	5.5680E+06 	5.5758E+06 	5.5725E+06 	5.5651E+06 	5.5747E+06 	5.5746E+06 	5.5619E+06 	5.5699E+06 	5.5650E+06 	5.5619E+06 	5.5568E+06 	5.5591E+06 	5.5546E+06 	5.5509E+06 	5.5526E+06 	5.5599E+06 	5.5476E+06 	5.5567E+06 	5.5617E+06 	5.5647E+06 	5.5688E+06 	5.5653E+06 	5.5651E+06 	5.5694E+06 	5.5720E+06 	5.5739E+06 	
5.5604E+06 	5.5694E+06 	5.5737E+06 	5.5710E+06 	5.5820E+06 	5.5762E+06 	5.5790E+06 	5.5803E+06 	5.5784E+06 	5.5771E+06 	5.5798E+06 	5.5767E+06 	5.5800E+06 	5.5815E+06 	5.5806E+06 	5.5798E+06 	5.5772E+06 	5.5775E+06 	5.5759E+06 	5.5732E+06 	5.5760E+06 	5.5698E+06 	5.5655E+06 	5.5678E+06 	5.5636E+06 	5.5664E+06 	5.5611E+06 	5.5567E+06 	5.5608E+06 	5.5576E+06 	5.5650E+06 	5.5584E+06 	5.5608E+06 	5.5615E+06 	5.5590E+06 	5.5596E+06 	5.5595E+06 	5.5638E+06 	5.5612E+06 	5.5627E+06 	5.5618E+06 	5.5525E+06 	5.5540E+06 	5.5530E+06 	5.5471E+06 	5.5495E+06 	5.5455E+06 	5.5431E+06 	5.5420E+06 	5.5411E+06 	5.5511E+06 	5.5516E+06 	5.5496E+06 	5.5482E+06 	5.5483E+06 	5.5499E+06 	5.5577E+06 	5.5581E+06 	5.5554E+06 	5.5568E+06 	
