0.0000E+00 	6.8143E+06 	0.0000E+00 	-1.4352E-03 	0.0000E+00 	1.4100E+03 	
5.0000E-02 	6.8114E+06 	1.3750E-03 	-2.0928E-03 	5.0000E-02 	4.0000E+00 	
1.0000E-01 	6.8296E+06 	2.7500E-03 	-1.4352E-03 	1.0000E-01 	8.0000E+01 	
1.5000E-01 	6.8379E+06 	4.1250E-03 	-1.7640E-03 	1.5000E-01 	9.4000E+01 	
2.0000E-01 	6.8334E+06 	5.5000E-03 	-1.1064E-03 	2.0000E-01 	7.0000E+01 	
2.5000E-01 	6.8440E+06 	6.8750E-03 	-1.7640E-03 	2.5000E-01 	8.3000E+01 	
3.0000E-01 	6.8436E+06 	8.2500E-03 	-1.4352E-03 	3.0000E-01 	8.2000E+01 	
3.5000E-01 	6.8547E+06 	9.6250E-03 	-2.4216E-03 	3.5000E-01 	7.1000E+01 	
4.0000E-01 	6.8657E+06 	1.1000E-02 	-7.7766E-04 	4.0000E-01 	8.0000E+01 	
4.5000E-01 	6.8678E+06 	1.2375E-02 	-4.4887E-04 	4.5000E-01 	7.9000E+01 	
5.0000E-01 	6.8759E+06 	1.3750E-02 	-4.4887E-04 	5.0000E-01 	7.1000E+01 	
5.5000E-01 	6.8677E+06 	1.5125E-02 	-1.7640E-03 	5.5000E-01 	7.9000E+01 	
6.0000E-01 	6.8823E+06 	1.6500E-02 	-1.1064E-03 	6.0000E-01 	8.0000E+01 	
6.5000E-01 	6.8589E+06 	1.7875E-02 	-2.0928E-03 	6.5000E-01 	7.6000E+01 	
7.0000E-01 	6.8819E+06 	1.9250E-02 	-7.7766E-04 	7.0000E-01 	7.8000E+01 	
7.5000E-01 	6.8796E+06 	2.0625E-02 	-1.1064E-03 	7.5000E-01 	7.7000E+01 	
8.0000E-01 	6.8826E+06 	2.2000E-02 	-2.0928E-03 	8.0000E-01 	7.6000E+01 	
8.5000E-01 	6.8786E+06 	2.3375E-02 	-1.1064E-03 	8.5000E-01 	7.8000E+01 	
9.0000E-01 	6.8911E+06 	2.4750E-02 	-1.4352E-03 	9.0000E-01 	7.6000E+01 	
9.5000E-01 	6.8882E+06 	2.6125E-02 	-1.4352E-03 	9.5000E-01 	7.8000E+01 	
1.0000E+00 	6.8867E+06 	2.7500E-02 	-1.1064E-03 	1.0000E+00 	7.6000E+01 	
1.0500E+00 	6.8863E+06 	2.8875E-02 	-1.7640E-03 	1.0500E+00 	7.7000E+01 	
1.1000E+00 	6.8977E+06 	3.0250E-02 	-1.1064E-03 	1.1000E+00 	6.8000E+01 	
1.1500E+00 	6.9041E+06 	3.1625E-02 	-1.1064E-03 	1.1500E+00 	8.3000E+01 	
1.2000E+00 	6.9054E+06 	3.3000E-02 	-1.1064E-03 	1.2000E+00 	8.1000E+01 	
1.2500E+00 	6.8968E+06 	3.4375E-02 	-4.4887E-04 	1.2500E+00 	6.7000E+01 	
1.3000E+00 	6.9157E+06 	3.5750E-02 	-1.4352E-03 	1.3000E+00 	8.5000E+01 	
1.3500E+00 	6.8970E+06 	3.7125E-02 	-1.7640E-03 	1.3500E+00 	7.7000E+01 	
1.4000E+00 	6.9118E+06 	3.8500E-02 	-1.4352E-03 	1.4000E+00 	7.2000E+01 	
1.4500E+00 	6.9115E+06 	3.9875E-02 	-1.4352E-03 	1.4500E+00 	8.2000E+01 	
1.5000E+00 	6.9143E+06 	4.1250E-02 	-1.4352E-03 	1.5000E+00 	7.8000E+01 	
1.5500E+00 	6.9174E+06 	4.2625E-02 	-7.7766E-04 	1.5500E+00 	7.0000E+01 	
1.6000E+00 	6.9199E+06 	4.4000E-02 	-1.1064E-03 	1.6000E+00 	7.8000E+01 	
