Temps - Tracé 0	Amplitude - Tracé 0	
2.6	2.17723E+6	
2.603	2.17652E+6	
2.606	2.18205E+6	
2.609	2.18149E+6	
2.612	2.18033E+6	
2.615	2.18031E+6	
2.618	2.17825E+6	
2.621	2.17863E+6	
2.624	2.18017E+6	
2.627	2.17887E+6	
2.63	2.17856E+6	
2.633	2.17992E+6	
2.636	2.1803E+6	
2.639	2.18061E+6	
2.642	2.1815E+6	
2.645	2.18023E+6	
2.648	2.1742E+6	
2.651	2.18049E+6	
2.654	2.18168E+6	
2.657	2.18001E+6	
2.66	2.17858E+6	
2.663	2.17665E+6	
2.666	2.17873E+6	
2.669	2.1763E+6	
2.672	2.1783E+6	
2.675	2.17999E+6	
2.678	2.17905E+6	
2.681	2.17976E+6	
2.684	2.1803E+6	
2.687	2.18104E+6	
2.69	2.18121E+6	
2.693	2.18044E+6	
2.696	2.17968E+6	
2.699	2.17946E+6	
2.702	2.18211E+6	
2.705	2.17988E+6	
2.708	2.18029E+6	
2.711	2.17738E+6	
2.714	2.18091E+6	
2.717	2.17682E+6	
2.72	2.17931E+6	
2.723	2.18067E+6	
2.726	2.17776E+6	
2.729	2.17892E+6	
2.732	2.17703E+6	
2.735	2.17697E+6	
2.738	2.17754E+6	
2.741	2.17857E+6	
2.744	2.1799E+6	
2.747	2.1764E+6	
2.75	2.17766E+6	
2.753	2.17901E+6	
2.756	2.17518E+6	
2.759	2.17606E+6	
2.762	2.17824E+6	
2.765	2.17732E+6	
2.768	2.17758E+6	
2.771	2.17338E+6	
2.774	2.1692E+6	
2.777	2.16807E+6	
2.78	2.16981E+6	
2.783	2.17384E+6	
2.786	2.17771E+6	
2.789	2.17911E+6	
2.792	2.17773E+6	
2.795	2.17959E+6	
2.798	2.1794E+6	
2.801	2.17985E+6	
2.804	2.18246E+6	
2.807	2.1774E+6	
2.81	2.17859E+6	
2.813	2.17871E+6	
2.816	2.17766E+6	
2.819	2.17682E+6	
2.822	2.17809E+6	
2.825	2.17666E+6	
2.828	2.1685E+6	
2.831	2.16757E+6	
2.834	2.17277E+6	
2.837	2.17634E+6	
2.84	2.17952E+6	
2.843	2.17819E+6	
2.846	2.17797E+6	
2.849	2.17401E+6	
2.852	2.16715E+6	
2.855	2.15831E+6	
2.858	2.15064E+6	
2.861	2.16084E+6	
2.864	2.1733E+6	
2.867	2.17329E+6	
2.87	2.18225E+6	
2.873	2.18089E+6	
2.876	2.18077E+6	
2.879	2.17765E+6	
2.882	2.17959E+6	
2.885	2.18062E+6	
2.888	2.17418E+6	
2.891	2.17642E+6	
2.894	2.17806E+6	
2.897	2.17431E+6	
2.9	2.17919E+6	
2.903	2.17801E+6	
2.906	2.17945E+6	
2.909	2.17985E+6	
2.912	2.17989E+6	
2.915	2.1784E+6	
2.918	2.17692E+6	
2.921	2.17004E+6	
2.924	2.15412E+6	
2.927	2.14798E+6	
2.93	2.15836E+6	
2.933	2.16952E+6	
2.936	2.17509E+6	
2.939	2.17692E+6	
2.942	2.17617E+6	
2.945	2.17841E+6	
2.948	2.17038E+6	
2.951	2.1655E+6	
2.954	2.16457E+6	
2.957	2.17239E+6	
2.96	2.17426E+6	
2.963	2.17896E+6	
2.966	2.17918E+6	
2.969	2.17937E+6	
2.972	2.18144E+6	
2.975	2.17978E+6	
2.978	2.17753E+6	
2.981	2.17457E+6	
2.984	2.17639E+6	
2.987	2.17807E+6	
2.99	2.17755E+6	
2.993	2.16823E+6	
2.996	2.16562E+6	
2.999	2.16883E+6	
3.002	2.17483E+6	
3.005	2.17892E+6	
3.008	2.17915E+6	
3.011	2.1805E+6	
3.014	2.17941E+6	
3.017	2.18176E+6	
3.02	2.17914E+6	
3.023	2.17737E+6	
3.026	2.17821E+6	
3.029	2.1801E+6	
3.032	2.18022E+6	
3.035	2.17982E+6	
3.038	2.17968E+6	
3.041	2.18038E+6	
3.044	2.17675E+6	
3.047	2.17736E+6	
3.05	2.17768E+6	
3.053	2.18128E+6	
3.056	2.1782E+6	
3.059	2.18043E+6	
3.062	2.17664E+6	
3.065	2.17966E+6	
3.068	2.17639E+6	
3.071	2.18182E+6	
3.074	2.17767E+6	
3.077	2.17559E+6	
3.08	2.17872E+6	
3.083	2.18402E+6	
3.086	2.1818E+6	
3.089	2.18006E+6	
3.092	2.17857E+6	
3.095	2.18012E+6	
3.098	2.18149E+6	
3.101	2.17996E+6	
3.104	2.17903E+6	
3.107	2.18155E+6	
3.11	2.17956E+6	
3.113	2.18092E+6	
3.116	2.17866E+6	
3.119	2.18152E+6	
3.122	2.18051E+6	
3.125	2.18068E+6	
3.128	2.17614E+6	
3.131	2.17795E+6	
3.134	2.18014E+6	
3.137	2.18123E+6	
3.14	2.18013E+6	
3.143	2.18097E+6	
3.146	2.18307E+6	
3.149	2.18046E+6	
3.152	2.18006E+6	
3.155	2.18027E+6	
3.158	2.17929E+6	
3.161	2.17556E+6	
3.164	2.17958E+6	
3.167	2.18014E+6	
3.17	2.18148E+6	
3.173	2.1804E+6	
3.176	2.17938E+6	
3.179	2.17848E+6	
3.182	2.17892E+6	
3.185	2.18047E+6	
3.188	2.17985E+6	
3.191	2.17844E+6	
3.194	2.18169E+6	
3.197	2.17959E+6	
3.2	2.18033E+6	
