-5.0000E+00 	1.9862E+00 	-5.0000E+00 	4.7061E-01 	-5.0000E+00 	4.7061E-01 	-5.0000E+00 	9.1781E-01 	
-4.9800E+00 	1.9818E+00 	-4.9800E+00 	4.6823E-01 	-4.9800E+00 	4.6823E-01 	-4.9800E+00 	9.1540E-01 	
-4.9599E+00 	1.9760E+00 	-4.9599E+00 	4.6516E-01 	-4.9599E+00 	4.6516E-01 	-4.9599E+00 	9.1608E-01 	
-4.9399E+00 	1.9692E+00 	-4.9399E+00 	4.5770E-01 	-4.9399E+00 	4.5770E-01 	-4.9399E+00 	9.1417E-01 	
-4.9198E+00 	1.9624E+00 	-4.9198E+00 	4.4549E-01 	-4.9198E+00 	4.4549E-01 	-4.9198E+00 	9.0931E-01 	
-4.8998E+00 	1.9596E+00 	-4.8998E+00 	4.3715E-01 	-4.8998E+00 	4.3715E-01 	-4.8998E+00 	9.0760E-01 	
-4.8798E+00 	1.9636E+00 	-4.8798E+00 	4.3939E-01 	-4.8798E+00 	4.3939E-01 	-4.8798E+00 	9.1485E-01 	
-4.8597E+00 	1.9719E+00 	-4.8597E+00 	4.4744E-01 	-4.8597E+00 	4.4744E-01 	-4.8597E+00 	9.2724E-01 	
-4.8397E+00 	1.9815E+00 	-4.8397E+00 	4.5759E-01 	-4.8397E+00 	4.5759E-01 	-4.8397E+00 	9.3584E-01 	
-4.8196E+00 	1.9892E+00 	-4.8196E+00 	4.6876E-01 	-4.8196E+00 	4.6876E-01 	-4.8196E+00 	9.3859E-01 	
-4.7996E+00 	1.9927E+00 	-4.7996E+00 	4.7643E-01 	-4.7996E+00 	4.7643E-01 	-4.7996E+00 	9.4019E-01 	
-4.7796E+00 	1.9933E+00 	-4.7796E+00 	4.7757E-01 	-4.7796E+00 	4.7757E-01 	-4.7796E+00 	9.4372E-01 	
-4.7595E+00 	1.9949E+00 	-4.7595E+00 	4.7398E-01 	-4.7595E+00 	4.7398E-01 	-4.7595E+00 	9.4621E-01 	
