Temps - Tracé 0	Amplitude - Tracé 0	
2.7	5.48873E+6	
2.70267	5.4876E+6	
2.70533	5.48775E+6	
2.708	5.4896E+6	
2.71067	5.49008E+6	
2.71333	5.48952E+6	
2.716	5.48878E+6	
2.71867	5.48928E+6	
2.72133	5.49139E+6	
2.724	5.48976E+6	
2.72667	5.49024E+6	
2.72933	5.4882E+6	
2.732	5.48867E+6	
2.73467	5.49016E+6	
2.73733	5.48961E+6	
2.74	5.4897E+6	
2.74267	5.48996E+6	
2.74533	5.48898E+6	
2.748	5.49097E+6	
2.75067	5.4881E+6	
2.75333	5.48925E+6	
2.756	5.48872E+6	
2.75867	5.49004E+6	
2.76133	5.49212E+6	
2.764	5.48675E+6	
2.76667	5.48702E+6	
2.76933	5.48713E+6	
2.772	5.48415E+6	
2.77467	5.47268E+6	
2.77733	5.46821E+6	
2.78	5.45859E+6	
2.78267	5.45616E+6	
2.78533	5.45524E+6	
2.788	5.46556E+6	
2.79067	5.47694E+6	
2.79333	5.48653E+6	
2.796	5.48857E+6	
2.79867	5.48698E+6	
2.80133	5.4897E+6	
2.804	5.49045E+6	
2.80667	5.48705E+6	
2.80933	5.48945E+6	
2.812	5.48553E+6	
2.81467	5.48869E+6	
2.81733	5.48795E+6	
2.82	5.48536E+6	
2.82267	5.48815E+6	
2.82533	5.48772E+6	
2.828	5.48906E+6	
2.83067	5.4894E+6	
2.83333	5.48978E+6	
2.836	5.48929E+6	
2.83867	5.48785E+6	
2.84133	5.48814E+6	
2.844	5.48931E+6	
2.84667	5.49184E+6	
2.84933	5.48771E+6	
2.852	5.49057E+6	
2.85467	5.49016E+6	
2.85733	5.49134E+6	
2.86	5.49086E+6	
2.86267	5.49023E+6	
2.86533	5.48856E+6	
2.868	5.49227E+6	
2.87067	5.48851E+6	
2.87333	5.49256E+6	
2.876	5.49029E+6	
2.87867	5.4897E+6	
2.88133	5.4903E+6	
2.884	5.49222E+6	
2.88667	5.49183E+6	
2.88933	5.49122E+6	
2.892	5.49174E+6	
2.89467	5.49288E+6	
2.89733	5.49262E+6	
2.9	5.49202E+6	
2.90267	5.49304E+6	
2.90533	5.4873E+6	
2.908	5.49198E+6	
2.91067	5.48981E+6	
2.91333	5.49105E+6	
2.916	5.49119E+6	
2.91867	5.49085E+6	
2.92133	5.4899E+6	
2.924	5.49103E+6	
2.92667	5.4873E+6	
2.92933	5.48985E+6	
2.932	5.49005E+6	
2.93467	5.48565E+6	
2.93733	5.4885E+6	
2.94	5.49077E+6	
2.94267	5.49071E+6	
2.94533	5.48899E+6	
2.948	5.49098E+6	
2.95067	5.48928E+6	
2.95333	5.48828E+6	
2.956	5.49121E+6	
2.95867	5.49157E+6	
2.96133	5.48952E+6	
2.964	5.49081E+6	
2.96667	5.48855E+6	
2.96933	5.48798E+6	
2.972	5.48212E+6	
2.97467	5.46518E+6	
2.97733	5.45618E+6	
2.98	5.45225E+6	
2.98267	5.46013E+6	
2.98533	5.47254E+6	
2.988	5.48182E+6	
2.99067	5.48789E+6	
2.99333	5.4872E+6	
2.996	5.48983E+6	
2.99867	5.48898E+6	
3.00133	5.49036E+6	
3.004	5.49079E+6	
3.00667	5.48965E+6	
3.00933	5.49307E+6	
3.012	5.49068E+6	
3.01467	5.48845E+6	
3.01733	5.48933E+6	
3.02	5.49092E+6	
3.02267	5.48827E+6	
3.02533	5.49306E+6	
3.028	5.49159E+6	
3.03067	5.48996E+6	
3.03333	5.49085E+6	
3.036	5.49139E+6	
3.03867	5.49168E+6	
3.04133	5.48672E+6	
3.044	5.48981E+6	
3.04667	5.48868E+6	
3.04933	5.49021E+6	
3.052	5.49172E+6	
3.05467	5.48964E+6	
3.05733	5.48932E+6	
3.06	5.49377E+6	
3.06267	5.489E+6	
3.06533	5.48618E+6	
3.068	5.48965E+6	
3.07067	5.49233E+6	
3.07333	5.49026E+6	
3.076	5.48964E+6	
3.07867	5.49239E+6	
3.08133	5.49238E+6	
3.084	5.4924E+6	
3.08667	5.49169E+6	
3.08933	5.49034E+6	
3.092	5.49045E+6	
3.09467	5.49346E+6	
3.09733	5.48955E+6	
3.1	5.49324E+6	
