Temps - Tracé 0	Amplitude - Tracé 0	
2.7	5.87263E+6	
2.70267	5.87035E+6	
2.70533	5.87301E+6	
2.708	5.86859E+6	
2.71067	5.86825E+6	
2.71333	5.87077E+6	
2.716	5.87091E+6	
2.71867	5.87178E+6	
2.72133	5.87112E+6	
2.724	5.87135E+6	
2.72667	5.86994E+6	
2.72933	5.87331E+6	
2.732	5.87043E+6	
2.73467	5.86812E+6	
2.73733	5.86389E+6	
2.74	5.86011E+6	
2.74267	5.84687E+6	
2.74533	5.844E+6	
2.748	5.86171E+6	
2.75067	5.87098E+6	
2.75333	5.87182E+6	
2.756	5.86896E+6	
2.75867	5.87313E+6	
2.76133	5.8703E+6	
2.764	5.86663E+6	
2.76667	5.86513E+6	
2.76933	5.84717E+6	
2.772	5.85409E+6	
2.77467	5.85783E+6	
2.77733	5.8658E+6	
2.78	5.8691E+6	
2.78267	5.86854E+6	
2.78533	5.86642E+6	
2.788	5.86971E+6	
2.79067	5.87182E+6	
2.79333	5.87171E+6	
2.796	5.86648E+6	
2.79867	5.86711E+6	
2.80133	5.85073E+6	
2.804	5.85664E+6	
2.80667	5.86746E+6	
2.80933	5.86582E+6	
2.812	5.86992E+6	
2.81467	5.8679E+6	
2.81733	5.87035E+6	
2.82	5.87169E+6	
2.82267	5.86765E+6	
2.82533	5.86698E+6	
2.828	5.84898E+6	
2.83067	5.861E+6	
2.83333	5.86573E+6	
2.836	5.86615E+6	
2.83867	5.86653E+6	
2.84133	5.87222E+6	
2.844	5.87466E+6	
2.84667	5.87338E+6	
2.84933	5.86752E+6	
2.852	5.87142E+6	
2.85467	5.87187E+6	
2.85733	5.87561E+6	
2.86	5.87604E+6	
2.86267	5.87231E+6	
2.86533	5.86955E+6	
2.868	5.87441E+6	
2.87067	5.87176E+6	
2.87333	5.87369E+6	
2.876	5.86812E+6	
2.87867	5.86897E+6	
2.88133	5.87282E+6	
2.884	5.87463E+6	
2.88667	5.86973E+6	
2.88933	5.86823E+6	
2.892	5.86633E+6	
2.89467	5.86989E+6	
2.89733	5.86918E+6	
2.9	5.86889E+6	
2.90267	5.86754E+6	
2.90533	5.87234E+6	
2.908	5.8715E+6	
2.91067	5.87021E+6	
2.91333	5.86889E+6	
2.916	5.86432E+6	
2.91867	5.86733E+6	
2.92133	5.87089E+6	
2.924	5.86714E+6	
2.92667	5.86549E+6	
2.92933	5.86198E+6	
2.932	5.86626E+6	
2.93467	5.86452E+6	
2.93733	5.85034E+6	
2.94	5.8566E+6	
2.94267	5.86645E+6	
2.94533	5.86844E+6	
2.948	5.86755E+6	
2.95067	5.86477E+6	
2.95333	5.86505E+6	
2.956	5.86922E+6	
2.95867	5.85089E+6	
2.96133	5.85137E+6	
2.964	5.85036E+6	
2.96667	5.85388E+6	
2.96933	5.86558E+6	
2.972	5.87207E+6	
2.97467	5.86706E+6	
2.97733	5.86539E+6	
2.98	5.86832E+6	
2.98267	5.86258E+6	
2.98533	5.84945E+6	
2.988	5.84389E+6	
2.99067	5.85319E+6	
2.99333	5.86327E+6	
2.996	5.8642E+6	
2.99867	5.86852E+6	
3.00133	5.86529E+6	
3.004	5.86209E+6	
3.00667	5.84948E+6	
3.00933	5.84397E+6	
3.012	5.84817E+6	
3.01467	5.86428E+6	
3.01733	5.87056E+6	
3.02	5.8664E+6	
3.02267	5.86568E+6	
3.02533	5.86939E+6	
3.028	5.86731E+6	
3.03067	5.86614E+6	
3.03333	5.86796E+6	
3.036	5.87047E+6	
3.03867	5.87006E+6	
3.04133	5.87016E+6	
3.044	5.86655E+6	
3.04667	5.86704E+6	
3.04933	5.86585E+6	
3.052	5.86977E+6	
3.05467	5.87363E+6	
3.05733	5.87257E+6	
3.06	5.86818E+6	
3.06267	5.87073E+6	
3.06533	5.87292E+6	
3.068	5.87265E+6	
3.07067	5.87272E+6	
3.07333	5.87187E+6	
3.076	5.87076E+6	
3.07867	5.8682E+6	
3.08133	5.87141E+6	
3.084	5.87212E+6	
3.08667	5.86799E+6	
3.08933	5.87119E+6	
3.092	5.86888E+6	
3.09467	5.87024E+6	
3.09733	5.87097E+6	
3.1	5.87556E+6	
