Temps - Tracé 0	Amplitude - Tracé 0	
2.74	5.51363E+6	
2.74053	5.51288E+6	
2.74107	5.51309E+6	
2.7416	5.51457E+6	
2.74213	5.51356E+6	
2.74267	5.5136E+6	
2.7432	5.51407E+6	
2.74373	5.51547E+6	
2.74427	5.51429E+6	
2.7448	5.51585E+6	
2.74533	5.51616E+6	
2.74587	5.5149E+6	
2.7464	5.51466E+6	
2.74693	5.51251E+6	
2.74747	5.51594E+6	
2.748	5.51328E+6	
2.74853	5.5158E+6	
2.74907	5.5147E+6	
2.7496	5.51709E+6	
2.75013	5.51581E+6	
2.75067	5.51675E+6	
2.7512	5.5151E+6	
2.75173	5.51395E+6	
2.75227	5.51618E+6	
2.7528	5.51483E+6	
2.75333	5.51561E+6	
2.75387	5.51722E+6	
2.7544	5.51613E+6	
2.75493	5.51561E+6	
2.75547	5.51464E+6	
2.756	5.51802E+6	
2.75653	5.51659E+6	
2.75707	5.51933E+6	
2.7576	5.51691E+6	
2.75813	5.5185E+6	
2.75867	5.51673E+6	
2.7592	5.51507E+6	
2.75973	5.51483E+6	
2.76027	5.51512E+6	
2.7608	5.51851E+6	
2.76133	5.51597E+6	
2.76187	5.51451E+6	
2.7624	5.51933E+6	
2.76293	5.51576E+6	
2.76347	5.51822E+6	
2.764	5.51724E+6	
2.76453	5.51854E+6	
2.76507	5.51342E+6	
2.7656	5.51716E+6	
2.76613	5.51553E+6	
2.76667	5.51818E+6	
2.7672	5.51537E+6	
2.76773	5.51339E+6	
2.76827	5.51209E+6	
2.7688	5.51287E+6	
2.76933	5.51208E+6	
2.76987	5.51513E+6	
2.7704	5.51441E+6	
2.77093	5.51452E+6	
2.77147	5.5096E+6	
2.772	5.51348E+6	
2.77253	5.50956E+6	
2.77307	5.50902E+6	
2.7736	5.50794E+6	
2.77413	5.49985E+6	
2.77467	5.50024E+6	
2.7752	5.5021E+6	
2.77573	5.50049E+6	
2.77627	5.49822E+6	
2.7768	5.49963E+6	
2.77733	5.49826E+6	
2.77787	5.4935E+6	
2.7784	5.48664E+6	
2.77893	5.48926E+6	
2.77947	5.48779E+6	
2.78	5.48697E+6	
2.78053	5.48191E+6	
2.78107	5.48234E+6	
2.7816	5.48922E+6	
2.78213	5.48561E+6	
2.78267	5.48194E+6	
2.7832	5.47797E+6	
2.78373	5.47943E+6	
2.78427	5.47755E+6	
2.7848	5.48403E+6	
2.78533	5.48161E+6	
2.78587	5.48244E+6	
2.7864	5.48655E+6	
2.78693	5.49363E+6	
2.78747	5.49266E+6	
2.788	5.49207E+6	
2.78853	5.49232E+6	
2.78907	5.498E+6	
2.7896	5.50428E+6	
2.79013	5.50442E+6	
2.79067	5.50549E+6	
2.7912	5.50499E+6	
2.79173	5.5071E+6	
2.79227	5.5116E+6	
2.7928	5.5099E+6	
2.79333	5.51235E+6	
2.79387	5.51197E+6	
2.7944	5.51215E+6	
2.79493	5.51409E+6	
2.79547	5.51629E+6	
2.796	5.51298E+6	
2.79653	5.51674E+6	
2.79707	5.51383E+6	
2.7976	5.51512E+6	
2.79813	5.51774E+6	
2.79867	5.51675E+6	
2.7992	5.51634E+6	
2.79973	5.51678E+6	
2.80027	5.5157E+6	
2.8008	5.51362E+6	
2.80133	5.51481E+6	
2.80187	5.5148E+6	
2.8024	5.51256E+6	
2.80293	5.51795E+6	
2.80347	5.51683E+6	
2.804	5.51633E+6	
2.80453	5.51603E+6	
2.80507	5.51558E+6	
2.8056	5.51501E+6	
2.80613	5.5126E+6	
2.80667	5.51391E+6	
2.8072	5.51436E+6	
2.80773	5.51399E+6	
2.80827	5.5166E+6	
2.8088	5.51381E+6	
2.80933	5.51731E+6	
2.80987	5.51544E+6	
2.8104	5.51909E+6	
2.81093	5.51629E+6	
2.81147	5.51609E+6	
2.812	5.5183E+6	
2.81253	5.51502E+6	
2.81307	5.51192E+6	
2.8136	5.5147E+6	
2.81413	5.51829E+6	
2.81467	5.51497E+6	
2.8152	5.51502E+6	
2.81573	5.51196E+6	
2.81627	5.51693E+6	
2.8168	5.51558E+6	
2.81733	5.51673E+6	
2.81787	5.51695E+6	
2.8184	5.51639E+6	
2.81893	5.518E+6	
2.81947	5.51395E+6	
2.82	5.51571E+6	
