0.0000E+00 	3.7932E+05 	
1.0025E-05 	4.1808E+05 	
2.0050E-05 	4.2232E+05 	
3.0075E-05 	4.2242E+05 	
4.0101E-05 	4.2176E+05 	
5.0126E-05 	4.2758E+05 	
6.0151E-05 	4.2904E+05 	
7.0176E-05 	4.3133E+05 	
8.0201E-05 	4.3647E+05 	
9.0226E-05 	4.3050E+05 	
1.0025E-04 	4.3406E+05 	
1.1028E-04 	4.4100E+05 	
1.2030E-04 	4.3395E+05 	
1.3033E-04 	4.4003E+05 	
1.4035E-04 	4.4368E+05 	
1.5038E-04 	4.4118E+05 	
1.6040E-04 	4.3839E+05 	
1.7043E-04 	4.4219E+05 	
1.8045E-04 	4.3877E+05 	
1.9048E-04 	4.3995E+05 	
2.0050E-04 	4.4310E+05 	
2.1053E-04 	4.4723E+05 	
2.2055E-04 	4.3988E+05 	
2.3058E-04 	4.4944E+05 	
2.4060E-04 	4.5030E+05 	
2.5063E-04 	4.5007E+05 	
2.6065E-04 	4.5151E+05 	
2.7068E-04 	4.4814E+05 	
2.8070E-04 	4.4824E+05 	
2.9073E-04 	4.4789E+05 	
3.0075E-04 	4.4488E+05 	
3.1078E-04 	4.5060E+05 	
3.2080E-04 	4.4995E+05 	
3.3083E-04 	4.5179E+05 	
3.4085E-04 	4.4930E+05 	
3.5088E-04 	4.5242E+05 	
3.6090E-04 	4.5406E+05 	
3.7093E-04 	4.5250E+05 	
3.8095E-04 	4.5604E+05 	
3.9098E-04 	4.4861E+05 	
4.0101E-04 	4.5224E+05 	
4.1103E-04 	4.5050E+05 	
4.2106E-04 	4.5605E+05 	
4.3108E-04 	4.5385E+05 	
4.4111E-04 	4.5869E+05 	
4.5113E-04 	4.5675E+05 	
4.6116E-04 	4.5972E+05 	
4.7118E-04 	4.5323E+05 	
4.8121E-04 	4.5250E+05 	
4.9123E-04 	4.5219E+05 	
5.0126E-04 	4.5232E+05 	
5.1128E-04 	4.5118E+05 	
5.2131E-04 	4.5438E+05 	
5.3133E-04 	4.5182E+05 	
5.4136E-04 	4.5516E+05 	
5.5138E-04 	4.6393E+05 	
5.6141E-04 	4.6035E+05 	
5.7143E-04 	4.6226E+05 	
5.8146E-04 	4.5915E+05 	
5.9148E-04 	4.5685E+05 	
6.0151E-04 	4.5464E+05 	
6.1153E-04 	4.6025E+05 	
6.2156E-04 	4.5619E+05 	
6.3158E-04 	4.5605E+05 	
6.4161E-04 	4.5240E+05 	
6.5163E-04 	4.5584E+05 	
6.6166E-04 	4.5914E+05 	
6.7168E-04 	4.6109E+05 	
6.8171E-04 	4.5426E+05 	
6.9173E-04 	4.5323E+05 	
7.0176E-04 	4.5756E+05 	
7.1178E-04 	4.5469E+05 	
7.2181E-04 	4.5799E+05 	
7.3183E-04 	4.5093E+05 	
7.4186E-04 	4.4997E+05 	
7.5188E-04 	4.5876E+05 	
7.6191E-04 	4.5675E+05 	
7.7193E-04 	4.5801E+05 	
7.8196E-04 	4.5542E+05 	
7.9198E-04 	4.6214E+05 	
8.0201E-04 	4.5924E+05 	
8.1204E-04 	4.5828E+05 	
8.2206E-04 	4.5574E+05 	
8.3209E-04 	4.6116E+05 	
8.4211E-04 	4.5929E+05 	
8.5214E-04 	4.5484E+05 	
8.6216E-04 	4.5804E+05 	
8.7219E-04 	4.5788E+05 	
8.8221E-04 	4.5833E+05 	
8.9224E-04 	4.6091E+05 	
9.0226E-04 	4.6264E+05 	
9.1229E-04 	4.5939E+05 	
9.2231E-04 	4.5708E+05 	
9.3234E-04 	4.5232E+05 	
9.4236E-04 	4.5741E+05 	
9.5239E-04 	4.5446E+05 	
9.6241E-04 	4.6100E+05 	
9.7244E-04 	4.5733E+05 	
9.8246E-04 	4.5632E+05 	
9.9249E-04 	4.5556E+05 	
1.0025E-03 	4.6002E+05 	
1.0125E-03 	4.6091E+05 	
1.0226E-03 	4.5663E+05 	
1.0326E-03 	4.6153E+05 	
1.0426E-03 	4.5942E+05 	
1.0526E-03 	4.6053E+05 	
1.0627E-03 	4.6012E+05 	
1.0727E-03 	4.6400E+05 	
1.0827E-03 	4.5952E+05 	
1.0927E-03 	4.6045E+05 	
1.1028E-03 	4.6612E+05 	
1.1128E-03 	4.6277E+05 	
1.1228E-03 	4.5677E+05 	
1.1328E-03 	4.6532E+05 	
1.1429E-03 	4.6227E+05 	
1.1529E-03 	4.6272E+05 	
1.1629E-03 	4.6163E+05 	
1.1729E-03 	4.6219E+05 	
1.1830E-03 	4.5982E+05 	
1.1930E-03 	4.6013E+05 	
1.2030E-03 	4.5864E+05 	
1.2130E-03 	4.6070E+05 	
1.2231E-03 	4.6141E+05 	
1.2331E-03 	4.6139E+05 	
1.2431E-03 	4.5685E+05 	
1.2531E-03 	4.6121E+05 	
1.2632E-03 	4.6395E+05 	
1.2732E-03 	4.6133E+05 	
1.2832E-03 	4.6287E+05 	
1.2932E-03 	4.6294E+05 	
1.3033E-03 	4.6000E+05 	
1.3133E-03 	4.5478E+05 	
1.3233E-03 	4.6177E+05 	
1.3333E-03 	4.5998E+05 	
1.3434E-03 	4.6171E+05 	
1.3534E-03 	4.5842E+05 	
1.3634E-03 	4.5549E+05 	
1.3734E-03 	4.6151E+05 	
1.3835E-03 	4.6468E+05 	
1.3935E-03 	4.6169E+05 	
1.4035E-03 	4.6232E+05 	
1.4135E-03 	4.6235E+05 	
1.4236E-03 	4.6194E+05 	
1.4336E-03 	4.6536E+05 	
1.4436E-03 	4.6222E+05 	
1.4536E-03 	4.6736E+05 	
1.4637E-03 	4.6663E+05 	
1.4737E-03 	4.6473E+05 	
1.4837E-03 	4.5711E+05 	
1.4937E-03 	4.6284E+05 	
1.5038E-03 	4.6575E+05 	
1.5138E-03 	4.6575E+05 	
1.5238E-03 	4.5975E+05 	
1.5338E-03 	4.6106E+05 	
1.5439E-03 	4.6235E+05 	
1.5539E-03 	4.6428E+05 	
1.5639E-03 	4.6212E+05 	
1.5739E-03 	4.6063E+05 	
1.5840E-03 	4.6144E+05 	
1.5940E-03 	4.6232E+05 	
1.6040E-03 	4.6297E+05 	
1.6140E-03 	4.6551E+05 	
1.6241E-03 	4.6191E+05 	
1.6341E-03 	4.6022E+05 	
1.6441E-03 	4.6227E+05 	
1.6541E-03 	4.6149E+05 	
1.6642E-03 	4.6531E+05 	
1.6742E-03 	4.6146E+05 	
1.6842E-03 	4.6287E+05 	
1.6942E-03 	4.6401E+05 	
1.7043E-03 	4.6332E+05 	
1.7143E-03 	4.5801E+05 	
1.7243E-03 	4.6809E+05 	
1.7343E-03 	4.6589E+05 	
1.7444E-03 	4.6013E+05 	
1.7544E-03 	4.6156E+05 	
1.7644E-03 	4.6177E+05 	
1.7744E-03 	4.6473E+05 	
1.7845E-03 	4.6216E+05 	
1.7945E-03 	4.6400E+05 	
1.8045E-03 	4.6580E+05 	
1.8145E-03 	4.6585E+05 	
1.8246E-03 	4.6046E+05 	
1.8346E-03 	4.6816E+05 	
1.8446E-03 	4.6526E+05 	
1.8546E-03 	4.6413E+05 	
1.8647E-03 	4.6569E+05 	
1.8747E-03 	4.6144E+05 	
1.8847E-03 	4.6123E+05 	
1.8947E-03 	4.6653E+05 	
1.9048E-03 	4.6478E+05 	
1.9148E-03 	4.6342E+05 	
1.9248E-03 	4.6386E+05 	
1.9348E-03 	4.6552E+05 	
1.9449E-03 	4.6222E+05 	
1.9549E-03 	4.6965E+05 	
1.9649E-03 	4.6551E+05 	
1.9749E-03 	4.6763E+05 	
1.9850E-03 	4.6071E+05 	
1.9950E-03 	4.6279E+05 	
2.0050E-03 	4.6566E+05 	
2.0151E-03 	4.6300E+05 	
2.0251E-03 	4.6279E+05 	
2.0351E-03 	4.6514E+05 	
2.0451E-03 	4.6711E+05 	
2.0552E-03 	4.6381E+05 	
2.0652E-03 	4.6637E+05 	
2.0752E-03 	4.6327E+05 	
2.0852E-03 	4.6610E+05 	
2.0953E-03 	4.6035E+05 	
2.1053E-03 	4.6219E+05 	
2.1153E-03 	4.6073E+05 	
2.1253E-03 	4.6451E+05 	
2.1354E-03 	4.6109E+05 	
2.1454E-03 	4.6438E+05 	
2.1554E-03 	4.6851E+05 	
2.1654E-03 	4.6221E+05 	
2.1755E-03 	4.6796E+05 	
2.1855E-03 	4.6420E+05 	
2.1955E-03 	4.6461E+05 	
2.2055E-03 	4.6663E+05 	
2.2156E-03 	4.5824E+05 	
2.2256E-03 	4.6046E+05 	
2.2356E-03 	4.7023E+05 	
2.2456E-03 	4.6776E+05 	
2.2557E-03 	4.6876E+05 	
2.2657E-03 	4.6086E+05 	
2.2757E-03 	4.5955E+05 	
2.2857E-03 	4.6423E+05 	
2.2958E-03 	4.6667E+05 	
2.3058E-03 	4.6506E+05 	
2.3158E-03 	4.6103E+05 	
2.3258E-03 	4.5954E+05 	
2.3359E-03 	4.6507E+05 	
2.3459E-03 	4.6720E+05 	
2.3559E-03 	4.6627E+05 	
2.3659E-03 	4.6199E+05 	
2.3760E-03 	4.7017E+05 	
2.3860E-03 	4.6169E+05 	
2.3960E-03 	4.6405E+05 	
2.4060E-03 	4.6393E+05 	
2.4161E-03 	4.6181E+05 	
2.4261E-03 	4.6862E+05 	
2.4361E-03 	4.6847E+05 	
2.4461E-03 	4.6176E+05 	
2.4562E-03 	4.6622E+05 	
2.4662E-03 	4.6100E+05 	
2.4762E-03 	4.6517E+05 	
2.4862E-03 	4.6648E+05 	
2.4963E-03 	4.5857E+05 	
2.5063E-03 	4.6302E+05 	
2.5163E-03 	4.6383E+05 	
2.5263E-03 	4.6169E+05 	
2.5364E-03 	4.6453E+05 	
2.5464E-03 	4.6189E+05 	
2.5564E-03 	4.6672E+05 	
2.5664E-03 	4.6041E+05 	
2.5765E-03 	4.6428E+05 	
2.5865E-03 	4.6172E+05 	
2.5965E-03 	4.6609E+05 	
2.6065E-03 	4.6325E+05 	
2.6166E-03 	4.6546E+05 	
2.6266E-03 	4.6814E+05 	
2.6366E-03 	4.6725E+05 	
2.6466E-03 	4.6391E+05 	
2.6567E-03 	4.5932E+05 	
2.6667E-03 	4.6788E+05 	
2.6767E-03 	4.6610E+05 	
2.6867E-03 	4.6552E+05 	
2.6968E-03 	4.6348E+05 	
2.7068E-03 	4.6433E+05 	
2.7168E-03 	4.6360E+05 	
2.7268E-03 	4.6410E+05 	
2.7369E-03 	4.6270E+05 	
2.7469E-03 	4.6005E+05 	
2.7569E-03 	4.6443E+05 	
2.7669E-03 	4.6303E+05 	
2.7770E-03 	4.6129E+05 	
2.7870E-03 	4.6648E+05 	
2.7970E-03 	4.6327E+05 	
2.8070E-03 	4.6423E+05 	
2.8171E-03 	4.6894E+05 	
2.8271E-03 	4.6050E+05 	
2.8371E-03 	4.6769E+05 	
2.8471E-03 	4.6655E+05 	
2.8572E-03 	4.5731E+05 	
2.8672E-03 	4.6179E+05 	
2.8772E-03 	4.6315E+05 	
2.8872E-03 	4.6763E+05 	
2.8973E-03 	4.6902E+05 	
2.9073E-03 	4.6491E+05 	
2.9173E-03 	4.6033E+05 	
2.9273E-03 	4.6368E+05 	
2.9374E-03 	4.7310E+05 	
2.9474E-03 	4.6453E+05 	
2.9574E-03 	4.6501E+05 	
2.9674E-03 	4.6501E+05 	
2.9775E-03 	4.6430E+05 	
2.9875E-03 	4.6441E+05 	
2.9975E-03 	4.6529E+05 	
3.0075E-03 	4.6159E+05 	
3.0176E-03 	4.6690E+05 	
3.0276E-03 	4.6348E+05 	
3.0376E-03 	4.6187E+05 	
3.0476E-03 	4.6426E+05 	
3.0577E-03 	4.6342E+05 	
3.0677E-03 	4.6549E+05 	
3.0777E-03 	4.6750E+05 	
3.0877E-03 	4.6438E+05 	
3.0978E-03 	4.6375E+05 	
3.1078E-03 	4.7164E+05 	
3.1178E-03 	4.6803E+05 	
3.1278E-03 	4.6446E+05 	
3.1379E-03 	4.6927E+05 	
3.1479E-03 	4.7453E+05 	
3.1579E-03 	4.5955E+05 	
3.1679E-03 	4.6547E+05 	
3.1780E-03 	4.6524E+05 	
3.1880E-03 	4.6128E+05 	
3.1980E-03 	4.5750E+05 	
3.2080E-03 	4.6891E+05 	
3.2181E-03 	4.6239E+05 	
3.2281E-03 	4.6493E+05 	
3.2381E-03 	4.6781E+05 	
3.2481E-03 	4.6731E+05 	
3.2582E-03 	4.6464E+05 	
3.2682E-03 	4.6595E+05 	
3.2782E-03 	4.6541E+05 	
3.2882E-03 	4.6255E+05 	
3.2983E-03 	4.6284E+05 	
3.3083E-03 	4.6486E+05 	
3.3183E-03 	4.6514E+05 	
3.3283E-03 	4.6519E+05 	
3.3384E-03 	4.6295E+05 	
3.3484E-03 	4.5867E+05 	
3.3584E-03 	4.6537E+05 	
3.3684E-03 	4.6363E+05 	
3.3785E-03 	4.6957E+05 	
3.3885E-03 	4.6846E+05 	
3.3985E-03 	4.6562E+05 	
3.4085E-03 	4.6643E+05 	
3.4186E-03 	4.6667E+05 	
3.4286E-03 	4.6202E+05 	
3.4386E-03 	4.6791E+05 	
3.4486E-03 	4.6638E+05 	
3.4587E-03 	4.6556E+05 	
3.4687E-03 	4.6915E+05 	
3.4787E-03 	4.6574E+05 	
3.4887E-03 	4.6630E+05 	
3.4988E-03 	4.6867E+05 	
3.5088E-03 	4.6701E+05 	
3.5188E-03 	4.6637E+05 	
3.5288E-03 	4.6660E+05 	
3.5389E-03 	4.6191E+05 	
3.5489E-03 	4.6713E+05 	
3.5589E-03 	4.6876E+05 	
3.5689E-03 	4.7136E+05 	
3.5790E-03 	4.6642E+05 	
3.5890E-03 	4.6547E+05 	
3.5990E-03 	4.6153E+05 	
3.6090E-03 	4.6604E+05 	
3.6191E-03 	4.6207E+05 	
3.6291E-03 	4.6716E+05 	
3.6391E-03 	4.6280E+05 	
3.6491E-03 	4.6163E+05 	
3.6592E-03 	4.6184E+05 	
3.6692E-03 	4.6411E+05 	
3.6792E-03 	4.6118E+05 	
3.6892E-03 	4.6930E+05 	
3.6993E-03 	4.6126E+05 	
3.7093E-03 	4.6687E+05 	
3.7193E-03 	4.6255E+05 	
3.7293E-03 	4.6587E+05 	
3.7394E-03 	4.6697E+05 	
3.7494E-03 	4.6420E+05 	
3.7594E-03 	4.6532E+05 	
3.7694E-03 	4.6937E+05 	
3.7795E-03 	4.6444E+05 	
3.7895E-03 	4.6645E+05 	
3.7995E-03 	4.6622E+05 	
3.8095E-03 	4.6101E+05 	
3.8196E-03 	4.6335E+05 	
3.8296E-03 	4.6975E+05 	
3.8396E-03 	4.6552E+05 	
3.8496E-03 	4.6566E+05 	
3.8597E-03 	4.6400E+05 	
3.8697E-03 	4.6116E+05 	
3.8797E-03 	4.6655E+05 	
3.8897E-03 	4.6567E+05 	
3.8998E-03 	4.6534E+05 	
3.9098E-03 	4.6617E+05 	
3.9198E-03 	4.6468E+05 	
3.9298E-03 	4.6081E+05 	
3.9399E-03 	4.6811E+05 	
3.9499E-03 	4.6231E+05 	
3.9599E-03 	4.6340E+05 	
3.9699E-03 	4.6997E+05 	
3.9800E-03 	4.6267E+05 	
3.9900E-03 	4.7032E+05 	
