6.294824884801859 6.387139861229842 6.572247245555579 6.800794577233604 6.87729807530416 6.778893576959277 6.699882651271872 6.561467905005886 6.43143884773835 6.354915155141382 6.348284931283993
6.615633438446698 6.680306958114182 6.805914670788115 6.838443893887958 6.800165229769132 6.756753642633864 6.761790704695198 6.776044805738491 6.818810139139186 6.803833111268526 6.7941051397682575
6.524091846281283 6.616354199692028 6.641541162708807 6.639344572010954 6.589325134466399 6.562051117730287 6.656762804316349 6.7735872916108475 6.773116570609821 6.659049400171391 6.500581878457034
6.6256252256092365 6.604335489548772 6.596431614549685 6.509456472536326 6.406131472644303 6.382682478719985 6.550250882861203 6.598365461918094 6.518570599509422 6.378807688040345 6.317449378819896
6.681298928542629 6.468470595666754 6.3792970530207285 6.219398790663585 6.2464422414118115 6.255220795701243 6.329284145183513 6.3202143870509655 6.3125333949246745 6.3472173493062884 6.394033171468462
6.530665428986025 6.308950790791974 6.088808244825396 5.996061568808179 6.043335242437898 6.019914480025546 6.067370075653288 6.0848194231593205 6.152647653036455 6.219322313791308 6.290048753723395
6.2335475586380245 6.001294099086351 5.836275851835409 5.7931746846530565 5.884506357394977 5.858013902462749 5.889364857859086 5.989130865075438 6.1487859492164345 6.369722668067653 6.486642640314657
5.590360467976476 5.440972088706141 5.523349165576323 5.634897577569931 5.752675207813147 5.920277418164574 6.044160771559076 6.313563459907681 6.463847342028809 6.567922489286197 6.608644774264901
5.518138852235064 5.617981075807872 5.894306352270275 6.176701464675917 6.321479504280652 6.372812049595207 6.43309864003993 6.461508091647563 6.4728532378830606 6.363015490219032 6.263245565316875
5.850488509240338 5.988698876241523 6.186822643560327 6.330790483169593 6.313704443883434 6.177791353106971 6.125194200602087 6.131191851369126 6.089688937922949 5.959644235828274 5.924364153078996
6.052595775005027 6.0487673147805285 6.116604933572784 6.0571240209716475 5.943232282393649 5.7688662866820914 5.655548247350068 5.614412823720588 5.625918910366354 5.5667583260225495 5.590783490867341
