plage totale : 2.5V
Time - Filtered	Amplitude - Filtered	
0	2,93821E+7	
1	2,93861E+7	
2	2,93796E+7	
3	2,93746E+7	
4	2,93662E+7	
5	2,93701E+7	
6	2,93871E+7	
7	2,9406E+7	
8	2,94149E+7	
9	2,9406E+7	
10	2,94109E+7	
11	2,94085E+7	
12	2,93995E+7	
13	2,9396E+7	
14	2,93816E+7	
15	2,93826E+7	
16	2,93935E+7	
17	2,93662E+7	
18	2,93448E+7	
19	2,93348E+7	
20	2,93219E+7	
21	2,93085E+7	
22	2,9294E+7	
23	2,92662E+7	
24	2,92443E+7	
25	2,92169E+7	
26	2,92005E+7	
27	2,92095E+7	
28	2,91692E+7	
29	2,91527E+7	
30	2,91418E+7	
31	2,91104E+7	
32	2,90896E+7	
33	2,90711E+7	
34	2,90498E+7	
35	2,90259E+7	
36	2,90164E+7	
37	2,8997E+7	
38	2,89791E+7	
39	2,89786E+7	
40	2,89662E+7	
41	2,89647E+7	
42	2,89393E+7	
43	2,8905E+7	
44	2,88891E+7	
45	2,89E+7	
46	2,88965E+7	
47	2,89005E+7	
48	2,88716E+7	
49	2,88428E+7	
50	2,88328E+7	
51	2,88468E+7	
52	2,88448E+7	
53	2,88363E+7	
54	2,8809E+7	
55	2,87985E+7	
56	2,8792E+7	
57	2,87731E+7	
58	2,87512E+7	
59	2,87249E+7	
60	2,87234E+7	
61	2,87343E+7	
62	2,87383E+7	
63	2,87373E+7	
64	2,87199E+7	
65	2,87169E+7	
66	2,87284E+7	
67	2,87219E+7	
68	2,87358E+7	
69	2,87169E+7	
70	2,8705E+7	
71	2,8698E+7	
72	2,86851E+7	
73	2,86667E+7	
74	2,86602E+7	
75	2,86502E+7	
76	2,86323E+7	
77	2,86194E+7	
78	2,86035E+7	
79	2,86025E+7	
80	2,8596E+7	
81	2,86154E+7	
82	2,8607E+7	
83	2,85955E+7	
84	2,85905E+7	
85	2,85602E+7	
86	2,85502E+7	
87	2,85134E+7	
88	2,85005E+7	
89	2,8498E+7	
90	2,84672E+7	
91	2,84299E+7	
92	2,84164E+7	
93	2,8394E+7	
94	2,83811E+7	
95	2,83761E+7	
96	2,83786E+7	
97	2,83751E+7	
98	2,83647E+7	
99	2,83522E+7	
100	2,83537E+7	
101	2,83418E+7	
102	2,83299E+7	
103	2,83134E+7	
104	2,83184E+7	
105	2,8303E+7	
106	2,8295E+7	
107	2,82975E+7	
108	2,82925E+7	
109	2,83095E+7	
110	2,83075E+7	
111	2,83144E+7	
112	2,8295E+7	
113	2,82781E+7	
114	2,82766E+7	
115	2,82682E+7	
116	2,82567E+7	
117	2,82363E+7	
118	2,82368E+7	
119	2,82328E+7	
120	2,82109E+7	
121	2,81965E+7	
122	2,81761E+7	
123	2,81502E+7	
124	2,81318E+7	
125	2,81328E+7	
126	2,81308E+7	
127	2,81224E+7	
128	2,80836E+7	
129	2,81005E+7	
130	2,80776E+7	
131	2,80552E+7	
132	2,80398E+7	
133	2,80269E+7	
134	2,80358E+7	
135	2,80338E+7	
136	2,80149E+7	
137	2,80095E+7	
138	2,79741E+7	
139	2,79756E+7	
140	2,79736E+7	
141	2,79786E+7	
142	2,79736E+7	
143	2,79667E+7	
144	2,79557E+7	
145	2,79348E+7	
146	2,79368E+7	
147	2,79353E+7	
148	2,79299E+7	
149	2,79323E+7	
150	2,79209E+7	
151	2,7901E+7	
152	2,78915E+7	
153	2,78886E+7	
154	2,78597E+7	
155	2,78348E+7	
156	2,7804E+7	
157	2,7806E+7	
158	2,77811E+7	
159	2,77642E+7	
160	2,77398E+7	
161	2,77373E+7	
162	2,77139E+7	
163	2,7705E+7	
164	2,76871E+7	
165	2,76741E+7	
166	2,76667E+7	
167	2,76537E+7	
168	2,76562E+7	
169	2,76333E+7	
170	2,7604E+7	
171	2,75851E+7	
172	2,75687E+7	
173	2,75736E+7	
174	2,75592E+7	
175	2,75483E+7	
176	2,75517E+7	
177	2,75398E+7	
178	2,75244E+7	
179	2,75259E+7	
180	2,75403E+7	
181	2,75333E+7	
182	2,75169E+7	
183	2,75E+7	
184	2,7493E+7	
185	2,74692E+7	
186	2,74915E+7	
187	2,74801E+7	
188	2,74557E+7	
189	2,74418E+7	
190	2,74269E+7	
191	2,74239E+7	
192	2,74149E+7	
193	2,7392E+7	
194	2,73438E+7	
195	2,73134E+7	
196	2,7294E+7	
197	2,7301E+7	
198	2,73E+7	
199	2,73055E+7	
200	2,72896E+7	
201	2,72657E+7	
202	2,72522E+7	
203	2,72443E+7	
204	2,72149E+7	
205	2,71945E+7	
206	2,71701E+7	
207	2,71373E+7	
208	2,71075E+7	
209	2,70995E+7	
210	2,71025E+7	
211	2,71015E+7	
212	2,70925E+7	
213	2,70796E+7	
214	2,70617E+7	
215	2,70577E+7	
216	2,70701E+7	
217	2,70468E+7	
218	2,70388E+7	
219	2,70219E+7	
220	2,70139E+7	
221	2,70224E+7	
222	2,70154E+7	
223	2,70144E+7	
224	2,70254E+7	
225	2,70189E+7	
226	2,70199E+7	
227	2,70353E+7	
228	2,70119E+7	
229	2,70179E+7	
230	2,70114E+7	
231	2,69995E+7	
232	2,70159E+7	
233	2,70299E+7	
234	2,70353E+7	
235	2,70542E+7	
236	2,70692E+7	
237	2,70736E+7	
238	2,70577E+7	
239	2,70602E+7	
240	2,70468E+7	
241	2,70473E+7	
242	2,70378E+7	
243	2,70433E+7	
244	2,70637E+7	
245	2,70831E+7	
246	2,70871E+7	
247	2,70876E+7	
248	2,70741E+7	
249	2,70716E+7	
250	2,70662E+7	
251	2,70701E+7	
252	2,70652E+7	
253	2,70642E+7	
254	2,70532E+7	
255	2,70607E+7	
256	2,70731E+7	
257	2,70597E+7	
258	2,70532E+7	
259	2,70647E+7	
260	2,70781E+7	
261	2,70701E+7	
262	2,70557E+7	
263	2,70507E+7	
264	2,70433E+7	
265	2,70318E+7	
266	2,70348E+7	
267	2,70174E+7	
268	2,70154E+7	
269	2,69846E+7	
270	2,69881E+7	
271	2,69761E+7	
272	2,69612E+7	
273	2,69597E+7	
274	2,69577E+7	
275	2,69139E+7	
276	2,69095E+7	
277	2,6908E+7	
278	2,69144E+7	
279	2,69114E+7	
280	2,6909E+7	
281	2,6908E+7	
282	2,68861E+7	
283	2,68667E+7	
284	2,68771E+7	
285	2,68632E+7	
286	2,68677E+7	
287	2,68642E+7	
288	2,68781E+7	
289	2,68746E+7	
290	2,68542E+7	
291	2,68577E+7	
292	2,68771E+7	
293	2,68687E+7	
294	2,68791E+7	
295	2,68856E+7	
296	2,68751E+7	
297	2,68816E+7	
298	2,68697E+7	
299	2,68836E+7	
300	2,68915E+7	
301	2,6892E+7	
302	2,68886E+7	
303	2,68886E+7	
304	2,69035E+7	
305	2,6908E+7	
306	2,6903E+7	
307	2,689E+7	
308	2,68841E+7	
309	2,6898E+7	
310	2,68905E+7	
311	2,68881E+7	
312	2,68736E+7	
313	2,68796E+7	
314	2,68876E+7	
315	2,68861E+7	
316	2,68801E+7	
317	2,68821E+7	
318	2,68886E+7	
319	2,68816E+7	
320	2,68677E+7	
321	2,68831E+7	
322	2,68876E+7	
323	2,68751E+7	
324	2,68572E+7	
325	2,68537E+7	
326	2,68418E+7	
327	2,68542E+7	
328	2,68612E+7	
329	2,68771E+7	
330	2,68891E+7	
331	2,69E+7	
332	2,69005E+7	
333	2,68846E+7	
334	2,68751E+7	
335	2,68532E+7	
336	2,68587E+7	
337	2,68517E+7	
338	2,68567E+7	
339	2,68582E+7	
340	2,68507E+7	
341	2,68522E+7	
342	2,68443E+7	
343	2,68507E+7	
344	2,68348E+7	
345	2,68269E+7	
346	2,68279E+7	
347	2,68323E+7	
348	2,68224E+7	
349	2,68159E+7	
350	2,68005E+7	
351	2,6803E+7	
352	2,68005E+7	
353	2,67915E+7	
354	2,67846E+7	
355	2,68124E+7	
356	2,68119E+7	
357	2,68119E+7	
358	2,68139E+7	
359	2,68318E+7	
360	2,68368E+7	
361	2,68398E+7	
362	2,68378E+7	
363	2,68458E+7	
364	2,68328E+7	
365	2,68428E+7	
366	2,68393E+7	
367	2,68353E+7	
368	2,68403E+7	
369	2,68328E+7	
370	2,68423E+7	
371	2,68537E+7	
372	2,68368E+7	
373	2,68224E+7	
374	2,6806E+7	
375	2,6806E+7	
376	2,6803E+7	
377	2,67786E+7	
378	2,67831E+7	
379	2,67871E+7	
380	2,67622E+7	
381	2,67458E+7	
382	2,67289E+7	
383	2,67174E+7	
384	2,67229E+7	
385	2,67393E+7	
386	2,67413E+7	
387	2,67323E+7	
388	2,67358E+7	
389	2,67562E+7	
390	2,67761E+7	
391	2,67637E+7	
392	2,67532E+7	
393	2,67433E+7	
394	2,67483E+7	
395	2,67627E+7	
396	2,67532E+7	
397	2,67587E+7	
398	2,67547E+7	
399	2,67478E+7	
400	2,67532E+7	
401	2,67517E+7	
402	2,67473E+7	
403	2,67567E+7	
404	2,67622E+7	
405	2,67791E+7	
406	2,67622E+7	
407	2,67701E+7	
408	2,67647E+7	
409	2,67642E+7	
410	2,67612E+7	
411	2,67363E+7	
412	2,67328E+7	
413	2,67214E+7	
414	2,67269E+7	
415	2,67249E+7	
416	2,67259E+7	
417	2,67129E+7	
418	2,67264E+7	
419	2,67264E+7	
420	2,67418E+7	
421	2,67328E+7	
422	2,67179E+7	
423	2,67204E+7	
424	2,67259E+7	
425	2,67179E+7	
426	2,67373E+7	
427	2,67507E+7	
428	2,67353E+7	
429	2,67463E+7	
430	2,67597E+7	
431	2,67453E+7	
432	2,67587E+7	
433	2,67393E+7	
434	2,67249E+7	
435	2,67299E+7	
436	2,67229E+7	
437	2,67274E+7	
438	2,67274E+7	
439	2,67413E+7	
440	2,67652E+7	
441	2,67592E+7	
442	2,67602E+7	
443	2,67781E+7	
444	2,67801E+7	
445	2,67746E+7	
446	2,67632E+7	
447	2,67692E+7	
448	2,67632E+7	
449	2,67846E+7	
450	2,67891E+7	
451	2,67871E+7	
452	2,67796E+7	
453	2,67831E+7	
454	2,67706E+7	
455	2,67891E+7	
456	2,67896E+7	
457	2,67721E+7	
458	2,67617E+7	
459	2,67736E+7	
460	2,67935E+7	
461	2,6804E+7	
462	2,68055E+7	
463	2,6797E+7	
464	2,6806E+7	
465	2,6798E+7	
466	2,68055E+7	
467	2,6807E+7	
468	2,67985E+7	
469	2,67896E+7	
470	2,6801E+7	
471	2,67891E+7	
472	2,68234E+7	
473	2,68164E+7	
474	2,68184E+7	
475	2,68234E+7	
476	2,68502E+7	
477	2,68358E+7	
478	2,68234E+7	
479	2,68169E+7	
480	2,68279E+7	
481	2,68179E+7	
482	2,68333E+7	
483	2,68289E+7	
484	2,68478E+7	
485	2,68408E+7	
486	2,68562E+7	
487	2,68552E+7	
488	2,68657E+7	
489	2,68771E+7	
490	2,68741E+7	
491	2,68831E+7	
492	2,68935E+7	
493	2,68647E+7	
494	2,68587E+7	
495	2,68453E+7	
496	2,68517E+7	
497	2,68647E+7	
498	2,68647E+7	
499	2,68677E+7	
500	2,68458E+7	
501	2,68493E+7	
502	2,68637E+7	
503	2,68483E+7	
504	2,68433E+7	
505	2,68249E+7	
506	2,68104E+7	
507	2,6807E+7	
508	2,681E+7	
509	2,68219E+7	
510	2,68199E+7	
511	2,68199E+7	
512	2,68358E+7	
513	2,68274E+7	
514	2,68219E+7	
515	2,68239E+7	
516	2,68164E+7	
517	2,68259E+7	
518	2,68209E+7	
519	2,6807E+7	
520	2,67955E+7	
521	2,68015E+7	
522	2,67965E+7	
523	2,68169E+7	
524	2,68308E+7	
525	2,68428E+7	
526	2,68552E+7	
527	2,68473E+7	
528	2,68284E+7	
529	2,68154E+7	
530	2,68104E+7	
531	2,67955E+7	
532	2,68095E+7	
533	2,68075E+7	
534	2,68184E+7	
535	2,68338E+7	
536	2,68478E+7	
537	2,68274E+7	
538	2,68393E+7	
539	2,68259E+7	
540	2,68328E+7	
541	2,68448E+7	
542	2,68398E+7	
543	2,68254E+7	
544	2,68229E+7	
545	2,68199E+7	
546	2,68284E+7	
547	2,68219E+7	
548	2,68E+7	
549	2,67891E+7	
550	2,67935E+7	
551	2,67806E+7	
552	2,67776E+7	
553	2,67746E+7	
554	2,67786E+7	
555	2,67771E+7	
556	2,67557E+7	
557	2,67761E+7	
558	2,67692E+7	
559	2,67706E+7	
560	2,67647E+7	
561	2,67438E+7	
562	2,67557E+7	
563	2,67413E+7	
564	2,67318E+7	
565	2,67333E+7	
566	2,67284E+7	
567	2,67313E+7	
568	2,67124E+7	
569	2,67095E+7	
570	2,66975E+7	
571	2,6693E+7	
572	2,66905E+7	
573	2,67194E+7	
574	2,67333E+7	
575	2,67383E+7	
576	2,67264E+7	
577	2,67328E+7	
578	2,67478E+7	
579	2,67279E+7	
580	2,67169E+7	
581	2,67343E+7	
582	2,67493E+7	
583	2,67532E+7	
584	2,67642E+7	
585	2,67517E+7	
586	2,67423E+7	
587	2,67423E+7	
588	2,67328E+7	
589	2,67144E+7	
590	2,6701E+7	
591	2,66831E+7	
592	2,66836E+7	
593	2,6696E+7	
594	2,6705E+7	
595	2,67055E+7	
596	2,67065E+7	
597	2,67259E+7	
598	2,67328E+7	
599	2,67303E+7	
600	2,67254E+7	
601	2,67085E+7	
602	2,6696E+7	
603	2,66866E+7	
604	2,66771E+7	
605	2,66537E+7	
606	2,66483E+7	
607	2,66701E+7	
608	2,66657E+7	
609	2,66741E+7	
610	2,66861E+7	
611	2,66756E+7	
612	2,66841E+7	
613	2,66652E+7	
614	2,66697E+7	
615	2,66741E+7	
616	2,66806E+7	
617	2,66771E+7	
618	2,66781E+7	
619	2,66871E+7	
620	2,6697E+7	
621	2,66965E+7	
622	2,66851E+7	
623	2,66881E+7	
624	2,66925E+7	
625	2,66841E+7	
626	2,6696E+7	
627	2,66776E+7	
628	2,66791E+7	
629	2,66836E+7	
630	2,66716E+7	
631	2,66607E+7	
632	2,66741E+7	
633	2,66587E+7	
634	2,66672E+7	
635	2,66756E+7	
636	2,66801E+7	
637	2,66776E+7	
638	2,66811E+7	
639	2,66821E+7	
640	2,66831E+7	
641	2,66478E+7	
642	2,66502E+7	
643	2,66393E+7	
644	2,66259E+7	
645	2,66478E+7	
646	2,66448E+7	
647	2,66473E+7	
648	2,66368E+7	
649	2,66363E+7	
650	2,66199E+7	
651	2,66209E+7	
652	2,66269E+7	
653	2,66358E+7	
654	2,66413E+7	
655	2,66682E+7	
656	2,66537E+7	
657	2,66398E+7	
658	2,66274E+7	
659	2,66493E+7	
660	2,66428E+7	
661	2,66129E+7	
662	2,66095E+7	
663	2,66279E+7	
664	2,66323E+7	
665	2,66124E+7	
666	2,66373E+7	
667	2,66512E+7	
668	2,66308E+7	
669	2,66493E+7	
670	2,66423E+7	
671	2,66413E+7	
672	2,66552E+7	
673	2,66383E+7	
674	2,66502E+7	
675	2,66488E+7	
676	2,66507E+7	
677	2,66622E+7	
678	2,66801E+7	
679	2,66836E+7	
680	2,66796E+7	
681	2,66811E+7	
682	2,66806E+7	
683	2,66706E+7	
684	2,66692E+7	
685	2,66448E+7	
686	2,66423E+7	
687	2,66313E+7	
688	2,66328E+7	
689	2,66104E+7	
690	2,66095E+7	
691	2,66159E+7	
692	2,65945E+7	
693	2,6595E+7	
694	2,6605E+7	
695	2,66E+7	
696	2,6598E+7	
697	2,65826E+7	
698	2,65821E+7	
699	2,65692E+7	
700	2,65721E+7	
701	2,6593E+7	
702	2,65711E+7	
703	2,65597E+7	
704	2,65716E+7	
705	2,65682E+7	
706	2,65697E+7	
707	2,65821E+7	
708	2,65761E+7	
709	2,65786E+7	
710	2,65637E+7	
711	2,65498E+7	
712	2,65488E+7	
713	2,65458E+7	
714	2,65537E+7	
715	2,65721E+7	
716	2,65637E+7	
717	2,65627E+7	
718	2,65478E+7	
719	2,65592E+7	
720	2,65756E+7	
721	2,6593E+7	
722	2,65905E+7	
723	2,65945E+7	
724	2,65801E+7	
725	2,65801E+7	
726	2,65851E+7	
727	2,65881E+7	
728	2,6606E+7	
729	2,66124E+7	
730	2,66234E+7	
731	2,66358E+7	
732	2,66488E+7	
733	2,66413E+7	
734	2,66542E+7	
735	2,66512E+7	
736	2,66448E+7	
737	2,66373E+7	
738	2,66642E+7	
739	2,66597E+7	
740	2,66781E+7	
741	2,66861E+7	
742	2,66652E+7	
743	2,66647E+7	
744	2,66647E+7	
745	2,66602E+7	
746	2,66677E+7	
747	2,66856E+7	
748	2,66975E+7	
749	2,67109E+7	
750	2,67219E+7	
751	2,67164E+7	
752	2,67189E+7	
753	2,67259E+7	
754	2,67259E+7	
755	2,67234E+7	
756	2,67239E+7	
757	2,67358E+7	
758	2,67303E+7	
759	2,67224E+7	
760	2,67179E+7	
761	2,67119E+7	
762	2,67294E+7	
763	2,671E+7	
764	2,67299E+7	
765	2,67264E+7	
766	2,67308E+7	
767	2,67274E+7	
768	2,67239E+7	
769	2,67393E+7	
770	2,67284E+7	
771	2,67388E+7	
772	2,67323E+7	
773	2,67363E+7	
774	2,67189E+7	
775	2,67104E+7	
776	2,67129E+7	
777	2,67189E+7	
778	2,67109E+7	
779	2,66935E+7	
780	2,67299E+7	
781	2,67358E+7	
782	2,67234E+7	
783	2,67328E+7	
784	2,67338E+7	
785	2,67413E+7	
786	2,67532E+7	
787	2,67647E+7	
788	2,67662E+7	
789	2,67612E+7	
790	2,67463E+7	
791	2,67443E+7	
792	2,67448E+7	
793	2,67547E+7	
794	2,67333E+7	
795	2,67338E+7	
796	2,67502E+7	
797	2,67398E+7	
798	2,67308E+7	
799	2,67259E+7	
800	2,67164E+7	
801	2,67209E+7	
802	2,67294E+7	
803	2,67323E+7	
804	2,67423E+7	
805	2,67567E+7	
806	2,67746E+7	
807	2,67716E+7	
808	2,67706E+7	
809	2,67891E+7	
810	2,67806E+7	
811	2,67612E+7	
812	2,67746E+7	
813	2,67821E+7	
814	2,67786E+7	
815	2,67851E+7	
816	2,67711E+7	
817	2,67632E+7	
818	2,67552E+7	
819	2,67522E+7	
820	2,67527E+7	
821	2,67507E+7	
822	2,67403E+7	
823	2,67617E+7	
824	2,67771E+7	
825	2,67672E+7	
826	2,67697E+7	
827	2,67736E+7	
828	2,67891E+7	
829	2,67761E+7	
830	2,67721E+7	
831	2,67776E+7	
832	2,67856E+7	
833	2,67821E+7	
834	2,67791E+7	
835	2,67761E+7	
836	2,67701E+7	
837	2,67587E+7	
838	2,67502E+7	
839	2,67433E+7	
840	2,67438E+7	
841	2,67498E+7	
842	2,67652E+7	
843	2,67697E+7	
844	2,67836E+7	
845	2,6796E+7	
846	2,67701E+7	
847	2,67537E+7	
848	2,67517E+7	
849	2,67527E+7	
850	2,67562E+7	
851	2,67632E+7	
852	2,67592E+7	
853	2,67552E+7	
854	2,67622E+7	
855	2,67672E+7	
856	2,67483E+7	
857	2,67443E+7	
858	2,67627E+7	
859	2,67836E+7	
860	2,679E+7	
861	2,67711E+7	
862	2,67801E+7	
863	2,67607E+7	
864	2,67562E+7	
865	2,67537E+7	
866	2,67602E+7	
867	2,67428E+7	
868	2,67423E+7	
869	2,67502E+7	
870	2,67448E+7	
871	2,67527E+7	
872	2,67602E+7	
873	2,67557E+7	
874	2,67373E+7	
875	2,67453E+7	
876	2,67502E+7	
877	2,67627E+7	
878	2,67572E+7	
879	2,67607E+7	
880	2,67652E+7	
881	2,67701E+7	
882	2,67786E+7	
883	2,6804E+7	
884	2,68139E+7	
885	2,6805E+7	
886	2,68234E+7	
887	2,68299E+7	
888	2,68353E+7	
889	2,68373E+7	
890	2,68507E+7	
891	2,68418E+7	
892	2,68363E+7	
893	2,68512E+7	
894	2,68552E+7	
895	2,68627E+7	
896	2,68841E+7	
897	2,68871E+7	
898	2,69045E+7	
899	2,69159E+7	
900	2,69254E+7	
901	2,69244E+7	
902	2,6903E+7	
903	2,69144E+7	
904	2,6904E+7	
905	2,69E+7	
906	2,68995E+7	
907	2,69209E+7	
908	2,69194E+7	
909	2,69189E+7	
910	2,69174E+7	
911	2,69164E+7	
912	2,69274E+7	
913	2,69428E+7	
914	2,69313E+7	
915	2,69219E+7	
916	2,6907E+7	
917	2,69055E+7	
918	2,6906E+7	
919	2,69179E+7	
920	2,69194E+7	
921	2,69075E+7	
922	2,68965E+7	
923	2,6906E+7	
924	2,6899E+7	
925	2,68965E+7	
926	2,6898E+7	
927	2,69035E+7	
928	2,6897E+7	
929	2,6894E+7	
930	2,68985E+7	
931	2,6892E+7	
932	2,68806E+7	
933	2,68612E+7	
934	2,68488E+7	
935	2,68443E+7	
936	2,68468E+7	
937	2,68398E+7	
938	2,68299E+7	
939	2,68169E+7	
940	2,68144E+7	
941	2,67876E+7	
942	2,67771E+7	
943	2,67821E+7	
944	2,67731E+7	
945	2,67672E+7	
946	2,67711E+7	
947	2,67711E+7	
948	2,67498E+7	
949	2,67448E+7	
950	2,67269E+7	
951	2,67239E+7	
952	2,67229E+7	
953	2,67358E+7	
954	2,67303E+7	
955	2,67303E+7	
956	2,67343E+7	
957	2,67274E+7	
958	2,67284E+7	
959	2,67154E+7	
960	2,67373E+7	
961	2,67388E+7	
962	2,67458E+7	
963	2,67453E+7	
964	2,67612E+7	
965	2,67532E+7	
966	2,67682E+7	
967	2,67662E+7	
968	2,67816E+7	
969	2,67841E+7	
970	2,67871E+7	
971	2,67861E+7	
972	2,67831E+7	
973	2,67915E+7	
974	2,67831E+7	
975	2,6795E+7	
976	2,6806E+7	
977	2,6802E+7	
978	2,67985E+7	
979	2,67945E+7	
980	2,67891E+7	
981	2,67637E+7	
982	2,67607E+7	
983	2,67771E+7	
984	2,67692E+7	
985	2,67682E+7	
986	2,67597E+7	
987	2,67488E+7	
988	2,67413E+7	
989	2,67443E+7	
990	2,67478E+7	
991	2,67831E+7	
992	2,68025E+7	
993	2,68095E+7	
994	2,68219E+7	
995	2,68393E+7	
996	2,68373E+7	
997	2,68358E+7	
998	2,68318E+7	
999	2,68313E+7	
1000	2,68284E+7	
1001	2,68398E+7	
1002	2,68418E+7	
1003	2,68393E+7	
1004	2,68393E+7	
1005	2,68393E+7	
1006	2,68318E+7	
1007	2,68224E+7	
1008	2,68249E+7	
1009	2,68318E+7	
1010	2,68129E+7	
1011	2,68189E+7	
1012	2,68348E+7	
1013	2,68239E+7	
1014	2,68129E+7	
1015	2,68313E+7	
1016	2,68294E+7	
1017	2,68398E+7	
1018	2,68443E+7	
1019	2,68502E+7	
1020	2,68478E+7	
1021	2,68284E+7	
1022	2,68408E+7	
1023	2,68552E+7	
1024	2,68517E+7	
1025	2,68224E+7	
1026	2,68124E+7	
1027	2,68164E+7	
1028	2,68095E+7	
1029	2,679E+7	
1030	2,67836E+7	
1031	2,67851E+7	
1032	2,67871E+7	
1033	2,67826E+7	
1034	2,67935E+7	
1035	2,67975E+7	
1036	2,67985E+7	
1037	2,67975E+7	
1038	2,6791E+7	
1039	2,68005E+7	
1040	2,68159E+7	
1041	2,68224E+7	
1042	2,68179E+7	
1043	2,6803E+7	
1044	2,6796E+7	
1045	2,67955E+7	
1046	2,67876E+7	
1047	2,67886E+7	
1048	2,6804E+7	
1049	2,6798E+7	
1050	2,6796E+7	
1051	2,67896E+7	
1052	2,67871E+7	
1053	2,67866E+7	
1054	2,6791E+7	
1055	2,67811E+7	
1056	2,67741E+7	
1057	2,67711E+7	
1058	2,67796E+7	
1059	2,67791E+7	
1060	2,67881E+7	
1061	2,67761E+7	
1062	2,68035E+7	
1063	2,6792E+7	
1064	2,68055E+7	
1065	2,67806E+7	
1066	2,67796E+7	
1067	2,67741E+7	
1068	2,67721E+7	
1069	2,67716E+7	
1070	2,67751E+7	
1071	2,67662E+7	
1072	2,67776E+7	
1073	2,67726E+7	
1074	2,67776E+7	
1075	2,67975E+7	
1076	2,6794E+7	
1077	2,6795E+7	
1078	2,6793E+7	
1079	2,68005E+7	
1080	2,67781E+7	
1081	2,67881E+7	
1082	2,67746E+7	
1083	2,67587E+7	
1084	2,67294E+7	
1085	2,67209E+7	
1086	2,67373E+7	
1087	2,67378E+7	
1088	2,67413E+7	
1089	2,67343E+7	
1090	2,67284E+7	
1091	2,67249E+7	
1092	2,67229E+7	
1093	2,67149E+7	
1094	2,67109E+7	
1095	2,6701E+7	
1096	2,66925E+7	
1097	2,66871E+7	
1098	2,6691E+7	
1099	2,66746E+7	
1100	2,66622E+7	
1101	2,66642E+7	
1102	2,66682E+7	
1103	2,66816E+7	
1104	2,6694E+7	
1105	2,66965E+7	
1106	2,67005E+7	
1107	2,67035E+7	
1108	2,66692E+7	
1109	2,66657E+7	
1110	2,66915E+7	
1111	2,66697E+7	
1112	2,66716E+7	
1113	2,66682E+7	
1114	2,66542E+7	
1115	2,66527E+7	
1116	2,66473E+7	
1117	2,66517E+7	
1118	2,66502E+7	
1119	2,66527E+7	
1120	2,66587E+7	
1121	2,66547E+7	
1122	2,66682E+7	
1123	2,66617E+7	
1124	2,66572E+7	
1125	2,66562E+7	
1126	2,66562E+7	
1127	2,66582E+7	
1128	2,66512E+7	
1129	2,66438E+7	
1130	2,66294E+7	
1131	2,66313E+7	
1132	2,66294E+7	
1133	2,66328E+7	
1134	2,66418E+7	
1135	2,66522E+7	
1136	2,66488E+7	
1137	2,66483E+7	
1138	2,66527E+7	
1139	2,66587E+7	
1140	2,66517E+7	
1141	2,66378E+7	
1142	2,66662E+7	
1143	2,66657E+7	
1144	2,66607E+7	
1145	2,66557E+7	
1146	2,66826E+7	
1147	2,66791E+7	
1148	2,66786E+7	
1149	2,66711E+7	
1150	2,66607E+7	
1151	2,66652E+7	
1152	2,66507E+7	
1153	2,66572E+7	
1154	2,66348E+7	
1155	2,66194E+7	
1156	2,66249E+7	
1157	2,66234E+7	
1158	2,66398E+7	
1159	2,66403E+7	
1160	2,66512E+7	
1161	2,66463E+7	
1162	2,66582E+7	
1163	2,66502E+7	
1164	2,66527E+7	
1165	2,66478E+7	
1166	2,66408E+7	
1167	2,66219E+7	
1168	2,66214E+7	
1169	2,66154E+7	
1170	2,66109E+7	
1171	2,65791E+7	
1172	2,65836E+7	
1173	2,65711E+7	
1174	2,65662E+7	
1175	2,65721E+7	
1176	2,65741E+7	
1177	2,65741E+7	
1178	2,65786E+7	
1179	2,65692E+7	
1180	2,65677E+7	
1181	2,6593E+7	
1182	2,66005E+7	
1183	2,66109E+7	
1184	2,66005E+7	
1185	2,659E+7	
1186	2,6598E+7	
1187	2,6598E+7	
1188	2,66219E+7	
1189	2,66333E+7	
1190	2,66264E+7	
1191	2,66269E+7	
1192	2,66025E+7	
1193	2,65711E+7	
1194	2,65502E+7	
1195	2,65333E+7	
1196	2,65254E+7	
1197	2,65224E+7	
1198	2,65109E+7	
1199	2,65224E+7	
1200	2,65065E+7	
1201	2,65244E+7	
1202	2,65299E+7	
1203	2,65104E+7	
1204	2,65209E+7	
1205	2,65244E+7	
1206	2,65114E+7	
1207	2,65025E+7	
1208	2,6503E+7	
1209	2,65E+7	
1210	2,64821E+7	
1211	2,64781E+7	
1212	2,64831E+7	
1213	2,64697E+7	
1214	2,64726E+7	
1215	2,64781E+7	
1216	2,64821E+7	
1217	2,64881E+7	
1218	2,64905E+7	
1219	2,64985E+7	
1220	2,64955E+7	
1221	2,64955E+7	
1222	2,65E+7	
1223	2,64896E+7	
1224	2,64806E+7	
1225	2,64736E+7	
1226	2,64836E+7	
1227	2,65005E+7	
1228	2,6501E+7	
1229	2,64866E+7	
1230	2,64935E+7	
1231	2,6509E+7	
1232	2,65005E+7	
1233	2,6502E+7	
1234	2,64975E+7	
1235	2,6498E+7	
1236	2,6497E+7	
1237	2,6495E+7	
1238	2,64995E+7	
1239	2,6509E+7	
1240	2,65209E+7	
1241	2,64975E+7	
1242	2,64821E+7	
1243	2,64816E+7	
1244	2,64876E+7	
1245	2,64851E+7	
1246	2,649E+7	
1247	2,64851E+7	
