5.8557E+06 	5.8529E+06 	5.8513E+06 	5.8650E+06 	5.8618E+06 	5.8655E+06 	5.8678E+06 	5.8699E+06 	5.8686E+06 	5.8644E+06 	5.8659E+06 	5.8725E+06 	5.8796E+06 	5.8894E+06 	5.8964E+06 	5.8821E+06 	5.8827E+06 	5.8819E+06 	5.8896E+06 	5.8844E+06 	5.8814E+06 	5.8819E+06 	5.8819E+06 	5.8747E+06 	5.8651E+06 	5.8812E+06 	5.8629E+06 	5.8754E+06 	5.8607E+06 	5.8766E+06 	5.8593E+06 	5.8696E+06 	5.8654E+06 	5.8547E+06 	5.8601E+06 	5.8587E+06 	5.8542E+06 	5.8494E+06 	5.8567E+06 	5.8507E+06 	5.8490E+06 	5.8484E+06 	5.8472E+06 	5.8382E+06 	5.8566E+06 	5.8641E+06 	5.8641E+06 	5.8659E+06 	5.8662E+06 	5.8678E+06 	5.8739E+06 	5.8720E+06 	5.8695E+06 	5.8713E+06 	5.8697E+06 	5.8803E+06 	5.8813E+06 	5.8801E+06 	5.8759E+06 	5.8799E+06 	5.8756E+06 	5.8772E+06 	5.8688E+06 	5.8755E+06 	5.8866E+06 	5.8767E+06 	5.8703E+06 	5.8915E+06 	5.8740E+06 	5.8798E+06 	5.8820E+06 	5.8680E+06 	5.8811E+06 	5.8690E+06 	5.8712E+06 	
5.8786E+06 	5.8643E+06 	5.8768E+06 	5.8630E+06 	5.8685E+06 	5.8740E+06 	5.8830E+06 	5.8630E+06 	5.8731E+06 	5.8655E+06 	5.8741E+06 	5.8719E+06 	5.8832E+06 	5.8745E+06 	5.8719E+06 	5.8736E+06 	5.8739E+06 	5.8670E+06 	5.8788E+06 	5.8807E+06 	5.8806E+06 	5.8723E+06 	5.8668E+06 	5.8759E+06 	5.8677E+06 	5.8697E+06 	5.8672E+06 	5.8851E+06 	5.8839E+06 	5.8713E+06 	5.8788E+06 	5.8655E+06 	5.8798E+06 	5.8688E+06 	5.8811E+06 	5.8709E+06 	5.8641E+06 	5.8672E+06 	5.8582E+06 	5.8511E+06 	5.8615E+06 	5.8624E+06 	5.8518E+06 	5.8702E+06 	5.8628E+06 	5.8620E+06 	5.8649E+06 	5.8727E+06 	5.8734E+06 	5.8767E+06 	5.8654E+06 	5.8724E+06 	5.8770E+06 	5.8837E+06 	5.8902E+06 	5.8836E+06 	5.8794E+06 	5.8720E+06 	5.8612E+06 	5.8782E+06 	5.8840E+06 	5.8760E+06 	5.8718E+06 	5.8740E+06 	5.8853E+06 	5.8872E+06 	5.8800E+06 	5.8862E+06 	5.8823E+06 	5.8783E+06 	5.8822E+06 	5.8816E+06 	5.8717E+06 	5.8773E+06 	5.8872E+06 	
5.8556E+06 	5.8686E+06 	5.8551E+06 	5.8438E+06 	5.8550E+06 	5.8606E+06 	5.8617E+06 	5.8661E+06 	5.8486E+06 	5.8574E+06 	5.8682E+06 	5.8685E+06 	5.8777E+06 	5.8674E+06 	5.8708E+06 	5.8671E+06 	5.8786E+06 	5.8746E+06 	5.8837E+06 	5.8651E+06 	5.8821E+06 	5.8829E+06 	5.8866E+06 	5.8875E+06 	5.8822E+06 	5.8762E+06 	5.8838E+06 	5.8821E+06 	5.8758E+06 	5.8714E+06 	5.8666E+06 	5.8742E+06 	5.8732E+06 	5.8682E+06 	5.8678E+06 	5.8660E+06 	5.8672E+06 	5.8630E+06 	5.8613E+06 	5.8498E+06 	5.8519E+06 	5.8327E+06 	5.8502E+06 	5.8567E+06 	5.8559E+06 	5.8583E+06 	5.8721E+06 	5.8714E+06 	5.8765E+06 	5.8720E+06 	5.8746E+06 	5.8691E+06 	5.8732E+06 	5.8820E+06 	5.8687E+06 	5.8762E+06 	5.8820E+06 	5.8567E+06 	5.8677E+06 	5.8809E+06 	5.8854E+06 	5.8841E+06 	5.8707E+06 	5.8757E+06 	5.8851E+06 	5.8774E+06 	5.8781E+06 	5.8831E+06 	5.8778E+06 	5.8828E+06 	5.8798E+06 	5.8702E+06 	5.8856E+06 	5.8839E+06 	5.8811E+06 	
5.8661E+06 	5.8680E+06 	5.8562E+06 	5.8643E+06 	5.8642E+06 	5.8600E+06 	5.8586E+06 	5.8667E+06 	5.8578E+06 	5.8580E+06 	5.8628E+06 	5.8758E+06 	5.8690E+06 	5.8914E+06 	5.8865E+06 	5.8868E+06 	5.8854E+06 	5.8905E+06 	5.8769E+06 	5.8865E+06 	5.8924E+06 	5.8889E+06 	5.8762E+06 	5.8974E+06 	5.8922E+06 	5.8850E+06 	5.8794E+06 	5.8984E+06 	5.8891E+06 	5.8822E+06 	5.8931E+06 	5.8922E+06 	5.8786E+06 	5.8778E+06 	5.8832E+06 	5.8784E+06 	5.8668E+06 	5.8579E+06 	5.8567E+06 	5.8601E+06 	5.8620E+06 	5.8724E+06 	5.8558E+06 	5.8651E+06 	5.8765E+06 	5.8805E+06 	5.8788E+06 	5.8804E+06 	5.8872E+06 	5.8825E+06 	5.8786E+06 	5.8939E+06 	5.8860E+06 	5.8930E+06 	5.8892E+06 	5.8907E+06 	5.8821E+06 	5.8825E+06 	5.8837E+06 	5.8856E+06 	5.8920E+06 	5.8989E+06 	5.8903E+06 	5.8927E+06 	5.8906E+06 	5.8927E+06 	5.8976E+06 	5.8861E+06 	5.8898E+06 	5.8896E+06 	5.9031E+06 	5.8872E+06 	5.8991E+06 	5.9030E+06 	5.8983E+06 	
5.8618E+06 	5.8644E+06 	5.8588E+06 	5.8684E+06 	5.8588E+06 	5.8715E+06 	5.8505E+06 	5.8669E+06 	5.8544E+06 	5.8611E+06 	5.8619E+06 	5.8613E+06 	5.8764E+06 	5.8781E+06 	5.8727E+06 	5.8652E+06 	5.8692E+06 	5.8722E+06 	5.8769E+06 	5.8709E+06 	5.8737E+06 	5.8911E+06 	5.8919E+06 	5.8799E+06 	5.8756E+06 	5.8859E+06 	5.8698E+06 	5.8867E+06 	5.8806E+06 	5.8778E+06 	5.8839E+06 	5.8764E+06 	5.8836E+06 	5.8861E+06 	5.8708E+06 	5.8724E+06 	5.8683E+06 	5.8622E+06 	5.8643E+06 	5.8546E+06 	5.8566E+06 	5.8663E+06 	5.8645E+06 	5.8497E+06 	5.8703E+06 	5.8787E+06 	5.8818E+06 	5.8812E+06 	5.8691E+06 	5.8793E+06 	5.8774E+06 	5.8861E+06 	5.8863E+06 	5.8966E+06 	5.8873E+06 	5.8831E+06 	5.8827E+06 	5.8783E+06 	5.8785E+06 	5.8881E+06 	5.8984E+06 	5.8842E+06 	5.8878E+06 	5.8819E+06 	5.8814E+06 	5.8844E+06 	5.8953E+06 	5.8848E+06 	5.8854E+06 	5.8854E+06 	5.8894E+06 	5.8834E+06 	5.8865E+06 	5.8865E+06 	5.8855E+06 	
5.8810E+06 	5.8670E+06 	5.8839E+06 	5.8836E+06 	5.8806E+06 	5.8837E+06 	5.8693E+06 	5.8779E+06 	5.8798E+06 	5.8843E+06 	5.8672E+06 	5.8832E+06 	5.8825E+06 	5.8779E+06 	5.8654E+06 	5.8788E+06 	5.8770E+06 	5.8689E+06 	5.8658E+06 	5.8686E+06 	5.8593E+06 	5.8759E+06 	5.8667E+06 	5.8612E+06 	5.8714E+06 	5.8778E+06 	5.8807E+06 	5.8747E+06 	5.8842E+06 	5.8719E+06 	5.8742E+06 	5.8680E+06 	5.8661E+06 	5.8738E+06 	5.8718E+06 	5.8756E+06 	5.8711E+06 	5.8679E+06 	5.8554E+06 	5.8502E+06 	5.8559E+06 	5.8694E+06 	5.8596E+06 	5.8775E+06 	5.8833E+06 	5.8838E+06 	5.8843E+06 	5.8760E+06 	5.8935E+06 	5.8937E+06 	5.8907E+06 	5.8895E+06 	5.8930E+06 	5.8820E+06 	5.8812E+06 	5.8775E+06 	5.8890E+06 	5.8888E+06 	5.8826E+06 	5.8869E+06 	5.8843E+06 	5.8720E+06 	5.8783E+06 	5.8824E+06 	5.8751E+06 	5.8785E+06 	5.8749E+06 	5.8769E+06 	5.8702E+06 	5.8683E+06 	5.8821E+06 	5.8714E+06 	5.8698E+06 	5.8732E+06 	5.8628E+06 	
5.8802E+06 	5.8684E+06 	5.8668E+06 	5.8706E+06 	5.8674E+06 	5.8789E+06 	5.8581E+06 	5.8760E+06 	5.8749E+06 	5.8739E+06 	5.8792E+06 	5.8830E+06 	5.8743E+06 	5.8860E+06 	5.8757E+06 	5.8821E+06 	5.8841E+06 	5.8854E+06 	5.8829E+06 	5.8849E+06 	5.8824E+06 	5.8762E+06 	5.8731E+06 	5.8776E+06 	5.8823E+06 	5.8870E+06 	5.8747E+06 	5.8809E+06 	5.8693E+06 	5.8705E+06 	5.8713E+06 	5.8691E+06 	5.8598E+06 	5.8642E+06 	5.8701E+06 	5.8761E+06 	5.8698E+06 	5.8603E+06 	5.8534E+06 	5.8559E+06 	5.8642E+06 	5.8585E+06 	5.8658E+06 	5.8715E+06 	5.8689E+06 	5.8748E+06 	5.8705E+06 	5.8721E+06 	5.8836E+06 	5.8748E+06 	5.8785E+06 	5.8714E+06 	5.8691E+06 	5.8666E+06 	5.8749E+06 	5.8745E+06 	5.8759E+06 	5.8758E+06 	5.8800E+06 	5.8822E+06 	5.8761E+06 	5.8860E+06 	5.8807E+06 	5.8812E+06 	5.8787E+06 	5.8886E+06 	5.8801E+06 	5.8800E+06 	5.8746E+06 	5.8828E+06 	5.8722E+06 	5.8792E+06 	5.8831E+06 	5.8698E+06 	5.8801E+06 	
5.8601E+06 	5.8489E+06 	5.8749E+06 	5.8642E+06 	5.8604E+06 	5.8710E+06 	5.8554E+06 	5.8725E+06 	5.8575E+06 	5.8557E+06 	5.8651E+06 	5.8755E+06 	5.8681E+06 	5.8809E+06 	5.8700E+06 	5.8714E+06 	5.8774E+06 	5.8740E+06 	5.8789E+06 	5.8835E+06 	5.8712E+06 	5.8633E+06 	5.8773E+06 	5.8683E+06 	5.8631E+06 	5.8607E+06 	5.8651E+06 	5.8613E+06 	5.8610E+06 	5.8616E+06 	5.8543E+06 	5.8459E+06 	5.8452E+06 	5.8456E+06 	5.8513E+06 	5.8386E+06 	5.8435E+06 	5.8351E+06 	5.8354E+06 	5.8344E+06 	5.8319E+06 	5.8351E+06 	5.8385E+06 	5.8484E+06 	5.8432E+06 	5.8546E+06 	5.8494E+06 	5.8496E+06 	5.8708E+06 	5.8604E+06 	5.8640E+06 	5.8698E+06 	5.8817E+06 	5.8775E+06 	5.8795E+06 	5.8797E+06 	5.8806E+06 	5.8921E+06 	5.8744E+06 	5.8872E+06 	5.8823E+06 	5.8926E+06 	5.8751E+06 	5.8812E+06 	5.8886E+06 	5.8812E+06 	5.8741E+06 	5.8851E+06 	5.8898E+06 	5.8795E+06 	5.8805E+06 	5.8787E+06 	5.8803E+06 	5.8867E+06 	5.8904E+06 	
5.8608E+06 	5.8539E+06 	5.8594E+06 	5.8564E+06 	5.8540E+06 	5.8564E+06 	5.8537E+06 	5.8680E+06 	5.8677E+06 	5.8712E+06 	5.8773E+06 	5.8686E+06 	5.8672E+06 	5.8625E+06 	5.8689E+06 	5.8695E+06 	5.8771E+06 	5.8778E+06 	5.8802E+06 	5.8665E+06 	5.8713E+06 	5.8874E+06 	5.8857E+06 	5.8741E+06 	5.8620E+06 	5.8831E+06 	5.8687E+06 	5.8852E+06 	5.8745E+06 	5.8582E+06 	5.8660E+06 	5.8552E+06 	5.8546E+06 	5.8559E+06 	5.8491E+06 	5.8520E+06 	5.8380E+06 	5.8256E+06 	5.8356E+06 	5.8202E+06 	5.8273E+06 	5.8240E+06 	5.8280E+06 	5.8360E+06 	5.8448E+06 	5.8433E+06 	5.8535E+06 	5.8471E+06 	5.8566E+06 	5.8575E+06 	5.8678E+06 	5.8710E+06 	5.8656E+06 	5.8690E+06 	5.8673E+06 	5.8732E+06 	5.8708E+06 	5.8840E+06 	5.8609E+06 	5.8685E+06 	5.8756E+06 	5.8725E+06 	5.8672E+06 	5.8704E+06 	5.8745E+06 	5.8755E+06 	5.8835E+06 	5.8784E+06 	5.8815E+06 	5.8689E+06 	5.8764E+06 	5.8787E+06 	5.8765E+06 	5.8677E+06 	5.8734E+06 	
5.8794E+06 	5.8724E+06 	5.8802E+06 	5.8877E+06 	5.8745E+06 	5.8830E+06 	5.8757E+06 	5.8853E+06 	5.8818E+06 	5.8745E+06 	5.8847E+06 	5.8864E+06 	5.8748E+06 	5.8875E+06 	5.8907E+06 	5.8913E+06 	5.8933E+06 	5.8834E+06 	5.8870E+06 	5.8893E+06 	5.8950E+06 	5.8880E+06 	5.8838E+06 	5.8823E+06 	5.8895E+06 	5.8856E+06 	5.8755E+06 	5.8880E+06 	5.8791E+06 	5.8665E+06 	5.8768E+06 	5.8738E+06 	5.8679E+06 	5.8595E+06 	5.8719E+06 	5.8663E+06 	5.8513E+06 	5.8490E+06 	5.8528E+06 	5.8481E+06 	5.8625E+06 	5.8542E+06 	5.8481E+06 	5.8582E+06 	5.8724E+06 	5.8578E+06 	5.8800E+06 	5.8670E+06 	5.8725E+06 	5.8845E+06 	5.8859E+06 	5.8904E+06 	5.8946E+06 	5.8900E+06 	5.9022E+06 	5.8870E+06 	5.9016E+06 	5.8996E+06 	5.8950E+06 	5.8905E+06 	5.9034E+06 	5.8830E+06 	5.9005E+06 	5.8953E+06 	5.9033E+06 	5.8937E+06 	5.8884E+06 	5.8983E+06 	5.8983E+06 	5.8951E+06 	5.8939E+06 	5.8915E+06 	5.8850E+06 	5.9050E+06 	5.8944E+06 	
