5.2988E+06 	5.2984E+06 	5.2937E+06 	5.2914E+06 	5.2927E+06 	5.2816E+06 	5.2905E+06 	5.2939E+06 	5.2991E+06 	5.2986E+06 	5.2910E+06 	5.2990E+06 	5.2996E+06 	5.2976E+06 	5.2987E+06 	5.3016E+06 	5.2996E+06 	5.2977E+06 	5.2918E+06 	5.2913E+06 	5.2900E+06 	5.2887E+06 	5.2841E+06 	5.2762E+06 	5.2770E+06 	5.2789E+06 	5.2723E+06 	5.2772E+06 	5.2714E+06 	5.2792E+06 	5.2774E+06 	5.2803E+06 	5.2862E+06 	5.2813E+06 	5.2844E+06 	5.2839E+06 	5.2876E+06 	5.2866E+06 	5.2912E+06 	5.2938E+06 	5.2907E+06 	5.2914E+06 	5.2919E+06 	5.2966E+06 	5.2854E+06 	5.2815E+06 	5.2841E+06 	5.2849E+06 	
5.3028E+06 	5.3022E+06 	5.2971E+06 	5.2896E+06 	5.2949E+06 	5.2867E+06 	5.2877E+06 	5.2887E+06 	5.2914E+06 	5.2944E+06 	5.2973E+06 	5.3068E+06 	5.2945E+06 	5.3050E+06 	5.3021E+06 	5.3061E+06 	5.3015E+06 	5.3004E+06 	5.2965E+06 	5.2948E+06 	5.2939E+06 	5.2879E+06 	5.2914E+06 	5.2859E+06 	5.2824E+06 	5.2762E+06 	5.2708E+06 	5.2695E+06 	5.2769E+06 	5.2793E+06 	5.2774E+06 	5.2830E+06 	5.2875E+06 	5.2900E+06 	5.2844E+06 	5.2935E+06 	5.2954E+06 	5.2943E+06 	5.2937E+06 	5.2927E+06 	5.2891E+06 	5.2905E+06 	5.2900E+06 	5.2858E+06 	5.2847E+06 	5.2837E+06 	5.2810E+06 	5.2856E+06 	
5.3062E+06 	5.3069E+06 	5.3028E+06 	5.2951E+06 	5.2914E+06 	5.2932E+06 	5.2915E+06 	5.2945E+06 	5.2972E+06 	5.2938E+06 	5.2966E+06 	5.2990E+06 	5.3033E+06 	5.3034E+06 	5.3020E+06 	5.2983E+06 	5.3001E+06 	5.3018E+06 	5.2916E+06 	5.2935E+06 	5.2884E+06 	5.2851E+06 	5.2859E+06 	5.2772E+06 	5.2746E+06 	5.2764E+06 	5.2731E+06 	5.2756E+06 	5.2758E+06 	5.2803E+06 	5.2790E+06 	5.2886E+06 	5.2884E+06 	5.2924E+06 	5.2989E+06 	5.2961E+06 	5.2964E+06 	5.2934E+06 	5.2975E+06 	5.2955E+06 	5.2848E+06 	5.2927E+06 	5.2885E+06 	5.2859E+06 	5.2868E+06 	5.2835E+06 	5.2840E+06 	5.2825E+06 	
5.3146E+06 	5.3261E+06 	5.3086E+06 	5.3036E+06 	5.2959E+06 	5.2946E+06 	5.2903E+06 	5.2909E+06 	5.2925E+06 	5.2918E+06 	5.2962E+06 	5.2982E+06 	5.3003E+06 	5.2987E+06 	5.3113E+06 	5.3056E+06 	5.3075E+06 	5.3025E+06 	5.3000E+06 	5.3009E+06 	5.2996E+06 	5.2962E+06 	5.2941E+06 	5.2892E+06 	5.2855E+06 	5.2867E+06 	5.2776E+06 	5.2767E+06 	5.2839E+06 	5.2805E+06 	5.2851E+06 	5.2904E+06 	5.2913E+06 	5.2930E+06 	5.2959E+06 	5.2944E+06 	5.2950E+06 	5.2971E+06 	5.2977E+06 	5.2962E+06 	5.2917E+06 	5.2939E+06 	5.2902E+06 	5.2902E+06 	5.2880E+06 	5.2829E+06 	5.2796E+06 	5.2833E+06 	
5.3218E+06 	5.3190E+06 	5.3196E+06 	5.3136E+06 	5.3086E+06 	5.3031E+06 	5.2941E+06 	5.2917E+06 	5.2886E+06 	5.2863E+06 	5.2928E+06 	5.2891E+06 	5.2968E+06 	5.2963E+06 	5.2962E+06 	5.2949E+06 	5.2955E+06 	5.3003E+06 	5.2951E+06 	5.2938E+06 	5.2950E+06 	5.2924E+06 	5.2886E+06 	5.2838E+06 	5.2814E+06 	5.2755E+06 	5.2717E+06 	5.2704E+06 	5.2723E+06 	5.2696E+06 	5.2755E+06 	5.2730E+06 	5.2717E+06 	5.2734E+06 	5.2765E+06 	5.2816E+06 	5.2761E+06 	5.2771E+06 	5.2783E+06 	5.2794E+06 	5.2720E+06 	5.2709E+06 	5.2669E+06 	5.2688E+06 	5.2693E+06 	5.2700E+06 	5.2694E+06 	5.2669E+06 	
5.3020E+06 	5.3002E+06 	5.3015E+06 	5.2878E+06 	5.2795E+06 	5.2810E+06 	5.2760E+06 	5.2709E+06 	5.2697E+06 	5.2653E+06 	5.2640E+06 	5.2641E+06 	5.2608E+06 	5.2654E+06 	5.2635E+06 	5.2655E+06 	5.2650E+06 	5.2676E+06 	5.2573E+06 	5.2662E+06 	5.2618E+06 	5.2600E+06 	5.2535E+06 	5.2528E+06 	5.2509E+06 	5.2492E+06 	5.2450E+06 	5.2476E+06 	5.2346E+06 	5.2357E+06 	5.2365E+06 	5.2413E+06 	5.2461E+06 	5.2407E+06 	5.2428E+06 	5.2522E+06 	5.2487E+06 	5.2492E+06 	5.2457E+06 	5.2493E+06 	5.2421E+06 	5.2382E+06 	5.2348E+06 	5.2329E+06 	5.2371E+06 	5.2288E+06 	5.2308E+06 	5.2376E+06 	
5.2717E+06 	5.2750E+06 	5.2590E+06 	5.2596E+06 	5.2587E+06 	5.2539E+06 	5.2503E+06 	5.2458E+06 	5.2400E+06 	5.2424E+06 	5.2369E+06 	5.2405E+06 	5.2438E+06 	5.2402E+06 	5.2440E+06 	5.2435E+06 	5.2459E+06 	5.2413E+06 	5.2466E+06 	5.2439E+06 	5.2467E+06 	5.2371E+06 	5.2403E+06 	5.2348E+06 	5.2298E+06 	5.2235E+06 	5.2305E+06 	5.2232E+06 	5.2237E+06 	5.2309E+06 	5.2296E+06 	5.2299E+06 	5.2352E+06 	5.2372E+06 	5.2367E+06 	5.2379E+06 	5.2380E+06 	5.2360E+06 	5.2325E+06 	5.2337E+06 	5.2303E+06 	5.2310E+06 	5.2254E+06 	5.2230E+06 	5.2296E+06 	5.2330E+06 	5.2391E+06 	5.2299E+06 	
5.2757E+06 	5.2705E+06 	5.2649E+06 	5.2628E+06 	5.2524E+06 	5.2466E+06 	5.2490E+06 	5.2423E+06 	5.2423E+06 	5.2410E+06 	5.2417E+06 	5.2397E+06 	5.2454E+06 	5.2372E+06 	5.2480E+06 	5.2375E+06 	5.2438E+06 	5.2404E+06 	5.2392E+06 	5.2429E+06 	5.2370E+06 	5.2401E+06 	5.2419E+06 	5.2403E+06 	5.2357E+06 	5.2303E+06 	5.2219E+06 	5.2258E+06 	5.2293E+06 	5.2284E+06 	5.2306E+06 	5.2290E+06 	5.2318E+06 	5.2362E+06 	5.2344E+06 	5.2374E+06 	5.2312E+06 	5.2342E+06 	5.2341E+06 	5.2317E+06 	5.2332E+06 	5.2348E+06 	5.2323E+06 	5.2343E+06 	5.2362E+06 	5.2387E+06 	5.2352E+06 	5.2415E+06 	
5.2726E+06 	5.2744E+06 	5.2679E+06 	5.2674E+06 	5.2595E+06 	5.2575E+06 	5.2603E+06 	5.2501E+06 	5.2576E+06 	5.2489E+06 	5.2460E+06 	5.2450E+06 	5.2462E+06 	5.2379E+06 	5.2432E+06 	5.2385E+06 	5.2419E+06 	5.2408E+06 	5.2440E+06 	5.2418E+06 	5.2419E+06 	5.2450E+06 	5.2410E+06 	5.2322E+06 	5.2337E+06 	5.2232E+06 	5.2238E+06 	5.2247E+06 	5.2281E+06 	5.2248E+06 	5.2293E+06 	5.2319E+06 	5.2315E+06 	5.2366E+06 	5.2367E+06 	5.2385E+06 	5.2416E+06 	5.2362E+06 	5.2357E+06 	5.2349E+06 	5.2378E+06 	5.2461E+06 	5.2420E+06 	5.2442E+06 	5.2529E+06 	5.2533E+06 	5.2514E+06 	5.2554E+06 	
5.2809E+06 	5.2847E+06 	5.2788E+06 	5.2763E+06 	5.2724E+06 	5.2702E+06 	5.2649E+06 	5.2595E+06 	5.2619E+06 	5.2594E+06 	5.2591E+06 	5.2571E+06 	5.2574E+06 	5.2530E+06 	5.2591E+06 	5.2488E+06 	5.2418E+06 	5.2513E+06 	5.2441E+06 	5.2402E+06 	5.2451E+06 	5.2383E+06 	5.2395E+06 	5.2402E+06 	5.2333E+06 	5.2367E+06 	5.2328E+06 	5.2275E+06 	5.2311E+06 	5.2277E+06 	5.2342E+06 	5.2374E+06 	5.2380E+06 	5.2414E+06 	5.2531E+06 	5.2487E+06 	5.2459E+06 	5.2494E+06 	5.2537E+06 	5.2535E+06 	5.2491E+06 	5.2581E+06 	5.2632E+06 	5.2626E+06 	5.2666E+06 	5.2682E+06 	5.2673E+06 	5.2704E+06 	
5.2965E+06 	5.2935E+06 	5.2918E+06 	5.2923E+06 	5.2844E+06 	5.2814E+06 	5.2780E+06 	5.2762E+06 	5.2764E+06 	5.2785E+06 	5.2745E+06 	5.2703E+06 	5.2697E+06 	5.2735E+06 	5.2686E+06 	5.2669E+06 	5.2619E+06 	5.2639E+06 	5.2601E+06 	5.2588E+06 	5.2571E+06 	5.2537E+06 	5.2532E+06 	5.2527E+06 	5.2532E+06 	5.2444E+06 	5.2482E+06 	5.2465E+06 	5.2461E+06 	5.2453E+06 	5.2471E+06 	5.2547E+06 	5.2467E+06 	5.2492E+06 	5.2503E+06 	5.2523E+06 	5.2528E+06 	5.2553E+06 	5.2581E+06 	5.2560E+06 	5.2663E+06 	5.2686E+06 	5.2694E+06 	5.2675E+06 	5.2702E+06 	5.2769E+06 	5.2782E+06 	5.2723E+06 	
5.3004E+06 	5.3025E+06 	5.3033E+06 	5.2843E+06 	5.2884E+06 	5.2887E+06 	5.2850E+06 	5.2804E+06 	5.2821E+06 	5.2832E+06 	5.2857E+06 	5.2802E+06 	5.2792E+06 	5.2708E+06 	5.2751E+06 	5.2705E+06 	5.2685E+06 	5.2618E+06 	5.2648E+06 	5.2590E+06 	5.2539E+06 	5.2564E+06 	5.2568E+06 	5.2464E+06 	5.2493E+06 	5.2467E+06 	5.2483E+06 	5.2462E+06 	5.2475E+06 	5.2476E+06 	5.2483E+06 	5.2507E+06 	5.2521E+06 	5.2547E+06 	5.2510E+06 	5.2569E+06 	5.2580E+06 	5.2602E+06 	5.2638E+06 	5.2692E+06 	5.2701E+06 	5.2725E+06 	5.2748E+06 	5.2746E+06 	5.2785E+06 	5.2824E+06 	5.2782E+06 	5.2810E+06 	
5.3024E+06 	5.3048E+06 	5.2984E+06 	5.2988E+06 	5.2936E+06 	5.2925E+06 	5.2881E+06 	5.2906E+06 	5.2895E+06 	5.2885E+06 	5.2847E+06 	5.2861E+06 	5.2845E+06 	5.2862E+06 	5.2865E+06 	5.2784E+06 	5.2729E+06 	5.2794E+06 	5.2721E+06 	5.2651E+06 	5.2581E+06 	5.2531E+06 	5.2523E+06 	5.2483E+06 	5.2486E+06 	5.2473E+06 	5.2545E+06 	5.2458E+06 	5.2391E+06 	5.2426E+06 	5.2452E+06 	5.2474E+06 	5.2503E+06 	5.2491E+06 	5.2535E+06 	5.2527E+06 	5.2598E+06 	5.2646E+06 	5.2675E+06 	5.2664E+06 	5.2718E+06 	5.2668E+06 	5.2699E+06 	5.2713E+06 	5.2652E+06 	5.2697E+06 	5.2677E+06 	5.2651E+06 	
5.2855E+06 	5.2851E+06 	5.2911E+06 	5.2780E+06 	5.2759E+06 	5.2679E+06 	5.2707E+06 	5.2621E+06 	5.2669E+06 	5.2618E+06 	5.2649E+06 	5.2613E+06 	5.2595E+06 	5.2625E+06 	5.2563E+06 	5.2520E+06 	5.2483E+06 	5.2425E+06 	5.2432E+06 	5.2337E+06 	5.2269E+06 	5.2218E+06 	5.2145E+06 	5.2020E+06 	5.2014E+06 	5.2028E+06 	5.1959E+06 	5.1899E+06 	5.1928E+06 	5.1902E+06 	5.1969E+06 	5.1948E+06 	5.1936E+06 	5.1985E+06 	5.2008E+06 	5.2041E+06 	5.2136E+06 	5.2065E+06 	5.2145E+06 	5.2127E+06 	5.2167E+06 	5.2131E+06 	5.2117E+06 	5.2132E+06 	5.2167E+06 	5.2155E+06 	5.2186E+06 	5.2129E+06 	
5.2347E+06 	5.2359E+06 	5.2352E+06 	5.2288E+06 	5.2304E+06 	5.2304E+06 	5.2253E+06 	5.2243E+06 	5.2246E+06 	5.2257E+06 	5.2240E+06 	5.2264E+06 	5.2267E+06 	5.2253E+06 	5.2254E+06 	5.2170E+06 	5.2174E+06 	5.2110E+06 	5.2001E+06 	5.2017E+06 	5.1971E+06 	5.1869E+06 	5.1833E+06 	5.1816E+06 	5.1778E+06 	5.1782E+06 	5.1745E+06 	5.1709E+06 	5.1692E+06 	5.1655E+06 	5.1721E+06 	5.1767E+06 	5.1850E+06 	5.1856E+06 	5.1933E+06 	5.2036E+06 	5.1987E+06 	5.1998E+06 	5.2023E+06 	5.2076E+06 	5.2115E+06 	5.2182E+06 	5.2185E+06 	5.2174E+06 	5.2209E+06 	5.2214E+06 	5.2215E+06 	5.2178E+06 	
5.2361E+06 	5.2429E+06 	5.2388E+06 	5.2401E+06 	5.2327E+06 	5.2327E+06 	5.2334E+06 	5.2238E+06 	5.2327E+06 	5.2311E+06 	5.2302E+06 	5.2335E+06 	5.2279E+06 	5.2277E+06 	5.2317E+06 	5.2402E+06 	5.2254E+06 	5.2281E+06 	5.2338E+06 	5.2227E+06 	5.2146E+06 	5.2091E+06 	5.2042E+06 	5.1995E+06 	5.1937E+06 	5.1870E+06 	5.1806E+06 	5.1860E+06 	5.1864E+06 	5.1819E+06 	5.1780E+06 	5.1898E+06 	5.1958E+06 	5.1941E+06 	5.2013E+06 	5.2127E+06 	5.2130E+06 	5.2186E+06 	5.2209E+06 	5.2242E+06 	5.2290E+06 	5.2300E+06 	5.2324E+06 	5.2299E+06 	5.2346E+06 	5.2320E+06 	5.2337E+06 	5.2379E+06 	
5.2616E+06 	5.2671E+06 	5.2674E+06 	5.2585E+06 	5.2484E+06 	5.2561E+06 	5.2517E+06 	5.2456E+06 	5.2473E+06 	5.2492E+06 	5.2456E+06 	5.2474E+06 	5.2474E+06 	5.2453E+06 	5.2444E+06 	5.2454E+06 	5.2433E+06 	5.2403E+06 	5.2370E+06 	5.2293E+06 	5.2233E+06 	5.2220E+06 	5.2112E+06 	5.2046E+06 	5.2040E+06 	5.1968E+06 	5.1890E+06 	5.1893E+06 	5.1909E+06 	5.2003E+06 	5.2004E+06 	5.2088E+06 	5.2128E+06 	5.2144E+06 	5.2247E+06 	5.2232E+06 	5.2272E+06 	5.2326E+06 	5.2313E+06 	5.2306E+06 	5.2255E+06 	5.2342E+06 	5.2298E+06 	5.2287E+06 	5.2298E+06 	5.2327E+06 	5.2272E+06 	5.2256E+06 	
5.2422E+06 	5.2588E+06 	5.2473E+06 	5.2448E+06 	5.2356E+06 	5.2372E+06 	5.2338E+06 	5.2265E+06 	5.2310E+06 	5.2283E+06 	5.2271E+06 	5.2201E+06 	5.2258E+06 	5.2198E+06 	5.2120E+06 	5.2075E+06 	5.2057E+06 	5.2031E+06 	5.2002E+06 	5.1960E+06 	5.1908E+06 	5.1797E+06 	5.1709E+06 	5.1670E+06 	5.1602E+06 	5.1557E+06 	5.1522E+06 	5.1447E+06 	5.1501E+06 	5.1504E+06 	5.1533E+06 	5.1636E+06 	5.1765E+06 	5.1801E+06 	5.1787E+06 	5.1869E+06 	5.1801E+06 	5.1943E+06 	5.1891E+06 	5.1902E+06 	5.1908E+06 	5.1949E+06 	5.1920E+06 	5.1991E+06 	5.1949E+06 	5.1979E+06 	5.1965E+06 	5.1969E+06 	
5.2029E+06 	5.2242E+06 	5.2200E+06 	5.2154E+06 	5.2131E+06 	5.2108E+06 	5.2090E+06 	5.2080E+06 	5.2066E+06 	5.2061E+06 	5.2081E+06 	5.2033E+06 	5.2016E+06 	5.2053E+06 	5.2128E+06 	5.1975E+06 	5.2001E+06 	5.1974E+06 	5.1883E+06 	5.1901E+06 	5.1730E+06 	5.1733E+06 	5.1632E+06 	5.1629E+06 	5.1580E+06 	5.1553E+06 	5.1565E+06 	5.1471E+06 	5.1501E+06 	5.1511E+06 	5.1540E+06 	5.1567E+06 	5.1632E+06 	5.1669E+06 	5.1709E+06 	5.1799E+06 	5.1789E+06 	5.1819E+06 	5.1897E+06 	5.1889E+06 	5.1916E+06 	5.1927E+06 	5.1873E+06 	5.1941E+06 	5.1908E+06 	5.1936E+06 	5.1920E+06 	5.1903E+06 	
5.2218E+06 	5.2245E+06 	5.2229E+06 	5.2176E+06 	5.2072E+06 	5.2062E+06 	5.2084E+06 	5.2054E+06 	5.2036E+06 	5.2016E+06 	5.2073E+06 	5.2021E+06 	5.2009E+06 	5.2046E+06 	5.1980E+06 	5.2013E+06 	5.2003E+06 	5.1989E+06 	5.1936E+06 	5.1854E+06 	5.1885E+06 	5.1773E+06 	5.1781E+06 	5.1706E+06 	5.1624E+06 	5.1618E+06 	5.1639E+06 	5.1577E+06 	5.1631E+06 	5.1652E+06 	5.1590E+06 	5.1598E+06 	5.1700E+06 	5.1655E+06 	5.1750E+06 	5.1793E+06 	5.1806E+06 	5.1857E+06 	5.1915E+06 	5.1940E+06 	5.1971E+06 	5.2007E+06 	5.2044E+06 	5.2040E+06 	5.1966E+06 	5.2049E+06 	5.2021E+06 	5.2013E+06 	
5.2145E+06 	5.2402E+06 	5.2336E+06 	5.2331E+06 	5.2268E+06 	5.2222E+06 	5.2200E+06 	5.2155E+06 	5.2179E+06 	5.2209E+06 	5.2173E+06 	5.2189E+06 	5.2171E+06 	5.2193E+06 	5.2162E+06 	5.2158E+06 	5.2091E+06 	5.2045E+06 	5.1991E+06 	5.1980E+06 	5.1943E+06 	5.1834E+06 	5.1879E+06 	5.1855E+06 	5.1772E+06 	5.1790E+06 	5.1743E+06 	5.1755E+06 	5.1710E+06 	5.1733E+06 	5.1725E+06 	5.1723E+06 	5.1789E+06 	5.1777E+06 	5.1834E+06 	5.1874E+06 	5.1892E+06 	5.1906E+06 	5.1967E+06 	5.1974E+06 	5.1982E+06 	5.2024E+06 	5.2060E+06 	5.2095E+06 	5.2116E+06 	5.2146E+06 	5.2082E+06 	5.2104E+06 	
5.2174E+06 	5.2473E+06 	5.2429E+06 	5.2417E+06 	5.2387E+06 	5.2335E+06 	5.2339E+06 	5.2282E+06 	5.2347E+06 	5.2309E+06 	5.2359E+06 	5.2271E+06 	5.2293E+06 	5.2262E+06 	5.2278E+06 	5.2204E+06 	5.2236E+06 	5.2165E+06 	5.2175E+06 	5.2118E+06 	5.2142E+06 	5.2074E+06 	5.2047E+06 	5.2104E+06 	5.2049E+06 	5.2088E+06 	5.2081E+06 	5.2025E+06 	5.2081E+06 	5.2060E+06 	5.2121E+06 	5.2116E+06 	5.2136E+06 	5.2140E+06 	5.2188E+06 	5.2227E+06 	5.2234E+06 	5.2249E+06 	5.2253E+06 	5.2263E+06 	5.2260E+06 	5.2297E+06 	5.2412E+06 	5.2392E+06 	5.2401E+06 	5.2420E+06 	5.2444E+06 	5.2418E+06 	
