Temps - Tracé 0	Amplitude - Tracé 0	
0	1.82611E+6	
1E-7	1.83187E+6	
2E-7	1.83132E+6	
3E-7	1.81508E+6	
4E-7	1.7836E+6	
5E-7	1.74845E+6	
6E-7	1.7361E+6	
7E-7	1.725E+6	
8E-7	1.73032E+6	
9E-7	1.7441E+6	
1E-6	1.73548E+6	
1.1E-6	1.77348E+6	
1.2E-6	1.77345E+6	
1.3E-6	1.79535E+6	
1.4E-6	1.78568E+6	
1.5E-6	1.77307E+6	
1.6E-6	1.77625E+6	
1.7E-6	1.76208E+6	
1.8E-6	1.75007E+6	
1.9E-6	1.74745E+6	
2E-6	1.73531E+6	
2.1E-6	1.74962E+6	
2.2E-6	1.75069E+6	
2.3E-6	1.7629E+6	
2.4E-6	1.76531E+6	
2.5E-6	1.76373E+6	
2.6E-6	1.77923E+6	
2.7E-6	1.77035E+6	
2.8E-6	1.7671E+6	
2.9E-6	1.76378E+6	
3E-6	1.75807E+6	
3.1E-6	1.75308E+6	
3.2E-6	1.75423E+6	
3.3E-6	1.74582E+6	
3.4E-6	1.74468E+6	
3.5E-6	1.75213E+6	
3.6E-6	1.76273E+6	
3.7E-6	1.75743E+6	
3.8E-6	1.76564E+6	
3.9E-6	1.75834E+6	
4E-6	1.7537E+6	
4.1E-6	1.74916E+6	
4.2E-6	1.75552E+6	
4.3E-6	1.73796E+6	
4.4E-6	1.74551E+6	
4.5E-6	1.74317E+6	
4.6E-6	1.74556E+6	
4.7E-6	1.74379E+6	
4.8E-6	1.75153E+6	
