9.2184E-01 	1.8615E-01 	1.1222E+00 	9.8485E-02 	1.1222E+00 	7.9333E-02 	1.1222E+00 	1.0397E-01 	1.1222E+00 	7.9368E-02 	1.1222E+00 	2.0568E-01 	1.1222E+00 	2.2665E-01 	
9.6192E-01 	1.7016E-01 	1.1623E+00 	9.9282E-02 	1.1623E+00 	7.7630E-02 	1.1623E+00 	1.0397E-01 	1.1623E+00 	7.9368E-02 	1.1623E+00 	2.0906E-01 	1.1623E+00 	2.2836E-01 	
1.0020E+00 	1.9751E-01 	1.2024E+00 	1.0128E-01 	1.2024E+00 	7.7630E-02 	1.2024E+00 	1.0343E-01 	1.2024E+00 	8.1265E-02 	1.2024E+00 	2.1148E-01 	1.2024E+00 	2.3016E-01 	
1.0421E+00 	1.8401E-01 	1.2425E+00 	1.0167E-01 	1.2425E+00 	7.8992E-02 	1.2425E+00 	1.0125E-01 	1.2425E+00 	8.0474E-02 	1.2425E+00 	2.1479E-01 	1.2425E+00 	2.3237E-01 	
1.0822E+00 	1.9396E-01 	1.2826E+00 	1.0048E-01 	1.2826E+00 	7.4225E-02 	1.2826E+00 	9.6353E-02 	1.2826E+00 	8.1739E-02 	1.2826E+00 	2.1897E-01 	1.2826E+00 	2.3324E-01 	
1.1222E+00 	1.7869E-01 	1.3226E+00 	1.0128E-01 	1.3226E+00 	7.5928E-02 	1.3226E+00 	9.4175E-02 	1.3226E+00 	8.2688E-02 	1.3226E+00 	2.2059E-01 	1.3226E+00 	2.3572E-01 	
1.1623E+00 	1.7975E-01 	1.3627E+00 	1.0646E-01 	1.3627E+00 	7.4906E-02 	1.3627E+00 	9.3087E-02 	1.3627E+00 	8.0000E-02 	1.3627E+00 	2.1949E-01 	1.3627E+00 	2.3976E-01 	
1.2024E+00 	1.8259E-01 	1.4028E+00 	1.0327E-01 	1.4028E+00 	7.6949E-02 	1.4028E+00 	9.3087E-02 	1.4028E+00 	7.9684E-02 	1.4028E+00 	2.2206E-01 	1.4028E+00 	2.4253E-01 	
1.2425E+00 	1.8224E-01 	1.4429E+00 	1.0447E-01 	1.4429E+00 	7.8652E-02 	1.4429E+00 	9.5264E-02 	1.4429E+00 	7.9051E-02 	1.4429E+00 	2.2448E-01 	1.4429E+00 	2.4529E-01 	
1.2826E+00 	1.9396E-01 	1.4830E+00 	1.0247E-01 	1.4830E+00 	8.1035E-02 	1.4830E+00 	9.6353E-02 	1.4830E+00 	8.1423E-02 	1.4830E+00 	2.2676E-01 	1.4830E+00 	2.4728E-01 	
1.3226E+00 	1.9574E-01 	1.5230E+00 	9.6093E-02 	1.5230E+00 	7.8652E-02 	1.5230E+00 	9.5264E-02 	1.5230E+00 	8.1897E-02 	1.5230E+00 	2.3315E-01 	1.5230E+00 	2.5067E-01 	
1.3627E+00 	1.9005E-01 	1.5631E+00 	9.0112E-02 	1.5631E+00 	8.0014E-02 	1.5631E+00 	9.9075E-02 	1.5631E+00 	8.4111E-02 	1.5631E+00 	2.3601E-01 	1.5631E+00 	2.5331E-01 	
1.4028E+00 	1.8650E-01 	1.6032E+00 	9.2105E-02 	1.6032E+00 	8.4099E-02 	1.6032E+00 	1.0016E-01 	1.6032E+00 	8.6008E-02 	1.6032E+00 	2.3932E-01 	1.6032E+00 	2.5545E-01 	
1.4429E+00 	1.7584E-01 	1.6433E+00 	8.9713E-02 	1.6433E+00 	8.5121E-02 	1.6433E+00 	1.0016E-01 	1.6433E+00 	8.5217E-02 	1.6433E+00 	2.3983E-01 	1.6433E+00 	2.5766E-01 	
1.4830E+00 	1.8544E-01 	1.6834E+00 	9.5694E-02 	1.6834E+00 	8.6823E-02 	1.6834E+00 	1.0180E-01 	1.6834E+00 	8.3794E-02 	1.6834E+00 	2.4526E-01 	1.6834E+00 	2.6126E-01 	
1.5230E+00 	1.8011E-01 	1.7234E+00 	9.7289E-02 	1.7234E+00 	8.9888E-02 	1.7234E+00 	1.0289E-01 	1.7234E+00 	8.3320E-02 	1.7234E+00 	2.4835E-01 	1.7234E+00 	2.6390E-01 	
1.5631E+00 	2.0497E-01 	1.7635E+00 	9.4896E-02 	1.7635E+00 	8.7504E-02 	1.7635E+00 	1.0234E-01 	1.7635E+00 	8.1423E-02 	1.7635E+00 	2.5400E-01 	1.7635E+00 	2.6639E-01 	
1.6032E+00 	1.8472E-01 	1.8036E+00 	9.2903E-02 	1.8036E+00 	8.8185E-02 	1.8036E+00 	1.0180E-01 	1.8036E+00 	8.2213E-02 	1.8036E+00 	2.5562E-01 	1.8036E+00 	2.6903E-01 	
1.6433E+00 	2.0320E-01 	1.8437E+00 	9.6491E-02 	1.8437E+00 	8.6142E-02 	1.8437E+00 	1.0506E-01 	1.8437E+00 	8.3478E-02 	1.8437E+00 	2.5870E-01 	1.8437E+00 	2.7198E-01 	
1.6834E+00 	2.1385E-01 	1.8838E+00 	9.3301E-02 	1.8838E+00 	8.4440E-02 	1.8838E+00 	1.0670E-01 	1.8838E+00 	8.4743E-02 	1.8838E+00 	2.5782E-01 	1.8838E+00 	2.7409E-01 	
1.7234E+00 	1.9396E-01 	1.9238E+00 	9.6890E-02 	1.9238E+00 	8.5461E-02 	1.9238E+00 	1.0670E-01 	1.9238E+00 	8.6008E-02 	1.9238E+00 	2.6267E-01 	1.9238E+00 	2.7894E-01 	
1.7635E+00 	2.1918E-01 	1.9639E+00 	9.8485E-02 	1.9639E+00 	8.6142E-02 	1.9639E+00 	1.0670E-01 	1.9639E+00 	8.7747E-02 	1.9639E+00 	2.6105E-01 	1.9639E+00 	2.8012E-01 	
1.8036E+00 	2.0853E-01 	2.0040E+00 	9.8485E-02 	2.0040E+00 	8.5121E-02 	2.0040E+00 	1.0343E-01 	2.0040E+00 	8.8696E-02 	2.0040E+00 	2.6303E-01 	2.0040E+00 	2.8292E-01 	
1.8437E+00 	2.1847E-01 	2.0441E+00 	9.4896E-02 	2.0441E+00 	8.5121E-02 	2.0441E+00 	9.6353E-02 	2.0441E+00 	8.5850E-02 	2.0441E+00 	2.6560E-01 	2.0441E+00 	2.8484E-01 	
1.8838E+00 	2.0604E-01 	2.0842E+00 	9.6093E-02 	2.0842E+00 	8.4780E-02 	2.0842E+00 	9.5808E-02 	2.0842E+00 	8.5534E-02 	2.0842E+00 	2.7229E-01 	2.0842E+00 	2.8826E-01 	
1.9238E+00 	2.2167E-01 	2.1242E+00 	9.1308E-02 	2.1242E+00 	8.2737E-02 	2.1242E+00 	9.5264E-02 	2.1242E+00 	8.8379E-02 	2.1242E+00 	2.6876E-01 	2.1242E+00 	2.9146E-01 	
1.9639E+00 	2.2416E-01 	2.1643E+00 	9.1308E-02 	2.1643E+00 	8.3759E-02 	2.1643E+00 	9.7986E-02 	2.1643E+00 	8.8221E-02 	2.1643E+00 	2.6766E-01 	2.1643E+00 	2.9305E-01 	
2.0040E+00 	2.2167E-01 	2.2044E+00 	9.2903E-02 	2.2044E+00 	8.4440E-02 	2.2044E+00 	9.8530E-02 	2.2044E+00 	8.9802E-02 	2.2044E+00 	2.6472E-01 	2.2044E+00 	2.9292E-01 	
2.0441E+00 	2.3481E-01 	2.2445E+00 	9.3301E-02 	2.2445E+00 	8.5121E-02 	2.2445E+00 	1.0234E-01 	2.2445E+00 	9.1858E-02 	2.2445E+00 	2.6773E-01 	2.2445E+00 	2.9317E-01 	
2.0842E+00 	2.2877E-01 	2.2846E+00 	9.2504E-02 	2.2846E+00 	8.4780E-02 	2.2846E+00 	9.9075E-02 	2.2846E+00 	9.0435E-02 	2.2846E+00 	2.6766E-01 	2.2846E+00 	2.9389E-01 	
2.1242E+00 	2.3268E-01 	2.3246E+00 	9.3700E-02 	2.3246E+00 	8.7164E-02 	2.3246E+00 	9.9619E-02 	2.3246E+00 	8.9802E-02 	2.3246E+00 	2.7060E-01 	2.3246E+00 	2.9485E-01 	
2.1643E+00 	2.2664E-01 	2.3647E+00 	9.2105E-02 	2.3647E+00 	8.6142E-02 	2.3647E+00 	1.0071E-01 	2.3647E+00 	8.7905E-02 	2.3647E+00 	2.6935E-01 	2.3647E+00 	2.9255E-01 	
2.2044E+00 	2.4405E-01 	2.4048E+00 	9.3301E-02 	2.4048E+00 	8.5121E-02 	2.4048E+00 	1.0561E-01 	2.4048E+00 	8.7905E-02 	2.4048E+00 	2.7177E-01 	2.4048E+00 	2.9438E-01 	
2.2445E+00 	2.3766E-01 	2.4449E+00 	9.8884E-02 	2.4449E+00 	8.5121E-02 	2.4449E+00 	1.0942E-01 	2.4449E+00 	8.6798E-02 	2.4449E+00 	2.7170E-01 	2.4449E+00 	2.9404E-01 	
2.2846E+00 	2.4405E-01 	2.4850E+00 	1.0088E-01 	2.4850E+00 	8.3759E-02 	2.4850E+00 	1.1432E-01 	2.4850E+00 	8.8221E-02 	2.4850E+00 	2.7236E-01 	2.4850E+00 	2.9479E-01 	
2.3246E+00 	2.5293E-01 	2.5251E+00 	1.0247E-01 	2.5251E+00 	8.2397E-02 	2.5251E+00 	1.1595E-01 	2.5251E+00 	9.0435E-02 	2.5251E+00 	2.6884E-01 	2.5251E+00 	2.9476E-01 	
2.3647E+00 	2.4298E-01 	2.5651E+00 	1.0407E-01 	2.5651E+00 	8.2397E-02 	2.5651E+00 	1.2030E-01 	2.5651E+00 	9.0593E-02 	2.5651E+00 	2.7016E-01 	2.5651E+00 	2.9320E-01 	
2.4048E+00 	2.4689E-01 	2.6052E+00 	1.0606E-01 	2.6052E+00 	8.0695E-02 	2.6052E+00 	1.2139E-01 	2.6052E+00 	9.2016E-02 	2.6052E+00 	2.7361E-01 	2.6052E+00 	2.9531E-01 	
2.4449E+00 	2.2274E-01 	2.6453E+00 	1.0606E-01 	2.6453E+00 	8.1376E-02 	2.6453E+00 	1.2139E-01 	2.6453E+00 	9.4071E-02 	2.6453E+00 	2.7544E-01 	2.6453E+00 	2.9715E-01 	
2.4850E+00 	2.4689E-01 	2.6854E+00 	1.0646E-01 	2.6854E+00 	8.1035E-02 	2.6854E+00 	1.2139E-01 	2.6854E+00 	9.2016E-02 	2.6854E+00 	2.7346E-01 	2.6854E+00 	2.9559E-01 	
2.5251E+00 	2.3552E-01 	2.7255E+00 	1.0766E-01 	2.7255E+00 	8.0014E-02 	2.7255E+00 	1.1922E-01 	2.7255E+00 	9.4387E-02 	2.7255E+00 	2.7581E-01 	2.7255E+00 	2.9516E-01 	
2.5651E+00 	2.6856E-01 	2.7655E+00 	1.0845E-01 	2.7655E+00 	8.0695E-02 	2.7655E+00 	1.2194E-01 	2.7655E+00 	9.5494E-02 	2.7655E+00 	2.7559E-01 	2.7655E+00 	2.9460E-01 	
2.6052E+00 	2.4760E-01 	2.8056E+00 	1.1124E-01 	2.8056E+00 	8.1035E-02 	2.8056E+00 	1.1813E-01 	2.8056E+00 	9.8024E-02 	2.8056E+00 	2.7544E-01 	2.8056E+00 	2.9650E-01 	
2.6453E+00 	2.4263E-01 	2.8457E+00 	1.1045E-01 	2.8457E+00 	8.0695E-02 	2.8457E+00 	1.1214E-01 	2.8457E+00 	9.8340E-02 	2.8457E+00 	2.7611E-01 	2.8457E+00 	2.9578E-01 	
2.6854E+00 	2.4902E-01 	2.8858E+00 	1.0447E-01 	2.8858E+00 	8.3078E-02 	2.8858E+00 	1.0724E-01 	2.8858E+00 	9.7866E-02 	2.8858E+00 	2.7662E-01 	2.8858E+00 	2.9531E-01 	
2.7255E+00 	2.3801E-01 	2.9259E+00 	1.0566E-01 	2.9259E+00 	8.5461E-02 	2.9259E+00 	1.0724E-01 	2.9259E+00 	9.9289E-02 	2.9259E+00 	2.7801E-01 	2.9259E+00 	2.9603E-01 	
2.7655E+00 	2.5293E-01 	2.9659E+00 	1.0606E-01 	2.9659E+00 	8.9207E-02 	2.9659E+00 	1.0561E-01 	2.9659E+00 	1.0134E-01 	2.9659E+00 	2.8117E-01 	2.9659E+00 	2.9668E-01 	
2.8056E+00 	2.3304E-01 	3.0060E+00 	1.0407E-01 	3.0060E+00 	9.1931E-02 	3.0060E+00 	1.0234E-01 	3.0060E+00 	1.0229E-01 	3.0060E+00 	2.8543E-01 	3.0060E+00 	2.9674E-01 	
2.8457E+00 	2.7602E-01 	3.0461E+00 	1.0247E-01 	3.0461E+00 	9.3292E-02 	3.0461E+00 	1.0016E-01 	3.0461E+00 	1.0134E-01 	3.0461E+00 	2.8580E-01 	3.0461E+00 	2.9438E-01 	
2.8858E+00 	2.5861E-01 	3.0862E+00 	1.0885E-01 	3.0862E+00 	9.3973E-02 	3.0862E+00 	1.0125E-01 	3.0862E+00 	1.0055E-01 	3.0862E+00 	2.8896E-01 	3.0862E+00 	2.9404E-01 	
2.9259E+00 	2.6963E-01 	3.1263E+00 	1.0805E-01 	3.1263E+00 	9.3973E-02 	3.1263E+00 	9.9619E-02 	3.1263E+00 	1.0134E-01 	3.1263E+00 	2.9233E-01 	3.1263E+00 	2.9681E-01 	
2.9659E+00 	2.5577E-01 	3.1663E+00 	1.0606E-01 	3.1663E+00 	1.0044E-01 	3.1663E+00 	1.0778E-01 	3.1663E+00 	1.0119E-01 	3.1663E+00 	2.9351E-01 	3.1663E+00 	2.9836E-01 	
3.0060E+00 	2.6181E-01 	3.2064E+00 	1.0726E-01 	3.2064E+00 	1.0010E-01 	3.2064E+00 	1.0561E-01 	3.2064E+00 	1.0308E-01 	3.2064E+00 	2.9711E-01 	3.2064E+00 	2.9976E-01 	
3.0461E+00 	2.4440E-01 	3.2465E+00 	1.0805E-01 	3.2465E+00 	1.0283E-01 	3.2465E+00 	1.0670E-01 	3.2465E+00 	1.0292E-01 	3.2465E+00 	3.0100E-01 	3.2465E+00 	3.0330E-01 	
3.0862E+00 	2.6714E-01 	3.2866E+00 	1.0925E-01 	3.2866E+00 	1.0487E-01 	3.2866E+00 	1.0724E-01 	3.2866E+00 	1.0435E-01 	3.2866E+00 	3.0416E-01 	3.2866E+00 	3.0693E-01 	
3.1263E+00 	2.5258E-01 	3.3267E+00 	1.1085E-01 	3.3267E+00 	1.0555E-01 	3.3267E+00 	1.1323E-01 	3.3267E+00 	1.0545E-01 	3.3267E+00 	3.0783E-01 	3.3267E+00 	3.1184E-01 	
3.1663E+00 	2.7176E-01 	3.3667E+00 	1.1045E-01 	3.3667E+00 	1.0453E-01 	3.3667E+00 	1.1105E-01 	3.3667E+00 	1.0672E-01 	3.3667E+00 	3.0952E-01 	3.3667E+00 	3.1389E-01 	
3.2064E+00 	2.5684E-01 	3.4068E+00 	1.0766E-01 	3.4068E+00 	1.0385E-01 	3.4068E+00 	1.1377E-01 	3.4068E+00 	1.0514E-01 	3.4068E+00 	3.1436E-01 	3.4068E+00 	3.1843E-01 	
3.2465E+00 	2.7851E-01 	3.4469E+00 	1.1324E-01 	3.4469E+00 	1.0453E-01 	3.4469E+00 	1.1432E-01 	3.4469E+00 	1.0451E-01 	3.4469E+00 	3.1664E-01 	3.4469E+00 	3.2235E-01 	
3.2866E+00 	2.7531E-01 	3.4870E+00 	1.1603E-01 	3.4870E+00 	1.0283E-01 	3.4870E+00 	1.1922E-01 	3.4870E+00 	1.0656E-01 	3.4870E+00 	3.1980E-01 	3.4870E+00 	3.2971E-01 	
3.3267E+00 	2.8917E-01 	3.5271E+00 	1.1244E-01 	3.5271E+00 	1.0385E-01 	3.5271E+00 	1.1704E-01 	3.5271E+00 	1.0783E-01 	3.5271E+00 	3.2340E-01 	3.5271E+00 	3.3567E-01 	
3.3667E+00 	2.9591E-01 	3.5671E+00 	1.1404E-01 	3.5671E+00 	1.0351E-01 	3.5671E+00 	1.1595E-01 	3.5671E+00 	1.1099E-01 	3.5671E+00 	3.2890E-01 	3.5671E+00 	3.3791E-01 	
3.4068E+00 	2.8242E-01 	3.6072E+00 	1.1483E-01 	3.6072E+00 	1.0112E-01 	3.6072E+00 	1.1541E-01 	3.6072E+00 	1.1336E-01 	3.6072E+00 	3.3470E-01 	3.6072E+00 	3.4403E-01 	
3.4469E+00 	2.9023E-01 	3.6473E+00 	1.1802E-01 	3.6473E+00 	1.0521E-01 	3.6473E+00 	1.1867E-01 	3.6473E+00 	1.1304E-01 	3.6473E+00 	3.4051E-01 	3.6473E+00 	3.5174E-01 	
3.4870E+00 	3.0195E-01 	3.6874E+00 	1.1603E-01 	3.6874E+00 	1.0487E-01 	3.6874E+00 	1.2030E-01 	3.6874E+00 	1.1399E-01 	3.6874E+00 	3.4535E-01 	3.6874E+00 	3.5571E-01 	
3.5271E+00 	2.9414E-01 	3.7275E+00 	1.1762E-01 	3.7275E+00 	1.0725E-01 	3.7275E+00 	1.2466E-01 	3.7275E+00 	1.1447E-01 	3.7275E+00 	3.4998E-01 	3.7275E+00 	3.5988E-01 	
3.5671E+00 	2.8135E-01 	3.7675E+00 	1.1842E-01 	3.7675E+00 	1.0589E-01 	3.7675E+00 	1.2357E-01 	3.7675E+00 	1.1557E-01 	3.7675E+00 	3.5497E-01 	3.7675E+00 	3.6361E-01 	
3.6072E+00 	3.2398E-01 	3.8076E+00 	1.2480E-01 	3.8076E+00 	1.0827E-01 	3.8076E+00 	1.2793E-01 	3.8076E+00 	1.1447E-01 	3.8076E+00 	3.6070E-01 	3.8076E+00 	3.7081E-01 	
3.6473E+00 	2.8810E-01 	3.8477E+00 	1.2679E-01 	3.8477E+00 	1.1406E-01 	3.8477E+00 	1.2793E-01 	3.8477E+00 	1.1700E-01 	3.8477E+00 	3.6635E-01 	3.8477E+00 	3.7491E-01 	
3.6874E+00 	3.1439E-01 	3.8878E+00 	1.2400E-01 	3.8878E+00 	1.1542E-01 	3.8878E+00 	1.3337E-01 	3.8878E+00 	1.1858E-01 	3.8878E+00 	3.7149E-01 	3.8878E+00 	3.8352E-01 	
3.7275E+00 	3.2753E-01 	3.9279E+00 	1.2480E-01 	3.9279E+00 	1.2326E-01 	3.9279E+00 	1.3228E-01 	3.9279E+00 	1.1905E-01 	3.9279E+00 	3.7803E-01 	3.9279E+00 	3.8806E-01 	
3.7675E+00 	3.3499E-01 	3.9679E+00 	1.2520E-01 	3.9679E+00 	1.2462E-01 	3.9679E+00 	1.3990E-01 	3.9679E+00 	1.1968E-01 	3.9679E+00 	3.8486E-01 	3.9679E+00 	3.9464E-01 	
3.8076E+00 	3.4032E-01 	4.0080E+00 	1.2321E-01 	4.0080E+00 	1.2802E-01 	4.0080E+00 	1.3827E-01 	4.0080E+00 	1.2285E-01 	4.0080E+00 	3.9183E-01 	4.0080E+00 	4.0269E-01 	
3.8477E+00 	3.2647E-01 	4.0481E+00 	1.2719E-01 	4.0481E+00 	1.2598E-01 	4.0481E+00 	1.3337E-01 	4.0481E+00 	1.2063E-01 	4.0481E+00 	3.9778E-01 	4.0481E+00 	4.0645E-01 	
3.8878E+00 	3.3641E-01 	4.0882E+00 	1.2679E-01 	4.0882E+00 	1.2802E-01 	4.0882E+00 	1.3065E-01 	4.0882E+00 	1.2379E-01 	4.0882E+00 	4.0101E-01 	4.0882E+00 	4.1096E-01 	
3.9279E+00 	3.3677E-01 	4.1283E+00 	1.3118E-01 	4.1283E+00 	1.3041E-01 	4.1283E+00 	1.3609E-01 	4.1283E+00 	1.2506E-01 	4.1283E+00 	4.0850E-01 	4.1283E+00 	4.1680E-01 	
3.9679E+00 	3.4991E-01 	4.1683E+00 	1.2959E-01 	4.1683E+00 	1.3279E-01 	4.1683E+00 	1.3391E-01 	4.1683E+00 	1.2680E-01 	4.1683E+00 	4.1203E-01 	4.1683E+00 	4.2307E-01 	
4.0080E+00 	3.5417E-01 	4.2084E+00 	1.3238E-01 	4.2084E+00 	1.3347E-01 	4.2084E+00 	1.3664E-01 	4.2084E+00 	1.2980E-01 	4.2084E+00 	4.1643E-01 	4.2084E+00 	4.2491E-01 	
4.0481E+00 	3.4671E-01 	4.2485E+00 	1.2759E-01 	4.2485E+00 	1.3449E-01 	4.2485E+00 	1.3936E-01 	4.2485E+00 	1.3360E-01 	4.2485E+00 	4.1886E-01 	4.2485E+00 	4.3065E-01 	
4.0882E+00 	3.5133E-01 	4.2886E+00 	1.3158E-01 	4.2886E+00 	1.3347E-01 	4.2886E+00 	1.4154E-01 	4.2886E+00 	1.3249E-01 	4.2886E+00 	4.2062E-01 	4.2886E+00 	4.3578E-01 	
4.1283E+00 	3.4636E-01 	4.3287E+00 	1.3397E-01 	4.3287E+00 	1.3415E-01 	4.3287E+00 	1.3990E-01 	4.3287E+00 	1.3534E-01 	4.3287E+00 	4.2701E-01 	4.3287E+00 	4.3783E-01 	
4.1683E+00 	3.5098E-01 	4.3687E+00 	1.3357E-01 	4.3687E+00 	1.3075E-01 	4.3687E+00 	1.4262E-01 	4.3687E+00 	1.3628E-01 	4.3687E+00 	4.3281E-01 	4.3687E+00 	4.4383E-01 	
4.2084E+00 	3.7158E-01 	4.4088E+00 	1.3357E-01 	4.4088E+00 	1.3517E-01 	4.4088E+00 	1.4589E-01 	4.4088E+00 	1.3834E-01 	4.4088E+00 	4.4001E-01 	4.4088E+00 	4.4647E-01 	
4.2485E+00 	3.5488E-01 	4.4489E+00 	1.3796E-01 	4.4489E+00 	1.3517E-01 	4.4489E+00 	1.4861E-01 	4.4489E+00 	1.3976E-01 	4.4489E+00 	4.4221E-01 	4.4489E+00 	4.4880E-01 	
4.2886E+00 	3.5417E-01 	4.4890E+00 	1.3876E-01 	4.4890E+00 	1.4164E-01 	4.4890E+00 	1.6004E-01 	4.4890E+00 	1.4292E-01 	4.4890E+00 	4.4382E-01 	4.4890E+00 	4.5495E-01 	
4.3287E+00 	3.6483E-01 	4.5291E+00 	1.4155E-01 	4.5291E+00 	1.3994E-01 	4.5291E+00 	1.6168E-01 	4.5291E+00 	1.4261E-01 	4.5291E+00 	4.4808E-01 	4.5291E+00 	4.5669E-01 	
4.3687E+00 	3.5773E-01 	4.5691E+00 	1.4434E-01 	4.5691E+00 	1.3926E-01 	4.5691E+00 	1.5895E-01 	4.5691E+00 	1.4514E-01 	4.5691E+00 	4.5227E-01 	4.5691E+00 	4.6178E-01 	
