0.0000E+00 	3.0042E-01 	2.0040E-01 	1.5820E-01 	2.0040E-01 	1.4456E-01 	2.0040E-01 	1.3426E-01 	
4.0080E-02 	1.6807E-01 	2.4048E-01 	1.2790E-01 	2.4048E-01 	1.2460E-01 	2.4048E-01 	1.1536E-01 	
8.0160E-02 	1.3445E-01 	2.8056E-01 	1.2166E-01 	2.8056E-01 	1.1658E-01 	2.8056E-01 	1.0963E-01 	
1.2024E-01 	1.3445E-01 	3.2064E-01 	1.1542E-01 	3.2064E-01 	1.1123E-01 	3.2064E-01 	1.0867E-01 	
1.6032E-01 	1.0504E-01 	3.6072E-01 	1.0963E-01 	3.6072E-01 	1.0784E-01 	3.6072E-01 	1.0542E-01 	
2.0040E-01 	1.0504E-01 	4.0080E-01 	1.1364E-01 	4.0080E-01 	1.0749E-01 	4.0080E-01 	1.0294E-01 	
2.4048E-01 	9.2437E-02 	4.4088E-01 	1.1096E-01 	4.4088E-01 	1.0570E-01 	4.4088E-01 	9.9885E-02 	
2.8056E-01 	9.4538E-02 	4.8096E-01 	1.1497E-01 	4.8096E-01 	1.0267E-01 	4.8096E-01 	9.9694E-02 	
3.2064E-01 	9.0336E-02 	5.2104E-01 	1.0829E-01 	5.2104E-01 	1.0196E-01 	5.2104E-01 	1.0103E-01 	
3.6072E-01 	1.2395E-01 	5.6112E-01 	1.0517E-01 	5.6112E-01 	9.9109E-02 	5.6112E-01 	9.8930E-02 	
4.0080E-01 	1.2815E-01 	6.0120E-01 	1.0472E-01 	6.0120E-01 	9.8217E-02 	6.0120E-01 	9.6830E-02 	
4.4088E-01 	9.2437E-02 	6.4128E-01 	1.0294E-01 	6.4128E-01 	9.5900E-02 	6.4128E-01 	9.4156E-02 	
4.8096E-01 	1.0504E-01 	6.8136E-01 	1.0250E-01 	6.8136E-01 	9.1800E-02 	6.8136E-01 	9.4729E-02 	
5.2104E-01 	1.2395E-01 	7.2144E-01 	1.0071E-01 	7.2144E-01 	8.9127E-02 	7.2144E-01 	9.1100E-02 	
5.6112E-01 	9.8739E-02 	7.6152E-01 	1.0116E-01 	7.6152E-01 	8.8770E-02 	7.6152E-01 	8.5561E-02 	
6.0120E-01 	7.7731E-02 	8.0160E-01 	1.0027E-01 	8.0160E-01 	8.8948E-02 	8.0160E-01 	8.3461E-02 	
6.4128E-01 	7.1429E-02 	8.4168E-01 	9.6257E-02 	8.4168E-01 	8.8414E-02 	8.4168E-01 	8.4989E-02 	
6.8136E-01 	9.0336E-02 	8.8176E-01 	1.0205E-01 	8.8176E-01 	8.9127E-02 	8.8176E-01 	8.5752E-02 	
7.2144E-01 	1.0924E-01 	9.2184E-01 	1.0027E-01 	9.2184E-01 	8.9483E-02 	9.2184E-01 	8.4225E-02 	
7.6152E-01 	6.7227E-02 	9.6192E-01 	1.0250E-01 	9.6192E-01 	8.9305E-02 	9.6192E-01 	8.0214E-02 	
8.0160E-01 	1.0084E-01 	1.0020E+00 	1.0116E-01 	1.0020E+00 	9.0731E-02 	1.0020E+00 	8.0978E-02 	
8.4168E-01 	9.8739E-02 	1.0421E+00 	9.5811E-02 	1.0421E+00 	9.0196E-02 	1.0421E+00 	7.8495E-02 	
8.8176E-01 	9.8739E-02 	1.0822E+00 	9.6257E-02 	1.0822E+00 	9.2692E-02 	1.0822E+00 	7.6394E-02 	
9.2184E-01 	6.5126E-02 	1.1222E+00 	9.2246E-02 	1.1222E+00 	9.2513E-02 	1.1222E+00 	7.4675E-02 	
9.6192E-01 	6.3025E-02 	1.1623E+00 	9.2246E-02 	1.1623E+00 	9.1444E-02 	1.1623E+00 	7.6585E-02 	
1.0020E+00 	7.5630E-02 	1.2024E+00 	9.0909E-02 	1.2024E+00 	9.1087E-02 	1.2024E+00 	7.5630E-02 	
1.0421E+00 	9.4538E-02 	1.2425E+00 	8.8681E-02 	1.2425E+00 	9.1800E-02 	1.2425E+00 	7.6776E-02 	
1.0822E+00 	7.9832E-02 	1.2826E+00 	8.4225E-02 	1.2826E+00 	9.1979E-02 	1.2826E+00 	7.4675E-02 	
1.1222E+00 	7.3529E-02 	1.3226E+00 	8.4225E-02 	1.3226E+00 	9.1622E-02 	1.3226E+00 	7.5439E-02 	
1.1623E+00 	6.5126E-02 	1.3627E+00 	8.3779E-02 	1.3627E+00 	9.4296E-02 	1.3627E+00 	7.7922E-02 	
