2.5000E+00 	-3.0107E-03 	
2.5014E+00 	-2.7894E-03 	
2.5028E+00 	-2.6717E-03 	
2.5042E+00 	-2.8668E-03 	
2.5056E+00 	-2.8570E-03 	
2.5070E+00 	-2.8766E-03 	
2.5084E+00 	-2.8967E-03 	
2.5098E+00 	-3.0442E-03 	
2.5112E+00 	-3.0290E-03 	
2.5126E+00 	-2.7827E-03 	
2.5140E+00 	-2.9321E-03 	
2.5154E+00 	-2.9973E-03 	
2.5168E+00 	-2.9595E-03 	
2.5182E+00 	-2.7961E-03 	
2.5196E+00 	-2.8174E-03 	
2.5210E+00 	-2.9400E-03 	
2.5224E+00 	-2.8979E-03 	
2.5238E+00 	-2.6479E-03 	
2.5252E+00 	-2.6607E-03 	
2.5266E+00 	-2.7906E-03 	
2.5280E+00 	-2.9321E-03 	
2.5294E+00 	-2.9778E-03 	
2.5308E+00 	-2.8747E-03 	
2.5322E+00 	-2.9247E-03 	
2.5336E+00 	-2.8144E-03 	
2.5350E+00 	-2.7985E-03 	
2.5364E+00 	-2.6948E-03 	
2.5378E+00 	-2.7156E-03 	
2.5392E+00 	-2.7217E-03 	
2.5406E+00 	-2.8070E-03 	
2.5420E+00 	-2.6015E-03 	
2.5434E+00 	-2.4881E-03 	
2.5448E+00 	-2.6314E-03 	
2.5462E+00 	-2.7461E-03 	
2.5476E+00 	-3.0449E-03 	
2.5490E+00 	-2.9290E-03 	
2.5504E+00 	-2.7912E-03 	
2.5518E+00 	-2.7875E-03 	
2.5532E+00 	-2.6631E-03 	
2.5546E+00 	-2.7034E-03 	
2.5560E+00 	-2.9089E-03 	
2.5574E+00 	-2.9662E-03 	
2.5588E+00 	-2.9436E-03 	
2.5602E+00 	-2.8467E-03 	
2.5616E+00 	-2.7577E-03 	
2.5630E+00 	-2.8485E-03 	
2.5644E+00 	-2.9156E-03 	
2.5658E+00 	-2.9278E-03 	
2.5672E+00 	-2.8546E-03 	
2.5686E+00 	-2.6235E-03 	
2.5700E+00 	-2.6400E-03 	
2.5714E+00 	-2.8034E-03 	
2.5728E+00 	-2.9857E-03 	
2.5742E+00 	-2.9058E-03 	
2.5756E+00 	-2.8516E-03 	
2.5770E+00 	-2.8979E-03 	
2.5784E+00 	-2.9564E-03 	
2.5798E+00 	-3.0656E-03 	
2.5812E+00 	-2.9888E-03 	
2.5826E+00 	-2.9363E-03 	
2.5840E+00 	-2.8241E-03 	
2.5854E+00 	-2.8796E-03 	
2.5868E+00 	-2.8686E-03 	
2.5882E+00 	-2.8875E-03 	
2.5896E+00 	-2.9266E-03 	
2.5910E+00 	-2.8790E-03 	
2.5924E+00 	-2.7772E-03 	
2.5938E+00 	-2.7772E-03 	
2.5952E+00 	-2.8290E-03 	
2.5966E+00 	-2.6833E-03 	
2.5980E+00 	-2.5814E-03 	
2.5994E+00 	-2.6772E-03 	
2.6008E+00 	-2.8168E-03 	
2.6022E+00 	-2.8461E-03 	
2.6036E+00 	-2.8839E-03 	
2.6050E+00 	-2.7979E-03 	
2.6064E+00 	-2.7101E-03 	
2.6078E+00 	-2.7570E-03 	
2.6092E+00 	-2.7778E-03 	
2.6106E+00 	-2.6997E-03 	
2.6120E+00 	-2.6583E-03 	
2.6134E+00 	-2.9040E-03 	
2.6148E+00 	-3.0790E-03 	
2.6162E+00 	-3.0540E-03 	
2.6176E+00 	-2.8906E-03 	
2.6190E+00 	-2.9534E-03 	
2.6204E+00 	-2.8570E-03 	
2.6218E+00 	-2.9942E-03 	
2.6232E+00 	-3.0991E-03 	
2.6246E+00 	-2.8369E-03 	
2.6260E+00 	-2.6881E-03 	
2.6274E+00 	-2.6308E-03 	
2.6288E+00 	-2.7723E-03 	
2.6302E+00 	-2.7717E-03 	
2.6316E+00 	-2.7137E-03 	
2.6330E+00 	-2.7906E-03 	
2.6344E+00 	-2.6863E-03 	
2.6358E+00 	-2.7308E-03 	
2.6372E+00 	-2.7327E-03 	
2.6386E+00 	-2.5509E-03 	
2.6400E+00 	-2.5796E-03 	
2.6414E+00 	-2.6723E-03 	
2.6428E+00 	-2.8034E-03 	
2.6442E+00 	-2.7137E-03 	
2.6456E+00 	-2.7137E-03 	
2.6470E+00 	-2.6912E-03 	
2.6484E+00 	-2.7192E-03 	
2.6498E+00 	-2.6796E-03 	
2.6512E+00 	-2.6211E-03 	
2.6526E+00 	-2.6674E-03 	
2.6540E+00 	-2.7900E-03 	
2.6554E+00 	-2.6278E-03 	
2.6568E+00 	-2.6345E-03 	
2.6582E+00 	-2.7808E-03 	
2.6596E+00 	-2.7955E-03 	
2.6610E+00 	-2.8028E-03 	
2.6624E+00 	-2.6711E-03 	
2.6638E+00 	-2.8991E-03 	
2.6652E+00 	-2.9869E-03 	
2.6666E+00 	-2.8467E-03 	
2.6680E+00 	-2.7083E-03 	
2.6694E+00 	-2.6125E-03 	
2.6708E+00 	-2.5747E-03 	
2.6722E+00 	-2.5906E-03 	
2.6736E+00 	-2.5802E-03 	
2.6750E+00 	-2.9034E-03 	
2.6764E+00 	-3.0016E-03 	
2.6778E+00 	-2.7558E-03 	
2.6792E+00 	-2.7778E-03 	
2.6806E+00 	-2.8461E-03 	
2.6820E+00 	-2.9321E-03 	
2.6834E+00 	-2.9052E-03 	
2.6848E+00 	-2.7418E-03 	
2.6862E+00 	-2.5570E-03 	
2.6876E+00 	-2.4887E-03 	
2.6890E+00 	-2.5406E-03 	
2.6904E+00 	-2.6034E-03 	
2.6918E+00 	-2.6869E-03 	
2.6932E+00 	-2.7247E-03 	
2.6946E+00 	-2.6894E-03 	
2.6960E+00 	-2.6772E-03 	
2.6974E+00 	-2.6418E-03 	
2.6988E+00 	-2.6491E-03 	
2.7002E+00 	-2.7009E-03 	
2.7016E+00 	-2.7412E-03 	
2.7030E+00 	-2.8418E-03 	
2.7044E+00 	-2.8552E-03 	
2.7058E+00 	-2.8692E-03 	
2.7072E+00 	-2.7491E-03 	
2.7086E+00 	-2.6991E-03 	
2.7100E+00 	-2.6186E-03 	
2.7114E+00 	-2.6869E-03 	
2.7128E+00 	-2.6442E-03 	
2.7142E+00 	-2.7119E-03 	
2.7156E+00 	-2.7077E-03 	
2.7170E+00 	-2.5936E-03 	
2.7184E+00 	-2.6534E-03 	
2.7198E+00 	-2.7083E-03 	
2.7212E+00 	-2.7436E-03 	
2.7226E+00 	-2.8784E-03 	
2.7240E+00 	-2.7320E-03 	
2.7254E+00 	-2.6192E-03 	
2.7268E+00 	-2.7058E-03 	
2.7282E+00 	-2.7753E-03 	
2.7296E+00 	-2.8430E-03 	
2.7310E+00 	-2.9705E-03 	
2.7324E+00 	-2.9662E-03 	
2.7338E+00 	-2.8497E-03 	
2.7352E+00 	-2.7613E-03 	
2.7366E+00 	-2.7479E-03 	
2.7380E+00 	-2.9375E-03 	
2.7394E+00 	-2.6406E-03 	
