0.0000E+00 	6.2903E+06 	0.0000E+00 	9.9853E+00 	0.0000E+00 	3.4670E+03 	1.0000E-03 	5.8079E+06 	
2.5000E-02 	6.2882E+06 	1.0000E-03 	9.9850E+00 	2.5000E-02 	3.0000E+00 	2.0000E-03 	5.7048E+06 	
5.0000E-02 	6.3288E+06 	2.0000E-03 	9.9870E+00 	5.0000E-02 	7.0000E+00 	3.0000E-03 	5.7939E+06 	
7.5000E-02 	6.3182E+06 	3.0000E-03 	9.9847E+00 	7.5000E-02 	6.0000E+00 	4.0000E-03 	5.7889E+06 	
1.0000E-01 	6.2788E+06 	4.0000E-03 	9.9837E+00 	1.0000E-01 	7.0000E+01 	5.0000E-03 	5.8259E+06 	
1.2500E-01 	6.2909E+06 	5.0000E-03 	9.9850E+00 	1.2500E-01 	7.4000E+01 	6.0000E-03 	5.7428E+06 	
1.5000E-01 	6.2846E+06 	6.0000E-03 	9.9857E+00 	1.5000E-01 	5.9000E+01 	7.0000E-03 	5.7879E+06 	
1.7500E-01 	6.2723E+06 	7.0000E-03 	9.9847E+00 	1.7500E-01 	5.5000E+01 	8.0000E-03 	5.7879E+06 	
2.0000E-01 	6.2825E+06 	8.0000E-03 	7.6974E+00 	2.0000E-01 	5.1000E+01 	9.0000E-03 	5.8519E+06 	
2.2500E-01 	6.2958E+06 	9.0000E-03 	4.2274E+00 	2.2500E-01 	5.7000E+01 	1.0000E-02 	5.9910E+06 	
2.5000E-01 	6.2886E+06 	1.0000E-02 	2.3704E+00 	2.5000E-01 	5.4000E+01 	1.1000E-02 	6.0690E+06 	
2.7500E-01 	6.2929E+06 	1.1000E-02 	6.5712E-01 	2.7500E-01 	5.2000E+01 	1.2000E-02 	6.1011E+06 	
3.0000E-01 	6.2924E+06 	1.2000E-02 	7.7474E-02 	3.0000E-01 	6.0000E+01 	1.3000E-02 	6.3482E+06 	
3.2500E-01 	6.2975E+06 	1.3000E-02 	-1.8983E-01 	3.2500E-01 	5.9000E+01 	1.4000E-02 	6.4503E+06 	
3.5000E-01 	6.3015E+06 	1.4000E-02 	-2.9208E-01 	3.5000E-01 	5.7000E+01 	1.5000E-02 	6.3943E+06 	
3.7500E-01 	6.2963E+06 	1.5000E-02 	-4.4530E-01 	3.7500E-01 	5.5000E+01 	1.6000E-02 	6.3212E+06 	
4.0000E-01 	6.3093E+06 	1.6000E-02 	-4.5089E-01 	4.0000E-01 	5.5000E+01 	1.7000E-02 	6.2652E+06 	
4.2500E-01 	6.2942E+06 	1.7000E-02 	-3.9434E-01 	4.2500E-01 	5.5000E+01 	1.8000E-02 	6.2171E+06 	
4.5000E-01 	6.3110E+06 	1.8000E-02 	-4.8048E-01 	4.5000E-01 	6.0000E+01 	1.9000E-02 	6.2652E+06 	
4.7500E-01 	6.3075E+06 	1.9000E-02 	-4.1998E-01 	4.7500E-01 	5.8000E+01 	2.0000E-02 	6.2872E+06 	
5.0000E-01 	6.2937E+06 	2.0000E-02 	-4.3971E-01 	5.0000E-01 	5.2000E+01 	2.1000E-02 	6.3632E+06 	
5.2500E-01 	6.2881E+06 	2.1000E-02 	-4.4431E-01 	5.2500E-01 	5.7000E+01 	2.2000E-02 	6.3863E+06 	
5.5000E-01 	6.2874E+06 	2.2000E-02 	-4.5023E-01 	5.5000E-01 	6.1000E+01 	2.3000E-02 	6.2712E+06 	
5.7500E-01 	6.2858E+06 	2.3000E-02 	-4.4990E-01 	5.7500E-01 	5.2000E+01 	2.4000E-02 	6.2342E+06 	
6.0000E-01 	6.3060E+06 	2.4000E-02 	-4.4924E-01 	6.0000E-01 	6.6000E+01 	2.5000E-02 	6.2972E+06 	
6.2500E-01 	6.2962E+06 	2.5000E-02 	-4.4990E-01 	6.2500E-01 	5.8000E+01 	2.6000E-02 	6.2972E+06 	
6.5000E-01 	6.2998E+06 	2.6000E-02 	-4.4760E-01 	6.5000E-01 	5.6000E+01 	2.7000E-02 	6.3372E+06 	
6.7500E-01 	6.3054E+06 	2.7000E-02 	-4.2984E-01 	6.7500E-01 	5.5000E+01 	2.8000E-02 	6.3212E+06 	
7.0000E-01 	6.2946E+06 	2.8000E-02 	-3.4173E-01 	7.0000E-01 	6.0000E+01 	2.9000E-02 	6.3342E+06 	
7.2500E-01 	6.2898E+06 	2.9000E-02 	-2.2698E-01 	7.2500E-01 	5.7000E+01 	3.0000E-02 	6.2231E+06 	
7.5000E-01 	6.2868E+06 	3.0000E-02 	-1.4413E-01 	7.5000E-01 	6.1000E+01 	3.1000E-02 	6.1371E+06 	
7.7500E-01 	6.2903E+06 	3.1000E-02 	-8.6920E-02 	7.7500E-01 	5.7000E+01 	3.2000E-02 	6.3262E+06 	
8.0000E-01 	6.2899E+06 	3.2000E-02 	-4.8780E-02 	8.0000E-01 	5.6000E+01 	3.3000E-02 	6.2131E+06 	
8.2500E-01 	6.2876E+06 	3.3000E-02 	-2.6094E-02 	8.2500E-01 	6.1000E+01 	3.4000E-02 	6.2472E+06 	
8.5000E-01 	6.2924E+06 	3.4000E-02 	-1.0970E-02 	8.5000E-01 	5.3000E+01 	3.5000E-02 	6.2261E+06 	
8.7500E-01 	6.2800E+06 	3.5000E-02 	-3.7367E-03 	8.7500E-01 	5.8000E+01 	3.6000E-02 	6.3342E+06 	
9.0000E-01 	6.2763E+06 	3.6000E-02 	-1.2009E-04 	9.0000E-01 	6.6000E+01 	3.7000E-02 	6.3092E+06 	
9.2500E-01 	6.2684E+06 	3.7000E-02 	2.1814E-03 	9.2500E-01 	5.2000E+01 	3.8000E-02 	6.3202E+06 	
9.5000E-01 	6.2852E+06 	3.8000E-02 	3.4966E-03 	9.5000E-01 	6.0000E+01 	3.9000E-02 	6.3132E+06 	
9.7500E-01 	6.2776E+06 	3.9000E-02 	3.4966E-03 	9.7500E-01 	5.7000E+01 	4.0000E-02 	6.1531E+06 	
1.0000E+00 	6.2745E+06 	4.0000E-02 	2.1814E-03 	1.0000E+00 	5.7000E+01 	4.1000E-02 	6.2542E+06 	
1.0250E+00 	6.2723E+06 	4.1000E-02 	2.8390E-03 	1.0250E+00 	5.2000E+01 	4.2000E-02 	6.2191E+06 	
1.0500E+00 	6.2848E+06 	4.2000E-02 	3.4966E-03 	1.0500E+00 	6.1000E+01 	4.3000E-02 	6.3182E+06 	
1.0750E+00 	6.2822E+06 	4.3000E-02 	2.5102E-03 	1.0750E+00 	6.2000E+01 	4.4000E-02 	6.2982E+06 	
1.1000E+00 	6.2755E+06 	4.4000E-02 	1.8526E-03 	1.1000E+00 	5.8000E+01 	4.5000E-02 	6.3692E+06 	
1.1250E+00 	6.2753E+06 	4.5000E-02 	2.8390E-03 	1.1250E+00 	5.4000E+01 	4.6000E-02 	6.2081E+06 	
1.1500E+00 	6.2739E+06 	4.6000E-02 	2.1814E-03 	1.1500E+00 	5.6000E+01 	4.7000E-02 	6.2322E+06 	
1.1750E+00 	6.2776E+06 	4.7000E-02 	2.5102E-03 	1.1750E+00 	5.9000E+01 	4.8000E-02 	6.2261E+06 	
1.2000E+00 	6.2804E+06 	4.8000E-02 	1.8526E-03 	1.2000E+00 	5.8000E+01 	4.9000E-02 	6.2932E+06 	
1.2250E+00 	6.2787E+06 	4.9000E-02 	1.1951E-03 	1.2250E+00 	5.8000E+01 	5.0000E-02 	6.3682E+06 	
1.2500E+00 	6.2612E+06 	5.0000E-02 	2.1814E-03 	1.2500E+00 	6.2000E+01 	5.1000E-02 	6.2982E+06 	
1.2750E+00 	6.2798E+06 	5.1000E-02 	5.3749E-04 	1.2750E+00 	5.5000E+01 	5.2000E-02 	6.3943E+06 	
1.3000E+00 	6.2767E+06 	5.2000E-02 	5.3749E-04 	1.3000E+00 	5.7000E+01 	5.3000E-02 	6.2332E+06 	
1.3250E+00 	6.2720E+06 	5.3000E-02 	1.8526E-03 	1.3250E+00 	5.5000E+01 	5.4000E-02 	6.3492E+06 	
1.3500E+00 	6.2587E+06 	5.4000E-02 	5.3749E-04 	1.3500E+00 	5.6000E+01 	5.5000E-02 	6.2121E+06 	
1.3750E+00 	6.2588E+06 	5.5000E-02 	1.5238E-03 	1.3750E+00 	6.5000E+01 	5.6000E-02 	6.2992E+06 	
1.4000E+00 	6.2801E+06 	5.6000E-02 	8.6627E-04 	1.4000E+00 	6.0000E+01 	5.7000E-02 	6.2712E+06 	
1.4250E+00 	6.2734E+06 	5.7000E-02 	5.3749E-04 	1.4250E+00 	5.4000E+01 	5.8000E-02 	6.3262E+06 	
1.4500E+00 	6.2607E+06 	5.8000E-02 	2.0870E-04 	1.4500E+00 	5.9000E+01 	5.9000E-02 	6.3923E+06 	
1.4750E+00 	6.2648E+06 	5.9000E-02 	-1.2009E-04 	1.4750E+00 	5.7000E+01 	6.0000E-02 	6.2101E+06 	
