-1.106445e-03 	 3.904511e+06 
-1.435231e-03 	 3.962037e+06 
-1.200852e-04 	 3.995534e+06 
-7.776581e-04 	 3.975145e+06 
-2.421590e-03 	 4.050147e+06 
-1.106445e-03 	 3.951115e+06 
-1.106445e-03 	 3.910336e+06 
-4.488716e-04 	 3.983155e+06 
-1.435231e-03 	 4.002087e+06 
-1.106445e-03 	 4.035584e+06 
-7.776581e-04 	 4.035584e+06 
-7.776581e-04 	 3.986067e+06 
7.813108e-02 	 3.990436e+06 
6.991142e-02 	 3.995534e+06 
5.873268e-02 	 3.953299e+06 
4.163579e-02 	 4.010097e+06 
4.886909e-02 	 3.989708e+06 
5.544482e-02 	 3.922715e+06 
6.136298e-02 	 4.023933e+06 
5.840390e-02 	 3.925628e+06 
6.793870e-02 	 3.927813e+06 
6.760992e-02 	 3.934366e+06 
7.221293e-02 	 4.064711e+06 
8.240530e-02 	 3.911793e+06 
8.207652e-02 	 3.996990e+06 
9.292647e-02 	 3.986795e+06 
9.226890e-02 	 3.917618e+06 
9.457040e-02 	 3.910336e+06 
1.073931e-01 	 3.990436e+06 
1.064067e-01 	 3.965678e+06 
1.037764e-01 	 3.930725e+06 
1.152839e-01 	 3.961309e+06 
1.189006e-01 	 3.958396e+06 
1.146264e-01 	 3.920531e+06 
1.235036e-01 	 3.996990e+06 
1.251475e-01 	 3.975873e+06 
1.277778e-01 	 3.980970e+06 
1.336960e-01 	 3.916890e+06 
1.389566e-01 	 4.040681e+06 
1.504641e-01 	 3.943833e+06 
1.501353e-01 	 3.925628e+06 
1.478338e-01 	 3.948202e+06 
1.639443e-01 	 3.920531e+06 
1.626292e-01 	 3.946745e+06 
1.636155e-01 	 3.842615e+06 
1.715064e-01 	 3.962037e+06 
1.718352e-01 	 3.877568e+06 
1.711776e-01 	 3.984611e+06 
1.869594e-01 	 3.930725e+06 
1.810412e-01 	 3.917618e+06 
1.843291e-01 	 3.970047e+06 
1.935351e-01 	 3.951843e+06 
1.961654e-01 	 3.904511e+06 
2.109608e-01 	 3.892132e+06 
2.073441e-01 	 3.929997e+06 
2.093168e-01 	 3.975145e+06 
2.218107e-01 	 4.020292e+06 
2.224683e-01 	 3.979514e+06 
2.191804e-01 	 3.909608e+06 
2.323319e-01 	 3.892860e+06 
2.303591e-01 	 3.877568e+06 
2.316743e-01 	 3.959125e+06 
2.438394e-01 	 3.935823e+06 
2.461409e-01 	 3.967863e+06 
2.425242e-01 	 3.902326e+06 
2.530454e-01 	 4.004272e+06 
2.523878e-01 	 3.946745e+06 
2.599499e-01 	 3.867374e+06 
2.694847e-01 	 3.991893e+06 
2.648817e-01 	 4.013010e+06 
2.793483e-01 	 3.889219e+06 
2.770468e-01 	 4.027574e+06 
2.790195e-01 	 3.970775e+06 
2.888831e-01 	 4.027574e+06 
2.885543e-01 	 3.836790e+06 
2.829649e-01 	 4.050147e+06 
2.980891e-01 	 4.018835e+06 
2.994042e-01 	 3.974416e+06 
2.957876e-01 	 3.960581e+06 
3.112405e-01 	 4.038496e+06 
3.105830e-01 	 3.972960e+06 
3.082815e-01 	 3.980970e+06 
3.217617e-01 	 3.950386e+06 
3.227481e-01 	 3.918346e+06 
3.273511e-01 	 3.987524e+06 
3.306389e-01 	 3.853538e+06 
3.296526e-01 	 3.909608e+06 
3.464207e-01 	 4.032671e+06 
3.477358e-01 	 3.899414e+06 
3.411601e-01 	 4.042137e+06 
3.523388e-01 	 4.048691e+06 
3.608873e-01 	 3.983883e+06 
3.575994e-01 	 3.977329e+06 
3.694357e-01 	 4.020292e+06 
3.687781e-01 	 3.941648e+06 
3.651615e-01 	 3.983155e+06 
3.858750e-01 	 3.978785e+06 
3.783129e-01 	 3.961309e+06 
3.855462e-01 	 3.991165e+06 
3.927795e-01 	 4.023205e+06 
3.881765e-01 	 3.999175e+06 
3.963962e-01 	 3.991893e+06 
4.059309e-01 	 4.002087e+06 
4.023143e-01 	 4.007185e+06 
4.082325e-01 	 3.992621e+06 
4.174385e-01 	 4.015195e+06 
4.141506e-01 	 4.081459e+06 
4.276308e-01 	 3.991165e+06 
4.220415e-01 	 4.070536e+06 
4.233566e-01 	 4.133888e+06 
4.384808e-01 	 4.069080e+06 
4.381520e-01 	 4.014466e+06 
4.378232e-01 	 4.047235e+06 
4.499883e-01 	 4.089469e+06 
4.503171e-01 	 4.055245e+06 
4.529474e-01 	 4.070536e+06 
4.634685e-01 	 3.943105e+06 
4.631397e-01 	 4.066895e+06 
4.697154e-01 	 4.094566e+06 
4.723457e-01 	 4.084372e+06 
4.723457e-01 	 4.022476e+06 
4.841820e-01 	 4.109858e+06 
4.848396e-01 	 4.013738e+06 
4.851684e-01 	 4.089469e+06 
4.933880e-01 	 4.048691e+06 
4.970047e-01 	 4.072721e+06 
4.937168e-01 	 4.007913e+06 
5.048955e-01 	 4.024661e+06 
5.071970e-01 	 4.025389e+06 
5.118000e-01 	 4.024661e+06 
5.200197e-01 	 4.039225e+06 
5.196909e-01 	 4.080731e+06 
5.311984e-01 	 4.013738e+06 
5.292257e-01 	 3.951843e+06 
5.351439e-01 	 4.156462e+06 
5.420484e-01 	 4.031215e+06 
5.364590e-01 	 4.106217e+06 
5.450074e-01 	 3.904511e+06 
5.512544e-01 	 4.033399e+06 
5.515832e-01 	 3.976601e+06 
5.542134e-01 	 4.039225e+06 
5.667073e-01 	 4.034855e+06 
5.660497e-01 	 4.060342e+06 
5.673649e-01 	 4.103305e+06 
5.821602e-01 	 4.096023e+06 
5.805163e-01 	 4.075634e+06 
5.877496e-01 	 4.048691e+06 
5.910375e-01 	 4.106945e+06 
5.900511e-01 	 4.077818e+06 
6.035313e-01 	 4.015195e+06 
5.989283e-01 	 4.079275e+06 
5.985995e-01 	 4.239475e+06 
6.117510e-01 	 4.118596e+06 
6.101070e-01 	 4.029030e+06 
6.104358e-01 	 4.133888e+06 
6.232585e-01 	 4.063983e+06 
6.262176e-01 	 4.063983e+06 
6.249024e-01 	 4.109130e+06 
6.367387e-01 	 4.105489e+06 
6.331221e-01 	 4.101848e+06 
6.400266e-01 	 4.113499e+06 
6.472598e-01 	 4.061798e+06 
6.459447e-01 	 4.023205e+06 
6.577810e-01 	 4.058885e+06 
6.571234e-01 	 4.073449e+06 
6.581098e-01 	 4.112771e+06 
6.732339e-01 	 4.086556e+06 
6.702749e-01 	 4.043594e+06 
6.696173e-01 	 4.065439e+06 
6.834263e-01 	 4.101848e+06 
6.850702e-01 	 4.082915e+06 
6.847414e-01 	 4.161559e+06 
6.965777e-01 	 4.062526e+06 
6.942762e-01 	 4.082915e+06 
6.946050e-01 	 4.039953e+06 
7.051262e-01 	 4.073449e+06 
7.061125e-01 	 4.010825e+06 
7.159761e-01 	 4.075634e+06 
7.156473e-01 	 4.175395e+06 
7.169624e-01 	 4.129519e+06 
7.274836e-01 	 4.031943e+06 
7.258397e-01 	 4.175395e+06 
7.294563e-01 	 4.068352e+06 
7.386623e-01 	 4.092382e+06 
7.380047e-01 	 4.045778e+06 
7.419502e-01 	 4.066167e+06 
7.521425e-01 	 4.097479e+06 
7.514849e-01 	 4.164472e+06 
7.554304e-01 	 4.039225e+06 
7.629924e-01 	 4.077090e+06 
7.597046e-01 	 4.087285e+06 
7.633212e-01 	 4.011554e+06 
7.751575e-01 	 4.013738e+06 
7.712121e-01 	 4.130247e+06 
7.820620e-01 	 4.119325e+06 
7.856787e-01 	 3.988252e+06 
7.876514e-01 	 4.130247e+06 
7.968574e-01 	 4.069808e+06 
7.961998e-01 	 4.177579e+06 
7.929120e-01 	 4.058157e+06 
8.083649e-01 	 4.064711e+06 
8.063922e-01 	 4.026845e+06 
8.067210e-01 	 4.088741e+06 
8.215163e-01 	 4.066167e+06 
