Temps - Tracé 0	Amplitude - Tracé 0	
0	1.11314E+6	
1E-7	1.12425E+6	
2E-7	1.10422E+6	
3E-7	1.0731E+6	
4E-7	1.06599E+6	
5E-7	1.06153E+6	
6E-7	1.08447E+6	
7E-7	1.10607E+6	
8E-7	1.12682E+6	
9E-7	1.10937E+6	
1E-6	1.05315E+6	
1.1E-6	1.04416E+6	
1.2E-6	1.0661E+6	
1.3E-6	1.10042E+6	
1.4E-6	1.11737E+6	
1.5E-6	1.10638E+6	
1.6E-6	1.09419E+6	
1.7E-6	1.07413E+6	
1.8E-6	1.05838E+6	
1.9E-6	1.06741E+6	
2E-6	1.10945E+6	
2.1E-6	1.11314E+6	
2.2E-6	1.1058E+6	
2.3E-6	1.06868E+6	
2.4E-6	1.06787E+6	
2.5E-6	1.05315E+6	
2.6E-6	1.08785E+6	
2.7E-6	1.10991E+6	
2.8E-6	1.11264E+6	
2.9E-6	1.0814E+6	
3E-6	1.05757E+6	
3.1E-6	1.06503E+6	
3.2E-6	1.08167E+6	
3.3E-6	1.08632E+6	
3.4E-6	1.11552E+6	
3.5E-6	1.11218E+6	
3.6E-6	1.07778E+6	
3.7E-6	1.04366E+6	
3.8E-6	1.05995E+6	
3.9E-6	1.07982E+6	
4E-6	1.1013E+6	
4.1E-6	1.10461E+6	
4.2E-6	1.08405E+6	
4.3E-6	1.08255E+6	
4.4E-6	1.06295E+6	
4.5E-6	1.06714E+6	
4.6E-6	1.10038E+6	
4.7E-6	1.10849E+6	
4.8E-6	1.10003E+6	
