Amplitude = 2V, offset = +1V, dt=1e-5, dV=1e-4

Time - Filtered	Amplitude - Filtered	
215	6,37458E+7	
216	6,37602E+7	
217	6,37493E+7	
218	6,37552E+7	
219	6,37667E+7	
220	6,37721E+7	
221	6,37776E+7	
222	6,37453E+7	
223	6,37249E+7	
224	6,37179E+7	
225	6,3709E+7	
226	6,37308E+7	
227	6,37498E+7	
228	6,37751E+7	
229	6,37672E+7	
230	6,37701E+7	
231	6,37776E+7	
232	6,37597E+7	
233	6,37821E+7	
234	6,37687E+7	
235	6,37612E+7	
236	6,37945E+7	
237	6,38159E+7	
238	6,38209E+7	
239	6,38174E+7	
240	6,38259E+7	
241	6,3809E+7	
242	6,38214E+7	
243	6,38045E+7	
244	6,37771E+7	
245	6,37687E+7	
246	6,37761E+7	
247	6,38139E+7	
248	6,38179E+7	
249	6,38015E+7	
250	6,38234E+7	
251	6,38045E+7	
252	6,38035E+7	
253	6,38169E+7	
254	6,37965E+7	
255	6,3799E+7	
256	6,38114E+7	
257	6,37975E+7	
258	6,38179E+7	
259	6,38045E+7	
260	6,37821E+7	
261	6,38E+7	
262	6,37836E+7	
263	6,38E+7	
264	6,38328E+7	
265	6,38169E+7	
266	6,38179E+7	
267	6,38403E+7	
268	6,38403E+7	
269	6,38388E+7	
270	6,38398E+7	
271	6,38358E+7	
272	6,38562E+7	
273	6,38517E+7	
274	6,38602E+7	
275	6,38642E+7	
276	6,38582E+7	
277	6,38478E+7	
278	6,38179E+7	
279	6,38269E+7	
280	6,38781E+7	
281	6,38622E+7	
282	6,38657E+7	
283	6,38383E+7	
284	6,38443E+7	
285	6,38597E+7	
286	6,38706E+7	
287	6,38706E+7	
288	6,3892E+7	
289	6,38836E+7	
290	6,3892E+7	
291	6,389E+7	
292	6,38687E+7	
293	6,38677E+7	
294	6,38766E+7	
295	6,38687E+7	
296	6,38662E+7	
297	6,38886E+7	
298	6,38716E+7	
299	6,38756E+7	
300	6,3897E+7	
301	6,39318E+7	
302	6,39537E+7	
303	6,39483E+7	
304	6,39343E+7	
305	6,39597E+7	
306	6,39458E+7	
307	6,39209E+7	
308	6,38945E+7	
309	6,38861E+7	
310	6,3896E+7	
311	6,39333E+7	
312	6,39388E+7	
313	6,39383E+7	
314	6,39249E+7	
315	6,39303E+7	
316	6,3903E+7	
317	6,39333E+7	
318	6,39323E+7	
319	6,39303E+7	
320	6,39433E+7	
321	6,39617E+7	
322	6,39731E+7	
323	6,39522E+7	
324	6,39637E+7	
325	6,39756E+7	
326	6,39542E+7	
327	6,39532E+7	
328	6,39771E+7	
329	6,39861E+7	
330	6,3994E+7	
331	6,4001E+7	
332	6,3997E+7	
333	6,39925E+7	
334	6,39975E+7	
335	6,3994E+7	
336	6,39871E+7	
337	6,40303E+7	
338	6,40517E+7	
339	6,40617E+7	
340	6,4098E+7	
341	6,4096E+7	
342	6,4097E+7	
343	6,41209E+7	
344	6,41313E+7	
345	6,41766E+7	
346	6,41856E+7	
347	6,41741E+7	
348	6,41806E+7	
349	6,41652E+7	
350	6,41463E+7	
351	6,41423E+7	
352	6,41493E+7	
353	6,41537E+7	
354	6,41328E+7	
355	6,41333E+7	
356	6,41234E+7	
357	6,41035E+7	
358	6,4092E+7	
359	6,40622E+7	
360	6,40831E+7	
361	6,40592E+7	
362	6,40597E+7	
363	6,40657E+7	
364	6,40687E+7	
365	6,40622E+7	
366	6,40557E+7	
367	6,40637E+7	
368	6,40846E+7	
369	6,40547E+7	
370	6,40517E+7	
371	6,40254E+7	
372	6,40095E+7	
373	6,39871E+7	
374	6,39821E+7	
375	6,39905E+7	
376	6,40005E+7	
377	6,40005E+7	
378	6,40134E+7	
379	6,40244E+7	
380	6,40463E+7	
381	6,40587E+7	
382	6,40229E+7	
383	6,40219E+7	
384	6,40517E+7	
385	6,40577E+7	
386	6,4108E+7	
387	6,41085E+7	
388	6,40871E+7	
389	6,40677E+7	
390	6,4094E+7	
391	6,41194E+7	
392	6,41104E+7	
393	6,41095E+7	
394	6,41129E+7	
395	6,4106E+7	
396	6,4104E+7	
397	6,41174E+7	
398	6,41279E+7	
399	6,41527E+7	
400	6,41289E+7	
401	6,41229E+7	
402	6,41015E+7	
403	6,40965E+7	
404	6,4101E+7	
405	6,41134E+7	
406	6,41164E+7	
407	6,41139E+7	
408	6,41453E+7	
409	6,41542E+7	
410	6,41607E+7	
411	6,41448E+7	
412	6,41433E+7	
413	6,41323E+7	
414	6,41224E+7	
415	6,41333E+7	
416	6,41398E+7	
417	6,41134E+7	
418	6,41179E+7	
419	6,41194E+7	
420	6,41035E+7	
421	6,40826E+7	
422	6,4092E+7	
423	6,4098E+7	
424	6,41055E+7	
425	6,41194E+7	
426	6,41164E+7	
427	6,41134E+7	
428	6,40925E+7	
429	6,40905E+7	
430	6,41139E+7	
431	6,40985E+7	
432	6,40811E+7	
433	6,40746E+7	
434	6,4093E+7	
435	6,41025E+7	
436	6,41294E+7	
437	6,4107E+7	
438	6,41119E+7	
439	6,4105E+7	
440	6,40856E+7	
441	6,40776E+7	
442	6,40692E+7	
443	6,40831E+7	
444	6,41005E+7	
445	6,40876E+7	
446	6,41164E+7	
447	6,4102E+7	
448	6,41045E+7	
449	6,4097E+7	
450	6,41154E+7	
451	6,40995E+7	
452	6,41169E+7	
453	6,41224E+7	
454	6,41139E+7	
455	6,41179E+7	
456	6,41323E+7	
457	6,41264E+7	
458	6,41602E+7	
459	6,41627E+7	
460	6,41791E+7	
461	6,41821E+7	
462	6,41587E+7	
463	6,41318E+7	
464	6,41239E+7	
465	6,41179E+7	
466	6,41313E+7	
467	6,41498E+7	
468	6,41423E+7	
469	6,41448E+7	
470	6,41617E+7	
471	6,41592E+7	
472	6,41512E+7	
473	6,41144E+7	
474	6,4105E+7	
475	6,41025E+7	
476	6,41149E+7	
477	6,41318E+7	
478	6,41343E+7	
479	6,41507E+7	
480	6,41453E+7	
481	6,41378E+7	
482	6,41443E+7	
483	6,41119E+7	
484	6,41303E+7	
485	6,41179E+7	
486	6,4105E+7	
487	6,41025E+7	
488	6,4103E+7	
489	6,40891E+7	
490	6,41035E+7	
491	6,4099E+7	
492	6,40771E+7	
493	6,40771E+7	
494	6,4092E+7	
495	6,40985E+7	
496	6,40816E+7	
497	6,4096E+7	
498	6,40856E+7	
499	6,40761E+7	
500	6,40572E+7	
501	6,40343E+7	
502	6,40204E+7	
503	6,40313E+7	
504	6,40552E+7	
505	6,40896E+7	
506	6,40741E+7	
507	6,40896E+7	
508	6,40692E+7	
509	6,4104E+7	
510	6,41109E+7	
511	6,4101E+7	
512	6,41164E+7	
513	6,41134E+7	
514	6,41269E+7	
515	6,41169E+7	
516	6,41179E+7	
517	6,41279E+7	
518	6,4093E+7	
519	6,40871E+7	
520	6,4108E+7	
521	6,41095E+7	
522	6,41318E+7	
523	6,41522E+7	
524	6,41721E+7	
525	6,41751E+7	
526	6,41786E+7	
527	6,4204E+7	
528	6,42209E+7	
529	6,42274E+7	
530	6,42512E+7	
531	6,42393E+7	
532	6,42473E+7	
533	6,42552E+7	
534	6,42746E+7	
535	6,42995E+7	
536	6,42995E+7	
537	6,43284E+7	
538	6,43159E+7	
539	6,43075E+7	
540	6,43378E+7	
541	6,42905E+7	
542	6,43025E+7	
543	6,43498E+7	
544	6,43453E+7	
545	6,43279E+7	
546	6,42915E+7	
547	6,42985E+7	
548	6,43035E+7	
549	6,43055E+7	
550	6,43104E+7	
551	6,43035E+7	
552	6,43154E+7	
553	6,4305E+7	
554	6,43164E+7	
555	6,43458E+7	
556	6,43512E+7	
557	6,43597E+7	
558	6,43488E+7	
559	6,43672E+7	
560	6,43667E+7	
561	6,43577E+7	
562	6,43572E+7	
563	6,43706E+7	
564	6,43692E+7	
565	6,43542E+7	
566	6,43657E+7	
567	6,43776E+7	
568	6,4398E+7	
569	6,43736E+7	
570	6,439E+7	
571	6,4393E+7	
572	6,44005E+7	
573	6,44363E+7	
574	6,44453E+7	
575	6,44672E+7	
576	6,44627E+7	
577	6,44483E+7	
578	6,44473E+7	
579	6,44398E+7	
580	6,44393E+7	
581	6,4408E+7	
582	6,4395E+7	
583	6,44124E+7	
584	6,44348E+7	
585	6,44398E+7	
586	6,44388E+7	
587	6,4409E+7	
588	6,4409E+7	
589	6,44333E+7	
590	6,44204E+7	
591	6,44124E+7	
592	6,43995E+7	
593	6,43995E+7	
594	6,4403E+7	
595	6,439E+7	
596	6,4391E+7	
597	6,43861E+7	
598	6,43801E+7	
599	6,43766E+7	
600	6,43716E+7	
601	6,43622E+7	
602	6,43587E+7	
603	6,43985E+7	
604	6,4401E+7	
605	6,44045E+7	
606	6,44214E+7	
607	6,44214E+7	
608	6,44169E+7	
609	6,4397E+7	
610	6,43965E+7	
611	6,44139E+7	
612	6,44323E+7	
613	6,44458E+7	
614	6,44433E+7	
615	6,44652E+7	
616	6,44786E+7	
617	6,44701E+7	
618	6,44562E+7	
619	6,44463E+7	
620	6,44179E+7	
621	6,44249E+7	
622	6,44478E+7	
623	6,44522E+7	
624	6,44562E+7	
625	6,44537E+7	
626	6,44463E+7	
627	6,44562E+7	
628	6,44542E+7	
629	6,44512E+7	
630	6,44438E+7	
631	6,44562E+7	
632	6,44821E+7	
633	6,44771E+7	
634	6,44706E+7	
635	6,44726E+7	
636	6,4491E+7	
637	6,44856E+7	
638	6,4491E+7	
639	6,44856E+7	
640	6,44771E+7	
641	6,44741E+7	
642	6,44756E+7	
643	6,44786E+7	
644	6,44368E+7	
645	6,44532E+7	
646	6,44736E+7	
647	6,44522E+7	
648	6,44343E+7	
649	6,44204E+7	
650	6,44095E+7	
651	6,4404E+7	
652	6,44015E+7	
653	6,441E+7	
654	6,4398E+7	
655	6,44149E+7	
656	6,4405E+7	
657	6,43935E+7	
658	6,43896E+7	
659	6,4393E+7	
660	6,4406E+7	
661	6,4397E+7	
662	6,439E+7	
663	6,44095E+7	
664	6,44104E+7	
665	6,44144E+7	
666	6,43871E+7	
667	6,43517E+7	
668	6,43403E+7	
669	6,43323E+7	
670	6,43448E+7	
671	6,43244E+7	
672	6,43294E+7	
673	6,43597E+7	
674	6,4395E+7	
675	6,44075E+7	
676	6,44154E+7	
677	6,44269E+7	
678	6,44373E+7	
679	6,44458E+7	
680	6,44294E+7	
681	6,44418E+7	
682	6,44129E+7	
683	6,44119E+7	
684	6,44468E+7	
685	6,44567E+7	
686	6,44632E+7	
687	6,44652E+7	
688	6,44532E+7	
689	6,44627E+7	
690	6,44881E+7	
691	6,4498E+7	
692	6,45085E+7	
693	6,4501E+7	
694	6,44955E+7	
695	6,45134E+7	
696	6,4494E+7	
697	6,45085E+7	
698	6,45095E+7	
699	6,45259E+7	
700	6,45502E+7	
701	6,45478E+7	
702	6,45532E+7	
703	6,45433E+7	
704	6,45602E+7	
705	6,45582E+7	
706	6,45418E+7	
707	6,45448E+7	
708	6,45189E+7	
709	6,45507E+7	
710	6,45239E+7	
711	6,45348E+7	
712	6,45448E+7	
713	6,45239E+7	
714	6,45423E+7	
715	6,45303E+7	
716	6,45284E+7	
717	6,45378E+7	
718	6,45149E+7	
719	6,45289E+7	
720	6,45104E+7	
721	6,45239E+7	
722	6,45035E+7	
723	6,44955E+7	
724	6,4493E+7	
725	6,44731E+7	
726	6,44781E+7	
727	6,44776E+7	
728	6,44677E+7	
729	6,44582E+7	
730	6,44721E+7	
731	6,44582E+7	
732	6,44721E+7	
733	6,44771E+7	
734	6,44751E+7	
735	6,44652E+7	
736	6,44483E+7	
737	6,44488E+7	
738	6,44179E+7	
739	6,43995E+7	
740	6,43965E+7	
741	6,43612E+7	
742	6,43517E+7	
743	6,43284E+7	
744	6,43E+7	
745	6,43269E+7	
746	6,43557E+7	
747	6,43647E+7	
748	6,43517E+7	
749	6,43592E+7	
750	6,43846E+7	
751	6,43796E+7	
752	6,43741E+7	
753	6,43657E+7	
754	6,43562E+7	
755	6,43433E+7	
756	6,43383E+7	
757	6,43184E+7	
758	6,43214E+7	
759	6,43204E+7	
760	6,4304E+7	
761	6,43458E+7	
762	6,43378E+7	
763	6,43721E+7	
764	6,43438E+7	
765	6,43721E+7	
766	6,43796E+7	
767	6,43761E+7	
768	6,43781E+7	
769	6,43498E+7	
770	6,43547E+7	
771	6,43527E+7	
772	6,43328E+7	
773	6,43219E+7	
774	6,43423E+7	
775	6,43711E+7	
776	6,43652E+7	
777	6,43577E+7	
778	6,43716E+7	
779	6,43637E+7	
780	6,43716E+7	
781	6,43522E+7	
782	6,43438E+7	
783	6,43453E+7	
784	6,43299E+7	
785	6,4306E+7	
786	6,42816E+7	
787	6,42766E+7	
788	6,4306E+7	
789	6,43363E+7	
790	6,431E+7	
791	6,43134E+7	
792	6,4309E+7	
793	6,43184E+7	
794	6,43299E+7	
795	6,43239E+7	
796	6,43413E+7	
797	6,43438E+7	
798	6,43587E+7	
799	6,43423E+7	
800	6,43537E+7	
801	6,43876E+7	
802	6,44209E+7	
803	6,44378E+7	
804	6,44313E+7	
805	6,44433E+7	
806	6,44542E+7	
807	6,44139E+7	
808	6,44269E+7	
809	6,44169E+7	
810	6,44095E+7	
811	6,4404E+7	
812	6,4391E+7	
813	6,43821E+7	
814	6,43567E+7	
815	6,43443E+7	
816	6,43786E+7	
817	6,43463E+7	
818	6,43428E+7	
819	6,43438E+7	
820	6,43726E+7	
821	6,4394E+7	
822	6,43701E+7	
823	6,43647E+7	
824	6,43582E+7	
825	6,43682E+7	
826	6,43701E+7	
827	6,43726E+7	
828	6,43522E+7	
829	6,43199E+7	
830	6,43408E+7	
831	6,43308E+7	
832	6,43085E+7	
833	6,43219E+7	
834	6,43219E+7	
835	6,43617E+7	
836	6,43672E+7	
837	6,43507E+7	
838	6,43483E+7	
839	6,43557E+7	
840	6,43308E+7	
841	6,43299E+7	
842	6,43493E+7	
843	6,43592E+7	
844	6,43502E+7	
845	6,43851E+7	
846	6,43886E+7	
847	6,43746E+7	
848	6,43861E+7	
849	6,43866E+7	
850	6,44055E+7	
851	6,44353E+7	
852	6,44502E+7	
853	6,44746E+7	
854	6,44433E+7	
855	6,44294E+7	
856	6,44144E+7	
857	6,44343E+7	
858	6,44333E+7	
859	6,44303E+7	
860	6,44214E+7	
861	6,4404E+7	
862	6,43896E+7	
863	6,4395E+7	
864	6,4396E+7	
865	6,43945E+7	
866	6,4397E+7	
867	6,44124E+7	
868	6,44294E+7	
869	6,44423E+7	
870	6,44498E+7	
871	6,44209E+7	
872	6,44393E+7	
873	6,44169E+7	
874	6,43905E+7	
875	6,43701E+7	
876	6,43448E+7	
877	6,43502E+7	
878	6,43657E+7	
879	6,43955E+7	
880	6,44055E+7	
881	6,44274E+7	
882	6,44244E+7	
883	6,44119E+7	
884	6,4395E+7	
885	6,43891E+7	
886	6,43891E+7	
887	6,43965E+7	
888	6,44114E+7	
889	6,44194E+7	
890	6,44199E+7	
891	6,44159E+7	
892	6,44055E+7	
893	6,43856E+7	
894	6,44095E+7	
895	6,44264E+7	
896	6,4406E+7	
897	6,44393E+7	
898	6,44259E+7	
899	6,44313E+7	
900	6,44318E+7	
901	6,44393E+7	
902	6,44313E+7	
903	6,44423E+7	
904	6,44493E+7	
905	6,44169E+7	
906	6,4398E+7	
907	6,43871E+7	
908	6,4401E+7	
909	6,44249E+7	
910	6,44119E+7	
911	6,44075E+7	
912	6,44085E+7	
913	6,44174E+7	
914	6,44129E+7	
915	6,43731E+7	
916	6,43726E+7	
917	6,43841E+7	
918	6,43746E+7	
919	6,43846E+7	
920	6,43751E+7	
921	6,4407E+7	
922	6,43846E+7	
923	6,43731E+7	
924	6,43562E+7	
925	6,43617E+7	
926	6,43617E+7	
927	6,43313E+7	
928	6,43502E+7	
929	6,43522E+7	
930	6,43368E+7	
931	6,43204E+7	
932	6,43244E+7	
933	6,43189E+7	
934	6,43209E+7	
935	6,4308E+7	
936	6,43194E+7	
937	6,43358E+7	
938	6,43114E+7	
939	6,4305E+7	
940	6,4291E+7	
941	6,43114E+7	
942	6,4297E+7	
943	6,43383E+7	
944	6,43498E+7	
945	6,43244E+7	
946	6,43104E+7	
947	6,42881E+7	
948	6,42866E+7	
949	6,43269E+7	
950	6,4304E+7	
951	6,42736E+7	
952	6,42886E+7	
953	6,4291E+7	
954	6,4291E+7	
955	6,42881E+7	
956	6,42891E+7	
957	6,42811E+7	
958	6,42881E+7	
959	6,42761E+7	
960	6,42955E+7	
961	6,43134E+7	
962	6,42801E+7	
963	6,42786E+7	
964	6,42617E+7	
965	6,42851E+7	
966	6,42567E+7	
967	6,42388E+7	
968	6,42323E+7	
969	6,42164E+7	
970	6,42179E+7	
971	6,42144E+7	
972	6,42224E+7	
973	6,42353E+7	
974	6,42473E+7	
975	6,42139E+7	
976	6,42045E+7	
977	6,41806E+7	
978	6,4202E+7	
979	6,41945E+7	
980	6,42169E+7	
981	6,42159E+7	
982	6,42423E+7	
983	6,42706E+7	
984	6,4304E+7	
985	6,4301E+7	
986	6,43179E+7	
987	6,43308E+7	
988	6,43274E+7	
989	6,43025E+7	
990	6,42851E+7	
991	6,42975E+7	
992	6,43129E+7	
993	6,43219E+7	
994	6,4302E+7	
995	6,4307E+7	
996	6,43179E+7	
997	6,43184E+7	
998	6,431E+7	
999	6,42925E+7	
1000	6,43209E+7	
1001	6,4298E+7	
1002	6,42831E+7	
1003	6,42562E+7	
1004	6,42338E+7	
1005	6,42109E+7	
1006	6,41905E+7	
1007	6,41871E+7	
1008	6,41965E+7	
1009	6,41985E+7	
1010	6,42095E+7	
1011	6,42174E+7	
1012	6,42468E+7	
1013	6,42493E+7	
1014	6,42473E+7	
1015	6,42821E+7	
1016	6,429E+7	
1017	6,42418E+7	
1018	6,42378E+7	
1019	6,42393E+7	
1020	6,42607E+7	
1021	6,42473E+7	
1022	6,42567E+7	
1023	6,42682E+7	
1024	6,42846E+7	
1025	6,42711E+7	
1026	6,42751E+7	
1027	6,42522E+7	
1028	6,42612E+7	
1029	6,42697E+7	
1030	6,43E+7	
1031	6,4301E+7	
1032	6,43119E+7	
1033	6,43224E+7	
1034	6,43179E+7	
1035	6,43388E+7	
1036	6,43164E+7	
1037	6,43065E+7	
1038	6,42985E+7	
1039	6,42741E+7	
1040	6,42657E+7	
1041	6,431E+7	
1042	6,4305E+7	
1043	6,43005E+7	
1044	6,4295E+7	
1045	6,43294E+7	
1046	6,43249E+7	
1047	6,43055E+7	
1048	6,43299E+7	
1049	6,43328E+7	
1050	6,43672E+7	
1051	6,43239E+7	
1052	6,4309E+7	
1053	6,43065E+7	
1054	6,4292E+7	
1055	6,42995E+7	
1056	6,43189E+7	
1057	6,43164E+7	
1058	6,42846E+7	
1059	6,42945E+7	
1060	6,42955E+7	
1061	6,4296E+7	
1062	6,42801E+7	
1063	6,4292E+7	
1064	6,42771E+7	
1065	6,42731E+7	
1066	6,42781E+7	
1067	6,42831E+7	
1068	6,42905E+7	
1069	6,42756E+7	
1070	6,42617E+7	
1071	6,42532E+7	
1072	6,42975E+7	
1073	6,42687E+7	
1074	6,42891E+7	
1075	6,43179E+7	
1076	6,43234E+7	
1077	6,43453E+7	
1078	6,43333E+7	
1079	6,42905E+7	
1080	6,42065E+7	
1081	6,4194E+7	
1082	6,41876E+7	
1083	6,41781E+7	
1084	6,41836E+7	
1085	6,41861E+7	
1086	6,41955E+7	
1087	6,4191E+7	
1088	6,41821E+7	
1089	6,41517E+7	
1090	6,41711E+7	
1091	6,41617E+7	
1092	6,41507E+7	
1093	6,41413E+7	
1094	6,41323E+7	
1095	6,41119E+7	
1096	6,41184E+7	
1097	6,41328E+7	
1098	6,41284E+7	
1099	6,41463E+7	
1100	6,41488E+7	
1101	6,41244E+7	
1102	6,41104E+7	
1103	6,41318E+7	
1104	6,41488E+7	
1105	6,41711E+7	
1106	6,4198E+7	
1107	6,42055E+7	
1108	6,42159E+7	
1109	6,42164E+7	
1110	6,42114E+7	
1111	6,41871E+7	
1112	6,42209E+7	
1113	6,4208E+7	
1114	6,41975E+7	
1115	6,42239E+7	
1116	6,42313E+7	
1117	6,42373E+7	
1118	6,42358E+7	
1119	6,42423E+7	
1120	6,42328E+7	
1121	6,42383E+7	
1122	6,42279E+7	
1123	6,42383E+7	
1124	6,42443E+7	
1125	6,42323E+7	
1126	6,42144E+7	
1127	6,42169E+7	
1128	6,42393E+7	
1129	6,4208E+7	
1130	6,4197E+7	
1131	6,42189E+7	
1132	6,42174E+7	
1133	6,41891E+7	
1134	6,41741E+7	
1135	6,41776E+7	
1136	6,41498E+7	
1137	6,41572E+7	
1138	6,41224E+7	
1139	6,41343E+7	
1140	6,41642E+7	
1141	6,41801E+7	
1142	6,41602E+7	
1143	6,41721E+7	
1144	6,41537E+7	
1145	6,41687E+7	
1146	6,41731E+7	
1147	6,41597E+7	
1148	6,41602E+7	
1149	6,41657E+7	
1150	6,41353E+7	
1151	6,41388E+7	
1152	6,41328E+7	
1153	6,41254E+7	
1154	6,41224E+7	
1155	6,41204E+7	
1156	6,41567E+7	
1157	6,41532E+7	
1158	6,41378E+7	
1159	6,41448E+7	
1160	6,41806E+7	
1161	6,41781E+7	
1162	6,41597E+7	
1163	6,41657E+7	
1164	6,41478E+7	
1165	6,41786E+7	
1166	6,41741E+7	
1167	6,41632E+7	
1168	6,41657E+7	
1169	6,41692E+7	
1170	6,41622E+7	
1171	6,42005E+7	
1172	6,42303E+7	
1173	6,42249E+7	
1174	6,42274E+7	
1175	6,42254E+7	
1176	6,42244E+7	
1177	6,42343E+7	
1178	6,42577E+7	
1179	6,42473E+7	
1180	6,42448E+7	
1181	6,42443E+7	
1182	6,42632E+7	
1183	6,42657E+7	
1184	6,42463E+7	
1185	6,42398E+7	
1186	6,42418E+7	
1187	6,42662E+7	
1188	6,42557E+7	
1189	6,42697E+7	
1190	6,42582E+7	
1191	6,42413E+7	
1192	6,42547E+7	
1193	6,42527E+7	
1194	6,42667E+7	
1195	6,4293E+7	
1196	6,42836E+7	
1197	6,42692E+7	
1198	6,42443E+7	
1199	6,42627E+7	
1200	6,42701E+7	
1201	6,42602E+7	
1202	6,42637E+7	
1203	6,42726E+7	
1204	6,42826E+7	
1205	6,42821E+7	
1206	6,4294E+7	
1207	6,4297E+7	
1208	6,42816E+7	
1209	6,42915E+7	
1210	6,42831E+7	
1211	6,42657E+7	
1212	6,42697E+7	
1213	6,42682E+7	
1214	6,42597E+7	
1215	6,42602E+7	
1216	6,42532E+7	
1217	6,42547E+7	
1218	6,42592E+7	
1219	6,43104E+7	
1220	6,42995E+7	
1221	6,4294E+7	
1222	6,42915E+7	
1223	6,42801E+7	
1224	6,42706E+7	
1225	6,42746E+7	
1226	6,4294E+7	
1227	6,42771E+7	
1228	6,42876E+7	
1229	6,42711E+7	
1230	6,4307E+7	
1231	6,43174E+7	
1232	6,43199E+7	
1233	6,42821E+7	
1234	6,42652E+7	
1235	6,42657E+7	
1236	6,42463E+7	
1237	6,42413E+7	
1238	6,42488E+7	
1239	6,42677E+7	
1240	6,42647E+7	
1241	6,42741E+7	
