amplitude = 1V = 7.5*1 GHz, offset = -2V, dt=1e-5, dV=1e-4

Série 3 : ~2000 iterations


Time - Filtered	Amplitude - Filtered	
143	3,55502E+7	
144	3,55567E+7	
145	3,55836E+7	
146	3,5593E+7	
147	3,56209E+7	
148	3,56303E+7	
149	3,56308E+7	
150	3,56632E+7	
151	3,56891E+7	
152	3,5706E+7	
153	3,57448E+7	
154	3,57413E+7	
155	3,57527E+7	
156	3,57801E+7	
157	3,57836E+7	
158	3,5797E+7	
159	3,57851E+7	
160	3,5808E+7	
161	3,58134E+7	
162	3,58264E+7	
163	3,58308E+7	
164	3,58483E+7	
165	3,58781E+7	
166	3,59129E+7	
167	3,59294E+7	
168	3,59552E+7	
169	3,59677E+7	
170	3,59766E+7	
171	3,60119E+7	
172	3,60348E+7	
173	3,60627E+7	
174	3,60741E+7	
175	3,60766E+7	
176	3,60945E+7	
177	3,61075E+7	
178	3,61199E+7	
179	3,61423E+7	
180	3,61612E+7	
181	3,61622E+7	
182	3,62025E+7	
183	3,6193E+7	
184	3,62095E+7	
185	3,62318E+7	
186	3,62383E+7	
187	3,62463E+7	
188	3,62507E+7	
189	3,62552E+7	
190	3,62786E+7	
191	3,6307E+7	
192	3,63358E+7	
193	3,63458E+7	
194	3,63507E+7	
195	3,63622E+7	
196	3,63866E+7	
197	3,6392E+7	
198	3,63851E+7	
199	3,64224E+7	
200	3,64234E+7	
201	3,641E+7	
202	3,64144E+7	
203	3,64169E+7	
204	3,64323E+7	
205	3,64289E+7	
206	3,64174E+7	
207	3,64119E+7	
208	3,64249E+7	
209	3,64109E+7	
210	3,6398E+7	
211	3,64055E+7	
212	3,6403E+7	
213	3,64E+7	
214	3,64199E+7	
215	3,6393E+7	
216	3,64065E+7	
217	3,64249E+7	
218	3,63985E+7	
219	3,64045E+7	
220	3,63826E+7	
221	3,63846E+7	
222	3,63856E+7	
223	3,63557E+7	
224	3,63448E+7	
225	3,63313E+7	
226	3,63274E+7	
227	3,63224E+7	
228	3,63189E+7	
229	3,63194E+7	
230	3,63219E+7	
231	3,62975E+7	
232	3,62841E+7	
233	3,63015E+7	
234	3,6291E+7	
235	3,62726E+7	
236	3,62692E+7	
237	3,62587E+7	
238	3,62572E+7	
239	3,62846E+7	
240	3,62687E+7	
241	3,62886E+7	
242	3,62731E+7	
243	3,62622E+7	
244	3,62637E+7	
245	3,62577E+7	
246	3,62557E+7	
247	3,62458E+7	
248	3,62403E+7	
249	3,62493E+7	
250	3,62537E+7	
251	3,62632E+7	
252	3,62955E+7	
253	3,63164E+7	
254	3,6307E+7	
255	3,62821E+7	
256	3,62836E+7	
257	3,62915E+7	
258	3,62776E+7	
259	3,62871E+7	
260	3,62876E+7	
261	3,6297E+7	
262	3,62896E+7	
263	3,62836E+7	
264	3,62836E+7	
265	3,62721E+7	
266	3,62677E+7	
267	3,62761E+7	
268	3,62801E+7	
269	3,62766E+7	
270	3,62537E+7	
271	3,62965E+7	
272	3,62896E+7	
273	3,62881E+7	
274	3,62831E+7	
275	3,62806E+7	
276	3,62736E+7	
277	3,62682E+7	
278	3,62925E+7	
279	3,6307E+7	
280	3,63085E+7	
281	3,62697E+7	
282	3,62637E+7	
283	3,62801E+7	
284	3,6298E+7	
285	3,62995E+7	
286	3,6295E+7	
287	3,6301E+7	
288	3,6294E+7	
289	3,63035E+7	
290	3,6301E+7	
291	3,6291E+7	
292	3,6291E+7	
293	3,62965E+7	
294	3,63174E+7	
295	3,6291E+7	
296	3,6299E+7	
297	3,6296E+7	
298	3,6308E+7	
299	3,6305E+7	
300	3,63234E+7	
301	3,63169E+7	
302	3,63199E+7	
303	3,63139E+7	
304	3,63184E+7	
305	3,63114E+7	
306	3,63035E+7	
307	3,63179E+7	
308	3,63284E+7	
309	3,63139E+7	
310	3,6301E+7	
311	3,62965E+7	
312	3,6292E+7	
313	3,62806E+7	
314	3,62632E+7	
315	3,62592E+7	
316	3,62184E+7	
317	3,62154E+7	
318	3,61955E+7	
319	3,6194E+7	
320	3,62075E+7	
321	3,62015E+7	
322	3,6197E+7	
323	3,62E+7	
324	3,6203E+7	
325	3,62065E+7	
326	3,62119E+7	
327	3,62035E+7	
328	3,6191E+7	
329	3,6208E+7	
330	3,621E+7	
331	3,62279E+7	
332	3,62119E+7	
333	3,62254E+7	
334	3,62398E+7	
335	3,62378E+7	
336	3,62507E+7	
337	3,62478E+7	
338	3,62408E+7	
339	3,62532E+7	
340	3,62224E+7	
341	3,62363E+7	
342	3,62095E+7	
343	3,62095E+7	
344	3,62075E+7	
345	3,6203E+7	
346	3,61856E+7	
347	3,61816E+7	
348	3,61896E+7	
349	3,61811E+7	
350	3,62134E+7	
351	3,62174E+7	
352	3,6207E+7	
353	3,62095E+7	
354	3,6199E+7	
355	3,61851E+7	
356	3,61731E+7	
357	3,61617E+7	
358	3,61821E+7	
359	3,61841E+7	
360	3,61891E+7	
361	3,61965E+7	
362	3,62249E+7	
363	3,62448E+7	
364	3,62527E+7	
365	3,62473E+7	
366	3,62438E+7	
367	3,62234E+7	
368	3,62194E+7	
369	3,62119E+7	
370	3,6206E+7	
371	3,62085E+7	
372	3,61985E+7	
373	3,62E+7	
374	3,62134E+7	
375	3,62025E+7	
376	3,62194E+7	
377	3,62204E+7	
378	3,62244E+7	
379	3,6209E+7	
380	3,62139E+7	
381	3,62194E+7	
382	3,62438E+7	
383	3,62353E+7	
384	3,62418E+7	
385	3,62512E+7	
386	3,62637E+7	
387	3,62657E+7	
388	3,62652E+7	
389	3,62741E+7	
390	3,62945E+7	
391	3,62547E+7	
392	3,62557E+7	
393	3,62328E+7	
394	3,62438E+7	
395	3,62433E+7	
396	3,62522E+7	
397	3,62353E+7	
398	3,62353E+7	
399	3,62299E+7	
400	3,62189E+7	
401	3,62318E+7	
402	3,62403E+7	
403	3,62209E+7	
404	3,62393E+7	
405	3,62264E+7	
406	3,62234E+7	
407	3,62264E+7	
408	3,62279E+7	
409	3,62219E+7	
410	3,62239E+7	
411	3,62303E+7	
412	3,62358E+7	
413	3,62388E+7	
414	3,62134E+7	
415	3,62095E+7	
416	3,62249E+7	
417	3,6207E+7	
418	3,6197E+7	
419	3,62229E+7	
420	3,62229E+7	
421	3,62403E+7	
422	3,62249E+7	
423	3,62259E+7	
424	3,62433E+7	
425	3,62617E+7	
426	3,62627E+7	
427	3,62642E+7	
428	3,62776E+7	
429	3,62706E+7	
430	3,62766E+7	
431	3,62891E+7	
432	3,6302E+7	
433	3,63005E+7	
434	3,62647E+7	
435	3,62582E+7	
436	3,62493E+7	
437	3,62483E+7	
438	3,62318E+7	
439	3,62338E+7	
440	3,62149E+7	
441	3,6206E+7	
442	3,61881E+7	
443	3,6194E+7	
444	3,62015E+7	
445	3,62134E+7	
446	3,62129E+7	
447	3,62149E+7	
448	3,62338E+7	
449	3,62323E+7	
450	3,62174E+7	
451	3,62303E+7	
452	3,62239E+7	
453	3,62154E+7	
454	3,62199E+7	
455	3,62164E+7	
456	3,62194E+7	
457	3,62313E+7	
458	3,62219E+7	
459	3,62209E+7	
460	3,62055E+7	
461	3,62114E+7	
462	3,6205E+7	
463	3,6201E+7	
464	3,62194E+7	
465	3,62E+7	
466	3,62E+7	
467	3,61995E+7	
468	3,61881E+7	
469	3,61791E+7	
470	3,61721E+7	
471	3,6199E+7	
472	3,61701E+7	
473	3,61706E+7	
474	3,61711E+7	
475	3,61697E+7	
476	3,61602E+7	
477	3,61756E+7	
478	3,61701E+7	
479	3,61323E+7	
480	3,61149E+7	
481	3,61095E+7	
482	3,61229E+7	
483	3,61179E+7	
484	3,61045E+7	
485	3,609E+7	
486	3,60975E+7	
487	3,60786E+7	
488	3,60443E+7	
489	3,60443E+7	
490	3,60587E+7	
491	3,60721E+7	
492	3,60766E+7	
493	3,60821E+7	
494	3,60801E+7	
495	3,60547E+7	
496	3,60687E+7	
497	3,60433E+7	
498	3,60338E+7	
499	3,60318E+7	
500	3,60294E+7	
501	3,6008E+7	
502	3,60124E+7	
503	3,60159E+7	
504	3,60139E+7	
505	3,60269E+7	
506	3,60493E+7	
507	3,60547E+7	
508	3,60458E+7	
509	3,60443E+7	
510	3,60393E+7	
511	3,60279E+7	
512	3,60562E+7	
513	3,60617E+7	
514	3,60597E+7	
515	3,60801E+7	
516	3,60896E+7	
517	3,61353E+7	
518	3,61214E+7	
519	3,61119E+7	
520	3,61338E+7	
521	3,61483E+7	
522	3,61463E+7	
523	3,61771E+7	
524	3,61881E+7	
525	3,61871E+7	
526	3,61786E+7	
527	3,61731E+7	
528	3,61781E+7	
529	3,61726E+7	
530	3,61577E+7	
531	3,61408E+7	
532	3,61249E+7	
533	3,61274E+7	
534	3,61134E+7	
535	3,61114E+7	
536	3,6108E+7	
537	3,60886E+7	
538	3,60741E+7	
539	3,60965E+7	
540	3,60905E+7	
541	3,61095E+7	
542	3,60886E+7	
543	3,60995E+7	
544	3,60731E+7	
545	3,60567E+7	
546	3,60801E+7	
547	3,60861E+7	
548	3,60851E+7	
549	3,60697E+7	
550	3,60597E+7	
551	3,60378E+7	
552	3,60313E+7	
553	3,60229E+7	
554	3,6002E+7	
555	3,60209E+7	
556	3,60249E+7	
557	3,60239E+7	
558	3,60254E+7	
559	3,60154E+7	
560	3,60194E+7	
561	3,60274E+7	
562	3,60289E+7	
563	3,60025E+7	
564	3,59891E+7	
565	3,59866E+7	
566	3,59751E+7	
567	3,59622E+7	
568	3,59542E+7	
569	3,59746E+7	
570	3,5991E+7	
571	3,59856E+7	
572	3,59801E+7	
573	3,59448E+7	
574	3,59289E+7	
575	3,59343E+7	
576	3,59343E+7	
577	3,59289E+7	
578	3,59269E+7	
579	3,59308E+7	
580	3,59378E+7	
581	3,59313E+7	
582	3,59274E+7	
583	3,59075E+7	
584	3,58945E+7	
585	3,5896E+7	
586	3,58881E+7	
587	3,58771E+7	
588	3,58726E+7	
589	3,58786E+7	
590	3,58871E+7	
591	3,58507E+7	
592	3,58567E+7	
593	3,58622E+7	
594	3,58736E+7	
595	3,58721E+7	
596	3,58826E+7	
597	3,58746E+7	
598	3,58816E+7	
599	3,58791E+7	
600	3,58736E+7	
601	3,58532E+7	
602	3,58483E+7	
603	3,58602E+7	
604	3,58622E+7	
605	3,58308E+7	
606	3,58204E+7	
607	3,58239E+7	
608	3,58493E+7	
609	3,58413E+7	
610	3,58284E+7	
611	3,58532E+7	
612	3,58557E+7	
613	3,58289E+7	
614	3,5809E+7	
615	3,5803E+7	
616	3,57886E+7	
617	3,57766E+7	
618	3,57851E+7	
619	3,57871E+7	
620	3,57701E+7	
621	3,57801E+7	
622	3,57761E+7	
623	3,57756E+7	
624	3,57746E+7	
625	3,57572E+7	
626	3,57473E+7	
627	3,57632E+7	
628	3,57522E+7	
629	3,57463E+7	
630	3,57483E+7	
631	3,57532E+7	
632	3,57333E+7	
633	3,57139E+7	
634	3,5706E+7	
635	3,57124E+7	
636	3,57114E+7	
637	3,5691E+7	
638	3,56826E+7	
639	3,56791E+7	
640	3,56746E+7	
641	3,56736E+7	
642	3,56672E+7	
643	3,56338E+7	
644	3,56209E+7	
645	3,56005E+7	
646	3,55995E+7	
647	3,55851E+7	
648	3,55677E+7	
649	3,55502E+7	
650	3,55552E+7	
651	3,55502E+7	
652	3,55453E+7	
653	3,55423E+7	
654	3,55488E+7	
655	3,55269E+7	
656	3,55119E+7	
657	3,55124E+7	
658	3,54726E+7	
659	3,54642E+7	
660	3,54861E+7	
661	3,55015E+7	
662	3,54786E+7	
663	3,54891E+7	
664	3,54821E+7	
665	3,54796E+7	
666	3,55114E+7	
667	3,55025E+7	
668	3,5497E+7	
669	3,54826E+7	
670	3,54612E+7	
671	3,54607E+7	
672	3,54527E+7	
673	3,54483E+7	
674	3,54478E+7	
675	3,54313E+7	
676	3,54438E+7	
677	3,54657E+7	
678	3,54612E+7	
679	3,54557E+7	
680	3,54662E+7	
681	3,54647E+7	
682	3,54552E+7	
683	3,54493E+7	
684	3,54612E+7	
685	3,54587E+7	
686	3,54512E+7	
687	3,54299E+7	
688	3,54224E+7	
689	3,54423E+7	
690	3,54413E+7	
691	3,54149E+7	
692	3,54095E+7	
693	3,54085E+7	
694	3,53891E+7	
695	3,5394E+7	
696	3,54199E+7	
697	3,5407E+7	
698	3,54259E+7	
699	3,54259E+7	
700	3,54114E+7	
701	3,53995E+7	
702	3,5394E+7	
703	3,5403E+7	
704	3,54025E+7	
705	3,5391E+7	
706	3,53647E+7	
707	3,53537E+7	
708	3,53567E+7	
709	3,53527E+7	
710	3,53463E+7	
711	3,53428E+7	
712	3,53393E+7	
713	3,53169E+7	
714	3,52975E+7	
715	3,53015E+7	
716	3,52741E+7	
717	3,52896E+7	
718	3,52463E+7	
719	3,52701E+7	
720	3,52826E+7	
721	3,52632E+7	
722	3,52572E+7	
723	3,52587E+7	
724	3,52144E+7	
725	3,52085E+7	
726	3,51856E+7	
727	3,51711E+7	
728	3,51507E+7	
729	3,51403E+7	
730	3,51308E+7	
731	3,51194E+7	
732	3,51184E+7	
733	3,51209E+7	
734	3,51279E+7	
735	3,51264E+7	
736	3,51194E+7	
737	3,51095E+7	
738	3,51234E+7	
739	3,51254E+7	
740	3,5093E+7	
741	3,50652E+7	
742	3,50557E+7	
743	3,50627E+7	
744	3,50398E+7	
745	3,50388E+7	
746	3,50299E+7	
747	3,5007E+7	
748	3,50129E+7	
749	3,50259E+7	
750	3,50264E+7	
751	3,50358E+7	
752	3,50179E+7	
753	3,50035E+7	
754	3,50189E+7	
755	3,50279E+7	
756	3,50299E+7	
757	3,50393E+7	
758	3,50289E+7	
759	3,50323E+7	
760	3,50204E+7	
761	3,50244E+7	
762	3,50184E+7	
763	3,50005E+7	
764	3,50035E+7	
765	3,5E+7	
766	3,4996E+7	
767	3,49975E+7	
768	3,4996E+7	
769	3,50239E+7	
770	3,5007E+7	
771	3,49886E+7	
772	3,50045E+7	
773	3,4992E+7	
774	3,5003E+7	
775	3,50119E+7	
776	3,49955E+7	
777	3,49955E+7	
778	3,50129E+7	
779	3,50259E+7	
780	3,50134E+7	
781	3,5001E+7	
782	3,49836E+7	
783	3,49841E+7	
784	3,49905E+7	
785	3,49905E+7	
786	3,4995E+7	
787	3,49876E+7	
788	3,50045E+7	
789	3,5005E+7	
790	3,49955E+7	
791	3,49846E+7	
792	3,50005E+7	
793	3,50179E+7	
794	3,50199E+7	
795	3,5005E+7	
796	3,49891E+7	
797	3,49856E+7	
798	3,50035E+7	
799	3,5002E+7	
800	3,49955E+7	
801	3,49871E+7	
802	3,49781E+7	
803	3,49806E+7	
804	3,49776E+7	
805	3,4994E+7	
806	3,49871E+7	
807	3,49896E+7	
808	3,49766E+7	
809	3,49557E+7	
810	3,49602E+7	
811	3,49627E+7	
812	3,49318E+7	
813	3,49224E+7	
814	3,49522E+7	
815	3,49512E+7	
816	3,49642E+7	
817	3,49925E+7	
818	3,5003E+7	
819	3,49975E+7	
820	3,49866E+7	
821	3,49776E+7	
822	3,49657E+7	
823	3,49657E+7	
824	3,49483E+7	
825	3,49343E+7	
826	3,49363E+7	
827	3,49174E+7	
828	3,48871E+7	
829	3,49005E+7	
830	3,49134E+7	
831	3,49264E+7	
832	3,49239E+7	
833	3,49189E+7	
834	3,49363E+7	
835	3,49537E+7	
836	3,49751E+7	
837	3,49836E+7	
838	3,49905E+7	
839	3,49811E+7	
840	3,50229E+7	
841	3,50274E+7	
842	3,50179E+7	
843	3,50358E+7	
844	3,50542E+7	
845	3,50751E+7	
846	3,5097E+7	
847	3,50846E+7	
848	3,50925E+7	
849	3,51E+7	
850	3,51055E+7	
851	3,51045E+7	
852	3,51015E+7	
853	3,50955E+7	
854	3,5094E+7	
855	3,50716E+7	
856	3,50721E+7	
857	3,50866E+7	
858	3,51015E+7	
859	3,51169E+7	
860	3,51299E+7	
861	3,51114E+7	
862	3,50985E+7	
863	3,5101E+7	
864	3,50905E+7	
865	3,50816E+7	
866	3,50751E+7	
867	3,50657E+7	
868	3,50622E+7	
869	3,50587E+7	
870	3,50726E+7	
871	3,5098E+7	
872	3,50975E+7	
873	3,5091E+7	
874	3,5091E+7	
875	3,50891E+7	
876	3,51E+7	
877	3,50637E+7	
878	3,50527E+7	
879	3,50602E+7	
880	3,50547E+7	
881	3,50617E+7	
882	3,50701E+7	
883	3,50766E+7	
884	3,50796E+7	
885	3,50711E+7	
886	3,50741E+7	
887	3,50761E+7	
888	3,50871E+7	
889	3,5097E+7	
890	3,50905E+7	
891	3,50796E+7	
892	3,50781E+7	
893	3,50751E+7	
894	3,50746E+7	
895	3,50736E+7	
896	3,50632E+7	
897	3,50353E+7	
898	3,50184E+7	
899	3,5009E+7	
900	3,50144E+7	
901	3,50129E+7	
902	3,50189E+7	
903	3,50423E+7	
904	3,50264E+7	
905	3,50423E+7	
906	3,50433E+7	
907	3,50517E+7	
908	3,50333E+7	
909	3,50174E+7	
910	3,5009E+7	
911	3,5003E+7	
912	3,5005E+7	
913	3,50139E+7	
914	3,5003E+7	
915	3,50199E+7	
916	3,50184E+7	
917	3,50313E+7	
918	3,50214E+7	
919	3,50378E+7	
920	3,50318E+7	
921	3,50184E+7	
922	3,50144E+7	
923	3,50085E+7	
924	3,50274E+7	
925	3,50577E+7	
926	3,50532E+7	
927	3,50632E+7	
928	3,50701E+7	
929	3,50771E+7	
930	3,50781E+7	
931	3,50791E+7	
932	3,50836E+7	
933	3,50716E+7	
934	3,50915E+7	
935	3,50955E+7	
936	3,5103E+7	
937	3,50915E+7	
938	3,51085E+7	
939	3,51204E+7	
940	3,51199E+7	
941	3,51532E+7	
942	3,51746E+7	
943	3,51806E+7	
944	3,51736E+7	
945	3,51836E+7	
946	3,5191E+7	
947	3,52005E+7	
948	3,52025E+7	
949	3,51831E+7	
950	3,51731E+7	
951	3,51871E+7	
952	3,51856E+7	
953	3,51975E+7	
954	3,5192E+7	
955	3,51876E+7	
956	3,51786E+7	
957	3,51473E+7	
958	3,51338E+7	
959	3,51488E+7	
960	3,51527E+7	
961	3,51488E+7	
962	3,51463E+7	
963	3,51269E+7	
964	3,51393E+7	
965	3,51194E+7	
966	3,51154E+7	
967	3,51199E+7	
968	3,51194E+7	
969	3,51313E+7	
970	3,50836E+7	
971	3,50866E+7	
972	3,50861E+7	
973	3,50582E+7	
974	3,50811E+7	
975	3,50866E+7	
976	3,50861E+7	
977	3,50801E+7	
978	3,50572E+7	
979	3,50473E+7	
980	3,50478E+7	
981	3,50567E+7	
982	3,50592E+7	
983	3,50697E+7	
984	3,50831E+7	
985	3,50831E+7	
986	3,51E+7	
987	3,51085E+7	
988	3,51284E+7	
989	3,50985E+7	
990	3,51095E+7	
991	3,5106E+7	
992	3,51005E+7	
993	3,509E+7	
994	3,5097E+7	
995	3,50905E+7	
996	3,5099E+7	
997	3,50891E+7	
998	3,50915E+7	
999	3,50627E+7	
1000	3,50572E+7	
1001	3,50617E+7	
1002	3,50652E+7	
1003	3,50711E+7	
1004	3,50701E+7	
1005	3,50612E+7	
1006	3,50433E+7	
1007	3,50493E+7	
1008	3,50617E+7	
1009	3,50607E+7	
1010	3,50478E+7	
1011	3,50622E+7	
1012	3,50697E+7	
1013	3,50751E+7	
1014	3,50612E+7	
1015	3,50249E+7	
1016	3,50398E+7	
1017	3,50313E+7	
1018	3,4992E+7	
1019	3,49697E+7	
1020	3,49841E+7	
1021	3,49896E+7	
1022	3,5003E+7	
1023	3,4994E+7	
1024	3,49876E+7	
1025	3,4998E+7	
1026	3,49881E+7	
1027	3,49771E+7	
1028	3,49945E+7	
1029	3,50214E+7	
1030	3,5008E+7	
1031	3,49841E+7	
1032	3,49632E+7	
1033	3,49498E+7	
1034	3,49687E+7	
1035	3,49542E+7	
1036	3,49662E+7	
1037	3,49488E+7	
1038	3,49507E+7	
1039	3,49507E+7	
1040	3,49383E+7	
1041	3,49025E+7	
1042	3,48985E+7	
1043	3,49035E+7	
1044	3,49035E+7	
1045	3,49134E+7	
1046	3,4904E+7	
1047	3,4904E+7	
1048	3,4905E+7	
1049	3,49119E+7	
1050	3,49284E+7	
1051	3,49109E+7	
1052	3,49134E+7	
1053	3,49229E+7	
1054	3,49254E+7	
1055	3,49299E+7	
1056	3,49478E+7	
1057	3,49493E+7	
1058	3,49358E+7	
1059	3,49403E+7	
1060	3,49537E+7	
1061	3,49269E+7	
1062	3,49468E+7	
1063	3,49303E+7	
1064	3,49199E+7	
1065	3,49224E+7	
1066	3,49338E+7	
1067	3,49398E+7	
1068	3,49582E+7	
1069	3,49463E+7	
1070	3,49448E+7	
1071	3,49458E+7	
1072	3,49408E+7	
1073	3,49428E+7	
1074	3,49308E+7	
1075	3,49303E+7	
1076	3,49328E+7	
1077	3,49219E+7	
1078	3,49294E+7	
1079	3,49229E+7	
1080	3,49149E+7	
1081	3,49234E+7	
1082	3,49274E+7	
1083	3,49234E+7	
1084	3,49209E+7	
1085	3,49119E+7	
1086	3,49239E+7	
1087	3,49164E+7	
1088	3,49114E+7	
1089	3,4904E+7	
1090	3,49274E+7	
1091	3,49333E+7	
1092	3,49622E+7	
1093	3,49652E+7	
1094	3,49488E+7	
1095	3,49637E+7	
1096	3,49682E+7	
1097	3,49677E+7	
1098	3,49726E+7	
1099	3,49766E+7	
1100	3,49786E+7	
1101	3,49692E+7	
1102	3,49751E+7	
1103	3,49692E+7	
1104	3,49413E+7	
1105	3,49522E+7	
1106	3,49388E+7	
1107	3,49662E+7	
1108	3,49577E+7	
1109	3,49607E+7	
1110	3,49617E+7	
1111	3,49597E+7	
1112	3,49567E+7	
1113	3,49627E+7	
1114	3,49433E+7	
1115	3,49403E+7	
1116	3,49438E+7	
1117	3,49493E+7	
1118	3,49532E+7	
1119	3,49388E+7	
1120	3,49343E+7	
1121	3,49249E+7	
1122	3,49303E+7	
1123	3,49179E+7	
1124	3,49169E+7	
1125	3,48841E+7	
1126	3,48761E+7	
1127	3,48592E+7	
1128	3,48532E+7	
1129	3,48557E+7	
1130	3,48607E+7	
1131	3,48537E+7	
1132	3,48622E+7	
1133	3,48517E+7	
1134	3,48637E+7	
1135	3,48532E+7	
1136	3,48577E+7	
1137	3,48413E+7	
1138	3,48413E+7	
1139	3,48448E+7	
1140	3,48189E+7	
1141	3,48353E+7	
1142	3,48239E+7	
1143	3,48209E+7	
1144	3,48199E+7	
1145	3,48308E+7	
1146	3,48333E+7	
1147	3,48249E+7	
1148	3,48408E+7	
1149	3,48154E+7	
1150	3,48109E+7	
1151	3,4808E+7	
1152	3,47995E+7	
1153	3,48E+7	
1154	3,4797E+7	
1155	3,4798E+7	
1156	3,47692E+7	
1157	3,47657E+7	
1158	3,47811E+7	
1159	3,47692E+7	
1160	3,47323E+7	
1161	3,47104E+7	
1162	3,4706E+7	
1163	3,46846E+7	
1164	3,47005E+7	
1165	3,46856E+7	
1166	3,4697E+7	
1167	3,471E+7	
1168	3,46876E+7	
1169	3,46856E+7	
1170	3,46876E+7	
1171	3,4705E+7	
1172	3,46796E+7	
1173	3,46861E+7	
1174	3,47005E+7	
1175	3,46876E+7	
1176	3,46881E+7	
1177	3,46731E+7	
1178	3,46791E+7	
1179	3,46955E+7	
1180	3,46905E+7	
1181	3,46846E+7	
1182	3,4692E+7	
1183	3,46965E+7	
1184	3,47189E+7	
1185	3,47075E+7	
1186	3,46766E+7	
1187	3,46771E+7	
1188	3,46512E+7	
1189	3,46498E+7	
1190	3,46701E+7	
1191	3,46463E+7	
1192	3,46527E+7	
1193	3,46413E+7	
1194	3,46279E+7	
1195	3,4599E+7	
1196	3,46065E+7	
1197	3,4594E+7	
1198	3,46065E+7	
1199	3,4596E+7	
1200	3,4609E+7	
1201	3,45975E+7	
1202	3,46139E+7	
1203	3,46095E+7	
1204	3,46139E+7	
1205	3,4609E+7	
1206	3,46139E+7	
1207	3,46338E+7	
1208	3,46453E+7	
1209	3,46378E+7	
1210	3,46438E+7	
1211	3,46592E+7	
1212	3,46458E+7	
1213	3,46413E+7	
1214	3,46637E+7	
1215	3,46642E+7	
1216	3,46806E+7	
1217	3,46781E+7	
1218	3,46781E+7	
1219	3,4698E+7	
1220	3,47015E+7	
1221	3,469E+7	
1222	3,47E+7	
1223	3,47174E+7	
1224	3,47483E+7	
1225	3,47209E+7	
1226	3,47109E+7	
1227	3,47114E+7	
1228	3,47398E+7	
1229	3,47318E+7	
1230	3,47075E+7	
1231	3,4696E+7	
1232	3,47144E+7	
1233	3,47055E+7	
1234	3,47075E+7	
1235	3,46836E+7	
1236	3,46985E+7	
1237	3,4692E+7	
