Temps - Tracé 0	Amplitude - Tracé 0	
0	618214	
1E-6	616525	
2E-6	620563	
3E-6	619555	
4E-6	618137	
5E-6	618583	
6E-6	619486	
7E-6	619879	
8E-6	621288	
9E-6	618983	
1E-5	620318	
1.1E-5	618608	
1.2E-5	620003	
1.3E-5	620564	
1.4E-5	620767	
1.5E-5	620919	
1.6E-5	620488	
1.7E-5	620365	
1.8E-5	618098	
1.9E-5	621654	
2E-5	619447	
2.1E-5	617744	
2.2E-5	618718	
2.3E-5	619131	
2.4E-5	617698	
2.5E-5	618958	
2.6E-5	618768	
2.7E-5	616991	
2.8E-5	617936	
2.9E-5	619830	
3E-5	616876	
3.1E-5	617605	
3.2E-5	617925	
3.3E-5	617716	
3.4E-5	618234	
3.5E-5	617788	
3.6E-5	616585	
3.7E-5	617236	
3.8E-5	618711	
3.9E-5	617397	
4E-5	616457	
4.1E-5	616750	
4.2E-5	618406	
4.3E-5	619566	
4.4E-5	617556	
4.5E-5	617013	
4.6E-5	616993	
4.7E-5	618906	
4.8E-5	616815	
4.9E-5	619118	
5E-5	618634	
5.1E-5	617217	
5.2E-5	620009	
5.3E-5	618102	
5.4E-5	619884	
5.5E-5	618753	
5.6E-5	620570	
5.7E-5	618755	
5.8E-5	618917	
5.9E-5	620137	
6E-5	618941	
6.1E-5	620137	
6.2E-5	618545	
6.3E-5	620597	
6.4E-5	619590	
6.5E-5	617815	
6.6E-5	619011	
6.7E-5	619036	
6.8E-5	620140	
6.9E-5	616472	
7E-5	620447	
7.1E-5	619809	
7.2E-5	618848	
7.3E-5	617835	
7.4E-5	619285	
7.5E-5	617812	
7.6E-5	617047	
7.7E-5	618881	
7.8E-5	617060	
7.9E-5	617938	
8E-5	618064	
8.1E-5	617561	
8.2E-5	615082	
8.3E-5	618506	
8.4E-5	617603	
8.5E-5	616563	
8.6E-5	616404	
8.7E-5	616466	
8.8E-5	617919	
8.9E-5	616914	
9E-5	617135	
9.1E-5	616980	
9.2E-5	617952	
9.3E-5	617526	
9.4E-5	617119	
9.5E-5	616963	
9.6E-5	618804	
9.7E-5	618318	
9.8E-5	617835	
9.9E-5	618115	
0.0001	617766	
0.000101	617729	
0.000102	618537	
0.000103	617440	
0.000104	620095	
0.000105	618219	
0.000106	618438	
0.000107	619118	
0.000108	620897	
0.000109	617762	
0.00011	619011	
0.000111	618930	
0.000112	618261	
0.000113	618952	
0.000114	618256	
0.000115	618577	
0.000116	618440	
0.000117	617126	
0.000118	616702	
0.000119	618245	
0.00012	618215	
0.000121	616998	
0.000122	618356	
0.000123	617729	
0.000124	616196	
0.000125	618226	
0.000126	617281	
0.000127	618109	
0.000128	618128	
0.000129	616389	
0.00013	616377	
0.000131	617777	
0.000132	615452	
0.000133	616463	
0.000134	617411	
0.000135	615980	
0.000136	616912	
0.000137	615121	
0.000138	615048	
0.000139	614869	
0.00014	617064	
0.000141	615280	
0.000142	616353	
0.000143	616057	
0.000144	617027	
0.000145	616534	
0.000146	616963	
0.000147	617199	
0.000148	615808	
0.000149	618005	
0.00015	617157	
0.000151	615181	
0.000152	616790	
0.000153	619128	
0.000154	614759	
0.000155	617943	
0.000156	619681	
0.000157	618106	
0.000158	618044	
0.000159	616762	
0.00016	616715	
0.000161	616863	
0.000162	618685	
0.000163	617289	
0.000164	618003	
0.000165	617768	
0.000166	619594	
0.000167	617716	
0.000168	619943	
0.000169	618649	
0.00017	616651	
0.000171	618095	
0.000172	617581	
0.000173	617671	
0.000174	619179	
0.000175	617097	
0.000176	615781	
0.000177	617186	
0.000178	617404	
0.000179	617122	
0.00018	616976	
0.000181	615633	
0.000182	615662	
0.000183	616411	
0.000184	618014	
0.000185	617272	
0.000186	614417	
0.000187	615993	
0.000188	616812	
0.000189	614903	
0.00019	616550	
0.000191	616400	
0.000192	616135	
0.000193	617007	
0.000194	618135	
0.000195	616971	
0.000196	616461	
0.000197	615751	
0.000198	615989	
0.000199	615806	
0.0002	616442	
0.000201	617402	
0.000202	616163	
0.000203	615985	
0.000204	616276	
0.000205	616404	
0.000206	618172	
0.000207	618007	
0.000208	618320	
0.000209	617927	
0.00021	617442	
0.000211	615543	
0.000212	619614	
0.000213	616150	
0.000214	617536	
0.000215	618674	
0.000216	619009	
0.000217	618108	
0.000218	619073	
0.000219	618970	
0.00022	617378	
0.000221	616143	
0.000222	619784	
0.000223	617303	
0.000224	616673	
0.000225	616799	
0.000226	618142	
0.000227	615585	
0.000228	615417	
0.000229	615779	
0.00023	618281	
0.000231	616581	
0.000232	616532	
0.000233	616347	
0.000234	618025	
0.000235	615817	
0.000236	616199	
0.000237	616062	
0.000238	615539	
0.000239	617742	
0.00024	615876	
0.000241	614055	
0.000242	616234	
0.000243	617431	
0.000244	618844	
0.000245	616938	
0.000246	614799	
0.000247	615823	
0.000248	615625	
0.000249	617448	
0.00025	617163	
0.000251	618722	
0.000252	617631	
0.000253	615209	
0.000254	617674	
0.000255	618205	
0.000256	616252	
0.000257	617082	
0.000258	618616	
0.000259	618203	
0.00026	618552	
0.000261	615914	
0.000262	620241	
0.000263	617698	
0.000264	619424	
0.000265	618117	
0.000266	618448	
0.000267	619029	
0.000268	617380	
0.000269	619179	
0.00027	618980	
0.000271	617512	
0.000272	618713	
0.000273	616665	
0.000274	616901	
0.000275	617989	
0.000276	617152	
0.000277	618433	
0.000278	615984	
0.000279	616919	
0.00028	618512	
0.000281	617353	
0.000282	617599	
0.000283	619607	
0.000284	616863	
0.000285	617439	
0.000286	617539	
0.000287	616645	
0.000288	617197	
0.000289	617281	
0.00029	617016	
0.000291	618378	
0.000292	616408	
0.000293	618045	
0.000294	615901	
0.000295	617689	
0.000296	618755	
0.000297	614543	
0.000298	617497	
0.000299	616600	
0.0003	616472	
0.000301	617373	
0.000302	616753	
0.000303	618634	
0.000304	618241	
0.000305	617391	
0.000306	616541	
0.000307	616589	
0.000308	618077	
0.000309	620493	
0.00031	618566	
0.000311	617214	
0.000312	620489	
0.000313	616187	
0.000314	617163	
0.000315	618777	
0.000316	618102	
0.000317	617865	
0.000318	617247	
0.000319	617466	
0.00032	616949	
0.000321	617634	
0.000322	618618	
0.000323	620637	
0.000324	619510	
0.000325	620230	
0.000326	618528	
0.000327	619479	
0.000328	617464	
0.000329	618877	
0.00033	617711	
0.000331	618141	
0.000332	616951	
0.000333	619157	
0.000334	618630	
0.000335	616868	
0.000336	618841	
0.000337	618530	
0.000338	617439	
0.000339	616768	
0.00034	617082	
0.000341	617647	
0.000342	616812	
0.000343	616795	
0.000344	618120	
0.000345	617238	
0.000346	618119	
0.000347	617762	
0.000348	617830	
0.000349	619716	
0.00035	617618	
0.000351	618212	
0.000352	618093	
0.000353	620420	
0.000354	619256	
0.000355	617663	
0.000356	617748	
0.000357	617183	
0.000358	619396	
0.000359	618632	
0.00036	617599	
0.000361	618066	
0.000362	616499	
0.000363	619438	
0.000364	618453	
0.000365	617676	
0.000366	618590	
0.000367	620135	
0.000368	618318	
0.000369	619279	
0.00037	618976	
0.000371	619950	
0.000372	618799	
0.000373	620029	
0.000374	616475	
0.000375	617053	
0.000376	620972	
0.000377	619760	
0.000378	618460	
0.000379	619095	
0.00038	617738	
0.000381	619632	
0.000382	617482	
0.000383	620952	
0.000384	618513	
0.000385	620440	
0.000386	620542	
0.000387	621264	
0.000388	618086	
0.000389	620555	
0.00039	618490	
0.000391	618239	
0.000392	618998	
0.000393	618385	
0.000394	619109	
0.000395	621932	
0.000396	618883	
0.000397	618256	
0.000398	619148	
0.000399	618382	
0.0004	619769	
0.000401	618175	
0.000402	619970	
0.000403	618974	
0.000404	619336	
0.000405	619054	
0.000406	619596	
0.000407	617150	
0.000408	618258	
0.000409	619826	
0.00041	617773	
0.000411	618925	
0.000412	618806	
0.000413	620049	
0.000414	620318	
0.000415	618817	
0.000416	618651	
0.000417	619479	
0.000418	620345	
0.000419	618835	
0.00042	621005	
0.000421	619568	
0.000422	618674	
0.000423	620413	
0.000424	619711	
0.000425	618864	
0.000426	620681	
0.000427	620637	
0.000428	618111	
0.000429	619446	
0.00043	622422	
0.000431	618574	
0.000432	619038	
0.000433	619179	
0.000434	619001	
0.000435	620583	
0.000436	620824	
0.000437	620120	
0.000438	620290	
0.000439	620860	
0.00044	618640	
0.000441	618859	
0.000442	619586	
0.000443	619440	
0.000444	620906	
0.000445	618349	
0.000446	618932	
0.000447	619872	
0.000448	620199	
0.000449	619632	
0.00045	620190	
0.000451	619994	
0.000452	617700	
0.000453	619948	
0.000454	620007	
0.000455	620769	
0.000456	620663	
0.000457	619965	
0.000458	619771	
0.000459	618294	
0.00046	620400	
0.000461	620740	
0.000462	619402	
0.000463	619184	
0.000464	621153	
0.000465	618980	
0.000466	619338	
0.000467	620429	
0.000468	619067	
0.000469	619314	
0.00047	619756	
0.000471	622107	
0.000472	619446	
0.000473	621972	
0.000474	618877	
0.000475	621537	
0.000476	620676	
0.000477	619919	
0.000478	622533	
0.000479	621639	
0.00048	619462	
0.000481	619806	
0.000482	620722	
0.000483	619822	
0.000484	621040	
0.000485	619307	
0.000486	621093	
0.000487	620818	
0.000488	618495	
0.000489	619921	
0.00049	622277	
0.000491	619073	
0.000492	621416	
0.000493	621462	
0.000494	622239	
0.000495	621135	
0.000496	621104	
0.000497	620659	
0.000498	619104	
0.000499	618535	
0.0005	620202	
0.000501	621162	
0.000502	622156	
0.000503	622323	
0.000504	621277	
0.000505	620795	
0.000506	620318	
0.000507	618841	
0.000508	619181	
0.000509	620860	
0.00051	620477	
0.000511	623036	
0.000512	619641	
0.000513	620431	
0.000514	621030	
0.000515	621511	
0.000516	620813	
0.000517	619206	
0.000518	621745	
0.000519	621275	
0.00052	622283	
0.000521	620884	
0.000522	620288	
0.000523	619947	
0.000524	621795	
0.000525	621089	
0.000526	619504	
0.000527	621136	
0.000528	619724	
0.000529	621041	
0.00053	620482	
0.000531	622418	
0.000532	619899	
0.000533	623626	
0.000534	621173	
0.000535	623354	
0.000536	620733	
0.000537	622906	
0.000538	623058	
0.000539	619193	
0.00054	622765	
0.000541	621586	
0.000542	620409	
0.000543	619248	
0.000544	622003	
0.000545	621359	
0.000546	621442	
0.000547	622142	
0.000548	621983	
0.000549	621376	
0.00055	622136	
0.000551	621087	
0.000552	621261	
0.000553	622705	
0.000554	622635	
0.000555	621707	
0.000556	620987	
0.000557	621939	
0.000558	622568	
0.000559	622752	
0.00056	621782	
0.000561	620864	
0.000562	621189	
0.000563	620396	
0.000564	623474	
0.000565	622480	
0.000566	622549	
0.000567	621630	
0.000568	622551	
0.000569	622356	
0.00057	621643	
0.000571	621263	
0.000572	622226	
0.000573	621736	
0.000574	621391	
0.000575	621069	
0.000576	621559	
0.000577	622727	
0.000578	622367	
0.000579	622641	
0.00058	620643	
0.000581	623749	
0.000582	622575	
0.000583	621224	
0.000584	623588	
0.000585	621166	
0.000586	621204	
0.000587	621701	
0.000588	620500	
0.000589	620628	
0.00059	621626	
0.000591	622906	
0.000592	621679	
0.000593	620910	
0.000594	621306	
0.000595	621350	
0.000596	623222	
0.000597	622144	
0.000598	621189	
0.000599	621489	
0.0006	620506	
0.000601	619718	
0.000602	620266	
0.000603	621868	
0.000604	622692	
0.000605	621948	
0.000606	623981	
0.000607	618519	
0.000608	621094	
0.000609	622423	
0.00061	622730	
0.000611	621162	
0.000612	622496	
0.000613	623664	
0.000614	620837	
0.000615	621968	
0.000616	621409	
0.000617	624440	
0.000618	622813	
0.000619	621915	
0.00062	621109	
0.000621	622975	
0.000622	622295	
0.000623	620647	
0.000624	622443	
0.000625	622189	
0.000626	621076	
0.000627	621197	
0.000628	620378	
0.000629	621294	
0.00063	622374	
0.000631	620243	
0.000632	622056	
0.000633	621908	
0.000634	622577	
0.000635	623913	
0.000636	622860	
0.000637	621422	
0.000638	621115	
0.000639	620815	
0.00064	623089	
0.000641	623462	
0.000642	621433	
0.000643	622487	
0.000644	622368	
0.000645	620042	
0.000646	625182	
0.000647	622964	
0.000648	622107	
0.000649	621771	
0.00065	619614	
0.000651	622405	
0.000652	623140	
0.000653	621689	
0.000654	622261	
0.000655	621787	
0.000656	624412	
0.000657	620636	
0.000658	620453	
0.000659	622275	
0.00066	624057	
0.000661	622145	
0.000662	621718	
0.000663	623164	
0.000664	623937	
0.000665	622200	
0.000666	620603	
0.000667	621385	
0.000668	623761	
0.000669	621935	
0.00067	621787	
0.000671	620871	
0.000672	620597	
0.000673	621687	
0.000674	622188	
0.000675	623798	
0.000676	623754	
0.000677	621961	
0.000678	621480	
0.000679	623076	
0.00068	621259	
0.000681	622394	
0.000682	622924	
0.000683	624189	
0.000684	622780	
0.000685	622442	
0.000686	622948	
0.000687	623008	
0.000688	621824	
0.000689	622045	
0.00069	623017	
0.000691	622281	
0.000692	624008	
0.000693	624037	
0.000694	620201	
0.000695	623873	
0.000696	621217	
0.000697	620356	
0.000698	622634	
0.000699	621586	
0.0007	623659	
0.000701	622262	
0.000702	621396	
0.000703	623140	
0.000704	621118	
0.000705	620725	
0.000706	622922	
0.000707	622493	
0.000708	622489	
0.000709	621275	
0.00071	621367	
0.000711	622370	
0.000712	623511	
0.000713	622502	
0.000714	620504	
0.000715	621795	
0.000716	620246	
0.000717	621330	
0.000718	620934	
0.000719	624950	
0.00072	622800	
0.000721	622999	
0.000722	622648	
0.000723	622670	
0.000724	621844	
0.000725	621288	
0.000726	620424	
0.000727	623844	
0.000728	620455	
0.000729	621654	
0.00073	621880	
0.000731	624845	
0.000732	621727	
0.000733	622356	
0.000734	621699	
0.000735	622368	
0.000736	621798	
0.000737	621310	
0.000738	623388	
0.000739	622619	
0.00074	621422	
0.000741	622030	
0.000742	623427	
0.000743	622968	
0.000744	623023	
0.000745	623853	
0.000746	622336	
0.000747	623714	
0.000748	622911	
0.000749	624290	
0.00075	622200	
0.000751	623257	
0.000752	621597	
0.000753	622520	
0.000754	622533	
