Temps - Tracé 0	Amplitude - Tracé 0	
0	715101	
1E-6	718677	
2E-6	720409	
3E-6	717505	
4E-6	720360	
5E-6	721196	
6E-6	719632	
7E-6	718846	
8E-6	717584	
9E-6	718821	
1E-5	719835	
1.1E-5	717144	
1.2E-5	718391	
1.3E-5	717505	
1.4E-5	716634	
1.5E-5	718044	
1.6E-5	712449	
1.7E-5	713043	
1.8E-5	713097	
1.9E-5	712122	
2E-5	712642	
2.1E-5	709683	
2.2E-5	710495	
2.3E-5	711044	
2.4E-5	706755	
2.5E-5	708397	
2.6E-5	703781	
2.7E-5	702752	
2.8E-5	704197	
2.9E-5	704256	
3E-5	699096	
3.1E-5	702406	
3.2E-5	704721	
3.3E-5	701431	
3.4E-5	702480	
3.5E-5	698131	
3.6E-5	700635	
3.7E-5	697023	
3.8E-5	696568	
3.9E-5	698601	
4E-5	695089	
4.1E-5	693293	
4.2E-5	698037	
4.3E-5	696063	
4.4E-5	697587	
4.5E-5	699106	
4.6E-5	695138	
4.7E-5	695509	
4.8E-5	694218	
4.9E-5	697053	
5E-5	691735	
5.1E-5	694065	
5.2E-5	698992	
5.3E-5	695287	
5.4E-5	698864	
5.5E-5	695222	
5.6E-5	700308	
5.7E-5	697844	
5.8E-5	699007	
5.9E-5	701248	
6E-5	702856	
6.1E-5	705468	
6.2E-5	701243	
6.3E-5	701763	
6.4E-5	700862	
6.5E-5	704687	
6.6E-5	702930	
6.7E-5	705443	
6.8E-5	701535	
6.9E-5	706873	
7E-5	703331	
7.1E-5	708634	
7.2E-5	700902	
7.3E-5	708486	
7.4E-5	710984	
7.5E-5	708046	
7.6E-5	704464	
7.7E-5	706997	
7.8E-5	708189	
7.9E-5	712211	
8E-5	710712	
8.1E-5	708323	
8.2E-5	709367	
8.3E-5	708298	
8.4E-5	709372	
8.5E-5	708372	
8.6E-5	708011	
8.7E-5	705453	
8.8E-5	706661	
8.9E-5	706042	
9E-5	707922	
9.1E-5	704325	
9.2E-5	704236	
9.3E-5	705473	
9.4E-5	704954	
9.5E-5	704647	
9.6E-5	705087	
9.7E-5	704014	
9.8E-5	703954	
9.9E-5	699428	
0.0001	702025	
0.000101	699645	
0.000102	701896	
0.000103	702401	
0.000104	698166	
0.000105	698122	
0.000106	699858	
0.000107	697013	
0.000108	695673	
0.000109	697528	
0.00011	699695	
0.000111	697137	
0.000112	695213	
0.000113	695801	
0.000114	696904	
0.000115	696959	
0.000116	694837	
0.000117	691952	
0.000118	691502	
0.000119	695574	
0.00012	695089	
0.000121	692412	
0.000122	693595	
0.000123	696593	
0.000124	692026	
0.000125	693105	
0.000126	695148	
0.000127	693941	
0.000128	692452	
0.000129	693585	
0.00013	694876	
0.000131	693590	
0.000132	691913	
0.000133	694525	
0.000134	694470	
0.000135	696820	
0.000136	692239	
0.000137	695396	
0.000138	694604	
0.000139	697063	
0.00014	693877	
0.000141	700194	
0.000142	693051	
0.000143	696553	
0.000144	698166	
0.000145	697973	
0.000146	698131	
0.000147	695480	
0.000148	697854	
0.000149	694604	
0.00015	693382	
0.000151	693570	
0.000152	696439	
0.000153	697889	
0.000154	693135	
0.000155	697538	
0.000156	694441	
0.000157	694332	
0.000158	695742	
0.000159	692660	
0.00016	694263	
0.000161	693872	
0.000162	695826	
0.000163	694327	
0.000164	690943	
