Temps - Tracé 0	Amplitude - Tracé 0	
0	1.72116E+7	
1E-6	702732	
2E-6	704988	
3E-6	700234	
4E-6	705661	
5E-6	704185	
6E-6	706684	
7E-6	703463	
8E-6	705711	
9E-6	704145	
1E-5	706339	
1.1E-5	704764	
1.2E-5	706164	
1.3E-5	707312	
1.4E-5	708936	
1.5E-5	705868	
1.6E-5	708685	
1.7E-5	705397	
1.8E-5	709712	
1.9E-5	708720	
2E-5	711762	
2.1E-5	707442	
2.2E-5	712013	
2.3E-5	706531	
2.4E-5	710317	
2.5E-5	710295	
2.6E-5	707689	
2.7E-5	711497	
2.8E-5	711246	
2.9E-5	708021	
3E-5	710734	
3.1E-5	710770	
3.2E-5	711237	
3.3E-5	704917	
3.4E-5	710394	
3.5E-5	710829	
3.6E-5	708317	
3.7E-5	711295	
3.8E-5	708191	
3.9E-5	711461	
4E-5	707532	
4.1E-5	711241	
4.2E-5	706464	
4.3E-5	705930	
4.4E-5	708626	
4.5E-5	707734	
4.6E-5	710106	
4.7E-5	707828	
4.8E-5	705455	
4.9E-5	707115	
5E-5	709649	
5.1E-5	706496	
5.2E-5	709057	
5.3E-5	707343	
5.4E-5	710986	
5.5E-5	711954	
5.6E-5	707352	
5.7E-5	709263	
5.8E-5	710515	
5.9E-5	708451	
6E-5	711349	
6.1E-5	710564	
6.2E-5	716498	
6.3E-5	711699	
6.4E-5	710977	
6.5E-5	711138	
6.6E-5	710546	
6.7E-5	710622	
6.8E-5	708545	
6.9E-5	710676	
7E-5	707832	
7.1E-5	711744	
7.2E-5	711021	
7.3E-5	709178	
7.4E-5	708909	
7.5E-5	713498	
7.6E-5	710165	
7.7E-5	709564	
7.8E-5	711120	
7.9E-5	711030	
8E-5	708797	
8.1E-5	708487	
8.2E-5	705953	
8.3E-5	706895	
8.4E-5	707527	
8.5E-5	707509	
8.6E-5	707864	
8.7E-5	708604	
8.8E-5	709434	
8.9E-5	711762	
9E-5	708384	
9.1E-5	707298	
9.2E-5	710263	
9.3E-5	711443	
9.4E-5	711685	
9.5E-5	713228	
9.6E-5	706953	
9.7E-5	709519	
9.8E-5	710057	
9.9E-5	710649	
0.0001	711259	
0.000101	713246	
0.000102	710645	
0.000103	712192	
0.000104	712192	
0.000105	712013	
0.000106	710739	
0.000107	709443	
0.000108	713475	
0.000109	712798	
0.00011	711143	
0.000111	713453	
0.000112	710281	
0.000113	713125	
0.000114	711771	
0.000115	711362	
0.000116	715426	
0.000117	710053	
0.000118	711044	
0.000119	713569	
0.00012	712793	
0.000121	708348	
0.000122	712192	
0.000123	711753	
0.000124	708702	
0.000125	709411	
0.000126	709958	
0.000127	709828	
0.000128	708774	
0.000129	708958	
0.00013	711537	
0.000131	711932	
0.000132	711757	
0.000133	711726	
0.000134	712542	
0.000135	711591	
0.000136	711282	
0.000137	712879	
0.000138	712322	
0.000139	712896	
0.00014	710941	
0.000141	712165	
0.000142	714166	
0.000143	714933	
0.000144	713713	
0.000145	711528	
0.000146	711026	
0.000147	712461	
0.000148	714283	
0.000149	712789	
0.00015	715207	
0.000151	712484	
0.000152	710416	
0.000153	714206	
0.000154	712134	
0.000155	712856	
0.000156	712865	
0.000157	716427	
0.000158	712394	
0.000159	710407	
0.00016	710559	
0.000161	710761	
0.000162	711699	
0.000163	711071	
0.000164	711273	
0.000165	715947	
0.000166	710474	
0.000167	713121	
0.000168	713632	
0.000169	709609	
0.00017	713049	
0.000171	712757	
0.000172	711506	
0.000173	715574	
0.000174	713314	
0.000175	715386	
0.000176	713933	
0.000177	711479	
0.000178	715247	
0.000179	710429	
0.00018	715175	
0.000181	712766	
0.000182	716992	
0.000183	715686	
0.000184	717144	
0.000185	715821	
0.000186	713915	
0.000187	718041	
0.000188	713659	
0.000189	716803	
0.00019	714081	
0.000191	714368	
0.000192	712452	
0.000193	712538	
0.000194	712183	
0.000195	715175	
0.000196	717234	
0.000197	711972	
0.000198	715018	
0.000199	715417	
0.0002	713861	
0.000201	713309	
0.000202	714206	
0.000203	714677	
0.000204	713812	
0.000205	713358	
0.000206	713942	
0.000207	715126	
0.000208	715431	
0.000209	715826	
0.00021	715018	
0.000211	713924	
0.000212	715601	
0.000213	716292	
0.000214	716189	
0.000215	713641	
0.000216	718032	
0.000217	712901	
0.000218	714637	
0.000219	716669	
0.00022	713314	
0.000221	716682	
0.000222	716947	
0.000223	717108	
0.000224	715404	
0.000225	718674	
0.000226	718140	
0.000227	717602	
0.000228	719683	
0.000229	718907	
0.00023	717458	
0.000231	718082	
0.000232	716220	
0.000233	719854	
0.000234	715740	
0.000235	715274	
0.000236	715906	
0.000237	717508	
0.000238	718032	
0.000239	715386	
0.00024	714018	
0.000241	719553	
0.000242	715126	
0.000243	712829	
0.000244	715453	
0.000245	715615	
0.000246	715359	
0.000247	715067	
0.000248	715094	
0.000249	717010	
0.00025	717817	
0.000251	712829	
0.000252	716202	
0.000253	715861	
0.000254	718898	
0.000255	715879	
0.000256	717705	
0.000257	716368	
0.000258	715224	
0.000259	720239	
0.00026	716211	
0.000261	716812	
0.000262	716211	
0.000263	718050	
0.000264	716476	
0.000265	716099	
0.000266	716660	
0.000267	717351	
0.000268	719688	
0.000269	721450	
0.00027	717925	
0.000271	722164	
0.000272	720230	
0.000273	719069	
0.000274	717611	
0.000275	717122	
0.000276	720329	
0.000277	720845	
0.000278	720410	
0.000279	716126	
0.00028	718593	
0.000281	717158	
0.000282	720769	
0.000283	717319	
0.000284	719885	
0.000285	718813	
0.000286	715969	
0.000287	717974	
0.000288	717952	
0.000289	714960	
0.00029	718494	
0.000291	719710	
0.000292	718660	
0.000293	716077	
0.000294	717750	
0.000295	716005	
0.000296	719163	
0.000297	719580	
0.000298	718140	
0.000299	722146	
0.0003	719113	
0.000301	721666	
0.000302	717606	
0.000303	719100	
0.000304	718696	
0.000305	721625	
0.000306	723267	
0.000307	721742	
0.000308	720177	
