Temps - Tracé 0	Amplitude - Tracé 0	
0	660278	
1E-6	669141	
2E-6	659723	
3E-6	666684	
4E-6	667601	
5E-6	665455	
6E-6	667138	
7E-6	669436	
8E-6	669023	
9E-6	670597	
1E-5	668485	
1.1E-5	671540	
1.2E-5	669503	
1.3E-5	674915	
1.4E-5	676026	
1.5E-5	680269	
1.6E-5	677828	
1.7E-5	675774	
1.8E-5	679865	
1.9E-5	682870	
2E-5	677744	
2.1E-5	678619	
2.2E-5	674351	
2.3E-5	676599	
2.4E-5	680900	
2.5E-5	681287	
2.6E-5	675277	
2.7E-5	675345	
2.8E-5	674957	
2.9E-5	673737	
3E-5	675639	
3.1E-5	674941	
3.2E-5	673889	
3.3E-5	675311	
3.4E-5	668586	
3.5E-5	672449	
3.6E-5	677424	
3.7E-5	671448	
3.8E-5	674259	
3.9E-5	669882	
4E-5	669310	
4.1E-5	671911	
4.2E-5	674848	
4.3E-5	670210	
4.4E-5	675000	
4.5E-5	675033	
4.6E-5	671986	
4.7E-5	673914	
4.8E-5	671776	
4.9E-5	678720	
5E-5	673889	
5.1E-5	677045	
5.2E-5	679679	
5.3E-5	679679	
5.4E-5	681708	
5.5E-5	680589	
5.6E-5	682154	
5.7E-5	678922	
5.8E-5	683602	
5.9E-5	685403	
6E-5	681472	
6.1E-5	678754	
6.2E-5	681464	
6.3E-5	679494	
6.4E-5	678602	
6.5E-5	675858	
6.6E-5	676372	
6.7E-5	677701	
6.8E-5	679006	
6.9E-5	677752	
7E-5	668847	
7.1E-5	677811	
7.2E-5	671532	
7.3E-5	670067	
7.4E-5	675092	
7.5E-5	674040	
7.6E-5	669747	
7.7E-5	675833	
7.8E-5	676363	
7.9E-5	673653	
8E-5	673426	
8.1E-5	677988	
8.2E-5	674646	
8.3E-5	681700	
8.4E-5	680302	
8.5E-5	678619	
8.6E-5	680437	
8.7E-5	683013	
8.8E-5	682474	
8.9E-5	682928	
9E-5	681868	
9.1E-5	683383	
9.2E-5	684553	
9.3E-5	686220	
9.4E-5	683349	
9.5E-5	685883	
9.6E-5	679831	
9.7E-5	679452	
9.8E-5	681481	
9.9E-5	683981	
0.0001	679915	
0.000101	684679	
0.000102	674806	
0.000103	676565	
0.000104	674158	
0.000105	677811	
0.000106	676868	
0.000107	678493	
0.000108	677584	
0.000109	678366	
0.00011	671372	
0.000111	676616	
0.000112	677373	
0.000113	674343	
0.000114	676296	
0.000115	675723	
0.000116	673947	
0.000117	679621	
0.000118	678047	
0.000119	679966	
0.00012	682314	
0.000121	680647	
0.000122	682011	
0.000123	683307	
0.000124	681506	
0.000125	685243	
0.000126	687819	
0.000127	680193	
0.000128	682146	
0.000129	681927	
0.00013	686531	
0.000131	683366	
0.000132	683299	
0.000133	681464	
0.000134	683652	
0.000135	676548	
0.000136	680782	
0.000137	678190	
0.000138	681910	
0.000139	681801	
0.00014	677752	
0.000141	678745	
0.000142	673636	
0.000143	675757	
0.000144	676271	
0.000145	676978	
0.000146	676212	
0.000147	674781	
0.000148	676170	
0.000149	676885	
0.00015	684098	
0.000151	674065	
0.000152	678880	
0.000153	679898	
0.000154	681708	
0.000155	684536	
0.000156	681035	
0.000157	684528	
0.000158	679924	
0.000159	682003	
0.00016	687937	
0.000161	687465	
0.000162	682903	
0.000163	684797	
0.000164	683004	
0.000165	685142	
0.000166	685243	
0.000167	680740	
0.000168	684233	
0.000169	681666	
0.00017	680917	
0.000171	681523	
0.000172	681691	
0.000173	677760	
0.000174	680185	
0.000175	677281	
0.000176	678695	
0.000177	680185	
0.000178	674587	
0.000179	678442	
0.00018	678030	
0.000181	674924	
0.000182	679637	
0.000183	677306	
0.000184	677390	
0.000185	680976	
0.000186	680311	
0.000187	679461	
0.000188	678047	
0.000189	682104	
0.00019	680286	
0.000191	678703	
0.000192	684494	
0.000193	685454	
0.000194	683989	
0.000195	684191	
0.000196	686986	
0.000197	683585	
0.000198	686270	
0.000199	684309	
0.0002	678678	
0.000201	687263	
0.000202	681329	
0.000203	685327	
0.000204	680361	
0.000205	680546	
0.000206	682238	
0.000207	682903	
0.000208	679166	
0.000209	683425	
0.00021	682651	
0.000211	685336	
0.000212	682011	
0.000213	681228	
0.000214	683223	
0.000215	675723	
0.000216	673350	
0.000217	680437	
0.000218	681228	
0.000219	681321	
0.00022	678939	
0.000221	681868	
0.000222	679974	
0.000223	680277	
0.000224	681961	
0.000225	676237	
0.000226	681464	
0.000227	680799	
0.000228	683762	
0.000229	679663	
0.00023	677718	
0.000231	683694	
0.000232	681716	
0.000233	683619	
0.000234	683029	
0.000235	683467	
0.000236	683804	
0.000237	683189	
0.000238	684132	
0.000239	682247	
0.00024	682945	
0.000241	687356	
0.000242	685950	
0.000243	684587	
0.000244	685007	
0.000245	682280	
0.000246	681944	
0.000247	680319	
0.000248	676759	
0.000249	680892	
0.00025	681523	
0.000251	679629	
0.000252	680050	
0.000253	675168	
0.000254	677979	
0.000255	676262	
0.000256	685058	
0.000257	679200	
0.000258	685066	
0.000259	677382	
0.00026	678173	
0.000261	681472	
0.000262	680774	
0.000263	681371	
0.000264	679444	
0.000265	685092	
0.000266	684284	
0.000267	684048	
0.000268	685336	
0.000269	682937	
0.00027	677415	
0.000271	688063	
0.000272	684999	
0.000273	686531	
0.000274	682146	
0.000275	682634	
0.000276	681296	
0.000277	682280	
0.000278	684191	
0.000279	684612	
0.00028	680445	
0.000281	675168	
0.000282	680572	
0.000283	682154	
0.000284	677020	
0.000285	683425	
0.000286	676893	
0.000287	680892	
0.000288	679225	
0.000289	678299	
0.00029	684082	
0.000291	678669	
0.000292	679477	
0.000293	682373	
0.000294	679486	
0.000295	680597	
0.000296	685656	
0.000297	680849	
0.000298	683535	
0.000299	682449	
0.0003	679839	
0.000301	678392	
0.000302	683442	
0.000303	683854	
0.000304	686430	
0.000305	679452	
0.000306	682146	
0.000307	686135	
0.000308	682954	
0.000309	684696	
0.00031	680429	
0.000311	682196	
0.000312	683955	
0.000313	679090	
0.000314	680546	
0.000315	684494	
0.000316	678476	
0.000317	683703	
0.000318	677744	
0.000319	682962	
0.00032	683290	
0.000321	681599	
0.000322	679191	
0.000323	680942	
0.000324	683694	
0.000325	676557	
0.000326	679385	
0.000327	677222	
0.000328	678661	
0.000329	674579	
0.00033	677617	
0.000331	680698	
0.000332	681001	
0.000333	681094	
0.000334	684629	
0.000335	679679	
0.000336	680176	
0.000337	680841	
0.000338	678703	
0.000339	684738	
0.00034	684553	
0.000341	681464	
0.000342	683779	
0.000343	682003	
0.000344	678265	
0.000345	677845	
0.000346	682718	
0.000347	682322	
0.000348	683593	
0.000349	679343	
0.00035	682726	
0.000351	680875	
0.000352	679570	
0.000353	678821	
0.000354	678568	
0.000355	679688	
0.000356	678232	
0.000357	679730	
0.000358	683821	
0.000359	681001	
0.00036	679663	
0.000361	679334	
0.000362	679090	
0.000363	681767	
0.000364	681902	
0.000365	678568	
0.000366	675353	
0.000367	683880	
0.000368	678122	
0.000369	682592	
0.00037	677154	
0.000371	681716	
0.000372	683812	
0.000373	678350	
0.000374	681228	
0.000375	680883	
0.000376	680967	
0.000377	684704	
0.000378	678594	
0.000379	678678	
0.00038	684940	
0.000381	679553	
0.000382	681683	
0.000383	681287	
0.000384	679713	
0.000385	682423	
0.000386	683551	
0.000387	680462	
0.000388	681885	
0.000389	679469	
0.00039	679536	
0.000391	680067	
0.000392	676127	
0.000393	680067	
0.000394	679764	
0.000395	678181	
0.000396	679090	
0.000397	675648	
0.000398	675235	
0.000399	681969	
0.0004	678097	
0.000401	675412	
0.000402	679402	
0.000403	678695	
0.000404	679839	
0.000405	679419	
0.000406	682188	
0.000407	677222	
0.000408	677188	
0.000409	680361	
0.00041	683846	
0.000411	678063	
0.000412	679174	
0.000413	682398	
0.000414	681952	
0.000415	681700	
0.000416	682482	
0.000417	679318	
0.000418	680959	
0.000419	677659	
0.00042	683568	
0.000421	684065	
0.000422	677752	
0.000423	681077	
0.000424	675084	
0.000425	679435	
0.000426	675774	
0.000427	679073	
0.000428	674579	
0.000429	680243	
0.00043	677205	
0.000431	678139	
0.000432	674343	
0.000433	677272	
0.000434	675143	
0.000435	681683	
0.000436	672878	
0.000437	678156	
0.000438	682087	
0.000439	678274	
0.00044	675420	
0.000441	676271	
0.000442	680252	
0.000443	681195	
0.000444	679158	
0.000445	681211	
0.000446	679124	
0.000447	682625	
0.000448	681961	
0.000449	679174	
0.00045	682575	
0.000451	680572	
0.000452	679427	
0.000453	680563	
0.000454	682752	
0.000455	677373	
0.000456	678871	
0.000457	682474	
0.000458	678956	
0.000459	676144	
0.00046	677735	
0.000461	678299	
0.000462	679141	
0.000463	680185	
0.000464	678148	
0.000465	677525	
0.000466	677836	
0.000467	677365	
0.000468	671060	
0.000469	672862	
0.00047	679107	
0.000471	680715	
0.000472	677920	
0.000473	680058	
0.000474	676717	
0.000475	678762	
0.000476	677079	
0.000477	676868	
0.000478	677920	
0.000479	680841	
0.00048	675555	
0.000481	677104	
0.000482	677718	
0.000483	680656	
0.000484	676582	
0.000485	677138	
0.000486	681657	
0.000487	678156	
0.000488	677542	
0.000489	680378	
0.00049	680176	
0.000491	679536	
0.000492	676405	
0.000493	683745	
0.000494	676102	
0.000495	680134	
0.000496	681582	
0.000497	676523	
0.000498	679957	
0.000499	681338	
0.0005	676363	
0.000501	676422	
0.000502	677937	
0.000503	677887	
0.000504	677003	
